id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text
7458252093338438934,"Was ist dein Lieblingspodcast? 🎧 Ich weiß, Spotify Wrapped ist schon ein Weilchen her, aber ich wollte euch meine Empfehlungen trotzdem nicht vorenthalten. Hier sind sie: Was zum entspannen, was zum Lachen und etwas, um informiert zu bleiben! :)",1736509642,DE,2,1125,10,4,7458252067782691607,[],emiliafester,,,
7457179222541389078,🎬 Outtakes 2024 🎬 Kennt ihr alle Originalvideos? #bloopers #bundestag #outtakes #fail#emiliafester #2024 ,1736259844,DE,2,2493,45,6,7457179221778664214,"['fail', 'bloopers', 'outtakes', 'bundestag', '2024', 'emiliafester']",emiliafester,,,and with that the two thousand twenty four Season comes to an End. noch mal check check Soundcheck 123 du verlangst sportliches. zeig Mir gerne täglich 1 Haar.
7456805495341419798,I REMEMBER WHEN… ALS DIE UNION SICH ÜBER DIE REFORM VON PARAGRAPH 218 AUFGEREGT HAT.❌🙄 Schwangerschaftsabbrüche endlich entkriminalisieren und außerhalb des Strafgesetzbuches regeln! 📣In jüngsten Umfragen befürworten knapp 80% die Legalisierung und Regelung von Schwangerschaftsabbrüchen außerhalb des Strafgesetzbuches❗️,1736172829,DE,10,6581,101,106,7456805491525307158,[],emiliafester,,,"I remember when. I remember. I remember, I remember, I remember, I remember, I remember, I remember, I remember, I remember."
7460981549136203030,"IT‘S MEEEEEEE Auch dieses Jahr dürft ihr euch wieder auf Hot Takes, Tanzvideos und vor allem jede Menge Meinung von mir auf diesem Account freuen. Denn, auch wenn sich das so manche Hater anders gewünscht hätten: I‘m not going anywhere. 😉 Also falls ihr auch die Faschos hier so richtig ärgern wollt, lasst mir doch einen Like & ein Follow da. ✨ Und an dieser Stelle auch ein riesiges Danke an meine liebe Community die mich immer supportet!🫶 #Itsme #Politik #Links #grüne #bundestag #emiliafester",1737145141,DE,11,4829,155,24,7059108132080847622,"['itsme', 'links', 'politik', 'bundestag', 'grüne', 'emiliafester']",emiliafester,,,
7460839821297093910,Aber hier sind sie: Meine Ins & Outs 2025!✨ Was habe ich vergessen? #2025 #insandouts #In #Out #TikTok,1737112146,DE,6,6315,117,46,7290811070539647775,"['in', 'out', 'tiktok', '2025', 'insandouts']",emiliafester,,,
7460590613558299926,"👉👈 ICH STEHE ZU MEINEN DAD-JOKES 🤭 Ab heute findet ihr mich auf den Straßen, ob mit meinem Punschfahrrad oder in ein paar Tagen auch auf meinen Plakaten für die Bundestagswahl.  #emiliafester #hamburg #gruene #habeck #Bundestagswahl #underdog",1737054119,DE,3,5406,113,124,7460590598665587478,"['underdog', 'hamburg', 'gruene', 'bundestagswahl', 'habeck', 'emiliafester']",emiliafester,,,
7459769737208204566,"☀️💭WIR LASSEN JUNGE MENSCHEN NICHT ALLEIN 🫂 Jedes fünfte Kind und Jugendliche*r ist betroffen von psychischen Erkrankungen – Tendenz steigend. Schon jetzt übersteigt der Hilfebedarf das Angebot. Was wir tun können? Dazu haben @lisa.paus , @kirstenkappertgonther und ich einen Meinungsartikel für die Frankfurter Rundschau geschrieben, der klar macht:  Es wird Zeit zu handeln, die seelische Gesundheit junger Menschen braucht JETZT Priorität! Hier könnte ihr den Artikel lesen: https://www.fr.de/meinung/wie-deutschlands-jugend-seelisch-stabil-bleibt-93512804.html #mentalhealth #coach #pilotprojekt #schoollife #seelischegesundheit #kirstenkappertgonther #lisapaus #emiliafester #gastbeitrag #frankfurterrundschau",1736862995,DE,0,3895,87,40,7432717157789616927,"['coach', 'schoollife', 'mentalhealth', 'pilotprojekt', 'seelischegesundheit', 'frankfurterrundschau', 'gastbeitrag', 'emiliafester', 'kirstenkappertgonther', 'lisapaus']",emiliafester,,,
7459050391603285270,"EINE GÜNSTIGE WOHNUNG IN HAMBURG? BEZAHLBAR, ZENTRAL? 🤯 Ich habe nachgefragt, woran dieser Wunsch ständig scheitert und war diese Woche zu Besuch beim @mieterverein zu Hamburg. Wir haben darüber gesprochen, welchen Herausforderungen sich der Wohnungsmarkt gegenübersieht und wie diese auch gerade junge Mietende betreffen.  Marielle Eifler und Dr. Rolf Bosse haben mir viele Notizen mitgegeben. Im Video könnt ihr einen kleinen Ausschnitt aus dem Gespräch miterleben. Frankfurt beweist: Es gibt die Hebel, man muss einfach mal machen 🤓🤝 #mieten #hamburg #mieterverein",1736695509,DE,0,1990,33,3,7459050397719939862,"['hamburg', 'mieten', 'mieterverein']",emiliafester,,,"ganz wichtiges Anliegen, tusch Frankfurt, ah ja, es ist so spannend gewesen, dass in Frankfurt gelaufen ist mit der mietwucher. mietwucher, es ist in dem Augenblick mietwucher, wo der Vermieter ausnutzt die Situation des mieters und über 20 Prozent überorts üblich nimmt also langsam ortsmögliche Vergleichsmiete ist quasi so das, was für eine Wohnung am Markt verlangt werden kann. 10 Prozent nach mietenspiegel, 10 Prozent drüber sind wir im Bereich Mietpreisbremse und 20 Prozent und höher sind wir bei Bagger 5 wirtschaftsstrafgesetz, diese Vorschrift gibt es, die führt seit einem BGH Urteil 1 Schatten da sein, weil dieses BGH Urteil gesagt hat ähm, die subjektive Komponente muss stärker den Fokus geraten. der Mieter muss beweisen, dass der Vermieter meine Notsituation ausgenutzt hat. Defacto gibt es da keine Urteile mehr zu. die Stadt Frankfurt hat jetzt gesagt, wir schnappen uns jetzt einfach mal n paar Fälle, die sehr krass waren ähm, hat personell aufgestoppt in der Verwaltung, hat 1 Prozess entwickelt, 1 verwaltungsprozess, wir haben den gesehen, 54 Seiten. sie haben wirklich den Fokus darauf gelegt und haben es bis zu Gerichtsurteilen gebracht ähm, und haben Bußgelder verhängt. nich hoch, aber da hat die Stadt auch gesagt, es reicht ja überhaupt, dass wir bußgänger endlich mal verhängen und dass die vermieterseite mitbekommt. oh da wird mitgeguckt, wenn ich hier 3040 Prozent Miete nehme äh, über ortsüblich. wir haben diese ganzen Unterlagen an die Politik. wer interessiert ist, guckt nach Frankfurt, das geht und das könnte die Hamburger Bürgerschaft oder der Senat. tatsächlich auch so vorantragen? ja, also das ja, du kannst einfach machen.
"
7465358291338546454,"LAUT UND ENTSCHLOSSEN – GEGEN JEDE ZUSAMMENARBEIT MIT DER AFD❗️ Wütend über die rückgratlose Symbolpolitik der CDU war ich gestern auf der Demo vor dem Brandenburger Tor. Merz legt diese Woche (heute und am Freitag) im Bundestag mehrere Anträge vor, die von der CDU gemeinsam mit der AfD angenommen werden sollen.  Während morgens im Bundestag der Opfer des Nationalsozialismus gedacht wird, reißt die CDU/CSU nachmittags die Brandmauer zur Zusammenarbeit mit den Rechten ein — Das darf nicht passieren. Nie wieder ist jetzt!",1738164182,DE,37,19520,431,508,7465358291537234710,[],emiliafester,,,"nie, nie wieder Faschismus! damit die CDU abrückt von ihren menschenverachtenden Plänen, müssen wir jetzt sehr schnell sehr laut sein. deswegen war ich heute auf der sponti hier in Berlin mit knapp 1.000 Leuten. demonstrieren lohnt sich, um sich nicht allein zu fühlen mit dieser Fassungslosigkeit über das taktieren und das zusammenarbeiten mit rechts. und wenn wir schon am selben Tag 1.000 Leute mobilisiert bekommen, dann kriegen wir in den nächsten Tagen für die nächsten Demos, die wir planen, das Zehnfache, das Hundertfache auf die Straße. lass uns in den nächsten Tagen gemeinsam laut sein, hier auf der Straße und ich im Parlament.
"
7463449969698049302,Gleichbehandlung = zu viel verlangt? 🤨 #Feminismus #Politik #bundestag #Gleichberechtigung #emiliafester ,1737719866,DE,13,5777,115,98,7364506549686257665,"['politik', 'gleichberechtigung', 'bundestag', 'feminismus', 'emiliafester']",emiliafester,,,
