id,create_time,text,like_count,reply_count,parent_comment_id,video_id
7457933939283952386,2025-01-09 15:13:00,,4,0,7457840131282668832,7457840131282668832
7457934911174837024,2025-01-09 15:16:59,Durch ihn ist sind die erneuerbare Energie auf 60  gestiegen Er ist menschlich vernünftig und glaubwürdig grünwählen  Zukunft,3,1,7457840131282668832,7457840131282668832
7457934281516794646,2025-01-09 15:14:15,,3,0,7457840131282668832,7457840131282668832
7457933760417432342,2025-01-09 15:12:22, habeck4kanzler,3,0,7457840131282668832,7457840131282668832
7471167424584385302,2025-02-14 07:06:48,Zukunft bauen Auf Grün vertrauen,1,0,7457840131282668832,7457840131282668832
7457954186577314582,2025-01-09 16:31:34,35 Jahre als Wirtschaftsminister waren leider noch nicht genug um 16 Jahre GroKoStillstand aufzuholen Auf in die Zukunft mit Robert als Bundeskanzler,1,1,7457840131282668832,7457840131282668832
7457577534105436960,2025-01-08 16:09:48,wenn Corektiv nachweislich lügt ist das auch Hass und HetzeWenn die öffentlich rechtlichen keine faire Verteilung der Sendezeit auf ALLE Parteien in Talk Shows gewährtwas ist das,390,23,7457551925249101078,7457551925249101078
7457569021144187670,2025-01-08 15:36:50,Meinungsfreiheit gilt für jede Meinung,278,22,7457551925249101078,7457551925249101078
7457605236712456992,2025-01-08 17:57:36,Wenn Lügen zensiert würden wäre Habeck total sprachlos Der Lügenbaron fürchtet die Wahrheit denn gegen Lügen kann man leicht argumentierengegen die Wahrheit ist man Machtlos,143,2,7457551925249101078,7457551925249101078
7457590216318436118,2025-01-08 16:59:11,Wer bestimmt was Desinformation Hass und Hetze ist Das Wort Demokratie ist mittlerweile so ausgehöhlt worden das kaum noch jemand weiß was wirklich eine Demokratie ist,79,11,7457551925249101078,7457551925249101078
7457589204105888534,2025-01-08 16:55:10,mal weniger kiffen würde helfen Auf Facebook YT tt und Co werden Dinge gelöscht und zensiert die nichts mit Hass und hetze zu tun haben Zum Beispiel wie ein Baum funktioniert bestes Beispiel,68,3,7457551925249101078,7457551925249101078
7457580080005972758,2025-01-08 16:19:46,Endlich wieder Meinungsfreiheit ,53,0,7457551925249101078,7457551925249101078
7457595969930232598,2025-01-08 17:21:31,ihr meint nicht die Hassrede sondern die Rede die ihr hasst,51,0,7457551925249101078,7457551925249101078
7457637961606202114,2025-01-08 20:04:16,Die Grünen wollen bestimmen was richtig und was falsch ist  das hatten wir 33 schon einmal ,46,0,7457551925249101078,7457551925249101078
7457573076932444960,2025-01-08 15:52:35,Wer entscheidet denn was Hass und hetze ist Da dies von jedem anders wahrgenommen wird kann man das gar nicht pauschalisieren In einer Demokratie sollte man aber auch damit umgehen können,45,9,7457551925249101078,7457551925249101078
7457601771524555552,2025-01-08 17:43:57,Ja ja vor der Wahrheit haben sehr viele Angst,33,1,7457551925249101078,7457551925249101078
7457568521783198486,2025-01-08 15:34:54,Hass und Hetze sind doof aber solange keine strafbewerten Inhalte gegeben sind von der Meinungsfreiheit gedeckt kann man doof finden ist aber so,27,0,7457551925249101078,7457551925249101078
7457645737330475798,2025-01-08 20:34:30,Das Bundesverfassungsgericht sieht das aber anders Unbequeme Meinungen oder Fake News sind zuzulassen Nicht vergessen die Verfassung schützt die Bürger vor einem übergriffigen Staat,23,2,7457551925249101078,7457551925249101078
