id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7465469430337733398,2025-01-29 22:35:24,die linke ,2,0,7465467702598061334,7465467702598061334,neutral
7476127476365591303,2025-02-27 15:53:04,,0,0,7465467702598061334,7465467702598061334,negative
7468649199938077462,2025-02-07 12:14:30,habeck wird kanzler,0,0,7465467702598061334,7465467702598061334,neutral
7468649246913430294,2025-02-07 12:14:17,,0,0,7465467702598061334,7465467702598061334,negative
7468649133831684886,2025-02-07 12:14:14,,0,0,7465467702598061334,7465467702598061334,negative
7467094806700278550,2025-02-03 07:42:50,spd wählen damit afd nicht an macht kommt bitte bitte bitte,0,0,7465467702598061334,7465467702598061334,negative
7467094674760844054,2025-02-03 07:42:40,,0,0,7465467702598061334,7465467702598061334,negative
7467094708134052630,2025-02-03 07:42:26,,0,0,7465467702598061334,7465467702598061334,negative
7467094549221278486,2025-02-03 07:42:16,spd wählen für demokratie olaf scholz,0,0,7465467702598061334,7465467702598061334,neutral
7466431845757403926,2025-02-01 12:49:33,,0,0,7465467702598061334,7465467702598061334,negative
7465505814381658897,2025-01-30 00:56:51,alice für deutschland,0,0,7465467702598061334,7465467702598061334,positive
7465505798485312276,2025-01-30 00:56:41,es ist höchste zeit für die afd,0,0,7465467702598061334,7465467702598061334,neutral
7465474869757854486,2025-01-29 22:56:19,,0,0,7465467702598061334,7465467702598061334,negative
7465474775096967958,2025-01-29 22:56:04,seit wann macht die spd wieder soziale politik ist ja schon ein bissel her,0,0,7465467702598061334,7465467702598061334,negative
7465470401812955926,2025-01-29 22:38:49,,0,0,7465467702598061334,7465467702598061334,negative
7465334716616885014,2025-01-29 13:52:33,er weiß gar nichts bezeichnet wähler die ihm nicht passen ratten,14,0,7465329707441999126,7465329707441999126,neutral
7465367807175017238,2025-01-29 16:00:38,es reicht nur noch ,12,1,7465329707441999126,7465329707441999126,negative
7465432719360754454,2025-01-29 20:12:14,der mann hat aber keine ahnung von demokratie,7,0,7465329707441999126,7465329707441999126,neutral
7465367024442835734,2025-01-29 15:57:44,es ist unglaublich was er sich heraus nimmtbezeichnet wähler als rattener sollte neutral sein oder liege ich falsch,5,0,7465329707441999126,7465329707441999126,negative
7466800847834350358,2025-02-02 12:41:18,wir wissen es besser ,3,0,7465329707441999126,7465329707441999126,negative
7465414857262367510,2025-01-29 19:03:04,es reicht ,3,0,7465329707441999126,7465329707441999126,positive
7465354249540895510,2025-01-29 15:08:17,sagt der linke der früher die raf dufte fand ,2,0,7465329707441999126,7465329707441999126,neutral
7465347513759843094,2025-01-29 14:41:42,,2,0,7465329707441999126,7465329707441999126,negative
7465336572893397783,2025-01-29 13:59:23,also nie wieder grün wählen ,2,0,7465329707441999126,7465329707441999126,negative
7465334184975942422,2025-01-29 13:50:28,so falsch,2,1,7465329707441999126,7465329707441999126,negative
7466710159004467990,2025-02-02 06:50:18,niemals wieder ist jetzt seid alle sehr schlau und wähle niemals blau,1,0,7465329707441999126,7465329707441999126,negative
7465464086039659286,2025-01-29 22:14:29,sehr gut versprochen unserem president zusammen schützen wir unsere demokratie nicht in der handeln die falsche leute verlassen,1,0,7465329707441999126,7465329707441999126,positive
7465446023297680150,2025-01-29 21:03:50,das ist auch so einer den ich nicht mag,1,0,7465329707441999126,7465329707441999126,negative
7465418912744129302,2025-01-29 19:19:00,frechheit uns als feinde anzusehen wir sind die bürger dieses landesihr seid die feinde,1,0,7465329707441999126,7465329707441999126,negative
7465381715105481494,2025-01-29 16:54:38,allmächt selten so gelacht demokratie und wahlfreiheit nennt er ratten  der herr hat selbst eine vergangenheit die seines amtes nicht würdig ist,1,0,7465329707441999126,7465329707441999126,neutral
7465366995211469590,2025-01-29 15:57:15,da wird der bock zum gärtner gemacht ,1,0,7465329707441999126,7465329707441999126,negative
7465337235866010390,2025-01-29 14:02:05,wenn die ampelparteien von demokratie reden muss ich automatisch an den kongo oder die ddr denken dort war das verständnis von demokratie wie das der spd heute,1,0,7465329707441999126,7465329707441999126,neutral
7465332222300717846,2025-01-29 13:42:27,also mal was anderes wählen  gegen die feinde der demokratie,1,0,7465329707441999126,7465329707441999126,neutral
7476371052785894146,2025-02-28 07:38:27,die spd hat seit ihrem bestehen schon zig mal die arbeiterklasse verraten und betrogen,0,0,7465329707441999126,7465329707441999126,negative
7475668427596759830,2025-02-26 10:12:21,den sabbelkopf braucht keiner,0,0,7465329707441999126,7465329707441999126,neutral
7475215327589171990,2025-02-25 04:55:20,unsere denokratie da kommt ein das kotzen,0,0,7465329707441999126,7465329707441999126,negative
7472769749115716374,2025-02-18 14:44:02,ihr habt doch die demokratie schon lange abgeschafft,0,0,7465329707441999126,7465329707441999126,neutral
7472389472141083414,2025-02-17 14:08:24,jd vance said that european politics endanger the freedom of expression of the population and thus democracy,0,0,7465329707441999126,7465329707441999126,negative
7469340984821941014,2025-02-09 08:58:54, was sagte elon ,0,0,7465329707441999126,7465329707441999126,neutral
7468885885661561622,2025-02-08 03:37:34,die feinde der demokratie sind spd cdu grüne fdp deshalb wähle ich ,0,0,7465329707441999126,7465329707441999126,negative
7467842279614972694,2025-02-05 08:03:50,der soll abtreten den brauch keiner,0,0,7465329707441999126,7465329707441999126,neutral
7467230610043257622,2025-02-03 16:29:12,die feinde der demokratie sind die altpartein,0,0,7465329707441999126,7465329707441999126,neutral
7466495602420564758,2025-02-01 16:57:02, blau wählen,0,0,7465329707441999126,7465329707441999126,negative
7466495481197036310,2025-02-01 16:56:41,das volk  die wähler sind für steinmeier ratten  ratten  ratten ,0,0,7465329707441999126,7465329707441999126,neutral
7466387610057081622,2025-02-01 09:58:16,es wird zeit das er seine koffer packt,0,0,7465329707441999126,7465329707441999126,neutral
7466353819958838038,2025-02-01 07:47:09,diese person gehört weg ich bin ein verantwortungsvoller bürger und demokrat ich wähle erstmalig die afd ich bin kein feind der demokratie,0,0,7465329707441999126,7465329707441999126,negative
7466327721871229718,2025-02-01 06:07:08,der schlimmste präsident den deutschland je hatte,0,0,7465329707441999126,7465329707441999126,negative
7466312101294097174,2025-02-01 05:09:40,afd verbot,0,0,7465329707441999126,7465329707441999126,negative
7466289475129295638,2025-02-01 03:43:25,,0,0,7465329707441999126,7465329707441999126,negative
7466134099348046614,2025-01-31 17:34:14,عاشت المانيا دولة ديمقراطية اتحادية واجتماعية ,0,0,7465329707441999126,7465329707441999126,negative
7465980957520151318,2025-01-31 07:40:54,hau ab,0,0,7465329707441999126,7465329707441999126,negative
7465740394530669314,2025-01-30 16:06:16,er,0,0,7465329707441999126,7465329707441999126,positive
7465663339202298646,2025-01-30 11:07:57,das sagt jemand der die menschen beleidigt,0,0,7465329707441999126,7465329707441999126,neutral
7465442310315868950,2025-01-29 20:49:36,,0,0,7465329707441999126,7465329707441999126,negative
7465430465026212630,2025-01-29 20:03:28,machen wir herr steinmeier,0,0,7465329707441999126,7465329707441999126,neutral
7465421155147989782,2025-01-29 19:27:25,recht so,0,0,7465329707441999126,7465329707441999126,negative
7465416850055250710,2025-01-29 19:10:35,auch sie herr steinmeier müssen noch lernen was demokratie ist,0,0,7465329707441999126,7465329707441999126,neutral
7465409952867287810,2025-01-29 18:43:58,so falsch,0,0,7465329707441999126,7465329707441999126,negative
7465407216350003970,2025-01-29 18:33:32,cdu feind der demokratie und nerz ist ein schwindler,0,0,7465329707441999126,7465329707441999126,neutral
7465395953882415894,2025-01-29 17:49:44,,0,0,7465329707441999126,7465329707441999126,negative
7465392386173944598,2025-01-29 17:35:57,,0,0,7465329707441999126,7465329707441999126,negative
7465388280244257558,2025-01-29 17:20:07,was halten die altparteien eigentlich von direkter demokrtie und volksentscheid,0,0,7465329707441999126,7465329707441999126,neutral
7465385122520531734,2025-01-29 17:07:52,auch schmutz nur ,0,0,7465329707441999126,7465329707441999126,negative
7465379316361626390,2025-01-29 16:45:12,der größte feind der demokratie ist er,0,0,7465329707441999126,7465329707441999126,neutral
7465378520647303958,2025-01-29 16:41:59,deswegen bitte für ein afd verbot stimmen,0,0,7465329707441999126,7465329707441999126,neutral
7465374496618185495,2025-01-29 16:26:46,wir haben den unfähigen bundespräsident nicht gewählt und wollen ihn auch nicht der kostet nur geld ,0,0,7465329707441999126,7465329707441999126,negative
7465352543989351190,2025-01-29 15:01:25,diese rate,0,0,7465329707441999126,7465329707441999126,neutral
7465350689628324630,2025-01-29 14:54:01,eure blauzi kommentare hier zeigen genau warum wir die afd hier in diesem land weder brauchen noch wollen,0,0,7465329707441999126,7465329707441999126,negative
7465375452982493974,2025-01-29 16:30:29,ich wollt er läge im feuer,0,0,7465329707441999126,7465329707441999126,negative
7465326322899518230,2025-01-29 13:19:42,du bist und bleibst der beste helmut schmidt rip ,4,0,7465319416813735190,7465319416813735190,neutral
7465324249378849558,2025-01-29 13:11:53,on point ,2,0,7465319416813735190,7465319416813735190,negative
7465327572889928470,2025-01-29 13:24:30,merz hatte es in der merkelzeit zu nichts gebracht und auch jetzt hat er nichts geschafft auch merkel hatte ihn strickt abgelehnt er ist von grundauf böse,1,0,7465319416813735190,7465319416813735190,neutral
7472308125925917462,2025-02-17 08:53:10,ihn hätten wir genau jetzt gebraucht,0,0,7465319416813735190,7465319416813735190,neutral
7465327525683839766,2025-01-29 13:24:35,es gibt nur ein wahre intelligente kanzlerin der deutschen zukunft fr dr alice weidel ,0,1,7465319416813735190,7465319416813735190,neutral
7465327511699669782,2025-01-29 13:24:23,herr schmidtder beste kanzler den deutschland je hatte,0,0,7465319416813735190,7465319416813735190,neutral
7464985275653473046,2025-01-28 15:16:29,niemals wieder spd niemals,0,0,7464982482098621718,7464982482098621718,negative
7472517318997492502,2025-02-17 22:24:17,also am meisten bewirkt da ja die linke entgegen so streng genommen,10,0,7472512458800893206,7472512458800893206,neutral
7472550914449900311,2025-02-18 00:35:38,und die linke entlastet die in der mitte am meisten deshalb die linke  was die fdp nicht mag kann nicht falsch sein,1,0,7472512458800893206,7472512458800893206,negative
7473408009226633989,2025-02-20 08:00:25,,0,0,7472512458800893206,7472512458800893206,negative
7473094173516890886,2025-02-19 11:42:35,,0,0,7472512458800893206,7472512458800893206,negative
7472539368667104022,2025-02-17 23:50:24,ist die werbung automatisch generiert,0,0,7472512458800893206,7472512458800893206,negative
7472535487200576278,2025-02-17 23:35:47,,0,0,7472512458800893206,7472512458800893206,negative
7480431161324487446,2025-03-11 06:13:43,gilt auch für akws und da hatte man ja kein problem,0,0,7472476363719478551,7472476363719478551,positive
7473945218070594326,2025-02-21 18:45:15,windräder sind umweltschädlich und die rückbaukosten sind nicht gedeckt im mix sind sie akzeptabel große windparks beeinflussen auch das wetter negativ pv gehört aufan versiegelte flächen,0,0,7472476363719478551,7472476363719478551,neutral
7472477486097072919,2025-02-17 19:49:40,sorry aber sie können doch nicht mit so einem komplexen thema einem afdler kommen,0,0,7472476363719478551,7472476363719478551,neutral
7472333596415116054,2025-02-17 10:31:35,das märchen des erneuerbare energien ineffizient sind wird super vom populismus erzählt rechte mögen es anscheinend noch mehr zahlen zu müssen,1,0,7472311629019893014,7472311629019893014,neutral
7473383127004496662,2025-02-20 06:24:18,und nur noch mehr für neue energie bezahlen gute idee  nein danke,0,0,7472311629019893014,7472311629019893014,negative
7472832385195000598,2025-02-18 18:46:52,verstehe trotzdem nich wieso man die alten werke abstellt  auf die vorhandenen fachkräfte verzichtet und sie kündigt fand ich das gegenteil von informativ,0,0,7472311629019893014,7472311629019893014,negative
7472426385597514528,2025-02-17 16:32:51,das ist der einzige und beste ausweg anders geht und funktioniert es nicht genauso so wie mit kohle ab bau,0,0,7472311629019893014,7472311629019893014,negative
