id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7455459631188460310,2025-01-02 23:11:18,boah friedrich merz nervt einfach nur noch hat der auch irgendwann mal was substantielles beizutragen,918,3,7455278269294857494,7455278269294857494,negative
7455329831896957718,2025-01-02 14:47:49,und deswegen die linke die will die steuer auf 0 setzen,289,39,7455278269294857494,7455278269294857494,neutral
7455302614191244055,2025-01-02 13:02:11,auf wachteleier trüffel etc kann doch eine luxussteuer erhoben werden auf zucker übrigens auch,272,8,7455278269294857494,7455278269294857494,neutral
7455346251514774294,2025-01-02 15:51:32,auf einen einkauf von hundert euro  2 euro gespart  super spd,219,8,7455278269294857494,7455278269294857494,negative
7455325168430777110,2025-01-02 14:29:41,bürger die euch das glauben 0 ,71,1,7455278269294857494,7455278269294857494,negative
7455323536245572374,2025-01-02 14:23:13,benzin kostet bald 3 euro aber lebensmittel 2 weniger wow wir sind gerettet ,52,11,7455278269294857494,7455278269294857494,neutral
7455359159001678614,2025-01-02 16:41:25,2 schenken sie dir und hinten rum nehmen sie dir 10 wieder weg und tun so als hätten sie dir geholfen,37,2,7455278269294857494,7455278269294857494,neutral
7455299799383769878,2025-01-02 12:51:11,wird nie bei uns ankommen die geier aus der lebensmittelindustrie werden die nicht weitergeben sondern die extra kohle einsacken,36,7,7455278269294857494,7455278269294857494,neutral
7455380666873348886,2025-01-02 18:04:57,unwählbar,24,0,7455278269294857494,7455278269294857494,negative
7455283668253180694,2025-01-02 11:48:27,guter konter  ,23,1,7455278269294857494,7455278269294857494,positive
7455315745346552598,2025-01-02 13:52:57,vor der wahl wird alles mögliche versprochen nach der wahl weiss man davon garnichts mehr,20,0,7455278269294857494,7455278269294857494,negative
7455901462342976278,2025-01-04 03:46:50,luxusgüter sind keine lebensmittel,18,0,7455278269294857494,7455278269294857494,neutral
7455466094142030594,2025-01-02 23:36:28,die spd hat leider nichts mehr mit einer arbeiterpartei zu tun unwählbar,17,0,7455278269294857494,7455278269294857494,negative
7455301013001110294,2025-01-02 12:55:52,das zeigt den charakter eines friedrich merz er macht sich lustig über das deutsche volk,15,0,7455278269294857494,7455278269294857494,neutral
7455390367107613462,2025-01-02 18:42:38,bei 400 lebensmittel im monat bleiben mir dann ganze 8 mehr klasse dafür bekomme ich demnächst 3 liter mehr benzin ,13,1,7455278269294857494,7455278269294857494,negative
7456021228345115414,2025-01-04 11:30:40,grundnahrungsmittel auf 0 auch tofuhafermilch etc aber gleichzeitig klimaschädliche und ungesunde lebensmittel und luxus auf 30 alkohol fleisch süßwaren exotisches softdrinks,12,1,7455278269294857494,7455278269294857494,negative
7455336572121137942,2025-01-02 15:13:44,hatten sie schon die gastronomen bei corona versprochen und nun,12,0,7455278269294857494,7455278269294857494,negative
7455322855581254422,2025-01-02 14:20:36,vor wahl geht wieder alles ,12,0,7455278269294857494,7455278269294857494,positive
7455580549656544022,2025-01-03 07:01:23,finde den gedanken schön aber die 2 stecken sich edeka und co dann in die tasche das bringt überhaupt nichts,8,1,7455278269294857494,7455278269294857494,negative
7455642730690102038,2025-01-03 11:01:49,merz unwählbar,7,0,7455278269294857494,7455278269294857494,negative
7455357234354570006,2025-01-02 16:34:09,respekt ganze 2 dafür der rest um bis zu 20 teurer ich weiß gar nicht wohin mit dem ganzen reichtum,7,0,7455278269294857494,7455278269294857494,negative
