id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7457463814402523926,2025-01-08 08:48:52,robert habeck ist ein hoffnungsbringer,144,5,7457232677540777238,7457232677540777238,neutral
7457499508240089878,2025-01-08 11:07:21,robert habeck ist ein echter lichtblick in einer immer dunkler werdenden parteienlandschaft ,64,3,7457232677540777238,7457232677540777238,neutral
7457902243788161814,2025-01-09 13:10:06,dr habeck for kanzler,37,1,7457232677540777238,7457232677540777238,neutral
7457687123102171926,2025-01-08 23:15:18,ich bin so dankbar für ihre worte die alles ungeschönt benennen dann einordnen erklären und lösungen aufzeigen ohne polemik so stelle ich mir einen kanzler vor,34,0,7457232677540777238,7457232677540777238,neutral
7458010806636135190,2025-01-09 20:11:14,starke rede bündnis heißt nicht einheit und geschlossenheit robert habeck kann brücken bauen wir müssen die konflikte in der gesellschaft gemeinsam lösen hört auf mit hassbotschaften habeck2025,31,0,7457232677540777238,7457232677540777238,neutral
7457335758936933142,2025-01-08 00:32:06,teamrobert,22,0,7457232677540777238,7457232677540777238,negative
7457250400883294998,2025-01-07 19:00:24,ostdeutschland ,21,1,7457232677540777238,7457232677540777238,negative
7458162339260826390,2025-01-10 06:01:43,team habeck ,19,0,7457232677540777238,7457232677540777238,negative
7457489773371851543,2025-01-08 10:29:44,niemals,18,0,7457232677540777238,7457232677540777238,negative
7457400182293299990,2025-01-08 04:42:40,vielleicht mal eine strategie gegen die wirtschaftskrise ,16,10,7457232677540777238,7457232677540777238,neutral
7457237138518967062,2025-01-07 18:08:57,,16,1,7457232677540777238,7457232677540777238,negative
7457891089636541206,2025-01-09 12:26:51,super rede,13,0,7457232677540777238,7457232677540777238,positive
7457261959924122370,2025-01-07 19:45:15,,13,1,7457232677540777238,7457232677540777238,negative
7457270018171175702,2025-01-07 20:16:26,,11,1,7457232677540777238,7457232677540777238,negative
7458035444900545302,2025-01-09 21:46:55,es ist doch unheimlich spannend konstruktive langfristig vernünftige politik zu entwickeln und da mitzumachen macht mit,10,0,7457232677540777238,7457232677540777238,neutral
7457396858308428566,2025-01-08 04:30:36,,10,1,7457232677540777238,7457232677540777238,negative
7457237917246915361,2025-01-07 18:12:08,unterschiedliche meinungen  ist das erlaubt,10,7,7457232677540777238,7457232677540777238,neutral
7457335755612963606,2025-01-08 00:32:34,"            
 

     
          
               ",8,0,7457232677540777238,7457232677540777238,negative
7470116182325134082,2025-02-11 11:07:19,habeck bringt die hoffnung und wirklich zuversicht ,7,0,7457232677540777238,7457232677540777238,neutral
7457517213059187478,2025-01-08 12:15:50,demokratie gilt es zu bewahren danke bündnis 90die grünen dass ihr euch für uns einsetzt ,7,0,7457232677540777238,7457232677540777238,neutral
7457503332132209430,2025-01-08 11:22:05,niemals,7,0,7457232677540777238,7457232677540777238,negative
7457412582837732118,2025-01-08 05:30:36,ohne worte,7,0,7457232677540777238,7457232677540777238,negative
7457405550118863618,2025-01-08 05:03:35,,7,1,7457232677540777238,7457232677540777238,negative
7457235312935535382,2025-01-07 18:01:50,,7,1,7457232677540777238,7457232677540777238,negative
7457653759264228118,2025-01-08 21:05:41,,6,0,7457232677540777238,7457232677540777238,negative
7471701000253047574,2025-02-15 17:36:20,er spricht mir aus dem herzen das ist demokratie und die ist anstrengend aber gut ,5,0,7457232677540777238,7457232677540777238,neutral
7458259835613201174,2025-01-10 12:18:33,,5,0,7457232677540777238,7457232677540777238,negative
7458021087228134166,2025-01-09 20:51:08,,5,0,7457232677540777238,7457232677540777238,negative
7457509107441287958,2025-01-08 11:44:27,niemals habeck der hat genug verbockt und kurz vor den wahlen buht er um aufmerksamkeit nur noch ekelhaft,5,1,7457232677540777238,7457232677540777238,negative
7457316057872417558,2025-01-07 23:15:30,no way,5,0,7457232677540777238,7457232677540777238,negative
7457238813589603104,2025-01-07 18:15:30,was ist dasfür ein gesülze,5,2,7457232677540777238,7457232677540777238,negative
7474905275137786646,2025-02-24 08:51:05,schade leider zeigen die wahleegebnisse dass es in diesem land kein weitsichtiges politikverständnis gibt danke für euren einsatz ,4,0,7457232677540777238,7457232677540777238,negative
7458284355174056726,2025-01-10 13:53:08,gänsehaut ,4,0,7457232677540777238,7457232677540777238,positive
7458186261455930135,2025-01-10 07:33:11,,4,0,7457232677540777238,7457232677540777238,negative
7457685486640612118,2025-01-08 23:09:01,,4,0,7457232677540777238,7457232677540777238,negative
7457620884335231766,2025-01-08 18:58:09,,4,0,7457232677540777238,7457232677540777238,negative
7457581991031800598,2025-01-08 16:27:13,,4,0,7457232677540777238,7457232677540777238,negative
7457456646022071062,2025-01-08 08:21:04,böhse onkelz ohne mich,4,0,7457232677540777238,7457232677540777238,negative
7471162557891609366,2025-02-14 06:47:55,ich finde robert super ,3,0,7457232677540777238,7457232677540777238,positive
7458169540272407318,2025-01-10 06:28:51,diese emotionen spiegeln für mich panik und pure verzweiflung wider,3,3,7457232677540777238,7457232677540777238,neutral
