id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7457933249806730006,2025-01-09 15:10:19,demokratischer faschismus ahh ,37,1,7457929393298558230,7457929393298558230,negative
7457932912097755936,2025-01-09 15:09:11,cdu wird ehrlich peinlich ,12,1,7457929393298558230,7457929393298558230,negative
7457983237714789142,2025-01-09 18:24:13,ich hab erst gedacht dass wäre ein kibild ,6,1,7457929393298558230,7457929393298558230,neutral
7458010392310563606,2025-01-09 20:09:42,"ich bin einfach nur noch sprachlos und es wird von tag zu tag bodenloser
wer dieser cdu noch die verantwortung für unser land anvertrauen möchte dem ist nicht mehr zu helfen",5,0,7457929393298558230,7457929393298558230,negative
7457942934599238423,2025-01-09 15:47:56,,4,0,7457929393298558230,7457929393298558230,negative
7458036217223152386,2025-01-09 21:49:49,diese cdu ,3,0,7457929393298558230,7457929393298558230,negative
7458740279321182998,2025-01-11 19:22:42,  heule,2,0,7457929393298558230,7457929393298558230,negative
7458573913229869846,2025-01-11 08:37:27,die altparteien haben in deutschland nix mehr zu melden nur noch afd sonst nix ,1,0,7457929393298558230,7457929393298558230,negative
7458006143211946774,2025-01-09 19:53:07,einmal im leben sooo viel aufmerksamkeit fürfrklöckner  hat sie sooo lang drauf warten müssen,1,0,7457929393298558230,7457929393298558230,negative
7502291914981999382,2025-05-09 04:04:42,,0,0,7457929393298558230,7457929393298558230,negative
7502218630425346838,2025-05-08 23:20:20,,0,0,7457929393298558230,7457929393298558230,negative
7501983082238460694,2025-05-08 08:06:04,,0,0,7457929393298558230,7457929393298558230,negative
7501861724062499606,2025-05-08 00:15:41,,0,0,7457929393298558230,7457929393298558230,negative
7471238120974385942,2025-02-14 11:40:35,httpsapollonewsnetscholzbepoebeltebetrunkenjournalistenkanzleramtschefpackteihnderbundeskanzlergehtjetztinsbett,0,0,7457929393298558230,7457929393298558230,negative
7460113341416211233,2025-01-15 12:10:13,cdu wird deutschland gegen die wand fahren,0,0,7457929393298558230,7457929393298558230,neutral
