id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7460454764293161750,2025-01-16 10:16:28,Schuldet der uns nicht noch 23 Millarden Warum redet der überhaupt,159,5,7460447487346691350,7460447487346691350,neutral
7460460523051533078,2025-01-16 10:38:46,Jens der Maskenhändler ,48,0,7460447487346691350,7460447487346691350,negative
7460597302793962273,2025-01-16 19:28:05,spahn ist nur peinlich,25,0,7460447487346691350,7460447487346691350,negative
7460640061534536470,2025-01-16 22:15:05,Der Mann geht einfach garnicht ,15,0,7460447487346691350,7460447487346691350,negative
7460461012246283030,2025-01-16 10:41:05,In Krise investieren ist richtig Angst ist einfach nicht schlau weil das wird nur die Lage verschlechtern Dabei ist DE schlecht ausgestattet weil da jahren durch die cdu nicht investiert ist,14,1,7460447487346691350,7460447487346691350,negative
7460758179502506774,2025-01-17 05:54:38,Spahn Lache mich weg Der Typ war als Minister schon ne große Null Was will er erreichen  Keiner vertraut Ihn mehr als Person,12,0,7460447487346691350,7460447487346691350,negative
7460570448084026134,2025-01-16 17:44:39,NIEMALS CDUCSU NIEMALS FDP NIEMALS AFD NIEMALS BSW NIEMALS FREIE WÄHLER,9,0,7460447487346691350,7460447487346691350,negative
7460451743278744342,2025-01-16 10:05:11,Herr Spahn kann seine Schulden erstmal begleichen,9,0,7460447487346691350,7460447487346691350,neutral
7461530173152248598,2025-01-19 07:49:19,Krankenkassen zerstört Masken Deals Korruption der soll mal seine Schulden begleichen,8,0,7460447487346691350,7460447487346691350,neutral
7460456928637551382,2025-01-16 10:24:48,die es zerstört haben wollen es jetzt wieder aufholen,7,8,7460447487346691350,7460447487346691350,neutral
7460717790338925334,2025-01-17 03:24:52,Alles gut  Spahn zahlt doch bestimmt die 23 Milliarden die er dem Steuerzahler noch schuldet zurück ,6,0,7460447487346691350,7460447487346691350,neutral
7460774044079653654,2025-01-17 06:55:34,Der einzige Weg für eine bessere Zukunft isr der Dreiklang aus Bildung Wirtschaft und sozialer Zusammenhalt Gerade bei Bildung und Sozialem hängen wir immer weiter hinterher und MÜSSEN investieren,5,0,7460447487346691350,7460447487346691350,neutral
7460468419713254166,2025-01-16 11:09:04,Spahn der Steuergeld verschwender muss schweigen Der soll ruhig sein,5,0,7460447487346691350,7460447487346691350,neutral
7460556188258943766,2025-01-16 16:49:01,16 Jahre CDU WAR ZU VIEL Die Ampel hat mehr geschafft wie die CDU in 16 Jahre,4,0,7460447487346691350,7460447487346691350,negative
7460477229803619094,2025-01-16 11:43:36,Bei dem Typen ist zwar Licht an aber keiner zuhause,4,0,7460447487346691350,7460447487346691350,neutral
7460734791701414678,2025-01-17 04:25:14,Jens Spahn ist böse,3,0,7460447487346691350,7460447487346691350,negative
7460613010886640406,2025-01-16 20:29:30,"Spahn und Merz wollen der AfD die Wähler abwerben indem sie versuchen populistischer als AFD zu sein
Dabei sind sie nur noch peinlich ",3,0,7460447487346691350,7460447487346691350,negative
7460584123293336342,2025-01-16 18:37:34,Müssen ARD und Union ihre LGBTQAQuote unbedingt mit Spahn erfüllenAn seiner Qualifikation kann es ja nicht liegenIst übrigens nicht diskriminierend inkompetente Politiker nicht einzuladen,3,1,7460447487346691350,7460447487346691350,negative
7460582343330841366,2025-01-16 18:30:30,Sein durchgängiges blinzeln sagt schon alles,3,0,7460447487346691350,7460447487346691350,neutral
7460558402948891414,2025-01-16 16:57:53,Wieso lädt man diesen Versager überhaupt noch ein,3,0,7460447487346691350,7460447487346691350,negative
