id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7457575296557679382,2025-01-08 16:01:14,ganz bestimmt nicht,42,2,7457573613047188758,7457573613047188758,negative
7457584483332784918,2025-01-08 16:36:50,Niemals ,19,1,7457573613047188758,7457573613047188758,negative
7457593580572574486,2025-01-08 17:12:06,mit Sicherheit nicht ,11,1,7457573613047188758,7457573613047188758,negative
7457596000930415382,2025-01-08 17:21:36,oooch nöooo,10,1,7457573613047188758,7457573613047188758,negative
7457648443990967062,2025-01-08 20:45:06,Niemals Merz,8,2,7457573613047188758,7457573613047188758,negative
7457588102329680662,2025-01-08 16:50:55,nö ,8,2,7457573613047188758,7457573613047188758,negative
7457584576828277526,2025-01-08 16:37:11,nein,7,0,7457573613047188758,7457573613047188758,negative
7457578561060717334,2025-01-08 16:13:58,Kurswechsel zu Populismus  Back to the 80s,7,1,7457573613047188758,7457573613047188758,neutral
7457639330216952598,2025-01-08 20:09:42,Die CDU CSU darf nicht über 30  bei der nächsten Bundestagswahl bekommen,5,1,7457573613047188758,7457573613047188758,neutral
7457593841908106017,2025-01-08 17:13:14,Niemals ,5,1,7457573613047188758,7457573613047188758,negative
7457590688731349782,2025-01-08 17:01:04,Der war gut  Vorbild Landesregierung im Osten  Von was träumt man,4,0,7457573613047188758,7457573613047188758,positive
7457576504836195095,2025-01-08 16:05:56,Gesindel niemals,4,0,7457573613047188758,7457573613047188758,negative
7457575898083230486,2025-01-08 16:03:31,Schmieriger Typ dieser Merzauf keinen Fall wählen,4,1,7457573613047188758,7457573613047188758,negative
7457626972984017686,2025-01-08 19:21:45,niemals,3,2,7457573613047188758,7457573613047188758,negative
7457593170046583574,2025-01-08 17:10:30,nö auf keinen Fall,3,2,7457573613047188758,7457573613047188758,negative
7460817824341295894,2025-01-17 09:45:00,unwählbar,2,3,7457573613047188758,7457573613047188758,negative
7457618552171479830,2025-01-08 18:49:01,Nein,2,1,7457573613047188758,7457573613047188758,negative
7457582938363298583,2025-01-08 16:30:57,Ja er wurde schon in seinem ehemaligen Verein als KANZLEI für Deutschland 2025 gewählt  Die ATLANTIK  BRÜCKE  aber dann  Deutschland,2,0,7457573613047188758,7457573613047188758,neutral
7457575942011257622,2025-01-08 16:03:44,Nein Nein Nein Nein Nein Nein Nein,2,1,7457573613047188758,7457573613047188758,negative
7461282887242023682,2025-01-18 15:48:56,NIEMALS KANZLER,1,1,7457573613047188758,7457573613047188758,negative
7461166199918297878,2025-01-18 08:16:37,Sicher nicht,1,1,7457573613047188758,7457573613047188758,negative
7460191578822837014,2025-01-15 17:14:33,Auf gar keinen Fall,1,1,7457573613047188758,7457573613047188758,negative
7460105735163282199,2025-01-15 11:41:14,Wer ist da so anmaßend,1,0,7457573613047188758,7457573613047188758,negative
7457664849057923862,2025-01-08 21:48:42,Das befürchten viele,1,0,7457573613047188758,7457573613047188758,negative
7457649137745511190,2025-01-08 20:47:45,,1,0,7457573613047188758,7457573613047188758,negative
7457638621144351510,2025-01-08 20:06:53, der war gut,1,0,7457573613047188758,7457573613047188758,positive
7457631724262064929,2025-01-08 19:40:15,nein,1,1,7457573613047188758,7457573613047188758,negative
7457603646571037472,2025-01-08 17:51:09,Bitte nicht dieser ,1,0,7457573613047188758,7457573613047188758,negative
7457589868673008406,2025-01-08 16:57:46,Die CDU ist der letzte Haufen in Deutschland kurz vor den Grünen ,1,0,7457573613047188758,7457573613047188758,negative
7457581939386991382,2025-01-08 16:26:58,Gott bewahre uns vor dem ,1,0,7457573613047188758,7457573613047188758,neutral
7457576700676899606,2025-01-08 16:06:45,,1,0,7457573613047188758,7457573613047188758,negative
7457575926512337696,2025-01-08 16:03:40,,1,0,7457573613047188758,7457573613047188758,negative
7462782084098212630,2025-01-22 16:46:53,Unwählbar,0,0,7457573613047188758,7457573613047188758,negative
