id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7472402408678687510,2025-02-17 14:58:30,Frau Kanzlerin,820,0,7460103495568379158,7460103495568379158,positive
7460118596669178646,2025-01-15 12:31:06,Claudia Moll Nur das Beste für dich,318,0,7460103495568379158,7460103495568379158,positive
7472435922702254870,2025-02-17 17:08:20,Danke dass du Teil unserer Demokratie bist ,284,3,7460103495568379158,7460103495568379158,neutral
7472504380249637654,2025-02-17 21:34:04,Frau Moll 2029 Bundeskanzlerin,151,3,7460103495568379158,7460103495568379158,neutral
7472430724260987670,2025-02-17 16:48:10,Morjen,69,0,7460103495568379158,7460103495568379158,negative
7472422155196580630,2025-02-17 16:14:45,Die Kanzlerkandidaten der Herzen,69,0,7460103495568379158,7460103495568379158,neutral
7472451221270987542,2025-02-17 18:07:39,SPD ist überhaupt nicht meins aber Frau Moll sie sind echt cool sehr sympathisch und wahre Rheinländerin,52,0,7460103495568379158,7460103495568379158,negative
7460189430559064854,2025-01-15 17:06:21,Danke für deine Arbeit,50,0,7460103495568379158,7460103495568379158,positive
7472538759933723415,2025-02-17 23:48:41,Die Frau ist super,18,0,7460103495568379158,7460103495568379158,positive
7460508774131925782,2025-01-16 13:45:34,Wünsche dir ein super Tag,13,0,7460103495568379158,7460103495568379158,positive
7460515152816964375,2025-01-16 14:10:03,Wie haben die Genossen immer gesagt wir brauchen auch welche die Plakate kleben und Heftchen austragen ,9,0,7460103495568379158,7460103495568379158,negative
7472442398020682518,2025-02-17 17:33:38,Sind Sie in der Eifel unterwegs Bc I fell for you Frau Moll ,8,0,7460103495568379158,7460103495568379158,neutral
7473038964309738262,2025-02-19 08:09:12,Leider falsche Parteisie ist unfassbar sympathisch,7,0,7460103495568379158,7460103495568379158,negative
7462050277144838934,2025-01-20 17:27:06,ich werde sie wählen mit meiner erst Stimme ich denke sie sind eine Politikerin die sehr sympathisch ist,7,0,7460103495568379158,7460103495568379158,neutral
7460106939066958614,2025-01-15 11:46:01,CDU2025,6,0,7460103495568379158,7460103495568379158,neutral
7472763382732587798,2025-02-18 14:19:16,Frau Moll  sie sind sehr sympathisch,4,0,7460103495568379158,7460103495568379158,positive
7462369487552086806,2025-01-21 14:05:39,SPD,4,0,7460103495568379158,7460103495568379158,negative
7460565361683972886,2025-01-16 17:24:26,scholz ,4,0,7460103495568379158,7460103495568379158,negative
7474154743725654806,2025-02-22 08:18:39,Eh keine Chance genieße das Wetter,2,0,7460103495568379158,7460103495568379158,negative
7472738875841102614,2025-02-18 12:43:57,SPD ganz bestimmt nicht mehr,2,0,7460103495568379158,7460103495568379158,negative
7472516799336809239,2025-02-17 22:22:24,Sehr sympathisch ,2,0,7460103495568379158,7460103495568379158,positive
7462476229947327254,2025-01-21 20:59:54, Danke SPD ,2,0,7460103495568379158,7460103495568379158,positive
7461396636099838753,2025-01-18 23:09:56,"
SPD
",2,0,7460103495568379158,7460103495568379158,negative
7460224981030372118,2025-01-15 19:23:49,,2,0,7460103495568379158,7460103495568379158,negative
7474294058395927318,2025-02-22 17:18:42,SPD,1,0,7460103495568379158,7460103495568379158,negative
7473855375755920150,2025-02-21 12:56:51,Ja mach mal Wir werden am Sonntag demokratisch Wählen denn wir wissen was sich gehört ,1,0,7460103495568379158,7460103495568379158,neutral
7473548625357357846,2025-02-20 17:06:07,Frau Moll ins neue  Kabinett,1,0,7460103495568379158,7460103495568379158,neutral
7473539459902210838,2025-02-20 16:30:49,AFD HAT KEINE KONKURRENZ ,1,0,7460103495568379158,7460103495568379158,negative
7473063641077678870,2025-02-19 09:44:45,Wenn sie Kanzlerin werden würde dann wäre die SPD tatsächlich eine Möglichkeit für mich,1,0,7460103495568379158,7460103495568379158,neutral
7473048204080005910,2025-02-19 08:44:48,Olaf Scholoz,1,0,7460103495568379158,7460103495568379158,positive
7472988736445301526,2025-02-19 04:56:12,Fr Moll  Mutti 20,1,0,7460103495568379158,7460103495568379158,neutral
7472795213766886166,2025-02-18 16:22:40,Frau Moll sollte Kanzlerin werden,1,0,7460103495568379158,7460103495568379158,neutral
