id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7458815904518095638,2025-01-12 00:17:22,unwählbar ,4,0,7458798725842898198,7458798725842898198,negative
7458813685847655190,2025-01-12 00:07:53,och nöööö,4,0,7458798725842898198,7458798725842898198,negative
7458811498673275650,2025-01-11 23:59:19,niemals,4,0,7458798725842898198,7458798725842898198,negative
7458800702144643873,2025-01-11 23:16:25,,3,1,7458798725842898198,7458798725842898198,negative
7458982340863230742,2025-01-12 11:01:27,,2,0,7458798725842898198,7458798725842898198,negative
7458800669707191062,2025-01-11 23:17:39,ihr braucht die wähler nicht mehr überzeugen der größte teil der bevölkerung weiß dass die cdu unwählbar ist,2,0,7458798725842898198,7458798725842898198,neutral
7462760503187981078,2025-01-22 15:23:22,,1,0,7458798725842898198,7458798725842898198,negative
7458855293922706198,2025-01-12 02:54:10,wieso haben die accounts kaum likes bei cdu spd grüne ,1,0,7458798725842898198,7458798725842898198,negative
7458847247234384673,2025-01-12 02:18:46,niemals nur blau,1,0,7458798725842898198,7458798725842898198,negative
7458821123528082198,2025-01-12 00:37:41,,1,1,7458798725842898198,7458798725842898198,negative
7458819831434396438,2025-01-12 00:32:12,,1,0,7458798725842898198,7458798725842898198,negative
7458811323942765334,2025-01-11 23:58:42,"das wird ein hartes stück arbeit ich wünsche ihnen wirklich viel erfolg und glück
aber ich bleibe bei der afd",1,0,7458798725842898198,7458798725842898198,neutral
7460951412915618582,2025-01-17 18:22:43,blackrock wählen,0,0,7458798725842898198,7458798725842898198,neutral
7459869567943787286,2025-01-14 20:24:10,"deutschland braucht wieder eine kanzlerin 
dr alice weidel   ist besser als
drangela merkel",0,0,7458798725842898198,7458798725842898198,neutral
7459199438121779990,2025-01-13 01:05:13,auf keinen fall,0,0,7458798725842898198,7458798725842898198,negative
7459034162395579158,2025-01-12 14:22:37,unwählbar,0,0,7458798725842898198,7458798725842898198,negative
7458973800823669526,2025-01-12 10:28:15,danke aber nein,0,0,7458798725842898198,7458798725842898198,negative
7458907324187902742,2025-01-12 06:13:30,,0,0,7458798725842898198,7458798725842898198,negative
7458838781862593302,2025-01-12 01:48:13,nein danke ich bin für demokratie und meinungsfreiheit von daher afd,0,0,7458798725842898198,7458798725842898198,negative
7458835544249123606,2025-01-12 01:34:06,nö ,0,0,7458798725842898198,7458798725842898198,negative
7458811319443538710,2025-01-11 23:59:27,nur afd        ,0,0,7458798725842898198,7458798725842898198,negative
7458802684310946582,2025-01-11 23:25:26,nur noch afd   ,0,0,7458798725842898198,7458798725842898198,negative
7458799693637878550,2025-01-11 23:13:44,auf jeden fall besser für  ,0,0,7458798725842898198,7458798725842898198,positive
7458826037041758998,2025-01-12 00:57:05,,2,0,7458798036198657302,7458798036198657302,negative
7458844766021714710,2025-01-12 02:10:10,,1,0,7458798036198657302,7458798036198657302,negative
7458839790400406294,2025-01-12 01:51:58,nö ,1,0,7458798036198657302,7458798036198657302,negative
7458838638649017111,2025-01-12 01:47:18,erst das land mit den grünen unsicher machen und jetzt wieder sicher machen ,1,0,7458798036198657302,7458798036198657302,neutral
7458844289692517142,2025-01-12 02:10:18,,0,0,7458798036198657302,7458798036198657302,negative
7458841158328894230,2025-01-12 01:55:59,bla bla blaihr habt lange genug zeit und chancen gehabt jetzt ist vorbei,0,0,7458798036198657302,7458798036198657302,negative
7458829115254129430,2025-01-12 01:09:19,präventivarbeit in form von ursachenbekämpfung braucht man ja nicht wäre ja auch schlecht wenn es keine kriminalität gäbe welche themen hätte die cdu dann noch,0,0,7458798036198657302,7458798036198657302,negative
7458800131107554070,2025-01-11 23:15:10,cdu csu fdp und afd sowie bsw sind keine parteien für den kleinen mann beide stimmen für die grünen    team habeck,0,1,7458798036198657302,7458798036198657302,negative
7458801175410279190,2025-01-11 23:19:36,dann meldet euch ab ,3,0,7458798036198657302,7458798036198657302,negative
7465260160203621142,2025-01-29 09:03:41,,3,0,7465255161636621590,7465255161636621590,negative
7465257544266384150,2025-01-29 08:53:26,,1,0,7465255161636621590,7465255161636621590,negative
7465317712543023894,2025-01-29 12:46:28,,2,0,7465255161636621590,7465255161636621590,negative
7465306889308848918,2025-01-29 12:04:19,,0,0,7465255161636621590,7465255161636621590,negative
7465285423151121174,2025-01-29 10:41:36,,0,0,7465255161636621590,7465255161636621590,negative
7464666350864368406,2025-01-27 18:38:36,"keine chance für die cdu
in diesem land muss sich radikal etwas ändern
merz is ein hitzkopf und als kanzler absolut untauglich",6,0,7464650191002520854,7464650191002520854,negative
7464653921316897558,2025-01-27 17:50:20,kein bock auf leute die mit nazis arbeiten lieber stabile grüne,4,4,7464650191002520854,7464650191002520854,negative
7464652113793237782,2025-01-27 17:43:04,und den 3 weltkrieg einleiten habt ihr vergessen da stehen ja die deutschen drauf nein bleibt mal lieber weit weit unten wir wollen frieden,2,0,7464650191002520854,7464650191002520854,neutral
7464699410602984214,2025-01-27 20:46:48,cdu ist die partei die behauptet sie würde vorwärts fahren aber eigentlich die ganze zeit den rückwärtsgang drin hat noch dazu ein merz der sich benimmt wie ein kleinkind unwählbar wie die afd,1,0,7464650191002520854,7464650191002520854,negative
7465255260611199749,2025-01-29 08:44:28,wunderschön gute arbeit dir tust grüße aus berlin,0,0,7464650191002520854,7464650191002520854,positive
7464696243567936278,2025-01-27 20:34:28,niemals cdu nur blau ,0,0,7464650191002520854,7464650191002520854,negative
7464689867642798870,2025-01-27 20:09:42,nein danke dann doch lieber ,0,0,7464650191002520854,7464650191002520854,negative
7464681997891633942,2025-01-27 19:39:15,das wäre das letzte seit merkel das land kaputt gemacht und merz treibt es weiter er ist ein kriegstreiber ,0,0,7464650191002520854,7464650191002520854,neutral
7464681374973395734,2025-01-27 19:36:37,niemals mehr altpartein und bsw euer trojanisches pferd nein alles unwählbar ,0,0,7464650191002520854,7464650191002520854,negative
7462686787900883734,2025-01-22 10:37:51,aber nicht doch mit den altparteien in die opposition wo ihr hingehört,1,0,7462666725255843094,7462666725255843094,neutral
7462669445933925142,2025-01-22 09:30:26,endlich ist die cdu auch auf tiktok present,1,0,7462666725255843094,7462666725255843094,positive
7463967121846076166,2025-01-25 21:25:05,ihr solltet das richtige zur richtigen zeit tun ,0,0,7462666725255843094,7462666725255843094,neutral
7469077948537258774,2025-02-08 15:57:43,nur afd ,8,0,7469070623210245398,7469070623210245398,negative
7469097736295727894,2025-02-08 17:14:49,genau afd ,4,0,7469070623210245398,7469070623210245398,positive
7469104395651023638,2025-02-08 17:40:36,gute frau ich kann ihre cdu nicht mehr wählen zu oft wurde man enttäuscht und es wird wieder passieren deshalb niemals cdu mehr,2,0,7469070623210245398,7469070623210245398,negative
7469075724722045718,2025-02-08 15:49:18,wahlgeihmnis,2,0,7469070623210245398,7469070623210245398,negative
7507210171724071686,2025-05-22 10:09:58,,0,0,7469070623210245398,7469070623210245398,negative
7470228608138773270,2025-02-11 18:23:03,endspurt ,0,0,7469070623210245398,7469070623210245398,negative
7469120315538227990,2025-02-08 18:42:13,,0,0,7469070623210245398,7469070623210245398,negative
7469118645652030230,2025-02-08 18:35:51,,0,0,7469070623210245398,7469070623210245398,negative
7469106906200769302,2025-02-08 17:49:57,nur noch afd und das meine beide stimmen,0,0,7469070623210245398,7469070623210245398,negative
7469106576881959702,2025-02-08 17:49:04,die machen nix für rentner,0,0,7469070623210245398,7469070623210245398,negative
7469099782018269954,2025-02-08 17:22:41,nein mein vertrauen ist verloren gegangen strengt euch andann eventuell wieder,0,0,7469070623210245398,7469070623210245398,negative
7469084908193055510,2025-02-08 16:25:03,2 stimmen nicht für die cdu und afd obwohl es ja mittlerweile das selbe ist,0,0,7469070623210245398,7469070623210245398,negative
7468418424172725014,2025-02-06 21:18:25,"was wohlafd natürlich
ich bin doch nicht so bekloppt und wähle die linke cdu die dann mit den linksextremen grünen oder roten koalieren",3,0,7468416811738926358,7468416811738926358,negative
7468420657531306774,2025-02-06 21:27:26,cdu ganz unten natürlich,1,0,7468416811738926358,7468416811738926358,negative
7468585909072904982,2025-02-07 08:08:50,,0,0,7468416811738926358,7468416811738926358,negative
7467542031382119190,2025-02-04 12:38:08,nein danke unwählbar,3,0,7467530142139698454,7467530142139698454,negative
7467532039961953046,2025-02-04 11:59:09,ne ich will nen echten cdukurswechsel,3,0,7467530142139698454,7467530142139698454,negative
7467554520659477270,2025-02-04 13:26:11,entschlossen mit der afd zusammen zu arbeiten,1,0,7467530142139698454,7467530142139698454,neutral
7467540438138209046,2025-02-04 12:32:01,deutschland braucht nen echten politikwechsel nicht von so leicht rechts nach ganz rechts sondern wieder weiter nach links oder in die mitte die cdu hat damit gar nichts zu tun,1,0,7467530142139698454,7467530142139698454,negative
7467598510596588290,2025-02-04 16:16:49,"
nur merz und cducsu",1,0,7467530142139698454,7467530142139698454,negative
7467577487489827606,2025-02-04 14:55:23,und die größte schwäche ich bin in einer partei die nur mit dem linksblock regieren kann und es daher kein politikwechsel geben wird ich empfehle daher die afd zu wählen,0,0,7467530142139698454,7467530142139698454,negative
7467570350051722006,2025-02-04 14:27:52,mein gewicht,0,0,7467530142139698454,7467530142139698454,negative
7467551298302133014,2025-02-04 13:14:02,ihr hattet ja wohl eure chance ihr habt es vergeigt den startschuss in den untergang hat die cdu abgegeben,0,0,7467530142139698454,7467530142139698454,negative
7467546988793217814,2025-02-04 12:57:13,sicher die wahlen stehen vor der tür nur blau,0,0,7467530142139698454,7467530142139698454,neutral
7467267860936262423,2025-02-03 18:53:31,die tasse kaffee und auch das glas wein,4,0,7467264349392866582,7467264349392866582,positive
7467293476398859030,2025-02-03 20:33:13,lügen lügen lügen lügen unwählbar,3,0,7467264349392866582,7467264349392866582,negative
7467304786791645974,2025-02-03 21:16:55,cdu sind nicht wählbar lügen hetzen und betrügen  nur noch afd,1,0,7467264349392866582,7467264349392866582,negative
7467284835360359190,2025-02-03 19:59:32,die cdu muss immer die grünen und die spd fragen was sie tun müssen,1,0,7467264349392866582,7467264349392866582,negative
