id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7461820415985664790,2025-01-20 02:43:17,was du heute kannst versprechen das kannste morgen wieder brechen cdu politik seid 20 jahren  hoffe euch glauben langsam weniger menschen den schwachsinn den ihr angeblich versprechen zu ändern,3,0,7461730317884312854,7461730317884312854,negative
7461766015641256726,2025-01-19 23:04:55,mit cdu doch sicher nicht ,3,0,7461730317884312854,7461730317884312854,negative
7461872097905771286,2025-01-20 05:57:12,die cdu ist erst schuld denn die waren 16 jahre an der macht und haben genau diese generation geformt ihr seid schuld daran denn es ist nicht hanspeter müller der das macht,1,0,7461730317884312854,7461730317884312854,positive
7461818446411318038,2025-01-20 02:34:15,die politik muss es vorleben,1,0,7461730317884312854,7461730317884312854,neutral
7462239774247338758,2025-01-21 05:42:33,guten morgan ,0,0,7461730317884312854,7461730317884312854,positive
7462239792924050182,2025-01-21 05:42:24,,0,0,7461730317884312854,7461730317884312854,negative
7461873373392880406,2025-01-20 06:01:24,die linken und die grünzis halt,0,0,7461730317884312854,7461730317884312854,neutral
7459891491578790678,2025-01-14 21:49:16,stark weiter so frauenfürmerz,0,0,7459473582431718678,7459473582431718678,neutral
7459891391516787478,2025-01-14 21:49:05,,0,0,7459473582431718678,7459473582431718678,negative
7459563367239516950,2025-01-14 00:37:50,,0,0,7459473582431718678,7459473582431718678,negative
7459500990757258006,2025-01-13 20:33:52,im februar kein merz das ist die devise protestwählenheißtgegenrechtswählen,0,0,7459473582431718678,7459473582431718678,neutral
7459499760585212694,2025-01-13 20:29:09,,0,0,7459473582431718678,7459473582431718678,negative
7459476588971934486,2025-01-13 18:59:11,,0,0,7459473582431718678,7459473582431718678,negative
7463876798113497878,2025-01-25 15:35:08,die badehose braucht merz weil die cdu untergeht mit ihm als kapitän,11,0,7463869725295136022,7463869725295136022,neutral
7464652653222757142,2025-01-27 17:45:23,ihr habt den beton vergessen ,5,0,7463869725295136022,7463869725295136022,negative
7464399253064057622,2025-01-27 01:25:45,weil er hoffentlich baden geht,5,0,7463869725295136022,7463869725295136022,neutral
7464037401787958038,2025-01-26 02:00:43,,2,0,7463869725295136022,7463869725295136022,negative
7471202574252671766,2025-02-14 09:22:59,"gutes symbol mit ihm geht deutschland
baden",1,0,7463869725295136022,7463869725295136022,neutral
7466094199432823574,2025-01-31 14:59:28,bitte nicht wählen er hat ein wichtiges gesetz für die befölgerung einfach aufgelöst,1,0,7463869725295136022,7463869725295136022,neutral
7485123792118514454,2025-03-23 21:43:18,,0,0,7463869725295136022,7463869725295136022,negative
7473795394574811926,2025-02-21 09:04:22,,0,0,7463869725295136022,7463869725295136022,negative
7472697524660716310,2025-02-18 10:04:10,ja soll baden gehn,0,0,7463869725295136022,7463869725295136022,negative
7467624326843433750,2025-02-04 17:57:07,die braucht der kriegstreiber ,1,0,7463869725295136022,7463869725295136022,neutral
7463881387701437206,2025-01-25 15:53:00,,2,0,7463869725295136022,7463869725295136022,negative
7463437204230062870,2025-01-24 11:09:34,,2,0,7463408043200417046,7463408043200417046,negative
7463412160606126870,2025-01-24 09:32:03,das verlangt die afd seit jahren  ist friedrich krieg bis merz jetzt auch rechtsextrem euch ist nicht mehr zu helfen ,2,0,7463408043200417046,7463408043200417046,negative
7463437120369574678,2025-01-24 11:09:28,"der ante merz
möchte gern kanzler",1,0,7463408043200417046,7463408043200417046,neutral
7469073570364654358,2025-02-08 15:40:50,merz hat afd kopiert weil er sowas niemals machen würde er will nur an die macht danach zeigt er sein wahres gesicht deshalb nur afd ,0,0,7463408043200417046,7463408043200417046,negative
7463454281171075862,2025-01-24 12:15:15,baron münchhausen,0,0,7463408043200417046,7463408043200417046,negative
7463450575646196502,2025-01-24 12:01:20,deutschland hat sich abgeschafft deswegen wähle ich und alle anderen politiker haben bei merkel zugesehen,0,0,7463408043200417046,7463408043200417046,negative
7463447808974570262,2025-01-24 11:50:44,,0,0,7463408043200417046,7463408043200417046,negative
7463446447297037078,2025-01-24 11:45:07,,0,0,7463408043200417046,7463408043200417046,negative
7468254724263199510,2025-02-06 10:44:14, deshalb wählen wir blau,178,2,7468232706598456598,7468232706598456598,neutral
7468256627891471106,2025-02-06 10:51:39,blablablanur noch ,134,0,7468232706598456598,7468232706598456598,positive
7468302752495371030,2025-02-06 13:49:55,nur noch blau,71,0,7468232706598456598,7468232706598456598,negative
7468302346192880406,2025-02-06 13:48:16,sie haben ja das geld aber manche nicht ,56,0,7468232706598456598,7468232706598456598,negative
7468321354664641302,2025-02-06 15:01:45,hauptsache das geld stimmt,42,0,7468232706598456598,7468232706598456598,negative
7468332534057992982,2025-02-06 15:45:08,und tschüss,38,0,7468232706598456598,7468232706598456598,negative
7468305810825773846,2025-02-06 14:01:27, na dann,32,0,7468232706598456598,7468232706598456598,negative
7468326023026246422,2025-02-06 15:20:01,warum legen sie nicht jetzt gleich ihr mandat nieder sowas kann das volk nicht gebrauchen die regierung ist schon schlimm genug und hat deutschland in den boden gestampft,30,1,7468232706598456598,7468232706598456598,negative
7468327903941329686,2025-02-06 15:27:25,ihr hattet jahrzehnte zeit aber was habt ihr gemacht und was macht ihr ihr regiert gegen das volk,29,0,7468232706598456598,7468232706598456598,neutral
7468343162941178646,2025-02-06 16:26:40, alice weidel,26,0,7468232706598456598,7468232706598456598,positive
7468309063127384854,2025-02-06 14:14:17,immer schön gegen die mehrheit regieren mal schauen wie lange das volk sich das noch anschaut,26,0,7468232706598456598,7468232706598456598,positive
7468301372301214486,2025-02-06 13:44:41,bla bla,22,0,7468232706598456598,7468232706598456598,negative
7468358252016386838,2025-02-06 17:25:02,nur ,21,0,7468232706598456598,7468232706598456598,negative
7468319394730378006,2025-02-06 14:54:31,ade ,20,0,7468232706598456598,7468232706598456598,positive
7468307165389964054,2025-02-06 14:07:09,das verhalten der spd und grünen halten sie nicht für richtig haben aber die gleichen gedankengänge ihre aussage ist ja ein wiederspruch die cdu und die anderen kann man nicht wählen,18,0,7468232706598456598,7468232706598456598,negative
7468332415775064854,2025-02-06 15:44:59,und tschüß ,17,0,7468232706598456598,7468232706598456598,negative
7468235316148142870,2025-02-06 09:28:35,,15,0,7468232706598456598,7468232706598456598,negative
7468239216091153174,2025-02-06 09:43:28,,12,0,7468232706598456598,7468232706598456598,negative
7468303384106681110,2025-02-06 13:52:07,mach das,11,0,7468232706598456598,7468232706598456598,positive
7468240665597412118,2025-02-06 09:49:30,,11,0,7468232706598456598,7468232706598456598,negative
7468458972924789526,2025-02-06 23:56:52,nur noch ,9,0,7468232706598456598,7468232706598456598,negative
7468393616487187222,2025-02-06 19:42:00,auf wiedersehen,9,0,7468232706598456598,7468232706598456598,neutral
7468335932065923862,2025-02-06 15:58:37,nur blau genau so,9,0,7468232706598456598,7468232706598456598,negative
7468333035349000982,2025-02-06 15:47:15,auf wieder sehen ,9,0,7468232706598456598,7468232706598456598,negative
7468302597478220566,2025-02-06 13:49:22,versprochen,9,0,7468232706598456598,7468232706598456598,negative
7468246524562113302,2025-02-06 10:12:17,,9,0,7468232706598456598,7468232706598456598,negative
7468673710015791894,2025-02-07 13:49:16,nur noch blau ,8,0,7468232706598456598,7468232706598456598,negative
7468334941601481494,2025-02-06 15:54:39,ernst meinen genau mein humor,8,0,7468232706598456598,7468232706598456598,neutral
7468333774646280982,2025-02-06 15:50:20,und tschüss,8,0,7468232706598456598,7468232706598456598,negative
7468654728139834135,2025-02-07 12:35:42,nur noch ,7,0,7468232706598456598,7468232706598456598,negative
7468410132565787414,2025-02-06 20:46:06,nur noch blau,6,0,7468232706598456598,7468232706598456598,negative
7468349609179644694,2025-02-06 16:51:39,sehe ich nicht so  deutschlands politiker haben fertigihr habt uns das alles eingebrockt ,6,0,7468232706598456598,7468232706598456598,negative
7468335926604940054,2025-02-06 15:58:35,nur das orginal ,6,0,7468232706598456598,7468232706598456598,neutral
7468311681807827734,2025-02-06 14:24:36,,6,0,7468232706598456598,7468232706598456598,negative
7468307585399227158,2025-02-06 14:08:49,,6,0,7468232706598456598,7468232706598456598,negative
7468304549591270166,2025-02-06 13:56:57,,6,0,7468232706598456598,7468232706598456598,negative
7468286052944364310,2025-02-06 12:44:54,,6,0,7468232706598456598,7468232706598456598,negative
7468272369355047702,2025-02-06 11:51:50,die afd ist die mitte ,6,0,7468232706598456598,7468232706598456598,neutral
7468279643632960278,2025-02-06 12:20:07,,5,0,7468232706598456598,7468232706598456598,negative
7468556074850452246,2025-02-07 06:13:29,ja  bitte machen sie das,4,0,7468232706598456598,7468232706598456598,negative
7468464639765775126,2025-02-07 00:19:55,merz ist unwählbar ändert ständig seine meinung und will taurus,4,0,7468232706598456598,7468232706598456598,neutral
7468384311197238018,2025-02-06 19:05:53,und tschüss,4,0,7468232706598456598,7468232706598456598,negative
7468366396197339926,2025-02-06 17:56:38,für mich als bürger der mittelschicht tun sie garnichts also warum sollten wir sie wählen ,4,0,7468232706598456598,7468232706598456598,neutral
7468305626637091606,2025-02-06 14:00:44,realität ist was für menschen die mit drogen nicht umgehen können ,4,0,7468232706598456598,7468232706598456598,neutral
7468281420966314774,2025-02-06 12:27:29,,4,0,7468232706598456598,7468232706598456598,negative
7468268423014908694,2025-02-06 11:37:03,ganz stark von ihnen frau nicolaisen ,4,0,7468232706598456598,7468232706598456598,neutral
7468352136708424470,2025-02-06 17:01:15,und tschüss,3,0,7468232706598456598,7468232706598456598,negative
7468335223542219542,2025-02-06 15:55:38,diese worte vor der wahldenkt mal dran was mutti merkel gesagt hatwir schaffen das,3,0,7468232706598456598,7468232706598456598,neutral
7468321233064887062,2025-02-06 15:01:45,ha ha ha,3,0,7468232706598456598,7468232706598456598,negative
7468316902595789570,2025-02-06 14:44:29,,3,0,7468232706598456598,7468232706598456598,negative
7468316551700136726,2025-02-06 14:43:07,,3,0,7468232706598456598,7468232706598456598,negative
7468314469301420823,2025-02-06 14:35:22,schöne aussicht ,3,0,7468232706598456598,7468232706598456598,positive
7468311582880383766,2025-02-06 14:23:58,nein nein zu cdu nur noch afd für deutschland,3,0,7468232706598456598,7468232706598456598,negative
7468303308639666946,2025-02-06 13:52:01,"würde die cdu ernst machenwürden sie mit der afd koalieren die cdu hat kein interesse am volk wer deutschland liebt wählt afd
",3,0,7468232706598456598,7468232706598456598,negative
7468296714186965782,2025-02-06 13:26:41,ihr seid die verursacher und nicht die lösung nur noch afd,3,2,7468232706598456598,7468232706598456598,negative
7468281239235461910,2025-02-06 12:26:47,cducsufdpspdgrüne linke waren alle am untergang von deutschland beteiligt deswegen wähle ich  dann leg dein mandat doch nieder,3,0,7468232706598456598,7468232706598456598,negative
7468255307081188118,2025-02-06 10:45:47,sie haben sich selbst in die rechte ecke gestellt in dem sie einfach das letze afd wahlprogramm abgeschrieben haben,3,0,7468232706598456598,7468232706598456598,negative
7468743311419786006,2025-02-07 18:19:03,"wir sind auf dem richtigen weg
lasst uns diesen weg weitergehen
endlich wird gemacht und nicht nur geschwafelt",2,0,7468232706598456598,7468232706598456598,positive
7468342381047497494,2025-02-06 16:23:37,ernst mit grün,2,0,7468232706598456598,7468232706598456598,neutral
