id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7457969589432353558,2025-01-09 17:31:13,Sind dit alles Steuergelder die dafür verpulvert werden ,8,3,7457967277724405014,7457967277724405014,neutral
7457968205034799894,2025-01-09 17:25:48,CDU ist unwählbar,7,1,7457967277724405014,7457967277724405014,negative
7457970913141883670,2025-01-09 17:36:21,raus mit euch,5,0,7457967277724405014,7457967277724405014,negative
7458012007804158742,2025-01-09 20:15:47,nee danke,3,0,7457967277724405014,7457967277724405014,negative
7457968872974598934,2025-01-09 17:28:31,Ihr schafft das  wieder Millionen von Masken zu verkaufen ,3,0,7457967277724405014,7457967277724405014,neutral
7458020194137457430,2025-01-09 20:47:32,Niemals,2,0,7457967277724405014,7457967277724405014,negative
7458020067449504534,2025-01-09 20:47:09, wir wählen AfD die setzt um was die CdU erzählt ,2,0,7457967277724405014,7457967277724405014,neutral
7457976931653337878,2025-01-09 17:59:39,CDUAfD Hat Klöckner gesagt,2,0,7457967277724405014,7457967277724405014,neutral
7468314602519937814,2025-02-06 14:35:54,"Niemals mehr CDU CSU Niemals
Nur noch AfD und nur AfD",1,0,7457967277724405014,7457967277724405014,negative
7464111941310612246,2025-01-26 06:48:42,nie cdu,1,0,7457967277724405014,7457967277724405014,negative
7459477016729371414,2025-01-13 19:01:03,,1,1,7457967277724405014,7457967277724405014,negative
7459267680543277846,2025-01-13 05:29:49,,1,0,7457967277724405014,7457967277724405014,negative
7457988945898930966,2025-01-09 18:46:22,Hahahaaaa,1,0,7457967277724405014,7457967277724405014,positive
7457974470084789014,2025-01-09 17:50:15,Ich wünsche viel Erfolg beider Wahl,1,0,7457967277724405014,7457967277724405014,neutral
7457974368069665558,2025-01-09 17:49:44,Viel Erfolg bei der Wahl,1,0,7457967277724405014,7457967277724405014,positive
7468531281622647574,2025-02-07 04:39:00,Nur CDU und Merz ,0,0,7457967277724405014,7457967277724405014,negative
7467900333135135510,2025-02-05 11:48:14,Es gibt wähler in Deutschland die können die teuren Politiker sich nicht mehr leisten Wen soll man wählen und welcher Politiker hat auch das gewisse IQ um in der Verantwortung gerecht zu werden,0,0,7457967277724405014,7457967277724405014,negative
7463151105339736854,2025-01-23 16:38:58,Keine CDU ,0,0,7457967277724405014,7457967277724405014,negative
7458709798143050518,2025-01-11 17:24:16,Das ist die Partei die zulässt dass die Linke ANTIFA die Demokratie in diesem Land behindern kann oder wer macht immer nur leere Versprechungen,0,0,7457967277724405014,7457967277724405014,negative
7458327941484528406,2025-01-10 16:42:37,"Merz2025
Kanzler für Deutschland Wie sagte Konrad Adenauer schon keine Experimente",0,1,7457967277724405014,7457967277724405014,neutral
7457974710773842710,2025-01-09 17:51:04,Mit vollem Einsatz dafür dass Deutschland schwarz wird ,0,1,7457967277724405014,7457967277724405014,neutral
7460909591355245334,2025-01-17 15:40:36, Diesmal das dunklere Blau,7,0,7460904345727487254,7460904345727487254,neutral
7460929431989994262,2025-01-17 16:57:25,Ich möchte für alle Frieden MeinungsFreiheit Sicherheit sowie Neutralität uRespekt in der Politik u in den Medien Das traue ich am ehesten der AFD zu wählt Blau,5,0,7460904345727487254,7460904345727487254,neutral
7460907089671275286,2025-01-17 15:30:58,Die Altparteien gehören allesamt wegen Hochverrat vor Gericht gestellt,4,1,7460904345727487254,7460904345727487254,neutral
7460944281031181078,2025-01-17 17:55:24,wie sieht der Wald der Zukunft aus für die mit Windkraftwerken,3,0,7460904345727487254,7460904345727487254,neutral
7460909310539121430,2025-01-17 15:39:50,"Mehr Schutz für den Wald vor grünen Ideologien
",3,3,7460904345727487254,7460904345727487254,neutral
7460943499769692950,2025-01-17 17:52:00,CDUCSU hat Deutschland in den Trecker geritten und die Ampel hat alles noch viel schlimmer gemacht Ich bin für eine deutliche Wende der Politik und deswegen wird dieses mal die AfD gewählt ,2,0,7460904345727487254,7460904345727487254,negative
7460935918154203926,2025-01-17 17:22:35,,2,0,7460904345727487254,7460904345727487254,negative
7464109567959368470,2025-01-26 06:39:50,nie cdu,1,0,7460904345727487254,7460904345727487254,negative
7461932351905579798,2025-01-20 09:50:37,,1,0,7460904345727487254,7460904345727487254,negative
7461218096309650198,2025-01-18 11:37:30,Dr Alice Weidel hat sich klar mit Zielen positioniert Reicht für eine Wende der Politik,1,0,7460904345727487254,7460904345727487254,neutral
7460995859263800086,2025-01-17 21:15:27,Schluss damit,1,0,7460904345727487254,7460904345727487254,negative
7460995809875870486,2025-01-17 21:15:17,"Und einen KanzlerRing unser Wahldenn wie die suerzahler sind das volk
Ihr habt uns lange genug belogenbetrogenverarscht krank gemachtuns wie zahlende Sklaven behandeltschlu",1,0,7460904345727487254,7460904345727487254,negative
7460946510411334422,2025-01-17 18:03:29,Mmmmääää,1,0,7460904345727487254,7460904345727487254,negative
7471741129718334230,2025-02-15 20:12:05,I vote 4 Merz  Er bringt die Wirtschaft und das Land wieder in Ordnung Er kuscht auch nicht vor Putin und Trump,0,0,7460904345727487254,7460904345727487254,neutral
7471733728877970198,2025-02-15 19:43:32,Niemals mehr CDU,0,0,7460904345727487254,7460904345727487254,negative
7470032767662719766,2025-02-11 05:44:31,"CDUCSU das KORRUPTEN VEREIN 
 ALICE WEIDEL ",0,1,7460904345727487254,7460904345727487254,neutral
7468003598355563286,2025-02-05 18:28:43,Es gibt Biontech Impfstoff als Giftspritze ,0,0,7460904345727487254,7460904345727487254,neutral
7461913738158965526,2025-01-20 08:38:28,Nur die AfD Sie sind für Deutschland und Frieden ,0,0,7460904345727487254,7460904345727487254,negative
7461551480828396310,2025-01-19 09:11:43,CDU,0,0,7460904345727487254,7460904345727487254,negative
7464584940559368982,2025-01-27 13:22:35, sei schlau wähle Blau mit Alice als unsere Kanzlerin ,0,0,7464554117344644374,7464554117344644374,neutral
7464578121628730134,2025-01-27 12:56:39,Für meinen Geschmack habt ihr schon für zu viel Tourismus im Land gesorgt Nie wieder Altparteien ,0,0,7464554117344644374,7464554117344644374,negative
7464557420820824854,2025-01-27 11:36:09,httpswwwntvdepolitikGewerkschaftfordertfuerMerzPlanbiszu10000Polizistenmehrarticle25517625html,0,0,7464554117344644374,7464554117344644374,negative
7464556313941312258,2025-01-27 11:32:06,Es muss endlich ein Ende haben Nur noch ,0,1,7464554117344644374,7464554117344644374,negative
7464556050643387158,2025-01-27 11:31:18,Niemals,0,0,7464554117344644374,7464554117344644374,negative
7464556165062787862,2025-01-27 11:31:04,,0,0,7464554117344644374,7464554117344644374,negative
7462698226157110038,2025-01-22 11:21:35,,0,0,7462635311894531351,7462635311894531351,negative
7462698249967960854,2025-01-22 11:21:30,,0,0,7462635311894531351,7462635311894531351,negative
7462638691328983830,2025-01-22 07:30:37,Das sind aber nicht die grünen,0,0,7462635311894531351,7462635311894531351,neutral
7467851551291245334,2025-02-05 08:39:29,Es gibt keinen Alternativen zur Alternative ,6,0,7467816633399184642,7467816633399184642,neutral
