id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7464645069207833878,0711max,CDU_CSU,"Gewalttaten und tödliche Angriffe durch straffällig gewordene und ausreisepflichtige #Asylbewerber sind in Deutschland längst keine Einzelfälle mehr. Das hat Folgen für das Sicherheitsgefühl der Bevölkerung und die Stabilität im Land. Es ist daher höchste Zeit, in der Migrationspolitik entschiedener zu handeln. Als CDU/CSU-Fraktion werden wir in dieser Woche unseren Antrag zu einem 5-Punkte-Plan zur #Migration in den Deutschen Bundestag einbringen. Darin fordern wir unter anderem die dauerhafte Kontrolle der deutschen #Grenzen und die konsequente #Zurückweisung illegaler Einreisen. Diese Maßnahmen sind notwendig, um die Kontrolle über unsere Grenzen wiederherzustellen und den Bürgerinnen und Bürgern Sicherheit zurückzugeben.",,"Wahlkampf.

Migration

(Note: The",['Migration']
7463509849809128726,0711max,CDU_CSU,"Deutschland braucht wieder mehr Freiraum für Innovation und Wachstum! Wir haben uns mit zu vielen Regeln selbst blockiert und vor allem unsere Unternehmen leiden darunter. Es ist höchste Zeit, #Bürokratie konsequent abzubauen; Unnötige Vorschriften müssen abgeschafft und Genehmigungsverfahren beschleunigt werden. Außerdem brauchen wir eine Bürokratiebremse (one in, two out) für Deutschland, damit #Wirtschaft und #Mittelstand wieder wachsen können. ","wir haben uns in Deutschland mit den eigenen Regeln, die wir von morgens bis abends beschließen, völlig die Luft abgeschnürt und so kanns nicht weitergehen in diesem Land.
","Thema: Wirtschaft & Finanzen

Wirtschaft",['Wirtschaft & Finanzen']
7462687111620136214,0711max,CDU_CSU,"#Stuttgart steht seit Jahren für eine gelungene #Integrationspolitik. Aber genau wie alle anderen Städte und Kommunen, wie unsere Schulen und Verwaltungen in Deutschland, stoßen auch wir in Stuttgart längst an unsere Grenzen. Wir müssen diese Probleme im Bund endlich ernsthaft angehen. Es braucht eine #Migrationspolitik, die Ordnung schafft, die Kommunen entlastet und gleichzeitig denen hilft, die wirklich Schutz benötigen. Nur so können wir Integration erfolgreich gestalten. ","wir können so nich weitermachen wie in den letzten Jahren. es schaffen unsere Schulen nich, es schaffen die Verwaltungen nich und es schafft auch einfach die Gesellschaft nicht mehr diese integrationsfähigkeit zu beweisen, die sie in vergangenen Jahrzehnten bewiesen hat. wir sind ja als Stuttgart ne sehr sehr weltoffene Stadt und das waren wir schon immer. ich glaub das is auch einer der Gründe, warum die Integration in Stuttgart so viel besser funktioniert halt wie in anderen Orten, weils uns n wichtiges Thema war auf der einen Seite, aber auch, weils nie diese Aufgeregtheit gab wie vielleicht an anderen Orten. und das Thema is uns grade als CDU auch hier in Stuttgart weiterhin wichtig. wir wollen beim Thema Migrationen niemanden abstoßen und bei uns, wir sagen, es gehören hier alle dazu, wir dazu gehören wollen. aber es is auch ganz klar.
","Themenbereich: Migration

Migration

Migration",['Migration']
7469025070002867478,0711max,CDU_CSU,"Die Menschen in Deutschland müssen sich wieder sicherer fühlen. Als #CDU bieten wir echte Lösungen, die wir nach der #Bundestagswahl direkt angehen werden. Dazu gehört unter anderem eine Null-Toleranz-Strategie im Kampf gegen Kriminalität, eine leistungsfähige Justiz und mehr Wertschätzung für unsere Sicherheitsbehörden und Einsatzkräfte, aber auch ein Stopp illegaler Migration und die Zurückweisung an den Grenzen.  Deswegen am 23. Februar mit beiden Stimmen CDU wählen!  #elevator #nonchalant ","wir müssen unsere deutschen Grenzen wieder besser kontrollieren, wir müssen an den Grenzen zurückweisen, Straftäter hart bestrafen und wir brauchen richtig viel Rückendeckung für unsere Polizisten und deswegen am 23.februar CDU wählen mit beiden Stimmen.
","Themenbereich: Sicherheit & Ordnung

Sicherheit",['Sicherheit & Ordnung']
7473222917615078678,0711max,CDU_CSU,"Die deutsche #Wirtschaft steckt in einer tiefen Krise. Hohe Steuern, überbordende #Bürokratie und fehlende Anreize für Investitionen lähmen unser Land. Wir wollen das ändern: weniger Bürokratie, niedrigere Abgaben, mehr Freiheit für Unternehmen. Es ist Zeit für einen wirtschaftlichen #Neustart. Deswegen am 23. Februar mit beiden Stimmen #CDU wählen! ","Friedrich März, wird diese Wirtschaft wieder in Schwung kommen? wir werden jede Entscheidung vor allem der Wettbewerbsfähigkeit der deutschen Wirtschaft unterordnen und deswegen am 23.februar mit beiden Stimmen CDU.
","Themenbereich: Wirtschaft & Finanzen

W",['Wirtschaft & Finanzen']
7457933635455356182,alex.throm,CDU_CSU,"Wer unser Land 🇩🇪 regiert, muss unsere Interessen verfolgen. Das ist bei der AfD eindeutig nicht der Fall. Seit langem ist klar, dass diese Partei engste Drähte nach Moskau 🇷🇺 und Peking 🇨🇳 pflegt. Diese Staaten und ihre Anführer haben sicher kein Interesse an einem starken Deutschland! Doch nicht nur für diese Staaten, sondern neuerdings auch für Elon Musk, rollen AfD‘ler deutschlandweit den roten Teppich aus.  Elon Musk, ein Mann, der unter anderem durch den Verkauf von Elektroautos 🚘 reich geworden ist und dessen Werk in Brandenburg die AfD vor einigen Jahren noch mit aller Vehemenz bekämpft hat.  Dies zeigt nicht nur die inneren Widersprüche dieser Partei. Dies zeigt, dass diese Partei ungeeignet ist, um Verantwortung für unser Land zu übernehmen. Wir brauchen einen Kanzler ohne Gefallsucht.  Wir brauchen einen Kanzler, der unseren deutschen Interessen dient und seine Politik hiernach ausrichtet.  Unser Ziel ist hierbei klar: Wir brauchen ein starkes Deutschland 🇩🇪im Herzen einer starken Europäischen Union🇪🇺! Unseren Plan hierfür haben wir im aktuellen Regierungsprogramm aufgeschrieben. Den Link hierzu finden Sie in der Story! . . . #CDU #deutschland #musk #afd #weidel #china #russland #patriotismus","guten Morgen, für mich heißt AfD in Zukunft nur noch Ausverkauf für Deutschland. bekannt ist ja, dass die AfD schon Lange die interessenvertreterin Russlands und Putins hier in Deutschland ist und auch bereit ist deutsche sicherheitsinteressen ähm aufzugeben. jetzt kommt Elon Musk dazu, der reichste Mann der Welt, der versucht mit seinem Geld Politik zu machen. eine Person die nur 1 Interesse hat und das Interesse heißt Elon Musk und seine wirtschaftlichen Scheiße. eine Person die mit dem Bau von Elektroautos Reich geworden ist. etwas was die AfD ja eigentlich ähm. ablehnt. deswegen ist klar, die AfD hat nicht die Interessen Deutschlands im Sinne ähm sie vertritt eher die ihrer Partner, OB in Moskau oder in Washington. deswegen ist das Verhalten der AfD alles andere als patriotisch. und deswegen gilt, eine Partei, die die Interessen Deutschlands ausverkauft, die wählen echte Patrioten nicht. es grüßt euch euer Alex drum.
","Thema: Internationale Politik

Internationale Politik

",['Internationale Politik']
7457167022586203414,alex.throm,CDU_CSU,"Wir müssen die illegale Migration nach Deutschland 🇩🇪 verringern!  Dies ist der zentrale Baustein für eine gelingende Migrationspolitik. Die aktuellen Zahlen überfordern nicht nur unser Land, sondern sie verhindern auch eine echte europäische Lösung.  Darum gilt: Wir müssen die Politik des “Durchwinkens” beenden und unsere europäischen Partner so zu einem echten Kompromiss bewegen. Hierfür braucht es unbefristete Kontrollen und Zurückweisungen an unseren Grenzen. . . . #migration #asyl #grenzkontrollen #zurückweisungen #cdu #csu #union @Unionsfraktion @CDU Deutschlands ",,"Wahlkampf.

Migration

(Note: The",['Migration']
7465313682491264278,alex.throm,CDU_CSU,"Heute stellen wir als @Unionsfraktion unseren 5-Punkte-Plan für eine echte Migrationswende im Deutschen Bundestag zur Abstimmung.  Dazu gehört der von mir erarbeitete unbefristete Ausreisearrest für Gefährder und schwerste Straftäter. Bei diesen Personen können wir nicht abwarten, bis eine Abschiebung gelingt, sondern müssen bereits JETZT die von diesen Personen ausgehende Gefahr für unsere Gesellschaft bannen. Wie der Ausreisearrest in der Praxis funktioniert, habe ich in meiner Rede am 13. Juni 2024 aufgezeigt. Hört gerne rein! . . . #migration #inneresicherheit #merz #fünfpunkteplan #zurückweisungen #ausreisearrest #asyl #cdu #csu #bundestag #rede","wir wollen den unbefristeten ausreiseerrest, selbstverständlich nach verbüßung der Strafe und zwar solange, bis der Täter freiwillig ausreisst nach Afghanistan oder Syrien, liebe Kolleginnen und Kollegen. also also quasi 1 Arrest mit 3 Wänden der zurück. der Weg zurück in die deutsche Gesellschaft ist dauerhaft verschlossen, den hat er sich selbst verbaut. eine Wand aber steht jederzeit offen, nämlich zurück in ihr, in sein Heimatland. und die Dauer dieses arrestes, darüber entscheidet der schwere Straftäter selbst. Ausreisepflichtige Straftäter muss deutlich gemacht werden, dass sie in diesem Land nach der Haft keinerlei Perspektive haben, keine Hoffnung auf eine Duldung nach der Haft und er wird nie wieder seinen Fuß freien Fuß auf deutschen Boden setzen. einzige Weg dies zu beenden ist der Weg zurück in sein Heimatland, liebe Kolleginnen und Kollegen.
","Thema: Migration

Migration

Migration",['Migration']
7464957128516717846,alex.throm,CDU_CSU,"Am Mittwoch stellen wir als Union unseren 5-Punkte-Plan für eine echte Migrationswende im Deutschen Bundestag zur Abstimmung. Wir als Union wollen eine umfassende Wende in der Asyl- und Migrationspolitik! Hierfür haben wir als CDU/CSU-Fraktion in den letzten drei Jahren die inhaltliche Grundlage erarbeitet. Mit unserem Antrag geben wir den Ampel-Parteien 🚦die Chance, sich gemeinsam mit uns auf den Weg zu machen, um die Migrationskrise endlich zu lösen.  Ein wichtiger Baustein hierfür ist ein faktischer Stopp ❌der illegalen Migration nach Deutschland 🇩🇪 . Dies können wir nur durch Zurückweisungen an der Grenze erreichen.  Wie diese in der Praxis funktionieren würden und warum diese rechtmäßig sind, habe ich in meiner Rede vom 20. Dezember 2024 ausgeführt. Hört gerne rein!  . . . #migration #inneresicherheit #merz #fünfpunkteplan #zurückweisungen #ausreisearrest #asyl #cdu #csu #bundestag #rede","wir brauchen die Zurückweisung aller Flüchtlinge, die bereits in einem anderen EU Land hätten Asyl beantragen können. denn das wissen wir alle. wir sind nicht dafür zuständig, rechtlich nicht nach EU recht und das will ich auch mal betonen, auch nicht moralisch, denn jeder und jede dieser Flüchtlinge steht in einem sicheren Land, wo sie Asyl beantragen könnten. deswegen kann diese Zurückweisung, muss die auch erfolgen, weil der Verzicht auf Zurückweisung seinerzeit bei shengen war das Gegenstück zu Dublin. Dublin funktioniert nicht, die anderen Länder beteiligen sich nicht so wie es rechtlich notwendig ist. deswegen kann von unsicht verlangen, dass wir einseitig auf Zurückweisung zukünftig verzichten.
","Thema: Migration

Migration

Migration",['Migration']
7463477078315273494,alex.throm,CDU_CSU,Mein Statement bei Welt TV 📺 zum richtigen und wichtigen 5-Punkte-Plan unseres Kanzlerkandidaten Friedrich Merz. Hört rein! 📣 . . . #merz #migration #deutschland #zurückweisungen #asyl #inneresicherheit #abschiebungen #koaltion #politikwechsel #aschaffenburg #welttv  @Team Merz 2025 @Unionsfraktion @CDU Deutschlands @CDU Baden-Württemberg ,"Petri März hat wirklich eine Kehrtwende in der migrationspolitik angekündigt, einen Fakt, eine faktisches ähm, Einreiseverbot. und das braucht es jetzt dafür brauchen eine Verschnaufpause. wir brauchen 1 Stopp der irregulären Migration. und er hat deutlich gemacht, dass mit diesen 5 Punkten äh, die er genannt hat äh, nur dann auch äh, eine tatsächliche Kehrtwende stattfinden kann und äh, diese auch nicht kompromissfähig sind. das heißt, jeder und jede, die sich an einer Regierung beteiligen will, muss klar sein, dass diese 5 Punkte erfüllt werden müssen. und damit ist auch klar, eine Änderung der migrationspolitik gibt es nur mit der Union, gibt es nur mit CDU und CSU. und das ist auch die Botschaft des heutigen Tages von Friedrich Merz. wer tatsächlich will, dass wir das Problem der illegalen Migrations, der Überforderung Deutschlands äh, lösen wollen, wenn wir Sicherheit auf unseren Straßen und Plätzen wieder herstellen und garantieren wollen, dann geht das nur mit einer starken Union. und äh, da auch die klare Ansage, wir werden bei diesen Punkten, auch bei möglichen Koalitionsverhandlungen nicht weichen. und deswegen ähm, haben die Bürgerinnen und Bürger jetzt eine klare Wahl vor.
","Thema: Migration

Migration

Migration",['Migration']
