id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7457899546863190806,2025-01-09 12:59:40,sehr schön,1,0,7457897532610415894,7457897532610415894,positive
7472398206639670022,2025-02-17 14:41:52,,0,0,7456528993047547158,7456528993047547158,negative
7464636832677643013,2025-01-27 16:43:47,hallo schöne frau wie geht es ihnen heute hoffe alles ist gut  können wir bitte freunde sein,0,0,7461126219036200214,7461126219036200214,positive
7462700512192283397,2025-01-22 11:30:15,wunderschönes gute arbeit dir tust grüße aus berlin,0,0,7461126219036200214,7461126219036200214,positive
7458919783401308934,2025-01-12 06:58:56,erstaunlich gute arbeit dir tust grüße aus berlin,0,0,7458908147080514838,7458908147080514838,positive
7472837907288589088,2025-02-18 19:09:01,culcha candela hopps genommen ,1,0,7472816476416757014,7472816476416757014,negative
7482288176363569975,2025-03-16 06:20:12,,0,0,7472347530332802326,7472347530332802326,negative
7472485689856394006,2025-02-17 20:21:31,bitte dieses video schauen wenn sich kemand dafür interessiert wie die parteienoligarchie ihre stimmen mit unseren steuergeldern kaufen,0,0,7472347530332802326,7472347530332802326,neutral
7474313228084921110,2025-02-22 18:33:02,nie wieder im leben spd,3,0,7474280286499474710,7474280286499474710,negative
7474308881793352470,2025-02-22 18:16:31,,0,0,7474280286499474710,7474280286499474710,negative
