id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7458051156536918806,2025-01-09 22:48:03,super matthias ,2,0,7457997494681750806,7457997494681750806,positive
7472264730789905175,2025-02-17 06:05:25,was will jette nietzard,0,2,7457997494681750806,7457997494681750806,neutral
7459041418003563286,2025-01-12 14:50:34,,0,0,7457997494681750806,7457997494681750806,negative
7458735810201830176,2025-01-11 19:04:53,zusätzlich müssen wir meiner meinung das dticket für den kunden konfotabler gestalten zb konfigurierbar machen und von diesen alten verkehrsverbunds regeln weg,0,3,7457997494681750806,7457997494681750806,neutral
7458039779741975318,2025-01-09 22:03:36,aber doppelte so viele fahrgäste wären zu viele wenn die regios immer nur 4 wagen haben dann geht das nicht warum kommt da kein 56 wagen dran,0,6,7457997494681750806,7457997494681750806,negative
7458012462832796438,2025-01-09 20:17:42,und in den länderparlamenten verhindert ihr dann neubaustrecken,0,4,7457997494681750806,7457997494681750806,neutral
7457999197918315286,2025-01-09 19:26:08,blabla blub deutschland takt hört sich alles toll an aber einfach nicht umsetzbar wenn man sich konkrete beispiele mal an sieht zb alle züge gleichzeitig am kölner hbf so viele gleise hat er nicht und wird eh baulich nie haben können,0,9,7457997494681750806,7457997494681750806,negative
7456500123591377686,2025-01-05 18:29:03,da hat jemand nicht verstanden dass unsere halbe wirtschaft an der autoproduktion hängt,1,3,7456449225501527328,7456449225501527328,neutral
7456496985295700758,2025-01-05 18:16:51,,1,0,7456449225501527328,7456449225501527328,negative
7456452985061950241,2025-01-05 15:26:03,in meiner bewerbungsrede für einen guten listenplatz für den bundestag ging es auch um das einfachere ticketing im bahnverkehr in europa,1,0,7456449225501527328,7456449225501527328,neutral
7473942828016648982,2025-02-21 18:35:42,,1,0,7456449225501527328,7456449225501527328,negative
7456682752516670230,2025-01-06 06:18:09,wenn sie glauben man kann die dienstwagenregeln abschaffen ohne die am boden liegende deutsche autoindustrie weiter zu schwächen dann sind sie entweder naiv oder sagen nicht was sie wollen,0,7,7456449225501527328,7456449225501527328,neutral
7456501617954063126,2025-01-05 18:34:44,und dank des taschenspielertricks bei den mehr investitionen in die schiene steigen die trassenpreise im zweistelligen prozentbereich was mehr verkehr auf die straße bringt,0,8,7456449225501527328,7456449225501527328,neutral
7456493905622926102,2025-01-05 18:04:48,was macht ihr für die auf dem land wohnen das ticket ist nur für stadt menschen elektrofahrzeuge sind für die stadt aber in der stadt eine wohnung kaufen oder mieten ist nicht drin,0,7,7456449225501527328,7456449225501527328,negative
7456493072912253718,2025-01-05 18:01:42,jetzt ohne hate ernstgemeint wieso wurde dann in der ampel der gesetzesentwurf zum steuerlich vereinfachten mobilitätsbudget abgeräumt,0,0,7456449225501527328,7456449225501527328,neutral
7455642331838169878,2025-01-03 11:00:21,naja noch schlimmer als momentan in stuttgart kanns ja eigentlich nicht mehr werden ,1,0,7455608278479850784,7455608278479850784,negative
7457552923925988118,2025-01-08 14:34:27,die lösung liegt im neubau hier müsste die grünen aber mal nabu und bund auf linie bringen,0,2,7455608278479850784,7455608278479850784,neutral
7462148067590193942,2025-01-20 23:48:43,super ihr zwei ,1,0,7461195794788388129,7461195794788388129,positive
7460578854237143830,2025-01-16 18:17:19,die langsame abschaffung von ics muss verhindert werden,5,0,7460578165136657686,7460578165136657686,neutral
7460721078751609622,2025-01-17 03:33:32,eigenwirtschaftliche fernverkehre werden am ende auch nur schauen ob es sich rentiert grundsätzlich bleibt es dabei dass man subventionieren muss aber dann lieber an ein staatliches unternehmen,1,1,7460578165136657686,7460578165136657686,neutral
7464317041177936662,2025-01-26 20:02:57,immer der selbe mist die ag muss aufgegeben werden und der bund übernimmt den laden wieder dann können ausstehende investitionen ohne hohe verrechnungssätze getätigt werden,0,0,7460578165136657686,7460578165136657686,negative
7463437482912138006,2025-01-24 11:10:35,nein jetzt noch nicht erst ausbauen sonst funktioniert bald nichts mehr,0,0,7460578165136657686,7460578165136657686,negative
7463394504096678678,2025-01-24 08:23:47,und wenn sienes jetzt noch schaffen das ein ice nur am hauptbahnhof in berlin hält und nicht noch in spandau und südkreuz würden wir auch auf jeder strecke 510 minuten schneller sein es ist ein ice,0,0,7460578165136657686,7460578165136657686,neutral
7460594474453631766,2025-01-16 19:17:36,so lange solche politischen kasperletheater wir damals bei der krm stichwort montabaurlimburg südin zukunft nicht mehr vorkommen,0,3,7460578165136657686,7460578165136657686,neutral
7460589438042473238,2025-01-16 18:58:07,die bahn ist staatlich und wir seit jahrzehnten subventioniert wo ist das ganze geld hingekommen,0,8,7460578165136657686,7460578165136657686,negative
7459690389510849282,2025-01-14 08:49:43,eher fällt mir die hand ab ,13,1,7459652956258929953,7459652956258929953,negative
7459760668804137750,2025-01-14 13:21:43,ich würde die linke empfehlen die ist nicht so rechts,11,3,7459652956258929953,7459652956258929953,negative
7459671386106757910,2025-01-14 07:35:41,warum sollte ich,5,1,7459652956258929953,7459652956258929953,negative
