id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7456062395674706710,2025-01-04 14:10:33,,1,0,7456037796491365654,7456037796491365654,negative
7456518088353039126,2025-01-05 19:38:43,,0,1,7456037796491365654,7456037796491365654,negative
7456183103156519682,2025-01-04 21:58:53,,0,1,7456037796491365654,7456037796491365654,negative
7462354380416451350,2025-01-21 13:07:22,spd ,2,0,7459013945274207510,7459013945274207510,negative
7459800583105495830,2025-01-14 15:56:29,normale leute über die runden kommen wo ist der inflationsausgleich für rentner überzogene diätenerhöhung ist das sozial denke mal nicht ,2,0,7459013945274207510,7459013945274207510,neutral
7466800782839464726,2025-02-02 12:41:03,spd,2,0,7459013945274207510,7459013945274207510,negative
7461651401183363862,2025-01-19 15:39:21,,1,0,7459013945274207510,7459013945274207510,negative
7459905657231147778,2025-01-14 22:44:52, nach dem 23 februar 25 ist die spd geschichte und teil der bedeutungslosigkeit   und wie sagte einst wowereit  und das ist gut so,1,0,7459013945274207510,7459013945274207510,neutral
7459458307044983574,2025-01-13 17:48:14,nie wieder spd nie ,1,0,7459013945274207510,7459013945274207510,negative
7459129370720994070,2025-01-12 20:31:45,,1,0,7459013945274207510,7459013945274207510,negative
7459056196922770198,2025-01-12 15:47:52,,1,0,7459013945274207510,7459013945274207510,negative
7496772261061198614,2025-04-24 07:05:24,spd,0,0,7459013945274207510,7459013945274207510,negative
7474150752152371990,2025-02-22 08:02:51,,0,0,7459013945274207510,7459013945274207510,negative
7467828202753262358,2025-02-05 07:08:27,niemals mehr spd,0,0,7459013945274207510,7459013945274207510,negative
7466921860548133654,2025-02-02 20:31:04,,0,0,7459013945274207510,7459013945274207510,negative
7466914746999898902,2025-02-02 20:03:22,spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd spd ,0,0,7459013945274207510,7459013945274207510,positive
7463101626124960535,2025-01-23 13:26:49,spd geht mir so etwas von auf den  mit ihren gerede können sie nicht endlich entfernt werden ,0,0,7459013945274207510,7459013945274207510,negative
7462808693814805270,2025-01-22 18:29:47,niemals ,0,0,7459013945274207510,7459013945274207510,negative
7461954571980964630,2025-01-20 11:15:57,es ist noch nicht zu spät zur afd zu wechseln,0,1,7459013945274207510,7459013945274207510,positive
7461950918029017878,2025-01-20 11:01:48,oh now,0,0,7459013945274207510,7459013945274207510,negative
7460015930938114838,2025-01-15 05:53:04,"            
 

    
         
              ",0,1,7459013945274207510,7459013945274207510,negative
7459989921978794774,2025-01-15 04:13:54,den ihre zeit ist abgelaufen niemals spd deutschland muss blau,0,1,7459013945274207510,7459013945274207510,negative
7459872225731347222,2025-01-14 20:34:28,,0,0,7459013945274207510,7459013945274207510,negative
7472428542363829014,2025-02-17 16:39:55,wir wollen alice,3,4,7472412016519482646,7472412016519482646,negative
7472425004161794838,2025-02-17 16:26:04,nur spd ,3,0,7472412016519482646,7472412016519482646,negative
7473336098045215510,2025-02-20 03:26:35,ihr gehört alle nicht da oben hin  eine politische partei die nur schlechte nachrichten an den bürger schickt ist keine gute ,0,0,7472412016519482646,7472412016519482646,negative
7472701362951750422,2025-02-18 10:18:50,spd steht eher für eine dauerhafte sonnenfinsternis die wurde in 3 jahren regierungsarbeit bereits unter beweis gestellt ,0,0,7472412016519482646,7472412016519482646,negative
7472450481941283586,2025-02-17 18:04:45,wenn ich das sehe wird mir klar wir alle müssen die  afd  wählen,0,1,7472412016519482646,7472412016519482646,negative
7472437209708282646,2025-02-17 17:13:28,den lügenbaron und alice im wunderland will ich auch nicht auch nicht roberto ,0,0,7472412016519482646,7472412016519482646,neutral
7472425161028879126,2025-02-17 16:26:44,,0,0,7472412016519482646,7472412016519482646,negative
7472424305453957910,2025-02-17 16:23:25,will die kampagne nicht zerstören aber wählt lieber links ,0,0,7472412016519482646,7472412016519482646,negative
