id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7456526306181907222,2025-01-05 20:10:38,"die spd regiert seit jahrzehnten in koalitionen trotzdem haben wir 17 millionen menschen in armut geplünderte sozialsysteme und eine gescheiterte migrationspolitik
wohnungsnot und gewalt in deutsch",1,1,7456408479478123799,7456408479478123799,neutral
7456439177325118230,2025-01-05 14:32:25,müssen selber lachen,0,0,7456408479478123799,7456408479478123799,negative
7456422776709448450,2025-01-05 13:28:54,der beste mdb und kandidat timo schisanowski,0,0,7456408479478123799,7456408479478123799,positive
7465900589504496406,2025-01-31 02:33:21,wer jetzt noch der spd vertraut den haben sie sein gehirn geklaut,0,0,7464952674862009622,7464952674862009622,negative
7465015104431538966,2025-01-28 17:12:00,die altparteien und der buprä verhalten sich undemokratisch nicht die afd,0,0,7464952674862009622,7464952674862009622,neutral
7465008800161579798,2025-01-28 16:47:28,lächerlich die opposition zu verbieten mehr undemokratisch ,0,1,7464952674862009622,7464952674862009622,negative
7464964988026340128,2025-01-28 13:57:25,beim nächsten mal bitte das mikro von dem bre anmachen aber gegen afd ist immer gut,0,0,7464952674862009622,7464952674862009622,positive
7464935188780712726,2025-01-28 12:02:27,warum wollt ihr in großen teilen gegen den verbotsantrag stimmen habt ihr den gong nicht gehört wir leben in einem musterbeispiel für ein parteiverbot der afd,0,0,7464891556227550486,7464891556227550486,negative
7463458464083395350,2025-01-24 12:31:54,nicht mit der spd,1,0,7463430641971924246,7463430641971924246,negative
7464169206227419926,2025-01-26 10:29:38,nur noch afd  nie wieder altparteien,0,0,7463430641971924246,7463430641971924246,negative
7463136686974059286,2025-01-23 15:42:42,"thema sicherheit man darf den nazis der afd das thema nicht überlassen wir alle wissen dass etwas passieren muss
es darf aber kein grund dafür sein nazis zu wählen",3,0,7463073692558396674,7463073692558396674,negative
7463112890841973526,2025-01-23 14:10:23,spd augen auf bei der auswahl der partei unter 15 wäre gut,2,0,7463073692558396674,7463073692558396674,negative
7463302165743797014,2025-01-24 02:31:44,was unterscheidet die spd im wesentlichen von der cdu,1,1,7463073692558396674,7463073692558396674,neutral
7463412960164872978,2025-01-24 09:34:27,die regek von indonesien botschaft sehr kompliziert wieso wie kann mann einfach um eine termin zu bewerben,0,0,7463073692558396674,7463073692558396674,negative
7463377113233900321,2025-01-24 07:15:45,nur noch spd ,0,0,7463073692558396674,7463073692558396674,negative
7463318912840024854,2025-01-24 03:34:50,warum will spd nicht den antrag auf ein prüfungsverfahren für ein afd verbot stellen,0,0,7463073692558396674,7463073692558396674,neutral
7462669698955166486,2025-01-22 09:31:23,ausgerechnet die grössten geldverschwender reden über schuldenabbau,0,0,7462643596844485910,7462643596844485910,neutral
7468658480099853078,2025-02-07 12:50:28,niemals spd,0,0,7468633884515699990,7468633884515699990,negative
7468305241646105366,2025-02-06 13:59:14,wir so kommen bei schwarz rot,0,0,7468253601094307094,7468253601094307094,neutral
7468004050242454294,2025-02-05 18:30:29,"
linke2025
",0,0,7467961717494975766,7467961717494975766,neutral
7468099109825544981,2025-02-06 00:39:51,dafür brauchen wir elon musk,0,0,7467889615152631062,7467889615152631062,neutral
7467863019922785046,2025-02-05 09:23:27,nur die linke ,3,0,7467849822813342998,7467849822813342998,negative
7467889075107889942,2025-02-05 11:04:57,macht doch ne demo gegen rechts ,0,0,7467849822813342998,7467849822813342998,negative
7467868411772224278,2025-02-05 09:44:38,nur die spd kann schaffen,0,0,7467849822813342998,7467849822813342998,neutral
7467638441548219158,2025-02-04 18:51:36,der ist lustig den wähle ich ,1,0,7467470043132038422,7467470043132038422,positive
7466513979649884950,2025-02-01 18:08:07,macher,0,0,7466510512407317782,7466510512407317782,positive
7510221039475360519,2025-05-30 12:53:29,ist das ein wettkampf,0,0,7471232022640348438,7471232022640348438,negative
7470567542860825366,2025-02-12 16:18:05,sympathisch,0,0,7470555101724282135,7470555101724282135,positive
7469823814567756566,2025-02-10 16:12:11,nach dem klaren sieg werden ja jetzt die umfragewerte der spd durch die decke gehen wird die spd alleine regieren  keine stimme der spdgrüne,0,0,7469808296438877462,7469808296438877462,negative
7474313981629383446,2025-02-22 18:35:59,falsch 1 stimme alice 2 stimme afd,1,0,7474312263864814870,7474312263864814870,negative
7474401684999996182,2025-02-23 00:16:42,timoo das interview mit dir war super unsere lehrerin hat uns eine 1 gegeben  danke dir ,0,0,7474312263864814870,7474312263864814870,positive
7474320035705799446,2025-02-22 18:59:46,ist das ein aufruf etwas illegales zu machen,0,0,7474312263864814870,7474312263864814870,neutral
7474316903546618646,2025-02-22 18:47:40, niemals,0,0,7474312263864814870,7474312263864814870,negative
7473822290511643414,2025-02-21 10:48:44,toller abgeordneter  werde ihn wählen ,0,0,7473806547852987650,7473806547852987650,positive
