id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7467529566509859606,2025-02-04 11:49:38,doch darüber muss man sich lustig machen unbedingt so krank wie das ist,14,11,7467510142834085142,7467510142834085142,neutral
7467514680606638870,2025-02-04 10:52:17,der bradner fällt mal wieder durch seine bemerkenswerte geistige schlichtheit auf  no to blue ,13,0,7467510142834085142,7467510142834085142,neutral
7467522241074643734,2025-02-04 11:21:38,so viele juristen haben stichhaltige punkte gesammelt um ein afd verbotsverfahren wasserdicht durch zu bekommen es wird zeit verfassungsgericht,11,1,7467510142834085142,7467510142834085142,neutral
7468266438340608790,2025-02-06 11:28:55,richtig wählen leute ,9,0,7467510142834085142,7467510142834085142,positive
7467513870937211670,2025-02-04 10:48:37,so und nicht anders,9,0,7467510142834085142,7467510142834085142,negative
7467619635501564694,2025-02-04 17:38:45,,7,0,7467510142834085142,7467510142834085142,negative
7467590878597481238,2025-02-04 15:47:03,sehr gut schlafen gelegt ,7,0,7467510142834085142,7467510142834085142,positive
7467553457437655830,2025-02-04 13:22:24,danke für deine arbeit ,5,0,7467510142834085142,7467510142834085142,positive
7468236774025364247,2025-02-06 09:34:02,heißt die nicht religiöz,4,0,7467510142834085142,7467510142834085142,neutral
7467645629428220694,2025-02-04 19:19:41,,4,0,7467510142834085142,7467510142834085142,negative
7467559885829882646,2025-02-04 13:47:28,der brandner bevor er aus seinem hemd rausgeplatzt ist,4,0,7467510142834085142,7467510142834085142,neutral
7467548357584782103,2025-02-04 13:02:39,brandner hat sich mal wieder vergaloppiert,4,0,7467510142834085142,7467510142834085142,neutral
7467584189354279702,2025-02-04 15:21:18,naja wenn man brandner mit seinen demokratiefeinen verbieten würde dann würden wir sicher weiter vorrücken in der liste also brandi ciao ciao,3,0,7467510142834085142,7467510142834085142,negative
7467879559624737558,2025-02-05 10:28:06,,2,0,7467510142834085142,7467510142834085142,negative
7467611166295819040,2025-02-04 17:05:30,geiler typ ich feier ihnam nasenring durch den zirkus gezogen,2,0,7467510142834085142,7467510142834085142,positive
7467589857025262358,2025-02-04 15:43:20,der sollte das mal mit seiner lesbischen parteivorsitzenden besprechen ,2,0,7467510142834085142,7467510142834085142,neutral
7476014000787899158,2025-02-27 08:32:58,was ist mit meinen rechten als deutscher eigentlich im eigenen land,1,1,7467510142834085142,7467510142834085142,neutral
