id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7458863497134277381,2025-01-12 03:20:38,schön gute arbeit dir tust grüße aus berlin,0,0,7456043622765530391,7456043622765530391,positive
7456717284951393046,2025-01-06 08:31:57,wo ist euer klimawandel nicht angekommen ,0,0,7456043622765530391,7456043622765530391,negative
7456435578281476886,2025-01-05 14:18:32,nee niemals grüne ,1,0,7456043622765530391,7456043622765530391,negative
7456088301712704258,2025-01-04 15:50:54,,0,0,7456043622765530391,7456043622765530391,negative
7456065110622225174,2025-01-04 14:20:56,"wenn das der lösungsansatz sein soll dann gute nacht deutschland
mein ansatz batteriespeicher für pv und dezentraler bürgerstrom",0,0,7456043622765530391,7456043622765530391,negative
7456061582843478806,2025-01-04 14:07:21,team robert  hier lernst du ein looser zu werden alles an die wand zu fahren ,0,0,7456043622765530391,7456043622765530391,neutral
7464350099565544214,2025-01-26 22:11:08,niemals grün,18,0,7464301602791378198,7464301602791378198,negative
7464473465216811808,2025-01-27 06:11:10,nur noch ,9,0,7464301602791378198,7464301602791378198,negative
7464747188385841942,2025-01-27 23:54:02,nöööö sicher nie grün,8,0,7464301602791378198,7464301602791378198,negative
7464690768445588246,2025-01-27 20:13:21,nö bestimmt nicht grün,6,0,7464301602791378198,7464301602791378198,negative
7464653828026041110,2025-01-27 17:49:41,kein bedarf,6,0,7464301602791378198,7464301602791378198,negative
7464527243932812054,2025-01-27 09:39:49,,4,0,7464301602791378198,7464301602791378198,negative
7472266405782487830,2025-02-17 06:10:48,grün nein danke ,3,0,7464301602791378198,7464301602791378198,negative
7464901373265068822,2025-01-28 09:51:09,neeee,3,0,7464301602791378198,7464301602791378198,negative
7464502110290723606,2025-01-27 08:01:49,,3,0,7464301602791378198,7464301602791378198,negative
7464474291662357270,2025-01-27 06:14:10,afd afd  alice für deutschland  afd  afd ,2,0,7464301602791378198,7464301602791378198,negative
7464341494100673302,2025-01-26 21:38:07,,2,0,7464301602791378198,7464301602791378198,negative
7464338268457304854,2025-01-26 21:25:12,stark ,2,1,7464301602791378198,7464301602791378198,positive
7464337138110513942,2025-01-26 21:21:11,,2,0,7464301602791378198,7464301602791378198,negative
7464332144383623958,2025-01-26 21:01:27,,2,0,7464301602791378198,7464301602791378198,negative
7464305278226400022,2025-01-26 19:17:08,"die aktuelle grüne führungsriege verrät alles wofür sie mal standen
wie kann ein grünen wähler der noch die ursprüngliche ideologie in sich trägt diese personen wählen",2,2,7464301602791378198,7464301602791378198,neutral
7465596497494786838,2025-01-30 06:48:55,trittingrünedeutschland verschwindet jeden tag immer mehr und das finde ich großartigsagt das nicht alles,1,0,7464301602791378198,7464301602791378198,negative
7465224720486171415,2025-01-29 06:45:47,niemals diese grünen,1,0,7464301602791378198,7464301602791378198,negative
