id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment
7458007705048744727,2025-01-09 19:59:05,seit lindner vor der wahl gegen impfpflicht war und danach dafür ist die partei unten durch hab das aber kommen sehen und direkt afd gewählt und werde ich auch erneut wegen atomkraft migration eu,0,1,7458001700624829718,7458001700624829718,negative
7458003884117312278,2025-01-09 19:44:17,ein wenig nachhilfe durch cdu stimmenund schwups ist die fdp im bundestag und cdu spd fdp haben knapp die mehrheit erreicht  sind so meine gedanken,0,0,7458001700624829718,7458001700624829718,negative
7458957798414287638,2025-01-12 09:26:54,,1,0,7457862315136896289,7457862315136896289,negative
7457872588539511574,2025-01-09 11:14:58,wir müssen hierzulande vor allem eigene medikamente herstellen,1,0,7457862315136896289,7457862315136896289,neutral
7457866397928440598,2025-01-09 10:51:18,,1,0,7457862315136896289,7457862315136896289,negative
7458339590975832854,2025-01-10 17:28:01,welche rohstoffe die unser industrie benötigen haben wir den in ausreichender menge selbst genau gar keine blaue braune volidioten,0,0,7457862315136896289,7457862315136896289,neutral
7457947292906865430,2025-01-09 16:04:47,eben deutschland zuerst ,1,0,7457862315136896289,7457862315136896289,positive
7457893481022784278,2025-01-09 12:36:03,,1,0,7457862315136896289,7457862315136896289,negative
7457864460532450070,2025-01-09 10:43:35,spätestens mit elon x zeigen die blauen dass sie systemfeindlich sind,0,0,7457862315136896289,7457862315136896289,neutral
7457762869737112342,2025-01-09 04:10:29,,2,0,7457727118995098902,7457727118995098902,negative
7458636348313568022,2025-01-11 12:39:23,ich wähle niemals die afd und weidel,1,0,7457727118995098902,7457727118995098902,negative
7457901444739531522,2025-01-09 13:06:54,war es nicht ein österreicheicher der ein 1000 jähriges reich gegründet hat,1,0,7457727118995098902,7457727118995098902,neutral
7457803869859971862,2025-01-09 06:48:26,es wird aller höchste zeit dass die afd in regierungsverantwortung kommt endlich wieder aufrichtigkeit wahrheit freiheit und frieden sowie souveränität gegenüber unseren bürgern ,1,0,7457727118995098902,7457727118995098902,neutral
7457729089559331606,2025-01-09 01:59:20,,1,0,7457727118995098902,7457727118995098902,negative
7462712778177053463,2025-01-22 12:17:43,,0,0,7457727118995098902,7457727118995098902,negative
7458952166442271490,2025-01-12 09:05:30,,0,0,7457727118995098902,7457727118995098902,negative
7457912182568321814,2025-01-09 13:48:33,also für mich ist das vorbild die usa mit trump eine ehrliche hautso wie alice weidel nach vor seiner vereidigung nimmt er das zepter in die hand und droht mit invasionen klasse,0,0,7457727118995098902,7457727118995098902,neutral
7457908054261170976,2025-01-09 13:32:31,die kommt in österreich nicht zu stande auch die övp kennt ihre historische verantwortung  es kommt zu neuwahlen,0,0,7457727118995098902,7457727118995098902,neutral
7457904100207117078,2025-01-09 13:17:07,,0,0,7457727118995098902,7457727118995098902,negative
7457767811164013334,2025-01-09 04:29:26," es gibt nur eine lösung
2 x blau   ",0,0,7457727118995098902,7457727118995098902,neutral
7457619064196137750,2025-01-08 18:51:06,herzlichen dank herr dr kaufmann für die möglichkeit es bei ihnen via tiktok verfolgen zu können ,3,0,7457601199320223008,7457601199320223008,neutral
7457601676695683862,2025-01-08 17:43:35,,3,0,7457601199320223008,7457601199320223008,negative
7457604906650043158,2025-01-08 17:56:09,unsere medien werden nichts ausstrahlen und das internet wird mundtot gemacht ,2,0,7457601199320223008,7457601199320223008,negative
7457604635906360096,2025-01-08 17:55:03,historisch ,2,0,7457601199320223008,7457601199320223008,neutral
7457603713928495905,2025-01-08 17:51:30,hallo,2,0,7457601199320223008,7457601199320223008,positive
7457615389473964822,2025-01-08 18:36:50,,1,0,7457601199320223008,7457601199320223008,negative
7457615387938407190,2025-01-08 18:36:45,,1,0,7457601199320223008,7457601199320223008,negative
7457604054223962902,2025-01-08 17:52:44,,1,0,7457601199320223008,7457601199320223008,negative
7457978826272064278,2025-01-09 18:07:08,,0,0,7457601199320223008,7457601199320223008,negative
7457644953146557206,2025-01-08 20:31:27,der größte looser im moment spricht mit a weidel was soll das bringen herr musk verliert mit deinen aussagen 18 milliarden dollar an der börse binnen n einer woche afd looser partei,0,0,7457601199320223008,7457601199320223008,neutral
7457605692255093526,2025-01-08 17:59:07, richtungsweisend ,0,0,7457601199320223008,7457601199320223008,positive
7457378913284735766,2025-01-08 03:21:32,51 wäre ein traum,47,0,7457349679542553878,7457349679542553878,positive
7457355528348386070,2025-01-08 01:49:16,ich hoffe mindestens 26,22,0,7457349679542553878,7457349679542553878,neutral
7457428472007623447,2025-01-08 06:31:51,heißt ja aber zum glück immer noch dass 80 sich nicht von populisten verführen lassen,20,16,7457349679542553878,7457349679542553878,neutral
7457495518592877334,2025-01-08 10:51:55,ein großer erfolg aber da geht noch mehr ,18,0,7457349679542553878,7457349679542553878,positive
7457439016797340438,2025-01-08 07:13:01,und das bei diesem medialen gegenwind das macht hoffnung,15,0,7457349679542553878,7457349679542553878,neutral
7457467685305615126,2025-01-08 09:04:10,eine umfrage  eine andere notierte bei 19  rund 15  gott sei dank weit weg von mehrheit außerhalb der demokratie,8,0,7457349679542553878,7457349679542553878,neutral
7457354623142216470,2025-01-08 01:45:52,,8,0,7457349679542553878,7457349679542553878,negative
