like_count,parent_comment_id,reply_count,text,video_id,create_time,id
32,7457151698939694358,1,💙💙💙Nur noch AfD 💙💙💙💙,7457151698939694358,1736261889,7457187970710307606
30,7457151698939694358,3,"Liebe SPD, ihr wollt es einfach nicht begreifen. Wer ist denn eurer Meinung nach rechts? Alle die eine andere Meinung haben? Wer?",7457151698939694358,1736254211,7457154952713831190
18,7457151698939694358,0,Gemeinsam gegen Rechts! Warum? Keine Ahnung aber es gibt Kaffee und Kuchen umsonst!,7457151698939694358,1736259735,7457178681867125526
13,7457151698939694358,0,"Immer schön von den wirklichen Problemen ablenken, als ob wir keine anderen Sorgen haben. Ich glaube Rechts ist es nicht !",7457151698939694358,1736260689,7457182795241816854
11,7457151698939694358,0,"Also die Leute waren ja fast alle über 70. Für die letzten 2 Wahlen, müsst ihr euch die warm halten.",7457151698939694358,1736255510,7457160504928420630
10,7457151698939694358,0,"Kaffee und Kuchen für die Renter. Besser wie die Kaffeefahrt oder wie bei den Grünen, einen Pullover für 89 Euro aufgedrängelt zu bekommen",7457151698939694358,1736254073,7457154373324833558
9,7457151698939694358,0,alles ARD und ZDF Konsumenten ü.80,7457151698939694358,1736290264,7457309803497947926
8,7457151698939694358,0,💙,7457151698939694358,1736280153,7457266418808505110
7,7457151698939694358,0,Nur grau Haare….. wenn die so unreflektiert und uninformiert sind wie die Omas gegen Rechts kann ich nur sagen Prost Malzeit,7457151698939694358,1736260143,7457180425334670102
7,7457151698939694358,0,AFD 💙💙💙🥰🥰🥰💙💙,7457151698939694358,1736259752,7457178777697993494
4,7457151698939694358,1,Vielen Dank fürs klare Positionieren!,7457151698939694358,1736263084,7457193091326771990
3,7457151698939694358,0,Die SPD hat seit ihrem Bestehen schon zig Mal die Arbeiterklasse verraten und betrogen,7457151698939694358,1737048958,7460568192970703638
3,7457151698939694358,0,Die Leute lassen sich weiter von den Altparteien blenden.Nachher ist das Gemoser wieder gross.Kennt man schon.Der Deutsche ist leider ein Gewohnheitsmensch,7457151698939694358,1736269825,7457222036617511702
3,7457151698939694358,0,"Und links ist der Aufstieg?? Gab es in der Geschichte noch nicht!!! Unser erster Kanzler sagte, das Einzige was die Sozis von Geld verstehen ist, sie wollen es immer von anderen haben!!!!😡😡",7457151698939694358,1736260825,7457183349360083734
3,7457151698939694358,0,Der Untergang ist jetzt,7457151698939694358,1736258873,7457175006146167574
3,7457151698939694358,18,"AfD wäre unser Untergang, nur noch ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",7457151698939694358,1736258383,7457172894687544086
1,7457151698939694358,0,Altersdurchschnitt 78,7457151698939694358,1736277119,7457253396072907542
1,7457151698939694358,0,🤣🤣🤣🤣🤣🤣,7457151698939694358,1736260442,7457181695663981334
0,7457151698939694358,0,"Oma und Opa, schön noch das Ersparte abliefern 😂🤣😂🤣😂🤣😂🤣",7457151698939694358,1737327334,7461763851403428630
0,7457151698939694358,0,SPD = NULL,7457151698939694358,1736680532,7458985958287065878
0,7457151698939694358,0,die Kommentare unter diesem Post im dreckigen Blauton zeigen warum die Blauzis keine Alternative für Deutschland sein können 😂,7457151698939694358,1736441489,7457959357532144406
0,7457151698939694358,0,Gemeinsam gegen Dummheit 👍,7457151698939694358,1736341387,7457529369797460758
0,7457151698939694358,0,Die sehen aber alle sehr motiviert aus 🤷‍♀️😂😂,7457151698939694358,1736327820,7457471024763814678
0,7457151698939694358,0,hat ja viel Interesse gezeigt 😂😂😂😂,7457151698939694358,1736321706,7457444798845256470
0,7457151698939694358,0,Gegen rechts… als ob diese Truppe keine anderen sorgen hat 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,7457151698939694358,1736280832,7457269316162929430
0,7457151698939694358,0,sieht aus als ob die Losung keinen interessiert,7457151698939694358,1736280579,7457268232082031382
0,7457151698939694358,0,against Vini is it OK,7457151698939694358,1736280271,7457266897128833814
0,7457151698939694358,0,"Und nun zum Wetter von 2025 ,im Westen Trump und im Osten Putin, und Deutschland mittendrin, es wird ein Erdbeben geben in Deutschland",7457151698939694358,1736278003,7457257166092010263
