text,video_id,create_time,id,like_count,parent_comment_id,reply_count
"Seit lindner vor der wahl gegen impfpflicht war und danach dafür ist die partei unten durch. Hab das aber kommen sehen und direkt afd gewählt und werde ich auch erneut wegen atomkraft, migration, eu",7458001700624829718,1736452745,7458007705048744727,0,7458001700624829718,1
"ein wenig Nachhilfe durch cdu Stimmen....und schwups ist die FDP im Bundestag, und CDU SPD FDP haben knapp die Mehrheit erreicht 🤔... sind so Meine Gedanken!",7458001700624829718,1736451857,7458003884117312278,0,7458001700624829718,0
💙💙💙👍💙💙💙,7457862315136896289,1736674014,7458957798414287638,1,7457862315136896289,0
Wir müssen hierzulande vor allem eigene Medikamente herstellen,7457862315136896289,1736421298,7457872588539511574,1,7457862315136896289,0
🥰🥰🥰🥰🥰🥰🥰💙💙💙💙💙💙💙,7457862315136896289,1736419878,7457866397928440598,1,7457862315136896289,0
"Welche Rohstoffe die unser Industrie benötigen, haben wir den in ausreichender Menge selbst? Genau, gar keine. Blaue Braune Volidioten.",7457862315136896289,1736530081,7458339590975832854,0,7457862315136896289,0
Eben! Deutschland zuerst 🇩🇪💙🇩🇪💙,7457862315136896289,1736438687,7457947292906865430,1,7457862315136896289,0
👍💙🇩🇪💯,7457862315136896289,1736426163,7457893481022784278,1,7457862315136896289,0
"Spätestens mit Elon X zeigen die Blauen, dass sie systemfeindlich sind",7457862315136896289,1736419415,7457864460532450070,0,7457862315136896289,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7457727118995098902,1736395829,7457762869737112342,2,7457727118995098902,0
Ich wähle niemals die AfD und Weidel.,7457727118995098902,1736599163,7458636348313568022,1,7457727118995098902,0
war es nicht ein Österreicheicher der ein 1000 jähriges reich gegründet hat😳,7457727118995098902,1736428014,7457901444739531522,1,7457727118995098902,0
"Es wird aller höchste Zeit dass die AfD in Regierungsverantwortung kommt! Endlich wieder Aufrichtigkeit, Wahrheit, Freiheit und Frieden sowie Souveränität gegenüber unseren Bürgern!!! 💙",7457727118995098902,1736405306,7457803869859971862,1,7457727118995098902,0
💙💙💙💙💙💙💙💙💙💙💙💙,7457727118995098902,1736387960,7457729089559331606,1,7457727118995098902,0
👍👍👍👍👍👍👍,7457727118995098902,1737548263,7462712778177053463,0,7457727118995098902,0
💙💙💙💙,7457727118995098902,1736672730,7458952166442271490,0,7457727118995098902,0
"Also für mich ist das Vorbild die USA mit Trump. Eine ehrliche Haut,so wie Alice Weidel. Nach vor seiner Vereidigung nimmt er das Zepter in die Hand, und droht mit invasionen. Klasse.",7457727118995098902,1736430513,7457912182568321814,0,7457727118995098902,0
"Die kommt in Österreich nicht zu Stande auch die Övp kennt ihre Historische Verantwortung , es kommt zu Neuwahlen",7457727118995098902,1736429551,7457908054261170976,0,7457727118995098902,0
👍💙🇩🇪💯,7457727118995098902,1736428627,7457904100207117078,0,7457727118995098902,0
"👍👍👍 es gibt nur eine Lösung
2 x BLAU 👍 👍 👍",7457727118995098902,1736396966,7457767811164013334,0,7457727118995098902,0
Herzlichen Dank Herr Dr. Kaufmann für die Möglichkeit es bei Ihnen via Tiktok verfolgen zu können! 🙏💙,7457601199320223008,1736362266,7457619064196137750,3,7457601199320223008,0
🤩🤩🤩,7457601199320223008,1736358215,7457601676695683862,3,7457601199320223008,0
Unsere Medien werden nichts Ausstrahlen und das Internet wird Mundtot gemacht !,7457601199320223008,1736358969,7457604906650043158,2,7457601199320223008,0
Historisch 😊,7457601199320223008,1736358903,7457604635906360096,2,7457601199320223008,0
hallo,7457601199320223008,1736358690,7457603713928495905,2,7457601199320223008,0
👍,7457601199320223008,1736361410,7457615389473964822,1,7457601199320223008,0
💙,7457601199320223008,1736361405,7457615387938407190,1,7457601199320223008,0
💙💙💙,7457601199320223008,1736358764,7457604054223962902,1,7457601199320223008,0
♥️,7457601199320223008,1736446028,7457978826272064278,0,7457601199320223008,0
der größte looser im Moment spricht mit A. Weidel was soll das bringen. Herr Musk verliert mit deinen Aussagen 18 Milliarden Dollar an der Börse binnen n einer Woche AFD looser Partei?,7457601199320223008,1736368287,7457644953146557206,0,7457601199320223008,0
🤔😂😂😂😂 richtungsweisend 😂😂😂,7457601199320223008,1736359147,7457605692255093526,0,7457601199320223008,0
51% wäre ein Traum,7457349679542553878,1736306492,7457378913284735766,47,7457349679542553878,0
ich hoffe mindestens 26%,7457349679542553878,1736300956,7457355528348386070,22,7457349679542553878,0
"Heißt ja aber zum Glück immer noch, dass 80% sich nicht von Populisten verführen lassen",7457349679542553878,1736317911,7457428472007623447,20,7457349679542553878,16
"Ein großer Erfolg, aber da geht noch mehr 💙🥰",7457349679542553878,1736333515,7457495518592877334,18,7457349679542553878,0
"Und das bei diesem medialen Gegenwind, das macht Hoffnung",7457349679542553878,1736320381,7457439016797340438,15,7457349679542553878,0
"Eine Umfrage , eine andere notierte bei 19% ! Rund 1/5 - Gott sei Dank weit weg von Mehrheit außerhalb der Demokratie",7457349679542553878,1736327050,7457467685305615126,8,7457349679542553878,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7457349679542553878,1736300752,7457354623142216470,8,7457349679542553878,0
ich hoffe das dass Interview mit elon Musk weitere 10% bringen 💙,7457349679542553878,1736351722,7457573807050720022,7,7457349679542553878,7
"Ich frage mich immer wieder wer die 13,5 % Grünen sind? Nachdem was die in den letzten Jahren gezeigt haben.",7457349679542553878,1736364171,7457627250269618966,6,7457349679542553878,5
Mir ist immer noch nicht klar warum das soviel Leute Krieg wollen 😡😡😡😡😡😡😡😡😡😡😡😡,7457349679542553878,1736334267,7457498792288748310,6,7457349679542553878,0
SPD 🥰🥰🥰🥰🥰🥰🥰🥰🥰,7457349679542553878,1736300645,7457354214935937814,6,7457349679542553878,4
es geht noch mehr 💙💙💙,7457349679542553878,1736498950,7458205642920346390,5,7457349679542553878,0
💙💙💙💙💙💙💙💙💯,7457349679542553878,1736314810,7457415074648605462,5,7457349679542553878,0
"Es wird noch mehr, je mehr die Medien und Altparteien hetzen",7457349679542553878,1736428160,7457902049935442710,4,7457349679542553878,0
💙💪💪,7457349679542553878,1736315483,7457418023604716310,4,7457349679542553878,0
Geil 😍😍😍,7457349679542553878,1736315301,7457417214369694466,4,7457349679542553878,0
"Das ist eine INSA Umfrage, rechnet mal eher mit ca 5% mehr für die AfD und 3% weniger für CDU:CSU! Das wäre realistisch!",7457349679542553878,1736300566,7457353748814922518,4,7457349679542553878,5
🙏Bitte noch mehr sonst geht unser Land kaputt. Die Alt Parteien müssen weg. Haben schon genug Schaden angerichtet. Deshalb 💙🗳💙🫂🙏,7457349679542553878,1736364468,7457628545050690337,3,7457349679542553878,1
Muss auf 51%steigen das die Altparteien nicht betrügen können,7457349679542553878,1736353422,7457581078070231830,3,7457349679542553878,3
warum wollen immer noch 31% krieg?,7457349679542553878,1736350957,7457570507878482710,3,7457349679542553878,1
AFD muss stärkste Partei werden. CDU mit Merz ist unwählbar!!!,7457349679542553878,1736326997,7457467505533109014,3,7457349679542553878,0
💙💙💙💙💙💙,7457349679542553878,1736315405,7457417731122922242,3,7457349679542553878,0
💙💙💙,7457349679542553878,1736313923,7457411324696527638,3,7457349679542553878,0
Jaja die umfragen😂😂 wartet ab. Die Wahrheit bestimmt sieht deutlich besser für 💙 aus.,7457349679542553878,1736508393,7458246469917934358,2,7457349679542553878,0
die grünen legen aber stärker zu. Da ist bestimmt ein Fehler passiert.,7457349679542553878,1736465413,7458061999001191190,2,7457349679542553878,0
"+-0, wo steigen die?",7457349679542553878,1736425053,7457888680986329878,2,7457349679542553878,1
🤩🤩🤩,7457349679542553878,1736410560,7457826381827080982,2,7457349679542553878,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯51%,7457349679542553878,1736376889,7457681837289603862,2,7457349679542553878,0
💙💙💙,7457349679542553878,1736370802,7457655718336267030,2,7457349679542553878,0
Reicht aber nicht. Wir brauchen 51%,7457349679542553878,1736364918,7457630496772621078,2,7457349679542553878,0
Da geht noch was 💙💙💙💙,7457349679542553878,1736364395,7457628225214038806,2,7457349679542553878,0
👍👍👍👍👍💙💙💙💙💙💙💙💙🥰🥰🥰🥰,7457349679542553878,1736350571,7457568836558111510,2,7457349679542553878,0
💙💙💙💙💙💙💙💙,7457349679542553878,1736347841,7457557087922668310,2,7457349679542553878,0
"Nur noch AFD💙, nur noch Frau Dr. Alice Weidel. Eine wahrhaftig kompetente Bundeskanzlerin💙💙💙💙🥰🥰🥰🥰🥰,Kanzlerin der Herzen und des Friedens Die Einzige. Nur AFD💙💙💙Grüße aus RLP",7457349679542553878,1736331486,7457486743425680161,2,7457349679542553878,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💯💯💯,7457349679542553878,1736329107,7457476493494453024,2,7457349679542553878,0
💙💙💙💙💙💙💙💙💙💙💙,7457349679542553878,1736328075,7457472167400538902,2,7457349679542553878,0
nur noch AFD,7457349679542553878,1736325275,7457460140036850464,2,7457349679542553878,0
💙💙💙👍,7457349679542553878,1736322137,7457446639973057302,2,7457349679542553878,0
Und schon wieder ein Unschuldiges Todesopfer 😢😞🕯Wacht auf💙,7457349679542553878,1736321526,7457444046886273814,2,7457349679542553878,0
29 % müssen drin sein. 💙💙,7457349679542553878,1736299886,7457350791470416662,2,7457349679542553878,1
AFD an die Macht 💙 💙 💙 💙 💙,7457349679542553878,1736522657,7458307657722004246,1,7457349679542553878,0
💙💙💙💙💙💙,7457349679542553878,1736506945,7458240019675267862,1,7457349679542553878,0
Wir brauchen mindestens 30% für sperrminutät,7457349679542553878,1736505704,7458234868813267735,1,7457349679542553878,0
💙,7457349679542553878,1736500816,7458213779236406038,1,7457349679542553878,0
"je mehr die lügen und hetzen,um so mehr stimmen gehen an die Afd, viele glauben diesen Mist nicht mehr,und das ist super 💙💙💙",7457349679542553878,1736465492,7458062335694832406,1,7457349679542553878,0
"🙏✝️♥️♥️♥️✝️🙏🇩🇪💙🇩🇪💙🇩🇪💙🙏✝️DrAW ist die absolute Nr.1 an Intelligenz,Souveränität unter allen Politikern.Sie hat die Fähigkeit in die Fußstapfen großer Politiker zu treten🙏🙏✝️ChrAFD✝️✝️",7457349679542553878,1736453408,7458010542763131670,1,7457349679542553878,0
💙💙💙,7457349679542553878,1736419203,7457863546723533590,1,7457349679542553878,0
💙💙💙💙💙🤝,7457349679542553878,1736411076,7457828636868805398,1,7457349679542553878,0
Warum fragt mich keiner oder meine Freunei Verwandten Bekannten Arbeitskollegen...wir alle möchten die AfD wählen 💙,7457349679542553878,1736410105,7457824429311542038,1,7457349679542553878,0
💙💙💙💙💙💙💙💙💙👏👏👏👏👏👏,7457349679542553878,1736405705,7457805584600498966,1,7457349679542553878,0
Beide Stimmen am 23.02.2025 nur für die   💙💙AfD💙💙  🇩🇪 👍💪,7457349679542553878,1736400673,7457783853114950422,1,7457349679542553878,0
@𝗦𝗬𝗡𝗖𝗛𝗥𝗢𝗡𝗢𝗨𝗦 𝗖𝗘𝗛 Best Spy..,7457349679542553878,1736375765,7457677056055182085,1,7457349679542553878,0
Wer Wählt eigentlich noch grün,7457349679542553878,1736369172,7457648743723696918,1,7457349679542553878,0
💙💙💙💙💙💙💙💙💙💙💙💙💙,7457349679542553878,1736366840,7457638741374337824,1,7457349679542553878,0
CDU schon unter 30%...😳,7457349679542553878,1736365687,7457633770419733270,1,7457349679542553878,0
"Wenn ich in die Zukunft seh, dann seh ich nur noch AfD 😁
Nie wieder Altparteien oder BSW-Verräter
Seid schlau wählt blau 😉",7457349679542553878,1736365678,7457633746033296150,1,7457349679542553878,0
💙💙💙💙💙👍👍👍👍,7457349679542553878,1736365622,7457633510182945558,1,7457349679542553878,0
"Leute, gebraucht Euren Verstand, wählt AfD 💙💙💙",7457349679542553878,1736363750,7457625460652294945,1,7457349679542553878,0
💙💙💙💙💙💙👍👍👍👍,7457349679542553878,1736363497,7457624363799347990,1,7457349679542553878,0
Jetzt mal ehrlich wer wählt echt Merz,7457349679542553878,1736362484,7457620015962997526,1,7457349679542553878,0
Ich hoffe da geht noch mehr 👍👍💙💙💙GRÜßE AUS DER PRIGNITZ/BRANDENBURG 👍,7457349679542553878,1736362390,7457619615113085729,1,7457349679542553878,0
💙,7457349679542553878,1736361420,7457615430523749142,1,7457349679542553878,0
👍,7457349679542553878,1736361419,7457615437976437526,1,7457349679542553878,0
"Immer weiter, Brüder und Schwestern! Ich gebe erst im Grab auf. Fort mit diesen Clowns!",7457349679542553878,1736360484,7457611420634252054,1,7457349679542553878,0
So soll es auch sein.👍💙💙💙💙,7457349679542553878,1736357074,7457596749932626710,1,7457349679542553878,0
👍👍💙💙💙💯,7457349679542553878,1736356031,7457592311745495830,1,7457349679542553878,0
vorwärts AFD 💙💙💙,7457349679542553878,1736355602,7457590470701843222,1,7457349679542553878,0
💙💙💙🥰,7457349679542553878,1736354415,7457585335041835798,1,7457349679542553878,0
Glückwunsch 👍,7457349679542553878,1736354033,7457583715687465750,1,7457349679542553878,0
💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7457349679542553878,1736353535,7457581592261903126,1,7457349679542553878,0
"Da geht noch mehr.😁
😎👍💙💙💙💙💙💙💙",7457349679542553878,1736353316,7457580642671657750,1,7457349679542553878,0
Das reicht noch lange nicht.,7457349679542553878,1736353179,7457580045755351830,1,7457349679542553878,0
Und der Kriegstreiber 30% das ist doch gelogen,7457349679542553878,1736352691,7457577962205168406,1,7457349679542553878,0
💙💙💙💙💙💙💙😇😇😇,7457349679542553878,1736351719,7457573779775292182,1,7457349679542553878,0
Ich hoffe ihr bekommt die Industrie in den Griff! Wird dauern den grünen ideologischen Müll zu beseitigen!,7457349679542553878,1736350142,7457567013582684950,1,7457349679542553878,0
Als zweiter Sieger werden sie garnichts ausrichten können…… So ist es……,7457349679542553878,1736345400,7457546631329710850,1,7457349679542553878,0
"Selbst die Medien gehen davon aus, dass die Dunkelziffer viiiiel höher ist 🤭🥰👍",7457349679542553878,1736311385,7457400340648903446,1,7457349679542553878,0
👍👍👍,7457349679542553878,1736300265,7457352513092961046,1,7457349679542553878,0
Der gute Malte wollte Oberbürgermeister werden und das ist gründlich schiefgegangen…,7457349679542553878,1741713687,7480603272484176662,0,7457349679542553878,0
🥰,7457349679542553878,1738972603,7468830007906796310,0,7457349679542553878,0
💙💙💙💙💙,7457349679542553878,1738165774,7465364906589422338,0,7457349679542553878,0
noch zu wenig leider,7457349679542553878,1737445174,7462269741169345302,0,7457349679542553878,0
Bitte da geht noch mehr 💙💙💙💙,7457349679542553878,1737398443,7462069345003488022,0,7457349679542553878,0
klare Nein zu AFD,7457349679542553878,1737318148,7461724433772544770,0,7457349679542553878,0
Die haben 33 Prozent bereits,7457349679542553878,1737004770,7460377992569946902,0,7457349679542553878,0
