id,like_count,parent_comment_id,reply_count,text,video_id,create_time
7460921708787630870,17,7460911353809734934,0,Genau deshalb für mich Frau weidel 💙,7460911353809734934,1737131254
7460922625415856918,9,7460911353809734934,0,"die farbe des mantels passt schon mal.. genau, blau wählen 😅🤗💙👍",7460911353809734934,1737131487
7460912764330017558,5,7460911353809734934,0,Polen 🇵🇱✝️hat schon lange die Grenzen dicht gemacht es zählt zu den sichersten Ländern Europas 🤲🏼,7460911353809734934,1737129184
7460939567576384278,4,7460911353809734934,0,"Das einzige was passt ist die Faebe des Mantels, alles andere wurde abgeschrieben.",7460911353809734934,1737135414
7460913026909815574,4,7460911353809734934,0,Deutsche Politiker haben lange Jahre geschlafen und die meisten sind stur im Kopf 🫠,7460911353809734934,1737129234
7460921368349098774,3,7460911353809734934,0,Deswegen nur die AFD!,7460911353809734934,1737131188
7460914787431760662,3,7460911353809734934,0,"Christliche Partei?🤔 Erzähl mal bitte, wie viele Asylbewerber auch Asyl erhalten haben 🫷",7460911353809734934,1737129656
7460941355066770198,2,7460911353809734934,0,"Ihr habt doch die Grenzen geöffnet, schon vergessen ???",7460911353809734934,1737135818
7460924946975326998,2,7460911353809734934,0,👍👍👍💙💙💙,7460911353809734934,1737132017
7460917379070182166,2,7460911353809734934,0,"Sind aber 3.3 mio seit merkel die grenzen 2015 öffnete gemäss dieser Statistik. Die dunkelziffer ist sicher weit höher. Wir brauchen es nicht schön reden. Politik hat keine Ahnung, aber die menschen!",7460911353809734934,1737130239
7465654175235638038,1,7460911353809734934,0,Ja wir zahlen uns dumm u dämlich,7460911353809734934,1738233159
7461425568871072534,1,7460911353809734934,0,💙💙💙💙👍👍👍💙💙💙,7460911353809734934,1737248704
7461330650077037334,1,7460911353809734934,0,💙💙💙💙💙💙💙💙💙💙,7460911353809734934,1737226472
7460961137409016598,1,7460911353809734934,0,Deshalb AFD an die Macht 💙 💙 💙,7460911353809734934,1737140418
7460955405624607510,1,7460911353809734934,0,voll korrekt 👍,7460911353809734934,1737139094
7460922274495120150,1,7460911353809734934,0,dann sitzt die Kröte in Ner Talkshow und sagt nein wir haben nicht mehr Gewalt 🤣🤦,7460911353809734934,1737131402
7460921330284626710,1,7460911353809734934,0,👍👍👍,7460911353809734934,1737131176
7460920197600248598,1,7460911353809734934,0,Nie wieder CDU! Es war die CDU/ CSU die dafür verantwortlich ist. Ihr seid unglaubwürdig.,7460911353809734934,1737130890
7470045617559405334,0,7460911353809734934,0,💙💙💙💙💙💙👍👍👍👍,7460911353809734934,1739255638
7469735759881831190,0,7460911353809734934,0,Wir sind alle Angehörige von wem … von Mutter Erde 🌏… 👁️🙏,7460911353809734934,1739183453
7469735551529845526,0,7460911353809734934,0,Schau Dir mal die Scheidungen an … 👁️🙏,7460911353809734934,1739183405
7469735388699001622,0,7460911353809734934,0,Egal wo in Europa … 👁️🙏,7460911353809734934,1739183381
