text,video_id,create_time,id,like_count,parent_comment_id,reply_count
🌹🌹🌹❤️❤️❤️🥰🥰🥰,7460956858854001942,1737209628,7461258367550571286,2,7460956858854001942,0
Serketin bira👍,7460956858854001942,1738217596,7465587466892854038,1,7460956858854001942,0
🍯❤️🌹,7459748101876845826,1736872610,7459810980550361878,1,7459748101876845826,0
Dann warste noch nicht in Erfurt 🤭 Gutes Training chef :),7459748101876845826,1736861529,7459763335254442774,1,7459748101876845826,1
🖤💛,7459748101876845826,1736928409,7460050444607865622,2,7459748101876845826,0
💚✌️💚,7465399321286987030,1738180730,7465429203804226326,0,7465399321286987030,0
Die Melonenköpfe einfach lost,7465399321286987030,1738174445,7465402243090121494,0,7465399321286987030,0
💯💚,7462404589116034326,1737479662,7462418108637971222,1,7462404589116034326,0
🥰🥰🥰🌹🌹🌹💋💋💋,7462404589116034326,1737477573,7462409139370279702,1,7462404589116034326,0
Bester Grüner Politiker 💪,7468376375628516630,1738870856,7468393271804527382,1,7468376375628516630,0
"💚Deshalb Habeck für Deutschland💚
╔════༺💚༻🌻༺💚༻════╗
💚🌻💚𝗞𝗔𝗡𝗭𝗟𝗘𝗥🍀2025💚🌻💚
╚════༺💚༻🌻༺💚༻════╝",7468376375628516630,1738868319,7468382374751126294,1,7468376375628516630,0
💚💚💚,7468376375628516630,1739005700,7468972288249381654,1,7468376375628516630,0
💙💙💙💙💙,7468376375628516630,1738982362,7468871145698689814,1,7468376375628516630,0
"Araber leben in Arabien, nicht in Europa.....",7468376375628516630,1738962002,7468784764754608918,0,7468376375628516630,0
Viele Erfolg,7468376375628516630,1738930415,7468649058266252054,0,7468376375628516630,0
هربجي شترا كوردووووو!!!!!! في,7468376375628516630,1738930392,7468648837131125526,0,7468376375628516630,0
Deshalb 💙💙💙💙💙😂😂😂,7468376375628516630,1738920427,7468606057595159318,1,7468376375628516630,0
AUFPASSEN an MUSK hat eine neue Partei gegrundet Nur rechte Parteien sind dabei !! Er will Europa regieren !!!,7468376375628516630,1738879746,7468431556673045280,0,7468376375628516630,0
🥰,7467995155606408470,1740498375,7475383470383137558,1,7467995155606408470,0
❤️❤️❤️🌹🌹🌹🥰🥰🥰,7467498177139150102,1738663427,7467502203931935510,1,7467498177139150102,0
💚💚💚,7467498177139150102,1738662655,7467498875412022038,1,7467498177139150102,0
Ja wenn du hetzen darfst ist das die dunkelste Stunde .👍,7466148699811482902,1738580808,7467147430762169110,131,7466148699811482902,3
das ist Hass und Hetze ! einfach bei der Wahrheit bleiben.,7466148699811482902,1738736367,7467815355458994966,71,7466148699811482902,0
"es stimmt, die dunkelste Stunde. die Sicherheit der Bevölkerung ist den Politikern egal.",7466148699811482902,1738397383,7466359551874712342,55,7466148699811482902,11
Nur noch 💙💙💙,7466148699811482902,1738666449,7467515127728063254,37,7466148699811482902,5
Bald ist Wahl. Normal arbeitende Bürger werden anders entscheiden..,7466148699811482902,1738414837,7466434671263204118,31,7466148699811482902,0
das sehe ich völlig anders.,7466148699811482902,1738426152,7466483312639689494,30,7466148699811482902,4
Auf Grundlage von Recht? Wurde denn Paragraph 16 A eingehalten? Wieso können Leute aus sicheren Drittländern bei uns einreisen?,7466148699811482902,1738722983,7467756935170278166,10,7466148699811482902,0
Bitte mal nach Schweden gucken und Dänemark 🙏,7466148699811482902,1738666887,7467517052598780694,10,7466148699811482902,0
wer hezt denn hier 😉,7466148699811482902,1738755327,7467897003567907586,9,7466148699811482902,1
Recht Gute Besserung 💙💙💙,7466148699811482902,1739962491,7473081714169529121,8,7466148699811482902,0
"Ich Muss gleich weinen, noch so einer der eigentlich nicht in die Politik gehört, wer so hetzt wie dieser Mann sollte schon ch was schämen",7466148699811482902,1739951064,7473032610408547094,8,7466148699811482902,0
"Die Grünen und die SPD sind die wahren Schuldigen! Die „angeblichen“ Demokraten der Grünen haben mit ihrer Ignoranz ggüber dem Wählerwillen dafür gesorgt, dass jetzt noch mehr AfD wählen werden.",7466148699811482902,1738407989,7466405188842537750,6,7466148699811482902,0
Na auch Angst um den Verlust des Platzes am Futtertrog des deutschen Steuerzahlers?,7466148699811482902,1738759224,7467913732313809686,5,7466148699811482902,0
Wer ist das denn 🤣🤣,7466148699811482902,1738738311,7467823878245991190,5,7466148699811482902,0
Sie sind komplett verwirrt,7466148699811482902,1740426401,7475074372694082327,4,7466148699811482902,0
Danke für dein Video und dein Engagement!! ❤️,7466148699811482902,1738618203,7467308156407218966,4,7466148699811482902,1
Demokratie 🤔🤔🤔???,7466148699811482902,1739966745,7473100113599136534,3,7466148699811482902,0
30 % der deutschen sind nazis verstehe ich nicht,7466148699811482902,1738738596,7467824988046918422,3,7466148699811482902,0
Demokratie!!,7466148699811482902,1738734887,7467808909228720918,3,7466148699811482902,1
😡😡😡😡😡,7466148699811482902,1738386615,7466312619474535190,3,7466148699811482902,0
