like_count,parent_comment_id,reply_count,text,video_id,create_time,id
1,7457898168873749782,1,💙bin dabei 💙,7457898168873749782,1736429762,7457908925893165846
1,7457898168873749782,0,💙💙💙💙,7457898168873749782,1736427454,7457899026269995798
2,7457898168873749782,0,⏰ *19:00 UHR,7457898168873749782,1736499434,7458207850738500374
0,7457898168873749782,0,AfD für Deutschland,7457898168873749782,1736438377,7457945985663795986
0,7457898168873749782,0,schon das dritte mal nur noch 💙💙💙💙💙💙💙👍👍👍👍👍👍,7457898168873749782,1736427914,7457901034033251094
0,7457898168873749782,0,💙💙💙,7457898168873749782,1736427761,7457900379448181526
0,7457898168873749782,0,🥰🥰🥰🥰🥰,7457898168873749782,1736427694,7457900065282654998
2,7457839668562791702,0,Nur noch AfD 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙 Richtig gesprochen Frau Weidel 💙❤️,7457839668562791702,1736414754,7457844488069743382
2,7457839668562791702,0,👍👍👍👍👍👍👍👍👍👍👍💯💯💯💯💯💯💯👍👍👍💙💙💙💙💙💙💙💙💙💙💙💙💙💯💯💯💯💯💯,7457839668562791702,1736414495,7457843294635934496
2,7457839668562791702,0,💙💙💙💙💙💙💙💙💙💙💙💙,7457839668562791702,1736414287,7457842382867530519
2,7457839668562791702,0,💙💙💙,7457839668562791702,1736414153,7457841812377879318
2,7457839668562791702,0,wäre super 👍,7457839668562791702,1736414149,7457841806513816352
2,7457839668562791702,0,💙💙💙💙💙💙💙💙💙,7457839668562791702,1736414006,7457841201669866262
1,7457839668562791702,0,Wahre Worte!!!! Wie immer. Super Frau Weidel!🇩🇪💙🇩🇪💙🇩🇪💙🐀,7457839668562791702,1736416032,7457849910101902102
1,7457839668562791702,0,💙💙💙💙💙💙,7457839668562791702,1736414200,7457842070922347286
0,7457839668562791702,0,💙👍,7457839668562791702,1736559076,7458463321462735638
0,7457839668562791702,0,"Nur die AfD mit Dr. Alice Weidel als Kanzlerin kann Deutschland noch retten.
☺️👍💙💙🇩🇪🗳💯
#JetztAfD
#nurnochAfD
#Esistzeit",7457839668562791702,1736426587,7457895315874956054
0,7457839668562791702,0,💙🇩🇪,7457839668562791702,1736424301,7457885467460944662
1,7457530894711147798,0,💙💙💙💙💙💙💙💙,7457530894711147798,1736342746,7457535236352983830
1,7457530894711147798,0,💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪💙👍🇩🇪,7457530894711147798,1736342598,7457534568578810646
1,7457530894711147798,0,💙💙💙💙💙💙💙💙💙💙💙💙,7457530894711147798,1736342025,7457532118223897366
1,7457530894711147798,0,💙💙💙💙💙💙💙,7457530894711147798,1736341936,7457531739960361750
1,7457530894711147798,0,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💯💯💯💯💯,7457530894711147798,1736341882,7457531519054447393
