create_time,id,like_count,parent_comment_id,reply_count,text,video_id
1736465517,7458062482150834966,1,7457928068968041750,0,💚,7457928068968041750
1736271156,7457227757715178262,1,7457201461584350486,0,🤝💚💪,7457201461584350486
1736355658,7457590681747620641,0,7457201461584350486,0,✊✊✊,7457201461584350486
1736198271,7456914747489911574,5,7456799389730737430,0,#TeamFegebank 💚👏😍 Herz. Verstand. Fegebank.,7456799389730737430
1736185838,7456861328629662466,4,7456799389730737430,0,#TeamHabeck ✅✅💚💪💯,7456799389730737430
1736171929,7456801578641965846,4,7456799389730737430,0,#TeamGrün💚🤩 Fegebank soll Bürgermeisterin werden 💚,7456799389730737430
1736262637,7457191150211547926,1,7456799389730737430,1,"Grüne Politik ist gut für Hamburg, das muss nur noch bekannter werden. Katharina Fegebank hat Hamburgs Uni zur Exzellenz geführt. Sie hat verstanden, dass auf Wissenschaftler andere Arbeitsplätze ...",7456799389730737430
1736436065,7457936020744373025,0,7456799389730737430,0,💚💚💚 #teamhabeck #einmenscheinwort,7456799389730737430
1736374373,7457671060802126625,0,7456799389730737430,0,💚 🧠 Fegebank,7456799389730737430
1736330006,7457480477721641750,0,7456799389730737430,0,❤️🍀💚💪👍,7456799389730737430
1736290269,7457309788584674071,0,7456799389730737430,0,"💚 gute Kampagne. Ich hoffe wir bekommen das auch ""auf die Strassen""",7456799389730737430
1736273725,7457238809697682199,0,7456799389730737430,0,sehr cool. viel Erfolg 💚💚💚💚💚💚💚,7456799389730737430
1736273616,7457238341168562966,0,7456799389730737430,0,💚💚💚💚,7456799389730737430
1736256757,7457165894155436822,0,7456799389730737430,0,Starke Kampagne! 💪🔥💚,7456799389730737430
1736253416,7457151567385477910,0,7456799389730737430,0,Wirklich tolle Fotos,7456799389730737430
1736253411,7457151532027708182,0,7456799389730737430,0,Alle top 💚💚💚,7456799389730737430
1735982959,7455989985222476545,2,7455967585310379286,0,Wahlkampf-Abenteurerin 🦸‍♀️let’s gooo! 🚀,7455967585310379286
1736171940,7456801627346289430,0,7455967585310379286,0,💚💚💚,7455967585310379286
1736011103,7456110854443025174,0,7455967585310379286,0,Passt bei mir echt perfekt 😃💚,7455967585310379286
1735984878,7455998163922535190,0,7455967585310379286,0,Bin ich jetzt der grüne Zeuge Jehovas (juni)? 😅,7455967585310379286
1737395108,7462054982926779158,3,7461550419160993046,0,Grüne Politik ist gut für Hamburg! 💚😎,7461550419160993046
1737278152,7461552760597955345,2,7461550419160993046,0,🫶,7461550419160993046
1737448327,7462283406836089622,1,7461550419160993046,0,💚👏 Ich würde ein Indie Games Studio gründen 🎮,7461550419160993046
1737307498,7461678645180023574,1,7461550419160993046,0,Super,7461550419160993046
1737300328,7461647806463607574,1,7461550419160993046,0,💚💚💚,7461550419160993046
1737296611,7461631983802663702,1,7461550419160993046,0,💚💚💚,7461550419160993046
1737294584,7461623246694400790,1,7461550419160993046,0,💚,7461550419160993046
1737547363,7462708751050916630,0,7461550419160993046,0,Grüne Politik gibt Zuversicht in Hamburg 💚 sympathisch und kompetent,7461550419160993046
1737547343,7462708720209445654,0,7461550419160993046,0,💚💚💚💚,7461550419160993046
1737226819,7461332228077912854,4,7461163905541246230,0,Grüne Politik ist gut für Hamburg! Fegebank hat Hamburg zu einem zukunftsträchtigen Wissenschaftsstandort gemacht. Ich traue ihr auch das Amt der 1. Bürgermeisterin zu. 💚,7461163905541246230
1737265744,7461498472261993238,2,7461163905541246230,0,"Wir haben leider keinen Planeten B.
Wieviel muss passieren, damit alle merken, dass wir auf den Abgrund zugehen? Wieviel müssen Lebensmittel kosten, Wälder brennen, Gebiete überschwemmen?
Jetzt 💚",7461163905541246230
1737238768,7461383391973638934,1,7461163905541246230,0,💚💚💚💚💚,7461163905541246230
1737222355,7461312988051047190,1,7461163905541246230,0,💚💚💚,7461163905541246230
1737217807,7461293536806224662,1,7461163905541246230,0,💚💚💚,7461163905541246230
1737547370,7462708803588440854,0,7461163905541246230,0,💚💚💚💚,7461163905541246230
1737547462,7462709260297405206,0,7460925359366704406,0,Zuversicht mit Grün 💚🍀,7460925359366704406
1737226846,7461332274950259478,0,7460925359366704406,0,💚💚💚,7460925359366704406
1737218704,7461297290096624406,0,7460925359366704406,0,💚💚💚💚💚,7460925359366704406
1737195349,7461196984088003350,0,7460925359366704406,0,"◢💚◣            ◢💚◣
💚💚💚◣ ◢💚💚💚
◥💚🌻🌻🌻🌻💚◤
     ◥💚🌻🌻💚◤
          ◥💚💚◤
              ◥ ◤",7460925359366704406
1737182040,7461139428250780438,0,7460925359366704406,0,💯👏💚,7460925359366704406
1737172523,7461096999394280194,0,7460925359366704406,0,💚#Habeck4Kanzler 💚 🌻,7460925359366704406
1737135413,7460939522735555350,0,7460925359366704406,1,"Betrunken und Politik ?
Was soll uns das vermitteln?",7460925359366704406
1737094473,7460763608277140246,50,7460636788428721430,0,Hamburg ist und bleibt stabil 🌻 🌻 🌻,7460636788428721430
1737072418,7460668222427595542,31,7460636788428721430,0,Danke Hamburg 🍀🍀🍀,7460636788428721430
1737084563,7460719503967781634,30,7460636788428721430,0,😂😂😂ES WAR KALT ABER TOLL💚💚💚💚💚💚👍👍👍👍👍👍👍,7460636788428721430
1737066123,7460641932369429270,25,7460636788428721430,0,💚💚💚,7460636788428721430
1737121361,7460879242541269782,21,7460636788428721430,0,Vorbild Hamburg!🥰,7460636788428721430
1737068271,7460651006272668438,21,7460636788428721430,0,Danke! 💚👍,7460636788428721430
1737113914,7460847113971958550,20,7460636788428721430,0,Hamburg bleibt stabil wie immer ❤️✌️,7460636788428721430
1737084200,7460717291426480918,19,7460636788428721430,0,Danke ❤️❤️❤️❤️❤️❤️👍👍👍👏👏👏,7460636788428721430
1737117299,7460861753711493911,17,7460636788428721430,0,"Richtig coole Aktion von euch. Vielen Dank an alle, die vor Ort waren. 💚🤝🥰",7460636788428721430
1737094896,7460765453993067286,13,7460636788428721430,0,💚🥰💚🥰,7460636788428721430
1737096181,7460770861772899094,12,7460636788428721430,0,💚💚💚💚🤝🤝🤝🤝,7460636788428721430
1737114725,7460850608431399702,11,7460636788428721430,0,Danke euch allen 🫶 Ihr seid MEGA ‼️🍀💚🍀,7460636788428721430
1737120366,7460874955874730774,10,7460636788428721430,0,sehr gut 🙏,7460636788428721430
1737066568,7460643647052530454,10,7460636788428721430,0,💚💚💚💚💚💚💚💚💚💚,7460636788428721430
