text,video_id,create_time,id,like_count,parent_comment_id,reply_count
Du bist einfach nur sympathisch ❤️liebe Grüße von einem Genossen,7457838682653986070,1736416464,7457851790118896406,2,7457838682653986070,0
♥️♥️,7457838682653986070,1737748088,7463571012505748246,0,7457838682653986070,0
Wann kommen sie wieder nach lauter 🙏,7457838682653986070,1736529042,7458335258082181910,0,7457838682653986070,0
"bin ebenfalls fassungslos. darüber, dass die scheinheilige SPD immer noch den grausamen Völkermord in Gaza unterstützt, dessen opfer zum großteil 5-9 jährige kinder sind. nach der ampel links.",7457649572710567190,1736370261,7457653423376040726,4,7457649572710567190,1
"@Amy:Der demografische Wandel ist seit den 70ern bekannt. Es wurde nichts, aber auch gar Nichts dagegen unternommen. Jetzt, bei schwacher Personaldecke, sollen Arbeitnehmer:innen dafür zahlen!",7457649572710567190,1736378153,7457687229046850326,3,7457649572710567190,0
"Jetzt, wo sich eine CDU/CSU-Regierung als Möglichkeit abzeichnet, wollen viele Interessensgruppen Arbeitnehmerrechte schleifen. Geht nicht mit einer SPD-Regierung 🙂",7457649572710567190,1736380413,7457696875623203606,1,7457649572710567190,0
"@Amy:wir sollen bis 70 arbeiten, nicht krank werden, und wenn doch krank, u.a. wegen Arbeitsbelastungen, auch noch Lohnverlust I. Kauf nehmen",7457649572710567190,1736378124,7457687075187557142,1,7457649572710567190,0
problem ist das hohe bürgergeld,7457649572710567190,1737881357,7464143318429008662,0,7457649572710567190,0
"Ist doch richtig so,wenn man krank ist kann man sich auch krank schreiben lassen.",7457649572710567190,1737761063,7463626527906906902,0,7457649572710567190,0
"Spätestens mit Elons X zeigen die Blauen, dass sie systemfeindlich sind. Unseriös und unwählbar. Deshalb nur ❤️❤️❤️❤️❤️❤️❤️❤️❤️",7457649572710567190,1736591042,7458601419832001302,0,7457649572710567190,0
"@Amy:In den 50 er Jahren wurde die Lohnfortzahlung bei Krankheit hart erstreikt, von Arbeitern un Werften+ Fabriken. https://youtube.com/watch?v=AxWC2OA4cQw&si=-UoBC7B-WkhXkktR",7457649572710567190,1736378180,7457687332558291734,0,7457649572710567190,0
"@Amy:Außerdem wird nicht erwähnt das der Fortschreitende demografische Wandel zu mehr Krankheitstagen führt. Das Durchschnittsalter v. ♀️♀️liegt bei 45,9 Jahre ♂️♂️43,3. In best. Berufsgr. noch 🆙.",7457649572710567190,1736378073,7457686921712943894,0,7457649572710567190,0
@DGB SH Nordwest @DGB Niedersachsen @DGB-Jugend NRW @DGB Jugend Frankfurt am Main @DGBjugendNRW @DGB-Jugend Nord,7457649572710567190,1736378023,7457686651722203926,0,7457649572710567190,0
Unfassbar,7457649572710567190,1736377313,7457683621396366102,0,7457649572710567190,0
"Tolle Idee, EU-Rechte umsetzen zu wollen… traurig, dass es noch nicht umgesetzt worden ist die letzten 4 Jahre in der Amtzeit der SPD.",7464182266097388822,1737890794,7464184055111615250,2,7464182266097388822,1
Mit welchem Sinnhaften Hintergrund?!,7464182266097388822,1737890919,7464184504841372439,0,7464182266097388822,4
Merz ist Deutschlands Untergang!!!,7463872298626387222,1737876322,7464121691326087938,3,7463872298626387222,0
Das verdient viel mehr Aufmerksamkeit!,7463872298626387222,1737878556,7464131297515520790,3,7463872298626387222,0
....und jetzt nix mehr. Es läuft auf CDU -AfD Regierung hin. Wie in Österreich. Man kann Merz nicht trauen.,7463872298626387222,1737880865,7464141184321258262,0,7463872298626387222,0
Keine Mehrheit mit Nazis,7463872298626387222,1737874143,7464112238253638422,0,7463872298626387222,0
Merz sollte sich erinnern was in Thüringen passiert ist als sich Kemmerich mit den Stimmen der Affen für Deutschland wählen ließ,7463872298626387222,1737874083,7464111869012542230,0,7463872298626387222,1
"wieso glauben die alle, es ginge nur um die Kriminellen, wenn es doch so offensichtlicher Rassismus ist? 🥲",7463474034156522774,1737820253,7463880987768947478,4809,7463474034156522774,37
Die Wirtschsft würde zusammen brechen,7463474034156522774,1737729685,7463491878937494294,4490,7463474034156522774,37
Niemals blau,7463474034156522774,1737728586,7463487208169243415,2749,7463474034156522774,5
sämtlicheKrankenhäuserund Pflegeeinrichtungen könnten schließen,7463474034156522774,1737739112,7463532465090233110,1107,7463474034156522774,19
"Der Witz ist, dass die Leute, welche am meisten unter der Partei leiden würden diese auch noch wählen 🤦🏻‍♀️",7463474034156522774,1737867513,7464082492062122774,868,7463474034156522774,3
Krankenhäuser. Pflegeeinrichtungen. Putzfirmen. Restaurants. All das würde es nicht mehr geben.,7463474034156522774,1737816248,7463863782339592982,675,7463474034156522774,13
hሀገረበየፀከበ wer rechts ist,7463474034156522774,1738359905,7466198713431868182,308,7463474034156522774,3
das ist das was diese Leute nicht begreifen,7463474034156522774,1737741804,7463544045169001238,270,7463474034156522774,1
Es ist schockierend!!!!,7463474034156522774,1737891764,7464188043073209110,183,7463474034156522774,0
Hier läuft der gleiche Film wie im Trump-Land. Erschreckend. Hoffentlich sind die Wähler hier klüger.,7463474034156522774,1737889654,7464178971426898710,169,7463474034156522774,7
Arbeite im Krankenhaus 🏥 das Gesundheitssystem würde kollabieren. Bin den Menschen so dankbar die sich hier engagieren und für die Mehrheit einsetzen - wie traurig und schade wäre es wenn sie (1),7463474034156522774,1737900627,7464226203596440342,133,7463474034156522774,4
Allein in den Krankenhäusern gibt es kaum noch deutsche Ärzte!,7463474034156522774,1737888448,7464173895378371350,129,7463474034156522774,40
Deshalb niemals zu blau,7463474034156522774,1737808015,7463828357743821590,98,7463474034156522774,0
"Kein Politiker wird keinen Menschen vor gewalt schützen können, die Gewalt war schon immer da, hat nichts mit Migration zu tun, es wird immer vor den Wahlen wieder Hetze in den Medien hoch gepuscht.",7463474034156522774,1737760370,7463623693286736663,83,7463474034156522774,9
Danke für deine Worte 🙏👏🙏👏,7463474034156522774,1737740944,7463540344685560598,77,7463474034156522774,0
Sehr strong!,7463474034156522774,1737728366,7463486203645756182,77,7463474034156522774,0
"Ja und? Wenn eine Mehrheit das will, dann ist das völlig legitim.",7463474034156522774,1738057046,7464897888901120790,74,7463474034156522774,178
ja und gibt doch Millionen ohne bleibeberechtigtigung... ist doch alles korrekt 😏👍,7463474034156522774,1737932257,7464361931144151830,61,7463474034156522774,23
gar nix würde zusammenbrechen unser Sozialsystem würde sich sowas von erholen,7463474034156522774,1737826405,7463907417437504278,53,7463474034156522774,38
"Ich wollt grad applaudieren, da war das Video schon vorbei. ❤️Auf den Punkt gebracht!",7463474034156522774,1737741504,7463542706695914262,52,7463474034156522774,0
wo sind die blauen herze 😂 die haben bestimmt gleich weiter gescrollt 😂,7463474034156522774,1737761912,7463630174530962198,48,7463474034156522774,1
Stark!🤝🏽,7463474034156522774,1737748051,7463570865134666518,48,7463474034156522774,0
Niemals blau!!,7463474034156522774,1737747837,7463569927045153558,35,7463474034156522774,0
"Das wäre nicht nur moralisch verwerflich und schlecht für die Wirtschaft, das wäre gar nicht möglich,wo sollen diese Personen hin,wenn sie in der 4.Generation hier leben/einen deutschen Pass haben?",7463474034156522774,1737842294,7463975602476761878,34,7463474034156522774,14
"Absolut richtig, warum verstehen die Menschen das bloss nicht !!!!",7463474034156522774,1737759255,7463618854289965826,34,7463474034156522774,0
Grüne sorgen sich um die Wirtschaft 🤣🤣🤣ich brech ab Haha,7463474034156522774,1738051622,7464874564737499926,31,7463474034156522774,11
niemals blau,7463474034156522774,1737814342,7463855555607151382,29,7463474034156522774,0
dem ist nichts mehr hinzuzufügen,7463474034156522774,1738484738,7466734839552361238,27,7463474034156522774,0
Hoffentlich kapieren das die Betroffenen endlich.,7463474034156522774,1737801041,7463798470269354774,27,7463474034156522774,0
🙏🙏🙏Genau so sieht es aus!!!,7463474034156522774,1737747737,7463569497510724374,27,7463474034156522774,0
"Dazu kann man addieren, dass außer der Linkspartei alle anderen mit Chancen auf nen Einzug in den Bundestag abschieben wollen.",7463474034156522774,1737736005,7463519081897706262,17,7463474034156522774,10
