id,like_count,parent_comment_id,reply_count,text,video_id,create_time
7457537617112072982,2,7457529003201580310,0,Beide Stimmen 💚💚,7457529003201580310,1736343306
7457534252646302487,2,7457529003201580310,2,"dritte Startbahn muss kommen, sonst könnst den Flughafen gleich dicht machen",7457529003201580310,1736342516
7457553735973569302,1,7457529003201580310,0,"Grün nein danke, die 3 ist ok",7457529003201580310,1736347061
7457538854460211990,1,7457529003201580310,0,Nie wieder die Grünen 😈😈😡,7457529003201580310,1736343588
7458080413530833686,0,7457529003201580310,0,"Weiter so 😁 Kämpft trotz Wissen der Nutzlosigkeit eurer Partei 😉 Freu mich auf die Wahlen 😂
Dann habt ihr aus gekämpft 😉",7457529003201580310,1736469732
7457927772108964630,0,7457529003201580310,0,Niemals Grüne Niemals,7457529003201580310,1736434147
7457771543683744534,0,7457529003201580310,0,Wird Zeit dass Berlin wieder mit Politikern besetzt wird. Mit Kita hats ja nicht so funktioniert! Noch nicht mal trocken hinter den Ohren!,7457529003201580310,1736397830
7457559044536304406,0,7457529003201580310,0,Die ist doch unter der Wiese schon lang gebaut!,7457529003201580310,1736348297
7457547548489089814,0,7457529003201580310,2,"Ich würd mir echt wünschen, dass ihr nicht sagt gegen was ihr seid sondern auch warum. Was ist an einer 3. Startbahn schlecht?",7457529003201580310,1736345611
7457207054954267414,1,7457203958616952066,0,wichtig aufzeigen es die Grünen in der Ampel erreicht haben und wie es weiter gehen soll,7457203958616952066,1736266342
7459090805073576736,1,7457851608257334560,2,Warum sollte sich die CSU um China kümmern? Welche Aussagen äußert China denn zu Bayern?,7457851608257334560,1736704930
7459026138485228310,0,7457851608257334560,1,"ob sich die Landesregierung Bayerns um die Menschenrechte in China kümmert? die haben in etwa 100 mal mehr Bürger, das bevölkerungsreichste Land.",7457851608257334560,1736689877
7488707616304562966,2,7464524231309610273,0,"Wir wollen dich doch lieber mit 130 aufm Fahrrad sehen, dann ist der Bundesradler schneller",7464524231309610273,1743600627
7465412727945593623,1,7464524231309610273,0,😂💚👍,7464524231309610273,1738176892
7465431589188125462,0,7464524231309610273,0,Mein Tempolimit wäre bei 160. 🙄,7464524231309610273,1738181275
7465341667450077974,0,7464524231309610273,1,"1) Eching mit langem E, nicht Äching 😂 2) Tempolimit definitiv, aber mit 120 machst dir nur Feinde. dann kommt wieder mimimi die Grünen wollen uns alles wegnehmen. lieber ein realistisches Limit",7464524231309610273,1738160353
7465339994736149270,0,7464524231309610273,0,"also Tempolimit find ich auch sinnig aber keine 120
ich würde mich da auf 140 einigen können",7464524231309610273,1738159956
7464891309326009110,1,7463418114282097952,0,Wäre ja auch was neues wenn Hr. Merz mal verbindlich wäre.,7463418114282097952,1738055518
7464909674463724310,0,7463418114282097952,0,😡😡😡,7463418114282097952,1738059799
7464640302754775830,0,7463418114282097952,0,💚💚💚,7463418114282097952,1737997041
7462740741476746007,5,7462653044644154657,0,"hat jetzt nichts mit dem Inhalt zu tun aber, dein Outfit ist ja mega on point !",7462653044644154657,1737554779
7463217800115929878,2,7462653044644154657,0,"Gute Frag 👍 Ist sehe da auch ein großes Problem. Gerade im Ehrenamt sind verschiedene Ämter und Funktionen oft mit Menschen besetzt die in einem Einsatzfall auf mehrere ""Hochzeiten"" tanzen sollten.",7462653044644154657,1737665839
7463517099077452566,0,7462653044644154657,18,"mich würde interessieren, wie du das ehrenamt bei der FFw oder drk stärken willst , weil aktuell wir ja kaputt gespart werden",7462653044644154657,1737735546
7463251843884778262,0,7462653044644154657,0,„Wie ist es Ihr Plan und wie wollen Sie das nochmal straffer hinbekommen?“ Klasse Frage.,7462653044644154657,1737673818
7463223163121402646,0,7462653044644154657,0,zumindest bei mir in der Stadt muss man sich für eine Hiorg entscheiden,7462653044644154657,1737667107
7463078471130006294,0,7462653044644154657,1,Was ist das den für ein Outfit,7462653044644154657,1737633446
7462892977444258562,0,7462653044644154657,6,wieso ist der Saal immer so leer?,7462653044644154657,1737590313
7462852353839530774,0,7462653044644154657,0,💚💚💚,7462653044644154657,1737580763
7463110190629815062,0,7462653044644154657,0,welche Doppelfunktion hat der den?🥵🥵🥵,7462653044644154657,1737640822
7463922438403556098,0,7462652565616938272,0,"🔥 Horror für Deutschland: CDU & AfD werfen 10,2 Millionen Menschen raus! 🔥 Was passiert, wenn die CDU und AfD gewinnen? 10,2 Millionen Menschen verlieren ihren Job – das bedeutet 25 % weniger Arbei",7462652565616938272,1737829912
7469001864329610006,1,7468715854344113430,0,💚💚💚,7468715854344113430,1739012576
7468947182247265046,0,7468715854344113430,0,Und was sind die Ergebnisse? Lösungsansätze etc,7468715854344113430,1738999834
7468739303935689494,0,7468715854344113430,1,was ist dein Friseur von Beruf?,7468715854344113430,1738951432
7467271160784110358,1,7467111048227638560,0,👍💚 viel Erfolg 🍀,7467111048227638560,1738609587
7466898459137786646,2,7464525047412133153,0,😂😂💚,7464525047412133153,1738522816
7466863350434235158,2,7464525047412133153,0,🔥,7464525047412133153,1738514630
7466824502375695126,1,7464525047412133153,0,Schon cool spielt ihr auch mit denen? 💜🇪🇺💜🤝💚,7464525047412133153,1738505596
7467509476545823511,0,7464525047412133153,0,"Sogar der damalige Bundeskanzler Helmut Schmidt warnte vor 45 Jahren Wer die Grünen wähle, der werde sich später einmal bitterste Vorwürfe machen",7464525047412133153,1738665123
7466102088105362198,2,7464524646235278625,0,💚,7464524646235278625,1738337407
7466192580709712663,1,7464524646235278625,0,💚💚💚,7464524646235278625,1738358463
7466113967128199958,1,7464524646235278625,0,💚💚💚,7464524646235278625,1738340155
7466107947685462806,0,7464524646235278625,1,bitte löst das Problem mit eurem Ton,7464524646235278625,1738338755
7466093617557685014,0,7464524646235278625,0,das kann ich mir nicht anhören...,7464524646235278625,1738335446
7472788342954803990,0,7472774696979811606,2,"mayers Lexikon 1890....Co2 ....0,04 Prozent in der Erdatmosphäre, 2025 immernoch 0,04 Prozent co2 in der Erdatmosphäre...komisch",7472774696979811606,1739894144
7472787033602982678,0,7472774696979811606,1,seit 130 Jahren 0.04 Prozent co2 in der Erdatmosphäre....kein bisschen mehr!......irgendwie haut da was mit dem co2 nicht hin...🤣🤣🤣,7472774696979811606,1739893854
7473857136487187232,0,7473844321347751190,0,"╔════༺❀༻🦅༺❀༻════╗
🖤🇩🇪✲CSU2025✲🇩🇪🖤🗳
=====CSU beide Stimme======
╚════༺❀༻🦅༺❀༻════╝",7473844321347751190,1740143052
