id,like_count,parent_comment_id,reply_count,text,video_id,create_time
7457575296557679382,42,7457573613047188758,2,ganz bestimmt nicht,7457573613047188758,1736352074
7457584483332784918,19,7457573613047188758,1,Niemals 👎👎👎,7457573613047188758,1736354210
7457593580572574486,11,7457573613047188758,1,mit Sicherheit nicht 😈😈😈,7457573613047188758,1736356326
7457596000930415382,10,7457573613047188758,1,oooch nöooo,7457573613047188758,1736356896
7457648443990967062,8,7457573613047188758,2,Niemals Merz!!!!!!😡😡😡😡😡😡😡,7457573613047188758,1736369106
7457588102329680662,8,7457573613047188758,2,nö 😂,7457573613047188758,1736355055
7457584576828277526,7,7457573613047188758,0,nein,7457573613047188758,1736354231
7457578561060717334,7,7457573613047188758,1,Kurswechsel zu Populismus ... Back to the 80s,7457573613047188758,1736352838
7457639330216952598,5,7457573613047188758,1,Die CDU CSU darf nicht über 30 % bei der nächsten Bundestagswahl bekommen.,7457573613047188758,1736366982
7457593841908106017,5,7457573613047188758,1,Niemals ‼️😡😡😡,7457573613047188758,1736356394
7457590688731349782,4,7457573613047188758,0,Der war gut 👍 Vorbild Landesregierung im Osten ? Von was träumt man?,7457573613047188758,1736355664
7457576504836195095,4,7457573613047188758,0,Gesindel niemals,7457573613047188758,1736352356
7457575898083230486,4,7457573613047188758,1,"Schmieriger Typ dieser Merz,auf keinen Fall wählen!😳",7457573613047188758,1736352211
7457626972984017686,3,7457573613047188758,2,niemals.,7457573613047188758,1736364105
7457593170046583574,3,7457573613047188758,2,nö auf keinen Fall,7457573613047188758,1736356230
7460817824341295894,2,7457573613047188758,3,unwählbar,7457573613047188758,1737107100
7457618552171479830,2,7457573613047188758,1,Nein!,7457573613047188758,1736362141
7457582938363298583,2,7457573613047188758,0,"Ja, er wurde schon in seinem ehemaligen Verein als KANZLEI für Deutschland 2025 gewählt. ( Die ATLANTIK - BRÜCKE ) aber dann 🔥🔥🔥 Deutschland.",7457573613047188758,1736353857
7457575942011257622,2,7457573613047188758,1,Nein Nein Nein Nein Nein Nein Nein,7457573613047188758,1736352224
7461282887242023682,1,7457573613047188758,1,NIEMALS KANZLER,7457573613047188758,1737215336
7461166199918297878,1,7457573613047188758,1,Sicher nicht,7457573613047188758,1737188197
7460191578822837014,1,7457573613047188758,1,Auf gar keinen Fall,7457573613047188758,1736961273
7460105735163282199,1,7457573613047188758,0,Wer ist da so anmaßend,7457573613047188758,1736941274
7457664849057923862,1,7457573613047188758,0,Das befürchten viele,7457573613047188758,1736372922
7457649137745511190,1,7457573613047188758,0,🤣🤣🤣🤣🤣,7457573613047188758,1736369265
7457638621144351510,1,7457573613047188758,0,😂😂😂 der war gut,7457573613047188758,1736366813
7457631724262064929,1,7457573613047188758,1,nein,7457573613047188758,1736365215
7457603646571037472,1,7457573613047188758,0,Bitte nicht dieser 🤡,7457573613047188758,1736358669
7457589868673008406,1,7457573613047188758,0,Die CDU ist der letzte Haufen in Deutschland kurz vor den Grünen 😡😡,7457573613047188758,1736355466
7457581939386991382,1,7457573613047188758,0,Gott bewahre uns vor dem 😱,7457573613047188758,1736353618
7457576700676899606,1,7457573613047188758,0,😂😂😂😂😂,7457573613047188758,1736352405
7457575926512337696,1,7457573613047188758,0,😂😂😂😂,7457573613047188758,1736352220
7462782084098212630,0,7457573613047188758,0,Unwählbar,7457573613047188758,1737564413
7462112084643742486,0,7457573613047188758,0,"Er ist für mich nicht glaubwürdig,durch seine Aussagen der letzten Wochen 🤔",7457573613047188758,1737408425
7462069746318508822,0,7457573613047188758,2,3 x NEINE🤡,7457573613047188758,1737398533
7461007189521859350,0,7457573613047188758,0,"OMG,diese ganze Union braucht dringend professionelle Hilfe 😪",7457573613047188758,1737151179
7460890246805881602,0,7457573613047188758,0,🙈🙈🙈,7457573613047188758,1737123927
7460829738110862102,0,7457573613047188758,0,"Jetzt warte doch mal erst Trump ab , warum wird AFD eingeladen und kein Merz, Scholz, Habeck, nächste Regierung heisst AFD ,und ihr wandert ins Gefängnis, aber Militär Gefängnis wegen Corona",7457573613047188758,1737109863
