text,video_id,create_time,id,like_count,parent_comment_id,reply_count
"Hallo mein Freund, dein Profilbild sieht wunderschön aus und ich liebe deine Videos. Ich möchte, dass wir beide Freunde werden. Kannst du mir folgen?🌸🌸🌸🌹🌹🌹",7457169935639399702,1743359369,7487671332710662967,0,7457169935639399702,0
❤️❤️💞💞💞💞💞💞💕💕💋💋💋💋💋,7457169935639399702,1738715305,7467725230590149381,0,7457169935639399702,0
"Wunderschönes. Gute Arbeit, dir tust. Grüße aus Berlin",7457169935639399702,1737544599,7462697089785643781,0,7457169935639399702,0
Hübsche Frau. Wunderschön. Wie geht es dir?,7457169935639399702,1736695694,7459051059941933830,0,7457169935639399702,0
❤️❤️❤️,7456840911759101206,1744890921,7494249328538649349,0,7456840911759101206,0
Wunderschön😄🤩,7456839965788392726,1743182786,7486912960699646725,0,7456839965788392726,0
"bin kein Fan der SPD, aber es geht hier nicht um politische Fragen, sondern um die Grundlage unserer Demokratie und die Wahrung der Menschenrechte. Danke, dass sie Ihre Stimme erheben.",7465427104419695894,1738181004,7465430428330754838,10,7465427104419695894,0
"Hurra, die Demokratie lebt!",7465427104419695894,1738180857,7465429810387976982,4,7465427104419695894,0
Des Volkes Wille. Nix anderes.,7465427104419695894,1738180717,7465429166776763158,3,7465427104419695894,0
❤️❤️❤️SPD,7465427104419695894,1739232311,7469945187265069846,3,7465427104419695894,0
Wenn ihr nicht mehr für das Volk seid 🤔,7465427104419695894,1738189918,7465468623592178454,1,7465427104419695894,0
Endlich hat einer mal kapiert was Demokratie heißt.,7465427104419695894,1738185474,7465449528038556438,1,7465427104419695894,0
#gegenafd,7465427104419695894,1738182743,7465437839691760406,1,7465427104419695894,0
oh das tut bestimmt auch weh hab aber nur schonmal was von Dammriss gehört gute Besserung,7465427104419695894,1738181325,7465431811586884374,1,7465427104419695894,0
Wir haben heute gelebte Demokratie erlebt. Aber wenn man eben nur noch 16% hat ist es einfacher auf alle andere zu schimpfen als sich selbst zu überdenken und die Fehler bei sich zu suchen ✌,7465427104419695894,1738181155,7465431045044454166,1,7465427104419695894,0
Demo bezalte von linke 60€pro Kopf 😡😡😡😡😡😡😡😡😡,7465427104419695894,1738180808,7465429532948267798,1,7465427104419695894,1
💙💙💙,7465427104419695894,1738180529,7465428336325837590,1,7465427104419695894,0
♥️♥️,7465427104419695894,1745478218,7496771791656174358,0,7465427104419695894,0
hello dear I sent you a request please accept my request let's be friends ❤️❤️,7465427104419695894,1744890873,7494249085261415173,0,7465427104419695894,0
"Guten Morgen, wie geht es dir heute Morgen und wie war deine Nacht? Und ich wünsche dir ein schönes Wochenende",7465427104419695894,1744367355,7492000558632223494,0,7465427104419695894,0
Terrible decision 😏,7465427104419695894,1740840877,7476854567675265814,0,7465427104419695894,0
