text,video_id,create_time,id,like_count,parent_comment_id,reply_count
Auf den Punkt! 👍 für mich kommt dennoch nur grün 💚 infrage 👍,7458011121451158806,1736454230,7458014041941820182,564,7458011121451158806,21
"Wie immer sehr gut. Ich hoffe doch stark, dass Robin Mesarosch irgendwann in nicht allzu ferner Zukunft Bundeskanzler wird.",7458011121451158806,1736456055,7458021908643791638,349,7458011121451158806,10
"Elon Musk geht gar nicht mehr, der ist größenwahnsinnig.",7458011121451158806,1736502201,7458219733960672022,205,7458011121451158806,2
Dankeschön❤️Robin Mesarosch❤️,7458011121451158806,1736457987,7458030216460387094,99,7458011121451158806,1
"Musk ist die Katastrophe in Person, die schon George Orwell angekündigt hat: ""THE VERY CONCEPT OF OBJECTIVE TRUTH IS FADING OUT OF THE WORLD. LIES WILL PASS INTO HISTORY"". Quasi das Ende von allem 😢",7458011121451158806,1736467085,7458069182689788694,69,7458011121451158806,0
"Super tolles Video, mal wieder! Ich verspreche dir, ich wähle nur so lange grün 💚 bis du Kanzler Kandidat geworden bist!",7458011121451158806,1736455717,7458020460345967382,62,7458011121451158806,3
"""dann hoffentlich nicht bis bald"" hat mich gekillt. 😂",7458011121451158806,1736455031,7458017498941129494,58,7458011121451158806,0
Ich liebe diese Beitrag!,7458011121451158806,1736497349,7458198998655025942,53,7458011121451158806,0
Dankeschön das du die Problematik um Musk angesprochen hast 💪🏼 Tolles Video 👍🏼,7458011121451158806,1736454403,7458014797079905046,53,7458011121451158806,1
Weltklasse😂,7458011121451158806,1736454742,7458016252658385686,51,7458011121451158806,2
das fasst den Musk gut zusammen,7458011121451158806,1736458198,7458031103069700886,50,7458011121451158806,0
"Purer Neid, von einem Politiker, der letzten Reihe 🤣🤣🤣",7458011121451158806,1736465446,7458062104320557846,37,7458011121451158806,12
💚🙏danke dafür,7458011121451158806,1736455514,7458019583161844502,37,7458011121451158806,0
Robin sollte Kanzlerkandidat der SPD werden!!!,7458011121451158806,1736513293,7458267502750647062,32,7458011121451158806,0
Super und punktgenau👍,7458011121451158806,1736456388,7458023322099942166,28,7458011121451158806,0
"Danke für dieses lustige, aber auch zutiefst traurige/wahre Video...
Viele Menschen verstehen den Begriff Meinungsfreiheit garnicht und denken Sie könnten sagen was Sie wollen...",7458011121451158806,1736497511,7458199667189465878,27,7458011121451158806,1
Musk ist das beste Beispiel das es keine Milliardäre geben soll,7458011121451158806,1736492664,7458178659112977174,25,7458011121451158806,0
"Sag doch einfach: Elon ist so irre, dass seine Ratschläge nur zum Lachen sind, genau wie Trumps. Machen wir uns unabhängig von ihren Anhängern und Wählern.",7458011121451158806,1736457892,7458029792836289302,25,7458011121451158806,5
Danke Robin Mesarosch 👍🥰,7458011121451158806,1736496314,7458194262515499798,20,7458011121451158806,0
Tolles Video 💯👍👍👍👍👍👍,7458011121451158806,1736489879,7458166792290468630,20,7458011121451158806,0
Das ist der Neid von solchen Typen weil musk sich mit denen nicht abgibt,7458011121451158806,1736464922,7458059928453137174,20,7458011121451158806,12
Top auf den Punkt gebracht! Danke für das Video 👍👍👍,7458011121451158806,1736465940,7458064310774792982,19,7458011121451158806,0
Super👍👍👍,7458011121451158806,1736456401,7458023391397528342,19,7458011121451158806,0
Musk- der sein Kind verleugnet weil es nicht seinen Vorstellungen entspricht.,7458011121451158806,1736495242,7458189699733472022,17,7458011121451158806,0
"Musk will Alice als Kanzler. Weil sie ihm nicht gewachsen wäre und er sie kontrollieren könnte.
Militärausgaben auf 5% zB., Elon hat schon Militäraktien gekauft",7458011121451158806,1736488925,7458162590126064406,17,7458011121451158806,3
Sehr stark 💪💚🙏❤️,7458011121451158806,1736456094,7458022077418357526,16,7458011121451158806,0
Schließt alle seine Fabriken in Europa!!,7458011121451158806,1736457861,7458029647583888150,14,7458011121451158806,6
Die normalen Leute sollten einfach seinen Sch… nicht mehr kaufen 🤷🏻,7458011121451158806,1736454651,7458015893399044886,13,7458011121451158806,0
"Musk verbündet sich mit denen die auf Verbrenner setzen, um die dt Automobilindustrie noch weiter zu schaden. Liegt die am Boden, kann er seine E Autos noch besser verkaufen. Läuft gut für ihn.",7458011121451158806,1736481000,7458127062785868566,12,7458011121451158806,0
Schön zu sehen das es tatsächlich Politiker gibt die verstehen wie Social Media funktioniert 👍,7458011121451158806,1736465626,7458062879931515670,12,7458011121451158806,1
Sehr geil! 👏🤣👍,7458011121451158806,1736462992,7458051635854312215,12,7458011121451158806,0
Herrlich auf den Punkt gebracht 👍,7458011121451158806,1736509056,7458249339656340246,10,7458011121451158806,0
STARKE REDE ❤️🙏,7458011121451158806,1736465143,7458060898062811926,10,7458011121451158806,1
"Wo Musk recht hat, hat er recht. 🤷‍♂️",7458011121451158806,1736462954,7458051458191164182,10,7458011121451158806,5
Sher gut Robin 🥰,7458011121451158806,1736490300,7458168606146233110,9,7458011121451158806,0
Musk ist ein Segen für die Meinungsfreiheit,7458011121451158806,1736466058,7458064747918689046,9,7458011121451158806,28
"Danke Robin, so wahr....",7458011121451158806,1736457834,7458029551592162070,9,7458011121451158806,0
Das nennt man Meinungsfreiheit !!,7458011121451158806,1736455888,7458021179292189462,9,7458011121451158806,1
Tolles Video 🤝💚🤝❤️,7458011121451158806,1736492633,7458178731748754198,8,7458011121451158806,0
Für den Algorithmus 👏,7458011121451158806,1736486584,7458152399409578774,8,7458011121451158806,0
Sag mal bist du ein Grüner?????,7458011121451158806,1736479466,7458120192193168150,8,7458011121451158806,2
Tolles Video,7458011121451158806,1736462090,7458047759369093910,8,7458011121451158806,0
Danke Robin für die klaren Worte 🌹✊,7458011121451158806,1736455352,7458018892586386198,8,7458011121451158806,1
Menschen wie Robin sind mir tausend Mal lieber als Menschen wie Elon.,7458011121451158806,1736535014,7458360822227714838,7,7458011121451158806,0
"🤨 Ooh , das schmeckt grün wohl gar nicht. Blau eingeladen , grün nicht. Paßt schon , grün vor Neid . 😎💙",7458011121451158806,1736475215,7458103617306182422,7,7458011121451158806,37
"Robin ist so gut. Ich bin eher #TeanHabeck aber, RM finde ich einfach super. Noch eine tolle Post 👍 Danke.",7458011121451158806,1736517212,7458284445821436694,6,7458011121451158806,0
Ist halt echt so...,7458011121451158806,1736454288,7458014326444671766,6,7458011121451158806,0
Top 👏👏👏👏👍,7458011121451158806,1736544969,7458403555373695766,5,7458011121451158806,0
🌹🥀🌻🏵🌺🌼🪷⚘️🌸🌷🪻,7458011121451158806,1736501819,7458217972156646166,5,7458011121451158806,0
Wieder Spitze. Weiter so. Wir brauchen dich Robin 🥰,7458011121451158806,1736469114,7458077839196406550,5,7458011121451158806,0
💚💚💚🥰🥰🥰💚💚💚,7458011121451158806,1736463081,7458052041253274390,5,7458011121451158806,0
161 ❤️🖤,7458011121451158806,1736454935,7458017074066670358,5,7458011121451158806,0
Genau so.,7458011121451158806,1736518083,7458288075329848086,4,7458011121451158806,0
