video_id,create_time,id,like_count,parent_comment_id,reply_count,text
7460441105423797526,1737040689,7460532666004374295,2,7460441105423797526,0,Ist doch alles Lüge und Abzocke.💙😀💙😀😀💙
7460441105423797526,1737023999,7460460859409285910,2,7460441105423797526,0,GRÜN IST UNSER UNTERGANG
7460441105423797526,1737115937,7460855917240746774,1,7460441105423797526,0,😂😂IHR SEID KRANK
7460441105423797526,1737034508,7460506192306193174,1,7460441105423797526,0,Wir machen noch gar keinen klimaschutz das ist nur Reduktion der verschmutztung
7460441105423797526,1737025517,7460467391760827158,2,7460441105423797526,0,💚💚💚
7460441105423797526,1737024019,7460460942063125270,1,7460441105423797526,9,"Die ""Klimaziele"" sind mir schnuppe!
Was machen wir jetzt? 🤔"
7460441105423797526,1737521818,7462598031063892758,0,7460441105423797526,0,"hallo🤔 die Amerikaner sind raus😂😂😂😂😂😂du bist alleine, wir 80% machen nicht mehr mit,"
7460441105423797526,1737202791,7461228958387274518,0,7460441105423797526,0,Ihr wolltet doch die Bevölkerung auf dem Weg mitnehmen. Lenken sollte das das Klimageld ??????
7460441105423797526,1737200070,7461217208917656342,0,7460441105423797526,0,gilt das auch für euch oder nur für alle anderen🤔
7460441105423797526,1737177817,7461120716286149398,0,7460441105423797526,0,niemals grün 😡😡😡😡😡😡
7460441105423797526,1737152530,7461013062188434198,0,7460441105423797526,0,WER WÄHLT SCHON SCHWACHKÖPFE
7460441105423797526,1737117622,7460863138746188566,0,7460441105423797526,0,Ja genau. Die poltisch gemachte Klimakriese.
7460441105423797526,1737116356,7460857585636606722,0,7460441105423797526,0,Ihr könnt mich mal....😡
7460441105423797526,1737112633,7460841716373504790,0,7460441105423797526,0,Bei 1 % an der Weltbevölkerung wird das viel bringen....😉😉😉
7460441105423797526,1737039126,7460525952004490006,0,7460441105423797526,0,Sehr einfach gedacht. Sehr.
7460441105423797526,1737039033,7460525533937468182,1,7460441105423797526,0,🙈🙈🙈
7460441105423797526,1737032271,7460496404576060182,0,7460441105423797526,0,"Stimmt, und das wo Gebäude und Verkehr zwei der wichtigsten Bereiche sind. Da muss dringend was gemacht werden💚"
7460441105423797526,1737023605,7460459229464363798,0,7460441105423797526,2,Wieso nicht sektorenübergreifend?
7460441105423797526,1737022877,7460456267425956641,0,7460441105423797526,0,Wir haben nur eine große Krise in Deutschland und das sind die Grünen. Man muss das Klima vor euch schützen.
7460441105423797526,1737022786,7460455883383767841,0,7460441105423797526,0,Welche gute Zahlen könnt ihr vorweisen? Was hat sich global mit euren Massnahmen verbessert. Ein Beispiel bitte.
7460441105423797526,1737021619,7460450695751009047,0,7460441105423797526,0,🤣🤣🤣🤣 Klima neutral heißt alles was schnauft muß weg dann mach mal 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
7460441105423797526,1737036197,7460513448733295382,0,7460441105423797526,0,blablabla 😜😜😜😜😜😜😜😜😜😜😜😜
7464998955420634390,1738080829,7465000079692464918,14,7464998955420634390,0,❤️SPD + Grüne + Linke ❤️Die müssen zusammen kommen.
7464998955420634390,1738081281,7465002117343085335,4,7464998955420634390,0,"War leider nichts anders zu erwarten!
Die Demokratie geht den Bach runter!!
Deutschland wird immer unattraktiver für weltoffene, freiheitsliebende Menschen!!"
7464998955420634390,1738251905,7465734820607804182,1,7464998955420634390,0,"🎶
Wer nichts gelernt hat, geht zu den Grünen,
Denn da kannst du richtig viel verdienen.
Du brauchst kein' Abschluss, auch kein' Beruf.
Du kannst so blöd sein. Wie Gott Dich schuf.
🎶
🤣"
7464998955420634390,1738086968,7465026563923313430,0,7464998955420634390,0,Nur noch 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙
7464998955420634390,1738084118,7465014293520941846,0,7464998955420634390,0,"Welche Demokratischen Parteien?
Die Parteien die die antifa mit Geld unterstützen?????"
7464998955420634390,1738083447,7465011414667920150,0,7464998955420634390,1,"Haben Sie keinen Friseur?
Dem könnten Sie das erzählen!!!"
7464998955420634390,1738081281,7465002016077611798,0,7464998955420634390,1,CDU und AFD dann wird aufgeräumt
7462373981115534614,1737493504,7462477533126181654,923,7462373981115534614,18,was denn für ein Faschismus....was ist denn in eurem kopf nicht richtig
7462373981115534614,1737490212,7462463420727509782,383,7462373981115534614,1,Nun erst recht Alice für Deutschland 💙 und Sie als Bundeskanzlerin 💙💙💙💙💙💙💙
7462373981115534614,1737502715,7462516861637608214,325,7462373981115534614,3,"was hast du genommen? Faschismus haben wir doch jetzt schon, grüne , Linke, SPD, CDU plus ihre Antifanten"
7462373981115534614,1737491430,7462468623124382486,282,7462373981115534614,0,"USA als Vorreiter gegen Unsinn und Geldverschwendung ,super 👍👍👍"
7462373981115534614,1737501717,7462512660811465494,150,7462373981115534614,0,Hoffentlich kommt das auch bei uns! Mir graust es wenn es so weitergeht wie bisher mit 🟢⚫️🔴
7462373981115534614,1737496913,7462492049033806614,141,7462373981115534614,0,Genau und deswegen nie wieder grün und rot und CDU
7462373981115534614,1737471842,7462384624217850657,137,7462373981115534614,1,🤣🤣🤣🤣 ganz klar Frau Weidel !!!!
7462373981115534614,1737493941,7462479386496844566,117,7462373981115534614,0,Bildung würde Dir helfen
7462373981115534614,1737477041,7462406877356507926,116,7462373981115534614,1,machen wir doch 💙💙💙💙💙💙💙💙💙💙
7462373981115534614,1737473848,7462393040524985110,109,7462373981115534614,1,deshalb blau
7462373981115534614,1737522011,7462599261151658774,103,7462373981115534614,7,In der ersten Sekunde verriet mir die Mütze in welche Richtung das Video argumentiert 😂
7462373981115534614,1737505867,7462530083803710230,101,7462373981115534614,1,Trump hat es wenigstens begriffen
7462373981115534614,1737485195,7462441881323832086,88,7462373981115534614,0,Deswegen nur blau
7462373981115534614,1737484498,7462438901820048150,87,7462373981115534614,0,hoffentlich bald 💙
7462373981115534614,1737526597,7462619549390209814,86,7462373981115534614,1,"Wir müssen gar nichts, aber DU kannst machen was Du willst!"
7462373981115534614,1737498277,7462497999878095638,82,7462373981115534614,0,Ja hoffentlich 👍💙👍💙👍💙👍💙👍💙👍💙
7462373981115534614,1737491427,7462468604027847446,82,7462373981115534614,1,Aber es waren doch demokratische Wahlen in den USA oder ?
7462373981115534614,1737515621,7462570833320985366,67,7462373981115534614,0,Deswegen 💙💙💙
7462373981115534614,1737490197,7462463350758195990,67,7462373981115534614,0,Ihr werdet schon merken das man Moral nicht fressen kann!!!
7462373981115534614,1737481997,7462428132827464470,67,7462373981115534614,0,endlich ein Mann ein Wort 👍💙👍💙💙💙🙏🙏🙏
7462373981115534614,1737489702,7462461284669326082,65,7462373981115534614,1,Nur noch 💙💙💙
7462373981115534614,1737489282,7462459504513401622,60,7462373981115534614,0,Deshalb nur blau 🙏🙏
7462373981115534614,1737478363,7462412447101420311,54,7462373981115534614,0,Eine freie Wahl in den USA soll jetzt für den Weltuntergang verantwortlich sein? ÄÄÄCHT?
7462373981115534614,1737546082,7462703404645614358,47,7462373981115534614,0,"Meinste das alle so bekloppt werden wie ihr? 😂
✌💙✌😉"
7462373981115534614,1737536331,7462661387492492054,39,7462373981115534614,0,Trump steht für sein Land die USA. In Europa fehlen solche Politiker mit Mut und Entschlossenheit!
7462373981115534614,1737519633,7462587861504099094,39,7462373981115534614,0,Was ist in den usa passiert ? In einer Demokratie wurde eine Partei gewählt die ihr nicht wollt das ist Demokratie nix anderes
7462373981115534614,1737539683,7462675785254961942,38,7462373981115534614,0,was ist bei euch schief gelaufen! Habt ihr euren bescheidene Grips einfach komplett ausgeblendet!?
7462373981115534614,1737496720,7462491382578643734,36,7462373981115534614,4,..das ist doch kein Faschismus
7462373981115534614,1737543330,7462691525588337430,35,7462373981115534614,0,Ich finde Donald Trump einfach nur toll 😂🤣😂🤣😂
7462373981115534614,1737496284,7462489439467160342,34,7462373981115534614,1,Deshalb 🙏😂💙💙🇩🇪💙💙💙
7462373981115534614,1737488644,7462456783048934176,34,7462373981115534614,0,Alles kommt irgentwann nach Europa 😂😂
7462373981115534614,1737485680,7462443974764036886,33,7462373981115534614,0,Nichts verstanden
7462373981115534614,1737556219,7462746815265686294,32,7462373981115534614,0,nie wieder grün
7462373981115534614,1737494381,7462481391654109974,28,7462373981115534614,0,Blau blau blau 💙💙💙💙💙💙💙💙💙💙💙
7462373981115534614,1737558124,7462755092291797782,27,7462373981115534614,0,Einfach genial von TRUMP👏👏👏Ziehe meinen Hut 👍👍👍 Deutschland muss nachziehen 🇩🇪💙💙💙💙💙👍👍👍👏👏
7462373981115534614,1737526475,7462618937370297110,26,7462373981115534614,0,Die Welt wird sich verändern und ich freu mich drauf 😉😉😉😉
7462373981115534614,1737545171,7462699389850043158,22,7462373981115534614,0,Keine Altparteien mehr.
7462373981115534614,1737543862,7462693604580442902,21,7462373981115534614,0,Super Trump🥰🥰🥰🥰🥰
