text,video_id,create_time,id,like_count,parent_comment_id,reply_count
"@Sindy Bauer Männel @🎧🗞 @florentine_rhl schaut, den haben wir heute gesehen!",7457964665100848406,1736449052,7457991843842704150,3,7457964665100848406,0
"Selbst Bürgergeld ist höher als die Rente. Mindestlöhne nützen gar nichts bei den steigenden Sozialabgaben und Steuern. Bürokratie wurde gar nicht abgebaut, ist noch mehr als vorher.",7457964665100848406,1736448383,7457988971038180118,3,7457964665100848406,0
"Die spd macht Politik für niemanden …. Nur Sprüche kloppen mehr nicht , egal was sie sich vornehmen nix klappt",7457964665100848406,1736443603,7457968415019402006,2,7457964665100848406,1
Nein die SPD hat Politik gegen Rentner gemacht oder wo kommt die Altersarmut her War die Böse CDU alleine oder?,7457964665100848406,1736443066,7457966101298807574,2,7457964665100848406,0
Ich schätze eure Arbeit sehr!!,7457964665100848406,1736498901,7458205532437578518,1,7457964665100848406,0
"Für Arbeitgeber wird noch teurer oder warum erklären Sie die Stellenstreichungen? Werden Firmen noch mehr belastet dann wandern die Firmen ab, und noch Strafen mit Wegzugssteuern ? Unternehmerfeindlic",7457964665100848406,1736448554,7457989698553021206,1,7457964665100848406,0
Umgekehrt SPD regiert gegen die Renter.,7457964665100848406,1736448350,7457988828029174550,1,7457964665100848406,0
Märchenstunde 😂😂😂,7457964665100848406,1736448125,7457987846243959574,1,7457964665100848406,0
Das bin ja ich,7457964665100848406,1736446378,7457980345771295510,1,7457964665100848406,1
"Ja das stimmt nicht mit nur Politik für Remtner. Die SPD macht Nur Politik für sich selbst für ihre Diäten und für sonstige Einnahmen. Denkt dran, wer hat euch verraten aSozialdemokraten, die Abzocker",7457964665100848406,1736443321,7457967194335200022,1,7457964665100848406,1
für Rentner? 🤣 Für Kinder? Für Arbeitnehmer? 🤣🤣🤣🤣,7457964665100848406,1736453135,7458009369197232918,0,7457964665100848406,1
SPD ist unwälbar,7457964665100848406,1736451715,7458003268225778454,0,7457964665100848406,1
Lügenpartei,7457964665100848406,1736449978,7457995802768245506,0,7457964665100848406,0
die SPD kann man nicht mehr wählen.....,7457964665100848406,1736449314,7457992958118937366,0,7457964665100848406,2
niemals alt Parteien,7457599380011355414,1736363980,7457626446275412758,9,7457599380011355414,0
Man sieht's denen an😖😖😖,7457599380011355414,1736358114,7457601232351527702,3,7457599380011355414,0
Keine Altparteien mehr,7457599380011355414,1736492444,7458177738077225750,1,7457599380011355414,0
Ich mag die spd 🥰weil die sind nicht rasestisch، ganz tolle Menschen 💪💪💪,7457599380011355414,1736458323,7458031615581094678,1,7457599380011355414,0
Niemals,7457599380011355414,1736364460,7457628504572101399,1,7457599380011355414,0
Ihr müsst demnächst stempeln gehen!!!,7457599380011355414,1736364373,7457628136462320406,1,7457599380011355414,0
🙈🙈🙈🙈🙈🙈🙈🙈,7457599380011355414,1736490615,7458170071970956054,0,7457599380011355414,0
Ihr habt genug kaputt gemacht!,7457599380011355414,1736401775,7457788627914687254,0,7457599380011355414,1
"Seit Jahrzehnten mit ⬛️🟥🟨🟩 das gleiche, alles nur Wahlpropaganda.Direkt nach der Wahl ist sofort wieder alles vergessen und es gibt neue Steuererhöhungen und weitere Verbote für das eigene Volk. 🤬",7457599380011355414,1736369732,7457651136922845974,0,7457599380011355414,1
"Ich wähle keine Altparteien mehr, ihr habt uns Jahrzehnte nur belogen und betrogen",7457599380011355414,1736367840,7457643030859547415,0,7457599380011355414,0
"Scholz Antwort auf die böllerverbotsdebatte hat mit den Rest gegeben. Man merkt direkt wie weit weg er von der Realität ist. Mit gefällt das Wahlprogramm total, aber dieser Typ geht null als Kanzler.",7457599380011355414,1736367285,7457640640911442710,0,7457599380011355414,0
Wieder Steuergelder verbrennen .,7457599380011355414,1736367168,7457640157626336022,0,7457599380011355414,0
niemals SPD,7457599380011355414,1736366254,7457636201849684758,0,7457599380011355414,0
😂😂😂,7457599380011355414,1736365906,7457634707179897622,0,7457599380011355414,0
ihr traut euch🙄,7457599380011355414,1736365350,7457632325871616790,0,7457599380011355414,0
ich macht alle so nett es ist immer das gleiche Spiel mich blendet ihr nicht was ist den zum Beispiel bei euch noch sozial,7457599380011355414,1736365271,7457631987890340630,0,7457599380011355414,1
Werdet lauter .... 👍 ❤❤❤,7457599380011355414,1736364859,7457630230783050518,0,7457599380011355414,0
Die SPD hat in Leipzig nichts erreicht. Leipzig ist versifft und dreckig. Aber die roten Bonzen im Rathaus juckt das nicht....schauen Sie sich nur die Stadtteile an...,7457599380011355414,1736364201,7457627383342088982,0,7457599380011355414,2
Nein nie wider SPD 😡😡😡😡😡😡,7457599380011355414,1736363824,7457625753960039190,0,7457599380011355414,1
Brechwürg,7457599380011355414,1736363602,7457624804147053334,0,7457599380011355414,0
🙈🙈🙈🙈🙈🙈,7457599380011355414,1736363542,7457624572071330582,0,7457599380011355414,0
Die Handlanger der Grünen-Sekte! Nein danke!,7457599380011355414,1736362177,7457618701350404886,0,7457599380011355414,1
"Selenskyj hat Boucha selbst organisiert, da worden Oppositionelle ermordet wie 2014 Maidan",7461603882112683266,1737294248,7461621749332722454,6,7461603882112683266,0
