id,like_count,parent_comment_id,reply_count,text,video_id,create_time
7457242592142967574,3,7457195503382482198,0,💚💚💚,7457195503382482198,1736274613
7457397583653192470,1,7457195503382482198,3,"Würde mir mehr Sorgen um das Oberflächenwasser machen
Grundwasser ist normalerweise sauber muss nicht gereinigt werden
Das Oberflächenwasser wird in",7457195503382482198,1736310754
7462753356608815894,0,7457195503382482198,0,Aber die Union stimmt in der EU lieber mit den Rechtsextremen gegen Menschenschutz. Dehalb: beide Stimmen grün!,7457195503382482198,1737557713
7457620653689668374,0,7457195503382482198,0,"Dann schau mal die Abgas Bestandteile von Kerosin Turbinen an.
Ort wo kein Traktor oder Auto hinkommt, Arsen und andere Stoffe,
Der Luftverkehr machts möglich, interessiert aber keinen",7457195503382482198,1736362630
7457579555995042582,0,7457195503382482198,1,"Aber den Weizen aus der Ukraine importieren, wo nach EU Standards gar nicht verkehsfähig ist",7457195503382482198,1736353064
7457540929320534806,0,7457195503382482198,0,"Ich würde mir mehr um die grüne Politik Sorgen machen, die das noch schöne Land vernichtet inklusive der Natur.🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️",7457195503382482198,1736344080
7457425618550653719,0,7457195503382482198,2,Wenn das ein echter Staat wäre dann würde es so etwas nicht geben aber da die BRD nur eine Firma ist und der Mensch nur eine Sache könnt ihr das machen 🧐,7457195503382482198,1736317241
7457345963578999574,0,7457195503382482198,0,War Mercosur ja ein echter Glücksgriff! Ist das Trinkwasser ja auf einem anderen Kontinent!,7457195503382482198,1736298756
7457268781586891542,0,7457195503382482198,0,Wird TFA aus den Trinkwasser herausgefiltert?,7457195503382482198,1736280710
7457262714512835350,0,7457195503382482198,0,👍👍,7457195503382482198,1736279293
7457251486416143126,0,7457195503382482198,0,💙💙💙💙💙,7457195503382482198,1736276685
7460210231357358870,7,7460164551598722326,0,ein Schelm der böses denkt.,7460164551598722326,1736965594
7460208150837691138,7,7460164551598722326,1,"😂 Na das macht ja Hoffnung😂😂 Dann ist jetzt schon klar das es nichts wird!! Die Grünen haben bisher ja auch schon die Wirtschaft kaputt gemacht, jetzt auch noch die Landwirtschaft👏👏👏",7460164551598722326,1736965119
