like_count,parent_comment_id,reply_count,text,video_id,create_time,id
3,7468981201852812566,0,"Sie ist genau so sympathisch, wie bei uns in Aachen auf den Plakaten aussieht",7468981201852812566,1739173290,7469691910430966550
3,7468981201852812566,0,tolles Format 🥰,7468981201852812566,1739017339,7469022335611749142
3,7468981201852812566,0,Sehr cool!,7468981201852812566,1739008189,7468983107241558806
3,7468981201852812566,1,"╔════༺❀༻❤️༺❀༻════╗
*🚩🌾❤️🖤✲Linke2025✲🖤❤️🌾🚩*
╚════༺❀༻❤️༺❀༻════╝",7468981201852812566,1739007873,7468981672543044374
1,7468981201852812566,2,Deswegen die Linke 🩷🩷🩷,7468981201852812566,1739008998,7468986569283109654
1,7466913417857682710,0,"werden wir noch von dir hören, nach deiner Zeit als Abgeordnete?",7466913417857682710,1738527257,7466917533213770518
0,7466913417857682710,0,"Mitbestimmen gerne mit Vorraussetzungen die, die Person erfüllt haben muss !",7466913417857682710,1740821510,7476771369360786198
0,7472784382693068054,0,"In nur 5 Tagen habe ich 18.600 € verdient, indem ich 1.100 € im Forex-Handel genutzt habe. Erfahren Sie mehr bei @Erzieher Samuel",7472784382693068054,1739934931,7472963428637147909
0,7472784382693068054,0,Aha,7472784382693068054,1739895686,7472794941824205590
124,7471556944868707606,2,"Eine Woche noch, dann ist vorbei",7471556944868707606,1739609436,7471565422979728150
68,7471556944868707606,1,Der kann ja auch nichts ausser Sprüche klopfen 😝😝😝,7471556944868707606,1739633910,7471670561891697430
51,7471556944868707606,0,niemals SPD 😂😂😂😂😂😂,7471556944868707606,1739634122,7471671521388544790
40,7471556944868707606,0,Bald ist es vorbei....👏👏👏,7471556944868707606,1739624402,7471629696391660310
33,7471556944868707606,1,Der hat fertig,7471556944868707606,1739637264,7471684990674944790
25,7471556944868707606,1,what 🤔🤔 Bester Spitzenpolitiker. Da war ich raus.,7471556944868707606,1739634043,7471671128534336278
18,7471556944868707606,2,Ein Linksextremist,7471556944868707606,1743886545,7489935645597401858
16,7471556944868707606,0,😂😂😂😂 bald nicht mehr,7471556944868707606,1739633886,7471670511987278614
14,7471556944868707606,0,Cooler Politiker? Ausser Hetze habe ich bis jetzt noch nichts von ihm vernommen.,7471556944868707606,1739646547,7471724938315957014
11,7471556944868707606,0,der muss weg,7471556944868707606,1744106592,7490880724859454230
10,7471556944868707606,0,😅😅😅😅 Das kannst du dir nicht ausdenken. Der coolste 😅😅😅😅,7471556944868707606,1739639761,7471695674613793538
10,7471556944868707606,0,Kein Wort zu Wirtschaftswachstum und Migration. 😳,7471556944868707606,1739622486,7471621567705809686
9,7471556944868707606,0,😂😂😂😂😂😂braucht kein Mensch 😂😂😂,7471556944868707606,1739766366,7472238779391574806
9,7471556944868707606,1,Super Interview - hat Spaß gemacht euch zuzuhören 💚,7471556944868707606,1739608089,7471559632348840726
8,7471556944868707606,0,ihn würde niemals wählen,7471556944868707606,1739685270,7471890730270212886
8,7471556944868707606,0,Bye bye,7471556944868707606,1739632129,7471662969861161750
7,7471556944868707606,0,😂😂😂 Katastrophe,7471556944868707606,1743746021,7489332057979306774
7,7471556944868707606,5,Coolster Spitzenpolitiker ist ja definitiv Jan Van Aken,7471556944868707606,1740684810,7476184292364796694
7,7471556944868707606,0,😂😂😂Der coolste...😂😂😂😂 unfassbar....😂😂😂😂,7471556944868707606,1739638930,7471692204105270038
7,7471556944868707606,0,Ja ganz bestimmt nicht !!!!!!!!! 😅,7471556944868707606,1739629978,7471653724356887318
6,7471556944868707606,0,Unvorstellbar für wie blöd er das Volk hält.,7471556944868707606,1739701256,7471959853763330839
6,7471556944868707606,0,Der Anfang war schon verkehrt 😂,7471556944868707606,1739639855,7471696137876456214
5,7471556944868707606,0,Korrupt ist er,7471556944868707606,1743664599,7488982364984230678
5,7471556944868707606,0,Das wird nichts mehr,7471556944868707606,1739639281,7471693642085630742
5,7471556944868707606,0,Alles hat ein Ende 👍🏻👍🏻,7471556944868707606,1739638275,7471689350980829974
4,7471556944868707606,0,frag den nach Ausbildung 😂😂😂,7471556944868707606,1739664073,7471800084695483158
4,7471556944868707606,0,Der coolste? 😱,7471556944868707606,1739639182,7471693193383510806
4,7471556944868707606,0,Cool??? Ich schmeiß mich weg!!!😂😂😂😂😂😂😂😂,7471556944868707606,1739638531,7471690379567710998
4,7471556944868707606,0,Co2 Steuer ist Entlastung. Ha. Ha.,7471556944868707606,1739634723,7471674026752148246
3,7471556944868707606,0,Hä. Sicher nicht,7471556944868707606,1739644684,7471716867206316802
3,7471556944868707606,0,Ist Björn Höcke,7471556944868707606,1739624353,7471629586649023254
3,7471556944868707606,1,SPD 👍❤️❤️❤️❤️❤️,7471556944868707606,1739609147,7471564192567870230
2,7471556944868707606,0,Der ist cool? 😂😂😂😂😂😂😂,7471556944868707606,1739662556,7471793475073508118
2,7471556944868707606,0,autsch😂😂😂😂,7471556944868707606,1739649792,7471738861421789954
2,7471556944868707606,0,Wie kann man sich bei Unfähigkeit nur so anbiedern???? SPD = das Gestern !!!!,7471556944868707606,1739640527,7471698997222212374
2,7471556944868707606,0,😂😂😂😂 bitte was,7471556944868707606,1739639947,7471696478518461206
2,7471556944868707606,0,Mich interessiert gar nichts wer ist für mich ist niemand,7471556944868707606,1739637164,7471684581956485910
2,7471556944868707606,0,😂😂😂😂 einer von vielen die wollen 😂😂,7471556944868707606,1739634050,7471671143918928662
2,7471556944868707606,0,Der coolste 😂😂😂😂😂😂😂😂😂😂,7471556944868707606,1739632809,7471665867408278294
2,7471556944868707606,0,"Klingbeil ist die inkompetenteste Fehlbesetzung, die sich Deutschland jemals geleistet hat! 🙈",7471556944868707606,1739621144,7471615695430042390
2,7471556944868707606,4,"Ich finde es schade, dass die SPD die Gewerkschaften verachtet",7471556944868707606,1739611246,7471573259151229718
1,7471556944868707606,0,klingbeil Ein radikal linker Versager,7471556944868707606,1745563233,7497136928116114198
1,7471556944868707606,0,SPD ?😡😡😡😡😡😡,7471556944868707606,1745091041,7495108923164607254
1,7471556944868707606,0,niemals SPD,7471556944868707606,1745074549,7495038077267477270
1,7471556944868707606,0,"..... und bin von Beruf Lügner, Hetzer und Politverbrecher",7471556944868707606,1745052173,7494941976371315478
1,7471556944868707606,0,Bitte was 😳,7471556944868707606,1743827079,7489680097935934230
1,7471556944868707606,0,OMG 🥳🥳🥳,7471556944868707606,1743709514,7489175311604040470
1,7471556944868707606,0,😱😱😱😱😱Hilfe,7471556944868707606,1743658813,7488957508125213462
1,7471556944868707606,0,Abgewählt vom Volk. Das is die einzige Wahrheit.,7471556944868707606,1743658084,7488954389475164950
1,7471556944868707606,0,😂😂 nein,7471556944868707606,1743643096,7488889852596323094
1,7471556944868707606,0,Stolz? 😉,7471556944868707606,1743630012,7488833848432657174
1,7471556944868707606,0,Schlimm,7471556944868707606,1741775913,7480870485367489302
1,7471556944868707606,0,hilfe,7471556944868707606,1739905118,7472835432612414230
