like_count,parent_comment_id,reply_count,text,video_id,create_time,id
0,7457551534058900758,1,E: Für nix,7457551534058900758,1736357293,7457597719701046038
2,7457307438430047510,1,sehr cool! 😂🥰,7457307438430047510,1736342829,7457535577719390998
2,7457307438430047510,0,"Was meinen sie mit Ausbildungsgarantie? Wie soll das funktionieren, Arbeitgeber suchen sich die aus die sie wollen",7457307438430047510,1736294888,7457329595378303767
2,7457307438430047510,0,📍Credits an @Lutz Liebscher MdL 🤝🏽🌹,7457307438430047510,1736289740,7457307580558230294
1,7457307438430047510,0,Die Ausbildungsgarantie zwingt niemanden Azubis einzustellen. Es geht darum mehr Ausbildungsplätze in Strukturschwachen Städten/Dörfern zu erschaffen + Hilfe für Menschen die eine Ausbildung suchen,7457307438430047510,1736343786,7457539660937708310
1,7457307438430047510,4,Einfach Steuern reduzieren und dann müsste man den Mindestlohn net erhöhen,7457307438430047510,1736297750,7457341715444941590
0,7457307438430047510,0,🌹🌸🌹🌸🌹🌸🌹🌸,7457307438430047510,1737864836,7464071300223976214
0,7457307438430047510,0,🧿🦋🧿🦋🧿🦋🦋,7457307438430047510,1737864825,7464071305147974422
0,7457307438430047510,0,🌸🌺🌸🌺🌸🌺🌸🌺🌸,7457307438430047510,1737864818,7464071028307215126
0,7457307438430047510,0,🥰🥰🥰🥰🥰,7457307438430047510,1737864806,7464071106501559062
0,7457307438430047510,0,😂😂😂,7457307438430047510,1736300757,7457354644260684566
0,7457307438430047510,1,SPD Herr Wolski ist bereits in einer JVA wegen Kindesm/&&brauch? Weiss man da schon was neues?,7457307438430047510,1736295511,7457332174268039958
6,7456831435769515286,0,Niemals mehr! Ihr habt die Chance gehabt und habt diese an die Grünen verkauft!,7456831435769515286,1736181966,7456844712398373654
6,7456831435769515286,3,SPD nein danke!!!,7456831435769515286,1736179467,7456833974002811670
3,7456831435769515286,1,Die beste Wahl💪🏻,7456831435769515286,1736186789,7456865420969607958
3,7456831435769515286,2,Mehr für Dich – Besser für den Kreis Unna! 🥰,7456831435769515286,1736182522,7456847040758711062
3,7456831435769515286,0,"Niemals wieder diese SPD,..",7456831435769515286,1736182116,7456845334910157590
2,7456831435769515286,0,Niemals Altparteien!!!...Uhr bekommt einfach nix auf die Reihe!!!...darum nur die AfD!!!!💙💙💙💙💙💙💙,7456831435769515286,1736187262,7456867430385648406
1,7456831435769515286,0,🙏🇩🇪🙏🇩🇪🙏🇩🇪🙏🇩🇪🙏🇩🇪,7456831435769515286,1737864856,7464071679833047830
1,7456831435769515286,0,💙👍💙👍,7456831435769515286,1736189583,7456877400967856918
1,7456831435769515286,0,💙💙💙💙💙💙💙💙🗿,7456831435769515286,1736188453,7456872558777467670
1,7456831435769515286,0,Von der SPD habe ich mich verabschiedet . 💙A💙F💙D💙,7456831435769515286,1736187152,7456866982018122518
1,7456831435769515286,0,Warum haben wir das nicht ihr wart 16 Jahre mit der Merkel an der Macht jetzt auch nochmal und was ist passiert ihr habt alles noch schlechter gemacht.,7456831435769515286,1736187005,7456866324662403862
1,7456831435769515286,0,"Ihr wart doch 3 1/2 Jahre an der Macht, warum habt ihr es nicht umgesetzt ? Ihr könnt nur versprechen wenn es um die Stimme für eure Macht geht. Die einzige Rente die steigt ist ihre eigene.",7456831435769515286,1736184070,7456853750129853186
0,7456831435769515286,0,🧿🇩🇪🧿🇩🇪🧿🇩🇪🧿🇩🇪🧿🇩🇪🧿🇩🇪,7456831435769515286,1737864874,7464071101992977174
0,7456831435769515286,0,🌺🇩🇪🌺🇩🇪🌺🇩🇪🌺🇩🇪🌺🇩🇪,7456831435769515286,1737864865,7464071557942772502
0,7456831435769515286,0,🥰🥰🥰🥰🥰🥰,7456831435769515286,1737864849,7464071488292324119
0,7456831435769515286,0,Was wird hier erzählt 🤣 ihr habt eure Chance gehabt... nichts davon ist ehrlich! 25regelt 🇩🇪 💙 🇩🇪,7456831435769515286,1736298258,7457343962265977622
0,7456831435769515286,0,Bedanken Sie sich bei Alzheimer Olaf. Nie im Leben mehr SPD oder CDU geschweige denn grün,7456831435769515286,1736200586,7456924684261655318
0,7456831435769515286,0,hat doch in den 3 ½ Jahren nicht geklappt?,7456831435769515286,1736189540,7456877235149046560
0,7456831435769515286,0,"Bla, bla, bla….. ich glaube euch kein Wort!!! Deswegen wähle ich Partei die noch nie regiert hat 💙💙💙💙💙",7456831435769515286,1736188751,7456873835301487382
0,7456831435769515286,0,😂😂😂,7456831435769515286,1736187792,7456869702218089238
0,7456831435769515286,0,Habt jahrelang regiert und wurde immer schlimmer.Nein danke😁,7456831435769515286,1736187081,7456866650710868758
0,7456831435769515286,0,Zuerst müsste mal die EU Reformiert werden da liegt der Hasen begraben Inc Abschaffung der Who u WEF,7456831435769515286,1736183236,7456850145482294038
0,7456831435769515286,0,Mit der Wahl der SPD zur Regierungspartei ist eine vorzeitige Neuwahl schon fast vorprogrammiert,7456831435769515286,1736181390,7456842205539320608
1,7461653963180395798,1,ab mit dir in den Bundestag! 🌹❤️Oliver2025,7461653963180395798,1737312399,7461699890709512993
1,7461653963180395798,2,"Altparteien Parteien sind nicht mehr wählbar, sie haben genug gelogen und betrügen, insbesondere grüne Sekten",7461653963180395798,1737310260,7461690515127665430
1,7461653963180395798,0,😁😁😁,7461653963180395798,1737302783,7461658449203512086
0,7461653963180395798,0,🦋🌸🦋🌸🦋🌸🌸🌸,7461653963180395798,1737865081,7464072097087669014
0,7461653963180395798,0,🇩🇪🌺🇩🇪🌺🇩🇪🌺🇩🇪🌺🇩🇪🌺,7461653963180395798,1737865075,7464072289085735702
0,7461653963180395798,0,🌸🙏🌸🙏🌸🙏🙏🌸🙏,7461653963180395798,1737865068,7464072160299729686
0,7461653963180395798,0,"Hat Sie schon mal jemand gefragt, ob Sie mit Hr. Ramelow verwandt sind? Die Ähnlichkeit ist ja der Hammer!",7461653963180395798,1737318502,7461726027589403414
0,7461653963180395798,8,"Nicht mehr bitte,..so lange die SPD so links versifft ist kann man die nicht mehr wählen",7461653963180395798,1737311438,7461695599915827990
4,7460787793841704214,3,Was muss sich eurer Meinung als erstes verändern?💭,7460787793841704214,1737109764,7460829249776747286
1,7460787793841704214,1,"finde es toll, dass sie hier so aktiv sind",7460787793841704214,1741716240,7480614218922214166
1,7460787793841704214,1,sozialer Zusammenhalt 🥰 >>,7460787793841704214,1737533232,7462647850792780566
1,7460787793841704214,1,👍👍👍,7460787793841704214,1737197435,7461205958677758742
0,7460787793841704214,0,🇩🇪🦋🇩🇪🦋🇩🇪🦋🇩🇪🦋🇩🇪🦋🇩🇪🦋,7460787793841704214,1737865120,7464072757072904982
0,7460787793841704214,0,🌸🙏🌸🙏🌸🙏🌸🙏🌸🙏🌸🙏,7460787793841704214,1737865112,7464072573358457622
0,7460787793841704214,0,🤲🌹🤲🌹🤲🌹🤲🌹🤲🌹,7460787793841704214,1737865105,7464072492945457942
0,7460787793841704214,0,🙏🌺🙏🌺🙏🌺🙏🌺🙏🌺🙏🌺,7460787793841704214,1737865099,7464072039147668246
0,7460787793841704214,0,🥰🥰🥰🥰🥰🥰🥰,7460787793841704214,1737865093,7464072623597765398
2,7459845807504755990,2,stark 💪,7459845807504755990,1736882718,7459854301311042312
1,7459845807504755990,0,🌹🌹🌹,7459845807504755990,1739136148,7469532758532981526
1,7459845807504755990,1,♥️🧿♥️🧿♥️🧿♥️🧿♥️🧿,7459845807504755990,1737865147,7464072007854261014
1,7459845807504755990,0,🌹🌸🌹🌸🌹🌸🌹🌸,7459845807504755990,1737865140,7464072529071047446
1,7459845807504755990,0,"Ein inspirierender Abend, der gezeigt hat: Die SPD im Kreis Unna ist hochmotiviert und bereit für den Bundestagswahlkampf.🔥♥️🌹",7459845807504755990,1736881422,7459848798333551382
1,7459845807504755990,0,"Die Bürgermeisterin von Kamen, Elke Kappen, Rainer Gopfert von der AWO und Verdi-Regionalverband westliches Westfalen waren auch dabei.🤝🏽",7459845807504755990,1736881390,7459848669711303446
1,7459845807504755990,0,– viele engagierte Bürger*innen waren vor Ort und haben sich aktiv an den Diskussionen beteiligt.🗣️,7459845807504755990,1736881299,7459848303955641110
1,7459845807504755990,0,Unser Wahlkampfauftakt im Kümpers Kamen war ein voller Erfolg! 🔥Der Saal war bis auf den letzten Platz gefüllt 💪🏼,7459845807504755990,1736881278,7459848230843499286
0,7459845807504755990,0,SPD nicht mehr wählbar.,7459845807504755990,1736889281,7459882553350062870
2,7459432166255021334,1,Ausbildungsgarantie 🤩,7459432166255021334,1736856116,7459740022259876630
2,7459432166255021334,0,Mit dem richtigen Mindset geht alles!🌹💪🏼,7459432166255021334,1736786654,7459441764924703510
1,7459432166255021334,1,🌹🌹,7459432166255021334,1738184152,7465443907201041174
1,7458709344830360855,1,finde ich super,7458709344830360855,1741716273,7480614363549942550
1,7458709344830360855,1,💪🌹,7458709344830360855,1737748482,7463572723362890519
1,7458709344830360855,1,stark!💪🌹❤️,7458709344830360855,1737412175,7462128137981018902
1,7464969111597092118,0,"Hey, würdest du dich für einen staatlichen Wiederaufbau der Hoesch AG einsetzten?und warum? Unna wäre ja einer der Profiteure",7464969111597092118,1738074544,7464973116974105366
1,7464969111597092118,1,Oder in dennFirmen wo sie im Vorstand sind,7464969111597092118,1738073893,7464970320429613846
2,7464910830404996375,1,Danke dafür ♥️🌹🙏,7464910830404996375,1738060954,7464914557764141847
1,7464910830404996375,1,danke👍👍👍👍👍👍👍👍👍👍,7464910830404996375,1738064603,7464930379888788246
1,7464910830404996375,1,"Vielen Dank, aber da sich die Geschichte wiederholt, machen wir am besten Platz für die nächsten Opfer der Faschisten im Jahre 2025",7464910830404996375,1738063044,7464923535905293078
