text,video_id,create_time,id,like_count,parent_comment_id,reply_count
Vor zehn Jahren? Der letzte Anschlag ist noch keine vier Wochen her … 🤪,7457860682592095510,1736804674,7459519187992560406,0,7457860682592095510,0
💚💚💚,7457860682592095510,1736593314,7458611130568966934,0,7457860682592095510,0
"Parteiverbot, Verfolgung von Kritikern, Politikerziehung im Kindergarten...klingt das jetzt nur für mich nach dem totalitären Weltbild der🚦?",7457860682592095510,1736504157,7458228017250599702,0,7457860682592095510,0
Nicht einen Cent in der Wirtschaft verdient aber in eine Gewerkschaft wollen 😂,7457228845347835158,1736274580,7457242451771802390,1,7457228845347835158,0
"Grüne, linksextremistische Verbotssekte verbieten",7457228845347835158,1736463995,7458055907626599190,0,7457228845347835158,0
"218 kann man nicht abschaffen, der Paragraf regelt auch die Bestrafung, wenn gegen den Willen der Schwangeren abgetrieben wird. Soll das wirklich straffrei werden?",7457228845347835158,1736285449,7457289146828014358,0,7457228845347835158,0
Grüne wenn sie „gegen Rechts“ sind aber Menschen nach Afghanistan abschieben und einen Völkermord an nicht-weißen unterstützen.,7457228845347835158,1736273540,7457238007264297750,0,7457228845347835158,0
ok,7457228845347835158,1736273073,7457235996374074134,0,7457228845347835158,0
Wann begreifen die Grünen das es kein Sinn mehr macht,7459064295775669526,1736710121,7459113067475321622,2,7459064295775669526,0
😂😂seit wann können Grünen Kartenspiele,7459064295775669526,1736706694,7459098338757149462,2,7459064295775669526,0
Gute Politik am Spieltisch? Kein Wunder das es weiter bergab geht.,7459064295775669526,1736705834,7459094644485473046,2,7459064295775669526,0
💚💚💚,7459064295775669526,1736749622,7459282641348166422,1,7459064295775669526,0
💚💚💚💚💚💚💚💚💚💚,7459064295775669526,1736707862,7459103359976817430,1,7459064295775669526,0
"Super, schaut sehr nett aus, danke für dein Engagement für die Gemeinschaft! 💚",7459064295775669526,1736699179,7459066067035505430,1,7459064295775669526,1
🥰🌹🙃✨🌌🎇🍀🪕,7459064295775669526,1737077935,7460691313978737430,0,7459064295775669526,0
Die Fahrt nach Berlin zahlt der Steuerzahler😂😂,7459064295775669526,1736758118,7459319083978244886,0,7459064295775669526,0
🤣 Demokratie,7459064295775669526,1736705688,7459094040816747287,0,7459064295775669526,0
"Spätestens mit Elons X zeigen die Blauen, dass sie systemfeindlich sind. Unseriös und unwählbar. Deshalb nur noch ❤️🖤💚",7459064295775669526,1736705295,7459092380830958338,0,7459064295775669526,6
Unterdrückung hat in der USA bereits begonnen,7458587428559899926,1736591545,7458603604863648514,3,7458587428559899926,0
Das ist echt schlimm. Dann können Grünen und Linken ihre ganzen Fehlinformationen ungehindert verbreiten 😭,7458587428559899926,1736614187,7458700950472164118,1,7458587428559899926,0
"Deshalb Bluesky und Mastodon.
Open Source und mit Bridge interoperabel.",7458587428559899926,1736588033,7458588468492239638,1,7458587428559899926,1
"Absolutes Staatsversagen:SPD, Union, Grüne ,FDP seit 2015 wurde: Gesundheit, Bildung, Rente, Infrastruktur,Sicherheit kontinuierlich vernachlässigt. Statt Reformen und klarer Strategien nur Bla, Bla,",7458587428559899926,1737783033,7463720371616269078,0,7458587428559899926,0
"Also ich finde X gut, und Mark Zuckerberg finde ich auch gut das die Corona Zensuren frei gegeben werden, woher kam Corona ,gut aus einem Labor,was hat es mit den Impfstoffen wirklich auf sich",7458587428559899926,1737113437,7460845148587688726,0,7458587428559899926,0
Umzug aus Angst vor politischer Voreingenommenheit… nach TEXAS 🫠,7458587428559899926,1736956704,7460171996438741782,0,7458587428559899926,0
"Wunderschön. Gute Arbeit, dir tust. Grüße aus Berlin",7458587428559899926,1736663867,7458914353619075845,0,7458587428559899926,0
Um welchen MeterMeta geht es da?! 🥰🙃✨,7458587428559899926,1736642912,7458824071061783318,0,7458587428559899926,0
😂😂😂😂😂😂😂😂,7458587428559899926,1736594582,7458616551782466326,0,7458587428559899926,0
💚💚💚,7458587428559899926,1736592963,7458609740483216150,0,7458587428559899926,0
Unwählbar!,7465010414078709014,1738083980,7465013700739973910,587,7465010414078709014,5
deutschfeindlich,7465010414078709014,1738084536,7465016012423217942,476,7465010414078709014,4
Schädlich,7465010414078709014,1738091946,7465047915582112534,362,7465010414078709014,0
wirtschaftsvernichter,7465010414078709014,1738135046,7465232788079117078,290,7465010414078709014,0
Gefährlich,7465010414078709014,1738084640,7465016516485546774,277,7465010414078709014,0
undemokratisch,7465010414078709014,1738085462,7465020032050676502,255,7465010414078709014,0
Furchtbar,7465010414078709014,1738085451,7465019990527705878,180,7465010414078709014,0
Vollidioten,7465010414078709014,1738153948,7465314170973651734,172,7465010414078709014,8
Ein Desaster!!,7465010414078709014,1738102423,7465092870115181334,150,7465010414078709014,0
nicht wählbar,7465010414078709014,1738119784,7465166499255255830,148,7465010414078709014,1
Kriegsgeil.....,7465010414078709014,1738134112,7465228798876467990,76,7465010414078709014,0
Wirtschaftsfeindlich.,7465010414078709014,1738137259,7465242434323137302,67,7465010414078709014,0
Grottenschlecht 😫😫😫,7465010414078709014,1738136985,7465241078003745558,57,7465010414078709014,0
Unwählbar!,7465010414078709014,1738142700,7465265618901943062,49,7465010414078709014,1
Unwählbar,7465010414078709014,1738092157,7465048828141667095,48,7465010414078709014,0
Zum heulen,7465010414078709014,1738083542,7465011835255849750,47,7465010414078709014,2
Nicht wählbar 🙈,7465010414078709014,1738099836,7465081727202132738,45,7465010414078709014,0
Menschenfeindlich,7465010414078709014,1738112362,7465134706805342998,43,7465010414078709014,0
unwählbar gefährlich,7465010414078709014,1738142176,7465263364589273878,29,7465010414078709014,0
Nix gelernt,7465010414078709014,1738085306,7465019415236625174,29,7465010414078709014,0
gefährlich,7465010414078709014,1738136146,7465237488149218070,26,7465010414078709014,0
Rückständig,7465010414078709014,1738137119,7465241639386415894,25,7465010414078709014,0
Schädlich,7465010414078709014,1738138235,7465246485250097942,24,7465010414078709014,0
unwählbar...und mir würden direkt noch zig andere Worte einfallen 🤨🙄😡,7465010414078709014,1738140371,7465255755827151638,20,7465010414078709014,0
niemals,7465010414078709014,1738099316,7465079554261451542,20,7465010414078709014,0
Unwählbar‼️,7465010414078709014,1738141505,7465260634897285910,19,7465010414078709014,0
Unwählbar! Nie wieder Grün!! Die Gründer der Grünen waren gegen Krieg und Waffen!!! Was habt Ihr gemacht???🤣🤣🤣,7465010414078709014,1738150436,7465298959776645910,17,7465010414078709014,4
Darf ich nicht sonst gibt’s Hausdurchsuchung,7465010414078709014,1738119276,7465163243906401046,17,7465010414078709014,0
"Ein Wort ? Furchtbar ,,,",7465010414078709014,1738111448,7465130947874063126,16,7465010414078709014,0
unwaehlbar,7465010414078709014,1738144565,7465273730093761302,15,7465010414078709014,0
niemals Grün,7465010414078709014,1738174880,7465404111195390742,14,7465010414078709014,0
Unwählbar,7465010414078709014,1738149646,7465295543751000854,14,7465010414078709014,0
Unwaehlbar,7465010414078709014,1738117203,7465154829326893846,14,7465010414078709014,0
Da bekomme ich eine Anzeige.,7465010414078709014,1738092812,7465051614992286486,14,7465010414078709014,0
Giftig,7465010414078709014,1738125195,7465190000049701654,9,7465010414078709014,0
Gefährlich ⚠️,7465010414078709014,1738139745,7465252868758766358,8,7465010414078709014,0
Heute schon die Wirtschaftsmachrichten gesehen? Das beantwortet die Frage.,7465010414078709014,1738133212,7465224999335838486,8,7465010414078709014,0
unwählbar,7465010414078709014,1738142229,7465263653521867542,7,7465010414078709014,0
unwählbar,7465010414078709014,1738132256,7465220913743758102,6,7465010414078709014,0
Vergangenheit,7465010414078709014,1738123855,7465184023514661654,6,7465010414078709014,0
Unwählbar,7465010414078709014,1738088780,7465034353156899606,6,7465010414078709014,0
Zerstörung,7465010414078709014,1738174062,7465400615536280342,5,7465010414078709014,0
Bauchschmerzen,7465010414078709014,1738083647,7465012182461547286,5,7465010414078709014,0
Würg.,7465010414078709014,1738083512,7465011729664066326,5,7465010414078709014,0
"autoritär, Bevormundend, ideologisiert",7465010414078709014,1738234655,7465660603354694422,3,7465010414078709014,0
Deutschlandfeindlich,7465010414078709014,1738187637,7465458886645318422,3,7465010414078709014,0
undemokratisch,7465010414078709014,1738187532,7465458404938056470,2,7465010414078709014,0
Nicht wählbar,7465010414078709014,1738435898,7466525183068095254,1,7465010414078709014,0
"tip. klickt auf das Profilbild 😏, dann auf den Pfeil oben rechts ⤴️und dann auf sperren 🚫. gern geschehen 😘",7465010414078709014,1738326087,7466053415358923542,1,7465010414078709014,0
unwählbar 😈😈😈😈😈,7465010414078709014,1738316965,7466014167289856770,1,7465010414078709014,0
verbotspartei,7465010414078709014,1738274120,7465830329644024598,1,7465010414078709014,0
klassenfeinde,7465010414078709014,1738258724,7465764231553630998,1,7465010414078709014,0
Vernichter !,7465010414078709014,1738240363,7465685263227355926,1,7465010414078709014,0
Hohl,7465010414078709014,1738236211,7465667377297834774,1,7465010414078709014,0
Gefährlich,7465010414078709014,1738216157,7465580894034101014,1,7465010414078709014,0
Wiederlich..,7465010414078709014,1738188023,7465460430586446614,1,7465010414078709014,0
unmöglich,7465010414078709014,1738187139,7465456676650648342,1,7465010414078709014,0
Krieg,7465010414078709014,1738185763,7465450838778479382,1,7465010414078709014,0
Dreck😅,7465010414078709014,1738182812,7465438197490090774,1,7465010414078709014,0
"Wassermelone. Warum fragt ihr euch? Ganz einfach, aussen Grün, innen Rot und der Kern ist Braun.",7465010414078709014,1738182082,7465435007601034006,1,7465010414078709014,0
Österreich Feindlich 'unehrlich,7465010414078709014,1738181439,7465432245446378262,1,7465010414078709014,0
hohl,7465010414078709014,1738750575,7467876679533429526,0,7465010414078709014,0
doof,7465010414078709014,1738720709,7467747192008639234,0,7465010414078709014,0
😂😂😂,7465010414078709014,1738602124,7467239028465074966,0,7465010414078709014,0
UNWÄHLBAR,7465010414078709014,1738594824,7467207701593621270,0,7465010414078709014,0
stasipartei,7465010414078709014,1738584995,7467165458337678102,0,7465010414078709014,0
Sekte,7465010414078709014,1738584009,7467161237060518679,0,7465010414078709014,0
Habe nicht genug Zeit um alles zu schreiben,7465010414078709014,1738583189,7467157669494358806,0,7465010414078709014,0
Ignorant,7465010414078709014,1738583158,7467157606503809814,0,7465010414078709014,0
Tatsachenleugner,7465010414078709014,1738583087,7467157298365301527,0,7465010414078709014,0
Mörder,7465010414078709014,1738583036,7467157085512516374,0,7465010414078709014,0
ekelhaft,7465010414078709014,1738581923,7467152203066573590,0,7465010414078709014,0
Woke 🤣🤣🤣,7465010414078709014,1738581598,7467150887597802262,0,7465010414078709014,0
undemokratisch,7465010414078709014,1738581501,7467150484432929558,0,7465010414078709014,0
Holzpfosten,7465010414078709014,1738570684,7467103826048336662,0,7465010414078709014,0
Beschränkt,7465010414078709014,1738566324,7467085166323548950,0,7465010414078709014,0
betrunken,7465010414078709014,1738565293,7467080610508817174,0,7465010414078709014,0
Kriegstreiber,7465010414078709014,1738563754,7467074210939077398,0,7465010414078709014,0
autoritär,7465010414078709014,1738556197,7467040831397708566,0,7465010414078709014,0
Fortschrittlich???? Wo ist der Beweis??,7465010414078709014,1738538202,7466964301930447638,0,7465010414078709014,0
Arbeitsscheu😁,7465010414078709014,1738518553,7466880114321818390,0,7465010414078709014,0
verlogen,7465010414078709014,1738511422,7466849536829817622,0,7465010414078709014,0
Faschistoid,7465010414078709014,1738507435,7466832387885581078,0,7465010414078709014,0
Mit einen Wort sinnlos 😁,7465010414078709014,1738506489,7466828329514664726,0,7465010414078709014,0
deutschlandfeindlich,7465010414078709014,1738503580,7466815833446613762,0,7465010414078709014,0
Lebensfremd,7465010414078709014,1738499875,7466799930486473494,0,7465010414078709014,0
Katastrophe,7465010414078709014,1738499271,7466797398279324438,0,7465010414078709014,0
Faschisten,7465010414078709014,1738497803,7466791009491452694,0,7465010414078709014,0
😂😂,7465010414078709014,1738496913,7466787216472752918,0,7465010414078709014,0
Wiederlich,7465010414078709014,1738486150,7466740923088306966,0,7465010414078709014,0
Krank!,7465010414078709014,1738486026,7466740443150402326,0,7465010414078709014,0
Lügner! 😳,7465010414078709014,1738485973,7466740108408226582,0,7465010414078709014,0
Katastrophe,7465010414078709014,1738482878,7466726731673994006,0,7465010414078709014,0
"unwählbar, Antidemokraten, diktatorisch,",7465010414078709014,1738481137,7466719206647792406,0,7465010414078709014,0
unerträglich,7465010414078709014,1738481087,7466718986371318550,0,7465010414078709014,0
Die größten Spinner und Lügner,7465010414078709014,1738474964,7466692325939544854,0,7465010414078709014,0
Ungebildet,7465010414078709014,1738459944,7466627878538281750,0,7465010414078709014,0
kotzgrün,7465010414078709014,1738451030,7466590119244612374,0,7465010414078709014,0
Inkompetent,7465010414078709014,1738436892,7466529404242314006,0,7465010414078709014,0
widerlich,7465010414078709014,1738431380,7466505785095389974,0,7465010414078709014,0
Katastrophal,7465010414078709014,1738429939,7466499523264922390,0,7465010414078709014,0
Arrogant,7465010414078709014,1738424461,7466476038663897878,0,7465010414078709014,0
Verlogen,7465010414078709014,1738419075,7466452933098472214,0,7465010414078709014,0
rasistisch,7465010414078709014,1738418230,7466449266752865046,0,7465010414078709014,0
verfassungsfeindlich,7465010414078709014,1738416197,7466440498619761430,0,7465010414078709014,0
Unwählbar,7465010414078709014,1738415179,7466436096082739991,0,7465010414078709014,0
Widerlich 😝,7465010414078709014,1738415174,7466436128523551510,0,7465010414078709014,0
Träumtänzer,7465010414078709014,1738414705,7466434134454600470,0,7465010414078709014,0
Katastrophe,7465010414078709014,1738413164,7466427459509961494,0,7465010414078709014,0
Geistig unbewaffnet 😁,7465010414078709014,1738402062,7466379702359737110,0,7465010414078709014,0
Gehören verboten 😡,7465010414078709014,1738401616,7466377810153800470,0,7465010414078709014,0
ekelhaft,7465010414078709014,1738401376,7466376898516452098,0,7465010414078709014,0
Weder noch würde solche Partei nicht wählen,7465010414078709014,1738397939,7466362081584202518,0,7465010414078709014,0
Deutschlandvernichtendevolkszerstörer!,7465010414078709014,1738396628,7466356307148620566,0,7465010414078709014,0
Überflüssig,7465010414078709014,1738394471,7466347119012758294,0,7465010414078709014,0
Katastrophe,7465010414078709014,1738388979,7466322816168657686,0,7465010414078709014,0
asozial,7465010414078709014,1738369490,7466239718204900118,0,7465010414078709014,0
Gemeingefährlich.,7465010414078709014,1738361261,7466204574597808918,0,7465010414078709014,0
"Ich kotze, wenn ich höre und sehe",7465010414078709014,1738360944,7466203246064042774,0,7465010414078709014,0
Zurückgeblieben,7465010414078709014,1738356359,7466183606847685398,0,7465010414078709014,0
Grün nein danke.,7465010414078709014,1738354737,7466176611629777686,0,7465010414078709014,0
"Vetternwirtschaft, geplatze Verträge zb northvolt Intel,grüner Wasserstoff Vertrag geplatzt, gegen Einsatz vom dublin schengen abkommen.",7465010414078709014,1738347229,7466144314545947414,0,7465010414078709014,0
