text,video_id,create_time,id,like_count,parent_comment_id,reply_count
🇩🇪💙🇩🇪💙🇩🇪💙🇩🇪💙🇩🇪💙🇩🇪👍👍👍,7460899229960047905,1737126510,7460901303247143702,3,7460899229960047905,0
💙💙,7460899229960047905,1737126346,7460900512529351446,3,7460899229960047905,0
💙🇩🇪💙🇩🇪💙🇩🇪💙🇩🇪💙🇩🇪💙🇩🇪💙🇩🇪💙,7460899229960047905,1737126592,7460901572622828310,2,7460899229960047905,0
💙💙💙💙💙💙💙💙💙💙👍,7460899229960047905,1737149718,7461001014876406550,1,7460899229960047905,0
❤️,7460899229960047905,1737129285,7460913174004761366,1,7460899229960047905,0
💙👍💙👍👍💙👍👍,7460899229960047905,1737128575,7460910245439669014,1,7460899229960047905,0
💙💙💙,7460899229960047905,1738698219,7467651856292184854,0,7460899229960047905,0
💙💙💙💙💙,7460899229960047905,1737241948,7461397037344195350,0,7460899229960047905,0
💙💪💙,7460899229960047905,1737199221,7461213635210773250,0,7460899229960047905,0
💙💙💙😊😊😊👌👌👌,7460899229960047905,1737158632,7461039151288566535,0,7460899229960047905,0
💙💙💙💙💙💙💙👍👍👍,7460899229960047905,1737127297,7460904745562161942,0,7460899229960047905,0
Respekt das ist gut. 👍👍👍💙💙💙,7460206420877741345,1736965318,7460208956043838230,79,7460206420877741345,1
💙👍 super !!! Danke für ihr Engagement Herr Kotré 🙏! Gott schütze Sie!,7460206420877741345,1737014488,7460420023606493974,52,7460206420877741345,0
Das ist Demokratie!💙💙💙👍,7460206420877741345,1737033249,7460500707956622102,47,7460206420877741345,2
"Danke Steffen, WEITER SO‼️💙🫶💙",7460206420877741345,1737031282,7460492185068110614,34,7460206420877741345,1
💙💙💙🍀🍀🍀👌👍,7460206420877741345,1736965061,7460207993863308054,24,7460206420877741345,0
Genau das ist es 👏 miteinander sprechen 👍,7460206420877741345,1737119930,7460872937866232598,19,7460206420877741345,0
Danke🥰💙💙💙,7460206420877741345,1737053890,7460589420536005398,19,7460206420877741345,0
👏👏👏👏💙,7460206420877741345,1736965471,7460209671527138070,17,7460206420877741345,0
danke für euren Mut und Einsatz für unser Land und unsere Zukunft.,7460206420877741345,1737192795,7461185887214732054,14,7460206420877741345,0
💙💪💙,7460206420877741345,1736965674,7460210502369002262,12,7460206420877741345,0
👍👍👍👍👍💙💙💙💙,7460206420877741345,1736981277,7460277502666261270,10,7460206420877741345,0
🙃💪,7460206420877741345,1736964889,7460207114608722710,9,7460206420877741345,0
Merci 👌,7460206420877741345,1737061191,7460620842796581654,8,7460206420877741345,0
mutig 😏 aber scheint ja mal ohne Krawall abgelaufen zu sein...💙,7460206420877741345,1736968429,7460222402028290838,8,7460206420877741345,0
👍👍👍👍👍💙💙💙💙💙Blau ist schlau 💙💙💙💙💙,7460206420877741345,1736965356,7460209199650980630,8,7460206420877741345,0
👍🙏👍,7460206420877741345,1737024398,7460462542420263702,7,7460206420877741345,0
"💯%💙123 SPD, CDU, BSW, FDP und GRÜN alles vorbei. NUR noch 💯% AfD und keine Kriege mehr !!!",7460206420877741345,1737000436,7460358097371955990,7,7460206420877741345,0
💙💙💙🙏🙏🙏daaaaanke 💙💙💙,7460206420877741345,1737131608,7460923265343767318,6,7460206420877741345,0
Nur noch AFD 👍 👍 👍 💙💙💙,7460206420877741345,1737055248,7460595292326134550,6,7460206420877741345,0
Beide Stimmen am 23.02.2025 nur für die   💙💙AfD💙💙  für 🇩🇪 👍👈👈,7460206420877741345,1737041354,7460535531920671510,6,7460206420877741345,0
"💙Nur noch Frau Dr. Alice Weidel. Eine wahrhaftig kompetente Bundeskanzlerin💙💙💙💙🥰🥰🥰🥰🥰,Kanzlerin der Herzen und des Friedens. Intelligent und Souverain für das Volk.Nur AFD💙💙Grüße aus RLP",7460206420877741345,1737039224,7460526421984215830,6,7460206420877741345,0
oha,7460206420877741345,1737034250,7460504987690402582,6,7460206420877741345,0
👍💙💙💙💙💙💙💙,7460206420877741345,1737033731,7460502695818314518,6,7460206420877741345,0
💙💙💙🙏🙏🙏,7460206420877741345,1737030703,7460489802677535510,6,7460206420877741345,0
👍💙🇩🇪🗳💯,7460206420877741345,1737068292,7460650946300543746,5,7460206420877741345,0
💙💙💙👍👍👍,7460206420877741345,1737061159,7460620604993372950,5,7460206420877741345,0
👍,7460206420877741345,1737045020,7460551319343776534,5,7460206420877741345,0
weiter so 💪🏼💙🇩🇪💙💪🏼,7460206420877741345,1736982526,7460282644858602262,5,7460206420877741345,0
💙💙💙💙💙💙💪💪💪💪💪,7460206420877741345,1737067631,7460648375084679958,4,7460206420877741345,0
🇩🇪🇩🇪🇩🇪💙💙💙,7460206420877741345,1737039209,7460526409069462294,4,7460206420877741345,0
💙💙💙💙,7460206420877741345,1737029899,7460486212966810390,4,7460206420877741345,0
💙💙💙💙💙💙,7460206420877741345,1737026225,7460470366131290902,4,7460206420877741345,0
🥰👌,7460206420877741345,1737190200,7461174762317890326,3,7460206420877741345,0
👍👍👍👍👍👍💙💙💙,7460206420877741345,1737183253,7461144664285954838,3,7460206420877741345,0
👏👏👍🤝,7460206420877741345,1737178542,7461123715555263234,3,7460206420877741345,0
