reply_count,text,video_id,create_time,id,like_count,parent_comment_id
0,Danke für deinen Einsatz🔴🔴❤️,7457812153555275030,1736408819,7457818903860970262,3,7457812153555275030
0,👍👍👍👍👍👍👍super 🥰🥰🥰🥰🥰,7457812153555275030,1736415987,7457849730850046742,1,7457812153555275030
0,🥺🥺🥺🥺🥺,7457812153555275030,1736408012,7457815446173287190,1,7457812153555275030
0,Vielen Dank an die unfähige Regierung,7457812153555275030,1736508244,7458245842516984598,0,7457812153555275030
0,Würde solche Einrichtungen mehr Unterstützen auch mit Sicherheit selbst das Personal wird aggressiv angegangen und wird beschissen,7457812153555275030,1736430245,7457911018629464855,0,7457812153555275030
8,"Es ist eine schande das es in dem doch so reichen Deutschland solche Tafeln gibt,ach so armes DE,aber die Politiker erhöhen sich auf unvetschämteste Weise ihre diäten,sie sollten sich schämen",7457812153555275030,1736413027,7457836973054001922,0,7457812153555275030
0,"Zuckerberg musste Trump zuvorkommen und sich einschleimen, sonst hätte es Konsequenzen für ihn geben.",7457457438686498070,1736329322,7457477525296923414,8,7457457438686498070
17,"Betreutes Denken wird abgeschafft.
Wer Deutschland liebt wählt AFD.",7457457438686498070,1736327760,7457470789056152342,5,7457457438686498070
4,"genau, deswegen AFD 💯%💙💙💙💙",7457457438686498070,1736330674,7457483351395238679,4,7457457438686498070
0,Was machst du gerade??,7457457438686498070,1736363723,7457625355655037718,3,7457457438686498070
1,Und Leute denken immer es geht um Meinungsfreiheit. Dabei geht es bei sozialen Netzwerken nur um Profit. Als Zuckerbrot sich für irgendeinen seiner Benutzer interessiert:,7457457438686498070,1736352417,7457576787552322326,3,7457457438686498070
6,Nur die AfD 👍Sie sind für Deutschland und Frieden 👍👍👍👍👍👍👍👍👍,7457457438686498070,1736333046,7457493531582923542,2,7457457438686498070
0,"Ist dir aufgefallen wie oft du die Phrase ""wir müssen"" nutzt?",7457457438686498070,1736331657,7457487538963038998,2,7457457438686498070
0,"Du, sorry, nein, die Meinungsfreiheit wird beschnitten? Durch die EU-Vorschriften? Was ist eigentlich mit der Gewaltenteilung? Wenn die nicht mehr stattfindet, ist die Demokratie dahin. Jetzt mal ernsthaft, Kommentar löschen heißt doch auch schon, Meinung beschneiden? Wir müssen reden.",7457457438686498070,1736331146,7457485303466820374,2,7457457438686498070
3,💙💙💙,7457457438686498070,1736325489,7457461002507911958,2,7457457438686498070
0,Deshalb nur noch AFD 👍👍👍👍💙💙💙💙💙💙💙💙💙💙💙💙,7457457438686498070,1736419879,7457866477136888598,1,7457457438686498070
0,Die EU gehört auf den Müllhaufen. braucht keiner,7457457438686498070,1736367750,7457642650590593814,1,7457457438686498070
0,Also AFD,7457457438686498070,1736363625,7457624932886086422,1,7457457438686498070
0,Tapferer Parteisoldat,7457457438686498070,1736360170,7457610097288692502,1,7457457438686498070
0,"""Faktenchecker"" sind bezahlte Meinungsmacher. Der Digital Services Act gehört wieder abgeschafft und die Zensur sofort beendet. Die Verantwortlichen gehören verfolgt und bestraft.",7457457438686498070,1736357991,7457600718973059862,1,7457457438686498070
0,Die EU muss einig sein?😅😅😂😂 hast du eigentlich nicht mitbekommen das Europa mehrheitlich rechts oder National gewählt hat?😂😂,7457457438686498070,1736340632,7457526127513338647,1,7457457438686498070
