like_count,parent_comment_id,reply_count,text,video_id,create_time,id
6,7463108052258934038,0,"╔════༺❀༻❤️༺❀༻════╗
*🚩🩷🏴🚩✲Linke2025✲🏴🚩🩷🚩*
╚════༺❀༻❤️༺❀༻════╝",7463108052258934038,1737643009,7463119725237879574
1,7463108052258934038,1,Ne ne ne nur AfD 💙💙,7463108052258934038,1737650346,7463151156094845718
1,7463108052258934038,4,"Wer soziale Gerechtigkeit möchte, sollte keine wischi waschsi Sozialdemokraten Partei wählen, sondern die Linkspartei",7463108052258934038,1737649474,7463147457473151766
0,7463108052258934038,0,Ich bin traurig weil ich an einer unheilbaren Krankheit leide weshalb ich schnell 230000€ an eine verantwortliche Person.GEBEN möchte Kontaktieren Sie mich um mehr zu erfahren annatrossen8@gmail.com.,7463108052258934038,1737983094,7464580383205491461
0,7463108052258934038,0,Nur die 💯💯💯💯SPD,7463108052258934038,1737855461,7464031615951176470
0,7463108052258934038,0,Nein danke,7463108052258934038,1737646335,7463134048525746966
0,7463108052258934038,0,💯💯💯,7463108052258934038,1737641110,7463111408077030166
1,7467229958172118295,1,Innerhalb von 12 Tagen habe ich 2.500€ in Forex investiert und unglaubliche 45.000€ Gewinn gemacht. Mehr Infos bei Samuel @Erzieher Samuel,7467229958172118295,1739159895,7469634698990781190
1,7467229958172118295,0,Ich wehle Olaf scholtz 💯💯💯💯weil ich überzeugt bin das mehr kann als afd wählt SPD jezt 💯💯💯💯,7467229958172118295,1738632761,7467369531079426838
1,7467229958172118295,0,❤️❤️❤️,7467229958172118295,1738602356,7467240079934440214
1,7467229958172118295,3,Nie wieder SPD. Die SPD hat ihre Wähler verraten. Nie wieder ist jetzt. Deshalb nur noch blau 💙💙💙,7467229958172118295,1738600791,7467233288149025558
0,7467229958172118295,0,❤️❤️❤️,7467229958172118295,1738615926,7467298403908109078
0,7467229958172118295,0,🖤🖤🖤,7467229958172118295,1738604479,7467249239358620438
0,7467229958172118295,0,Ich wähle auch Olaf Scholz! 💪❤️,7467229958172118295,1738603990,7467247130953237270
0,7467229958172118295,0,"Olav Scholz hat seine Chance gehabt, er hat seine Chance vertan!
Der Wähler hat das Wort!",7467229958172118295,1738602205,7467239490831074070
0,7467229958172118295,0,"Genau diese soziale Politik dürften die Menschen dieses Landes die letzten 3 Jahre auskosten. 😏😳 Alles für die Ukraine, nix für Deutsche. 😏",7467229958172118295,1738600822,7467233488560571158
0,7467229958172118295,0,"Wer es wie die SPD krachend vermasselt hat, sollte erst bereuen und Pause machen mit einem Führungsanspruch.",7467229958172118295,1738600622,7467232681303278358
3,7466071364231826710,2,die brandmauer ist gefallen weil die spd nicht auf die sorgen der bürger hört. es ist die alleinige schuld von spd und grünen,7466071364231826710,1738330420,7466072012270093078
1,7466071364231826710,0,Unfassbar diese Cdu Merz darf niemals Kanzler werden,7466071364231826710,1738337934,7466104414328472342
1,7466071364231826710,0,"""Unsere Demokratie"" hat mit Demokratie relativ wenig zu tun.
Die Mauer muss weg! Für die Demokratie! Damals wie heute 👍💙",7466071364231826710,1738332444,7466080819527058198
1,7466071364231826710,0,"Wenn Sie Demokratie sagen, meinen Sie Sozialismus. Ohne Opposition gibt es keine Demokratie.",7466071364231826710,1738330782,7466073613134856982
0,7466071364231826710,0,😂unfassbar,7466071364231826710,1738332647,7466081676129927958
10,7472289246477405462,0,"Scholz hat geredet wie ein Löwe, mal ausnahmsweise",7472289246477405462,1739778865,7472292931565028118
9,7472289246477405462,2,Frau Weidel hat Recht wenn sie ihre Pläne für sich behält.Wird sonst wieder kopiert,7472289246477405462,1739778635,7472292126869488406
7,7472289246477405462,0,Und er hat Recht die macht nur Schuldzuweisungen mehr nicht und immer Aggressiv.Die hat keine Antworten,7472289246477405462,1739778668,7472292209665573654
5,7472289246477405462,0,"Alle gegen Weidel, LETS goooo 🥳🥳",7472289246477405462,1739778815,7472292757668791062
5,7472289246477405462,6,"Sie drehen ihr das Wort im Mund herum 😡😡😡😡😡
Nur noch AFD 💙💙💙💙💪💪💪💪",7472289246477405462,1739778747,7472292564700775190
3,7472289246477405462,0,Wie kindisch die Altparteien sind,7472289246477405462,1739778875,7472293045922104086
2,7472289246477405462,3,Die Staatskasse ist ja nur durch uns Steuerzahler voll. Also gern was zurück geben. Herr Scholz ist fehl am Platz.,7472289246477405462,1739779183,7472294396602221314
1,7472289246477405462,0,💙💙💙💙,7472289246477405462,1739789462,7472338701981336342
1,7472289246477405462,0,💙💙💙💙💙💙💙💙,7472289246477405462,1739782268,7472307672437080854
1,7472289246477405462,0,Nur mit der AFD frieden…..💙,7472289246477405462,1739779115,7472294115033776898
1,7472289246477405462,0,"Scholz halt den Rand 😡😡😡😡😡😡
Nett ausgedrückt ‼️",7472289246477405462,1739779062,7472293832119468822
1,7472289246477405462,0,Genau das machen wir gerade mit dem Unterschied das der Bürger es für hohen Preis bezahlen muss 🤦🤦‍♂️🤦‍♀️Scholz gehört ins Gefängnis zusammen mit Merz,7472289246477405462,1739778824,7472292747976049430
0,7472289246477405462,0,"Dein Beitrag und Kommentar sind wunderbar 😊, aber ich glaube nicht, dass wir hier auf Facebook befreundet sind. Ich habe dir tatsächlich eine Anfrage geschickt, aber sie ist letztendlich nicht durchg",7472289246477405462,1743572022,7488584587946754871
0,7472289246477405462,0,"In nur 5 Tagen habe ich 18.600 € verdient, indem ich 1.100 € im Forex-Handel genutzt habe. Erfahren Sie mehr bei @Erzieher Samuel",7472289246477405462,1739935014,7472963816050426630
0,7472289246477405462,0,🙄🙄🙄🙄😈😈,7472289246477405462,1739793774,7472357091694723862
0,7472289246477405462,0,Stimmt ich weis bis jetzt nicht wie sie es machen will !!! Aber das ist nichts neues,7472289246477405462,1739786185,7472324594259591959
0,7472289246477405462,0,So ein Dre........,7472289246477405462,1739778774,7472292727850353430
1,7471580515414347031,0,Die SPD hat seit ihrem Bestehen schon zig Mal die Arbeiterklasse verraten und betrogen,7471580515414347031,1739777576,7472287576787845910
0,7471580515414347031,0,💚❤️,7471580515414347031,1739767976,7472245591684236054
0,7471580515414347031,0,💯💯💯❤️❤️❤️👍👍👍Nur SPD,7471580515414347031,1739618601,7471604859062944534
4,7473795030629567766,1,❤️❤️❤️,7473795030629567766,1740137039,7473831387945288470
4,7473795030629567766,0,❤️❤️❤️❤️,7473795030629567766,1740133186,7473814677430453024
4,7473795030629567766,0,❤️SPD!❤️,7473795030629567766,1740129331,7473798309397660438
4,7473795030629567766,0,❤️❤️❤️❤️❤️,7473795030629567766,1740129264,7473798115351331606
3,7473795030629567766,0,Eins 💙Zwei 💙,7473795030629567766,1740145765,7473868921356616481
3,7473795030629567766,0,❤️❤️❤️❤️SPD,7473795030629567766,1740134287,7473819653145330455
3,7473795030629567766,0,❤️❤️❤️❤️❤️❤️,7473795030629567766,1740134083,7473818778666500866
2,7473795030629567766,0,Nein niemals,7473795030629567766,1740224595,7474207552646726422
2,7473795030629567766,0,nicht wählbar.,7473795030629567766,1740150344,7473888674552431382
2,7473795030629567766,0,nie wieder SPD 🙏🙏🙏 Olaf schlechtester Kanzler aller Zeiten,7473795030629567766,1740138304,7473836928212091670
2,7473795030629567766,0,Ne lass mal und ab nächste Woche kannst du wieder normal arbeiten gehen,7473795030629567766,1740137860,7473834959452570390
2,7473795030629567766,0,Ne danke,7473795030629567766,1740137693,7473834259959841558
2,7473795030629567766,0,Hoffe SPD und Linke koalieren👍,7473795030629567766,1740136927,7473831005767303959
1,7473795030629567766,0,"Pforzheim ist doch pleite, die Innenstadt tot. Danke nur blau😂",7473795030629567766,1740207629,7474134791526138642
1,7473795030629567766,0,💙💙💙💙💙,7473795030629567766,1740156468,7473914979629237014
1,7473795030629567766,0,"╔════༺❀༻🇩🇪༺❀༻════╗
🕊️🇩🇪💙 Alice für Deutschland 💙🇩🇪🕊️╚════༺❀༻🦅༺❀༻════╝",7473795030629567766,1740155673,7473911574349300502
1,7473795030629567766,0,"◢🇩🇪◣            ◢🇩🇪◣
💙💙💙◣ ◢💙💙💙
◥💙💙💙💙💙💙◤
    ◥💙💙💙💙◤
         ◥💙💙◤
             ◥ ◤",7473795030629567766,1740155657,7473911490064859926
1,7473795030629567766,0,💙💙💙💙💙💙💙💙💙💙💙Und sind die Herzen grün und rot ist die Wirtschaft endlich tot. 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7473795030629567766,1740155612,7473911277246120726
1,7473795030629567766,1,❤️SPD 💯👍SPD 💯❤️,7473795030629567766,1740148633,7473881313960215318
1,7473795030629567766,0,💯💙💙💙💙,7473795030629567766,1740137064,7473831612326003478
1,7473795030629567766,0,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7473795030629567766,1740130039,7473801360321315606
1,7473795030629567766,1,AFD,7473795030629567766,1740129163,7473797598996300566
0,7473795030629567766,0,"Guten Tag Mama, du siehst so hübsch aus. Wie geht es Deutschland heute? Deutschland ist ein wunderschönes Land 💖 Ich möchte wirklich dort sein, um zu arbeiten und einen Platz zum Bleiben zu haben. Möge Gott denjenigen segnen, der mich dorthin bringt, um zu arbeiten und einen Platz zum Bleiben zu haben. Ich werde dieser Person so dankbar sein und mich demütigen ... das verspreche ich 🙏🥺",7473795030629567766,1747807271,7506774655413781254
0,7473795030629567766,0,🌹🌹🌹,7473795030629567766,1747538776,7505621667533095685
0,7473795030629567766,0,"Wenn sie mir den Alltag erleichtern möchten, lade ich sie gerne für einen Monat ein , meine Familie mit allem drum und dran zu organisieren und finanzieren, vielleicht merkt ihr dann mal was leere",7473795030629567766,1745657692,7497542675868992278
0,7473795030629567766,0,💙💙💙💙💙💙💙,7473795030629567766,1740292991,7474501067511333654
0,7473795030629567766,0,Wieviel Kinder und Menschen müssen noch sterben bei eurer Politik die ihr macht,7473795030629567766,1740255810,7474341628037137174
0,7473795030629567766,0,Das ist doch die Partei die nichts auf die Reihe bekommt. niemals SPD. 😂😂😂😂😂,7473795030629567766,1740241846,7474281696502792982
0,7473795030629567766,0,Bei der …… ist der Name Programm 🤣🤣🤣,7473795030629567766,1740165181,7473952412807267094
