create_time,id,like_count,parent_comment_id,reply_count,text,video_id
1737022588,7460454764293161750,159,7460447487346691350,5,"Schuldet der uns nicht noch 2,3 Millarden? Warum redet der überhaupt?",7460447487346691350
1737023926,7460460523051533078,48,7460447487346691350,0,Jens der Maskenhändler 😱😱😱😱,7460447487346691350
1737055685,7460597302793962273,25,7460447487346691350,0,spahn ist nur peinlich🥺🥺🥺🙉🙉🙉🙉🙉,7460447487346691350
1737065705,7460640061534536470,15,7460447487346691350,0,Der Mann geht einfach garnicht !!,7460447487346691350
1737024065,7460461012246283030,14,7460447487346691350,1,In Krise investieren ist richtig. Angst ist einfach nicht schlau weil das wird nur die Lage verschlechtern. Dabei ist DE schlecht ausgestattet weil da jahren durch die cdu nicht investiert ist.,7460447487346691350
1737093278,7460758179502506774,12,7460447487346691350,0,Spahn. Lache mich weg. Der Typ war als Minister schon ne große Null. Was will er erreichen ? Keiner vertraut Ihn mehr als Person.,7460447487346691350
1737049479,7460570448084026134,9,7460447487346691350,0,"NIEMALS CDU/CSU, NIEMALS FDP, NIEMALS AFD, NIEMALS BSW, NIEMALS FREIE WÄHLER",7460447487346691350
1737021911,7460451743278744342,9,7460447487346691350,0,Herr Spahn kann seine Schulden erstmal begleichen.,7460447487346691350
1737272959,7461530173152248598,8,7460447487346691350,0,"Krankenkassen zerstört, Masken Deals Korruption, der soll mal seine Schulden begleichen.",7460447487346691350
1737023088,7460456928637551382,7,7460447487346691350,8,die es zerstört haben wollen es jetzt wieder aufholen.😆😆😆,7460447487346691350
1737084292,7460717790338925334,6,7460447487346691350,0,"Alles gut ! Spahn zahlt doch bestimmt die 2,3 Milliarden, die er dem Steuerzahler noch schuldet zurück 🤭",7460447487346691350
1737096934,7460774044079653654,5,7460447487346691350,0,"Der einzige Weg für eine bessere Zukunft isr der Dreiklang aus Bildung, Wirtschaft und sozialer Zusammenhalt. Gerade bei Bildung und Sozialem hängen wir immer weiter hinterher und MÜSSEN investieren.",7460447487346691350
1737025744,7460468419713254166,5,7460447487346691350,0,Spahn der Steuergeld verschwender muss schweigen. Der soll ruhig sein.,7460447487346691350
1737046141,7460556188258943766,4,7460447487346691350,0,16 Jahre CDU WAR ZU VIEL. Die Ampel hat mehr geschafft wie die CDU in 16 Jahre,7460447487346691350
1737027816,7460477229803619094,4,7460447487346691350,0,"Bei dem Typen ist zwar Licht an, aber keiner zuhause",7460447487346691350
1737087914,7460734791701414678,3,7460447487346691350,0,Jens Spahn ist böse,7460447487346691350
1737059370,7460613010886640406,3,7460447487346691350,0,"Spahn und Merz wollen der AfD die Wähler abwerben, indem sie versuchen, populistischer als AFD zu sein.
Dabei sind sie nur noch peinlich 😏",7460447487346691350
1737052654,7460584123293336342,3,7460447487346691350,1,"Müssen ARD und Union ihre LGBTQA+Quote unbedingt mit Spahn erfüllen🙄An seiner Qualifikation kann es ja nicht liegen🤔Ist übrigens nicht diskriminierend, inkompetente Politiker nicht einzuladen😌",7460447487346691350
1737052230,7460582343330841366,3,7460447487346691350,0,Sein durchgängiges blinzeln sagt schon alles,7460447487346691350
1737046673,7460558402948891414,3,7460447487346691350,0,Wieso lädt man diesen Versager überhaupt noch ein.,7460447487346691350
1737271461,7461523692913885974,2,7460447487346691350,0,"Es ist mir wirklich ein Rätsel, wie und warum dieser Mann noch in der Politik tätig ist. Aber dann schaut man sich seinen Chef an und denkt: Ah ja, die Lobby-Partei",7460447487346691350
1737062050,7460624459474387734,2,7460447487346691350,0,Wer braucht den Typen?,7460447487346691350
1739491464,7471058596483334934,1,7460447487346691350,0,sowas wird wieder Minister bei Minimerz,7460447487346691350
1738694346,7467635182532461334,1,7460447487346691350,0,"Jens versteht die Welt mit der Treffsicherheit eines kaputten Radios: viel Rauschen, wenig Empfang.",7460447487346691350
1737952267,7464446710298215191,1,7460447487346691350,0,Warum wird Spahn noch immer eine Bühne gegeben?,7460447487346691350
1737183311,7461145153529496342,1,7460447487346691350,0,"Spahn ist einfach eine unfassbar verachtenswerte Person und es ist schlimm, dass er noch Chancen auf einen Ministerposten hat.",7460447487346691350
1737119725,7460872172987745046,1,7460447487346691350,0,Er guckt immer wie so ein Auto,7460447487346691350
1737117634,7460863209877046038,1,7460447487346691350,0,"Seine Augen sagen:"" Was interessiert mich das?""",7460447487346691350
1737109417,7460827667887145750,1,7460447487346691350,0,"Masken spahn, vergiss mich scholz, södolf und porsche lindner.... die ganzen angler im rechten becken.....",7460447487346691350
1737097090,7460774812387525398,1,7460447487346691350,0,Spahn ist eine Schande für die Politik,7460447487346691350
1737091800,7460751613156082454,1,7460447487346691350,0,"immer wenn ich sehe, dass Spahn irgendwem zuhört denke ich an diesen Affen mit den Becken und glaube fest daran, dass der gerade spielt, damit in seinem Oberstüchern nicht nur heiße Luft ist",7460447487346691350
1737075518,7460681602948268822,1,7460447487346691350,0,Bitte gibt diesem Spahn keine Bühne mehr danke !,7460447487346691350
1737021330,7460449212482241302,1,7460447487346691350,0,😂😂😂,7460447487346691350
