like_count,parent_comment_id,reply_count,text,video_id,create_time,id
2,7461170705158147350,0,"viel Erfolg ..
Grüße aus Meppen",7461170705158147350,1737219338,7461299933205250838
2,7461170705158147350,0,"nicht mal als Klopapier würde ich das nutzen, zum Anfeuern vielleicht 😡😡😡😡",7461170705158147350,1737201819,7461224668206711574
2,7461170705158147350,0,Du hast schon in dieser kurzen Zeit fürs Cuxland und Stade erreicht. Hafenerweiterung hast du in kurzer Zeit mit umgesetzt. Ich sage nur Hafenerweiterung. 🥰,7461170705158147350,1737199708,7461215712494355222
1,7461170705158147350,0,💙💙💙💙💙,7461170705158147350,1737313056,7461702564155409174
1,7461170705158147350,0,Schon wieder wird einer aufgehängt,7461170705158147350,1737195509,7461197689657721622
1,7461170705158147350,0,❤️,7461170705158147350,1737191742,7461181414438634262
0,7461170705158147350,0,SPD Steht für Raketen für Selensky Fahrad Wege für Peru co2 Steuer erhöht damit Tanken und Heizen unbezahlbar gemacht Hauptsache immer Bunter und immer Toleranter,7461170705158147350,1739268188,7470099693922894614
0,7461170705158147350,0,Viel Erfolg 👍 ❤️,7461170705158147350,1737892505,7464191294173872918
0,7461170705158147350,0,die Musik...die Bilder....sie feiern sich wie die Helden 😳😳😳,7461170705158147350,1737622595,7463031748659495702
0,7458599029329628418,0,Pistorius❤️❤️❤️💪,7458599029329628418,1737724680,7463470469308777238
0,7458599029329628418,0,"Zur Info: damit ihr wisst, warum hier viele Blauzis sind. Die teilen Videos gegen die afd in Telegram, dann kommen sie & kommentieren, es sind immer die gleichen Blauzis unter verschiedenen Videos!!!",7458599029329628418,1736885758,7459867456715653910
0,7458599029329628418,0,Pistorius Kanzler 2029 🌹🌹🌹,7458599029329628418,1736591001,7458601159991247638
1,7464620447825448214,0,"3 Jahre haben wir von Daniel Schneider nichts gehört. Jetzt zum Wahlkampf lässt er sich hernieder, um unsere Stimmen zu fangen. Diesmal wird es nicht klappen, Herr Schneider. Da bin ich mir sicher.",7464620447825448214,1738001727,7464660371527582486
0,7464620447825448214,0,Es läuft derzeit für 2025. Überprüfen Sie Ihre Lesbarkeit und erhalten Sie oben 6000 € 📥 Telegramm 🔗https://t.me/P_Fando2025,7464620447825448214,1738490723,7466760658097586949
0,7464620447825448214,0,💙💙💙,7464620447825448214,1738101127,7465087351597957910
0,7464620447825448214,0,❤️❤️❤️SPD❤️❤️❤️💪,7464620447825448214,1737998510,7464646625730970390
2,7464249094282693910,0,"Nein, nach 50 Jahren SPD ist jetzt Schluss. Daniel Schneider hat mich so enttäuscht. Er wollte uns alle zwangsimpfen. Das werde ich ihm nie verzeihen! Ich hoffe, dass er aus dem nächsten",7464249094282693910,1737906651,7464252028329493270
1,7464249094282693910,0,Auf keinen Fall SPD,7464249094282693910,1737914897,7464287427773350678
1,7464249094282693910,0,SPD????😂😂 Nie wieder. Was habt ihr denn bis jetzt geschafft? Außer die Ukraine zu füttern,7464249094282693910,1737907095,7464253962452665110
0,7464249094282693910,0,jawoll mach ich bestimmt nich sondern nur die echte Demokratie nämlich 💙💙💙💙💙💙💙,7464249094282693910,1738269247,7465809429666382614
0,7464249094282693910,0,können wir nicht wählen die vergessen ja alles und lügen und betrügen tun sie auch noch,7464249094282693910,1738127827,7465201350319702806
0,7464249094282693910,0,erlich was los mit euch SPD 🤦AFD das ist Deutschland,7464249094282693910,1737992267,7464619759377220374
0,7464249094282693910,0,😂😂😂💙💙💙,7464249094282693910,1737906696,7464252212698448662
6,7463432000532122902,1,Ich glaube wenn wir es richtig machen dass wir die CDU irgendwann wieder demontieren können denn sie sind hässlich in der politischen Landschaft😎,7463432000532122902,1737721816,7463458123815617302
5,7463432000532122902,0,Dieser Merz unmöglich er ist nicht wählbar 🤮🤮🤮er darf kein Kanzler werden,7463432000532122902,1737722792,7463462295470850838
3,7463432000532122902,0,Niiiiiiiiemals Merz,7463432000532122902,1737771093,7463668481306788630
3,7463432000532122902,0,Merz führt das energiewirtschaftlich extrem wichtige Kriterium der Hässlichkeit ein. Das zeugt von geballter Kompetenz!,7463432000532122902,1737725711,7463474880584319766
3,7463432000532122902,0,💚💚💚🤝❤️❤️❤️,7463432000532122902,1737722807,7463462351242380054
2,7463432000532122902,0,"afd lügenpartei und Merz sind schon verlobt ,unwählbar diese Lügen Politiker",7463432000532122902,1737790931,7463754838762799894
2,7463432000532122902,0,pro Energiewende,7463432000532122902,1737735861,7463518538179937046
0,7463432000532122902,0,💙💙💙💙,7463432000532122902,1738212139,7465563008259064598
0,7463432000532122902,0,.. da liegt er nicht falsch .. wir werden weitere alternative Energien finden .. aber das ist nichts für die Kleinhirne der SPD😏😜😂,7463432000532122902,1737726576,7463478560356778774
1,7468970982267522326,1,Unsere Zukunft #spd #ernergy,7468970982267522326,1739034204,7469094907614020374
0,7467893383067962646,0,für welche Partei?,7467893383067962646,1739148924,7469587118135001878
0,7467893383067962646,0,Daniel wir drücken dir die Daumen 👍🏻,7467893383067962646,1738961076,7468780747111105302
0,7467893383067962646,0,"Ich mache das, weil ich genau diese Empfehlungen gesehen habe und beschlossen habe, es auszuprobieren. Jetzt bin ich schuldenfrei 🥰meet @Jones Aldrich TD",7467893383067962646,1738835976,7468243496169014022
0,7467893383067962646,0,"Ich habe gerade meinen Krypto-Gewinn von 35.000 € erhalten. Ich liebe dich, Samuel, und Gott segne dich so sehr 🙏 @Erzieher Samuel",7467893383067962646,1738773669,7467975933908681478
0,7467893383067962646,0,"Ich bitte um die Änderung des Transplantationsgesetz, damit ich und andere Kranken eine Chance auf Leben haben",7467893383067962646,1738756013,7467899940837950230
1,7467572850849811734,0,Das ist meine Vicky! ❤️,7467572850849811734,1739996309,7473227143997440790
2,7467572850849811734,0,💪❤️,7467572850849811734,1739996710,7473228803650929430
0,7467572850849811734,0,😂😂😂💙💙💙,7467572850849811734,1738703326,7467673757718266646
4,7466012091380452630,0,"Die Union schießt sich ins Ausseits.
Für Rot-Grün-Rot!",7466012091380452630,1738317842,7466017966116061974
0,7466012091380452630,0,Scholz istxerstcrechtcder Falsche oder?,7466012091380452630,1739379872,7470579493448549142
0,7466012091380452630,0,ich bin von der SPD Maßlos enttäuscht,7466012091380452630,1739149007,7469587444883866390
0,7466012091380452630,0,Nur die AFD,7466012091380452630,1739148977,7469587181835191042
0,7466012091380452630,0,Oh schon wieder Daniel Schneider nach 3 Jahren völliger Ruhe. Da will wohl jemand wiedergewählt werden. Das wird aber diesmal nicht klappen. Wetten? Platz 17 reicht nicht oder? Ich werde anders wählen,7466012091380452630,1738583719,7467160010720887574
0,7466012091380452630,0,Scholz und habeck wollen den Merz nicht mehr,7466012091380452630,1738447815,7466576290767848214
