text,video_id,create_time,id,like_count,parent_comment_id,reply_count
Links wählen 👏👏👏,7457997774538149142,1736451059,7458000445467771670,8,7457997774538149142,0
"Absolut krass, dass sowas ständig passiert.",7457997774538149142,1736452099,7458004939416077078,5,7457997774538149142,0
abschiebkurs ist rechts. die linke ist als einziges noch wählbar,7457997774538149142,1736510102,7458253858205139734,3,7457997774538149142,0
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,7457997774538149142,1736619443,7458723496660419350,1,7457997774538149142,0
✌🏻✊️🫵💪🚩,7457997774538149142,1736524075,7458313950175839009,1,7457997774538149142,0
❤️❤️❤️,7457997774538149142,1738365603,7466223087517319958,0,7457997774538149142,0
"╔════༺❀༻🩷༺❀༻════╗
🚩❤️🖤✲DieLinke 2025✲🖤❤️🚩
╚════༺❀༻🩷༺❀༻════╝",7457997774538149142,1738365418,7466222204659172118,0,7457997774538149142,0
"Wie kann es sein, dass jemand nicht Deutscher ist, wenn er nie im Ausland gelebt hat?",7457997774538149142,1736971561,7460235861998568214,0,7457997774538149142,0
"das kann ich mir nicht vorstellen,was hat er angestellt",7457997774538149142,1736851635,7459720822610133782,0,7457997774538149142,0
deshalb die linke ❤️,7457997774538149142,1736842622,7459681988984816406,0,7457997774538149142,0
"Entschuldigung, dieses Geschwätz ist nicht zu ertragen. Warum - weil es unzulässig verallgemeinert und damit Opfer verhöhnt!",7457997774538149142,1736452376,7458006115570729750,0,7457997774538149142,3
Lernt keiner aus zwei Weltkriegen,7457127251142905110,1736252491,7457147544037950230,2,7457127251142905110,0
"Sehr gut gesprochen, danke",7457127251142905110,1736329109,7457476586087875350,1,7457127251142905110,1
👍👍👍👍👍,7457127251142905110,1736328287,7457473096275084054,1,7457127251142905110,0
💙💙💙👑👑👑💙💙💙,7457127251142905110,1736326407,7457465004938314518,1,7457127251142905110,0
💙💙💙💙💙💙🥰🥰🥰,7457127251142905110,1736252360,7457146996018234134,1,7457127251142905110,3
Sehr schön gesprochen 🌺🌺🌺,7457127251142905110,1736248957,7457132386405679894,1,7457127251142905110,0
🖤❤️,7457127251142905110,1736248223,7457129207317005078,1,7457127251142905110,0
wie tief stecken die Altparteien im USA sumpf😁,7457127251142905110,1738488509,7466751012105667350,0,7457127251142905110,0
❤️✊🏻🚩,7457127251142905110,1738044419,7464843614229906198,0,7457127251142905110,0
🤮🤮🤮🤮🤮,7457127251142905110,1736547853,7458415959205151510,0,7457127251142905110,0
Hast du auch belastbare Belege für deine Behauptung?,7457127251142905110,1736429715,7457908770128216854,0,7457127251142905110,0
"Deshalb gehört auf GEZ weg, welche die ÖR finanzieren.",7457127251142905110,1736373778,7457668516763190038,0,7457127251142905110,0
"Solange anscheinend niemand sagt, oder weiß, in welcher Demokratie wir Leben, wird es kein besseres Deutschland geben. 😳✨",7457127251142905110,1736364658,7457629375815566102,0,7457127251142905110,0
Die Linke informieren ? 🤦 bin fassungslos,7457127251142905110,1736355509,7457590055256556310,0,7457127251142905110,2
😂,7457127251142905110,1736275844,7457247909714182945,0,7457127251142905110,0
"toll, aber nicht überzeugend",7457127251142905110,1736251226,7457142138300859158,0,7457127251142905110,0
Nach der Ampel Links..... Bitte endlich Politik für die Menschen ich kann das alles nicht mehr,7456371602171694358,1736073968,7456380835693478678,14,7456371602171694358,3
"Es wäre so wichtig, dass die Linke etwas erreicht. Ich wünsche es mir so sehr, da ich Angst habe... 🙏",7456371602171694358,1736074649,7456383775552062230,4,7456371602171694358,0
Für die meisten Nicht-rechten waren random Männer schuld mit den Böllern.,7456371602171694358,1736075185,7456386074353812246,2,7456371602171694358,1
161 ❤️🖤,7456371602171694358,1736092705,7456461306079724310,1,7456371602171694358,0
"Pippi Langstrumpf macht sich ihre Welt, wie sie ihr gefällt",7456371602171694358,1736091706,7456457034285220630,1,7456371602171694358,0
♥️♥️♥️♥️,7456371602171694358,1736173205,7456807017321251616,0,7456371602171694358,0
Ihr solltet den Grünen mal anbieten in Zukunft deren Vorschläge Korrektur zu lesen. 🙂,7461624856090774807,1737320662,7461735276805980950,2,7461624856090774807,0
🩷🩷,7461624856090774807,1737297125,7461634162804228886,1,7461624856090774807,0
Nach der Ampel links 🥰🥰🚩🟥,7460899407085505814,1737127016,7460903494586434326,3,7460899407085505814,0
Nach der Ampel LINKS 👍,7460899407085505814,1737153565,7461017499573191446,1,7460899407085505814,0
Wir haben aber auch ein Recht auf innere Sicherheit !!,7460899407085505814,1737134320,7460934784887751446,1,7460899407085505814,6
nach der Ampel links 💪💪💪,7460899407085505814,1737664469,7463211937116095234,0,7460899407085505814,0
"Hoffentlich heißt's 2025: ""Nie wieder DIE LINKE im Bundestag ist JETZT !""
Dann bleiben die Abgeordneten von linkem Schwachsinn verschont ! 🙏",7460899407085505814,1737143052,7460972398490960662,0,7460899407085505814,1
wir können aber nicht jedem helfen 🤔,7460899407085505814,1737135995,7460942135219667734,0,7460899407085505814,2
Mehr Waffen,7460899407085505814,1737135728,7460940953043026710,0,7460899407085505814,0
🩷🩷🩷🩷🩷🩷🩷,7460508161267535126,1737050324,7460574143563039510,4,7460508161267535126,0
♥️♥️♥️,7460508161267535126,1737077895,7460691247310095126,3,7460508161267535126,0
❤️❤️❤️,7460508161267535126,1737316035,7461715384711938818,2,7460508161267535126,0
Die Linke 🥰🥰,7460508161267535126,1737112884,7460842728654865174,2,7460508161267535126,0
Eine DDR 2.0 braucht Deutschland nicht!,7460508161267535126,1737042071,7460538606702068502,2,7460508161267535126,3
Wie stellt sich die linke die hilfe für alleinerziehende eltern vor ? würde die linke gern wählen,7460508161267535126,1737036217,7460513536461112086,2,7460508161267535126,6
💜💜💜🕊️✌️Frieden🕊️💜💜💜💜,7460508161267535126,1737246284,7461415386909672214,1,7460508161267535126,0
"Was ist mit der Antifa, bin gegen Gewalt gegen anders Denkende !",7460508161267535126,1737214893,7461280856793121558,1,7460508161267535126,0
Wir haben noch keinen April.,7460508161267535126,1737185900,7461156200937210646,1,7460508161267535126,0
Wacht endlich auf und wählt Links 🩷🩷,7460508161267535126,1737120668,7460876155240973078,1,7460508161267535126,1
💙💙💙💙💙💙💙,7460508161267535126,1737049652,7460571253331903254,1,7460508161267535126,2
"Die Linke, um Deutschland den Rest zu geben.",7460508161267535126,1742139313,7482431248037380870,0,7460508161267535126,0
niemals linke,7460508161267535126,1741945335,7481598094230471446,0,7460508161267535126,0
krank,7460508161267535126,1741374739,7479147516668478230,0,7460508161267535126,0
"Unwählbar, Linke sind die Nachfolger der SED",7460508161267535126,1740248239,7474309116514419478,0,7460508161267535126,0
🩷🩷✌️🩷🩷🩷✌️🩷🩷🩷✌️🩷🩷🩷✌️🩷🩷,7460508161267535126,1739899439,7472811007657739030,0,7460508161267535126,0
🩷🩷🩷🩷🩷✌️🩷🩷🩷🩷🩷✌️🩷🩷🩷🩷🩷,7460508161267535126,1739899422,7472810926254818070,0,7460508161267535126,0
👍♥️Die Linken Partei ♥️♥️♥️♥️,7460508161267535126,1738678569,7467567293583049494,0,7460508161267535126,0
