id,like_count,parent_comment_id,reply_count,text,video_id,create_time
7469679354081461014,0,7455698648802888983,0,👏👏👏,7455698648802888983,1739170367
7459807007911084822,8,7459804333262081302,1,Was hat Habeck eigentlich gegen die normalen Bürger? 🙈🙈🙈,7459804333262081302,1736871685
7459810474659365654,3,7459804333262081302,0,"Wie kann man den bloß wählen.😡
Nur noch💙",7459804333262081302,1736872499
7459820272843391766,2,7459804333262081302,0,Habeck 💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀,7459804333262081302,1736874788
7459822561900102422,1,7459804333262081302,0,"Der darf gerne alleine zu mir kommen und mir seine Inkompetenz erklären! Die Hand darf er auch aufhalten, ich lege ihm was großes schweres da rein! Die Geste wird er nur nicht verstehen, so wie vieles",7459804333262081302,1736875305
7459818775345709846,1,7459804333262081302,0,blau,7459804333262081302,1736874426
7460395916299944726,0,7459804333262081302,0,Die Grünen haben in Deutschland Ausgedient!!!! Wird Zeit die AFD zu wählen 💙💙👍👍👍,7459804333262081302,1737008905
7459843704770429718,0,7459804333262081302,0,Habeck ist wirklich ein sehr volksfreundlicher Mensch der hat ja so tolle Ideen 👍😂 ich hoffe es fällt ihm noch mehr ein 😁 als AFDler sage ich bereits Jetzt schonmal Danke 👍😃💙🇩🇪,7459804333262081302,1736880231
7459843213371048726,0,7459804333262081302,0,Den sollten die heitzung abdrehen soll ein Hemd mehr anziehen 👍👍👍😂,7459804333262081302,1736880126
7459833470942036758,0,7459804333262081302,0,Grüne braucht keiner mehr unwählbar,7459804333262081302,1736877858
7459827973194629910,0,7459804333262081302,0,Habeck muss ins Gefängnis wie Rudolf Hess 🤷‍♀️🇩🇪,7459804333262081302,1736876567
7459820089195447062,0,7459804333262081302,0,😡😡😡😡,7459804333262081302,1736874740
7459817016262689558,0,7459804333262081302,0,💙💙💙💙💙💙💙💙💙💙💙💙👍👍👍👍👍,7459804333262081302,1736874017
7459012301477151510,1,7458757474569456918,0,Merz 🖤🖤🖤🖤🖤👍🏻,7458757474569456918,1736686662
7459012333248152322,1,7458757474569456918,0,Merz🖤🖤🖤🖤,7458757474569456918,1736686658
7458946849363428118,1,7458757474569456918,0,🤩🤩🤩,7458757474569456918,1736671490
7458806342532252438,0,7458757474569456918,0,💙💙👍,7458757474569456918,1736638747
7458802151278314242,0,7458757474569456918,0,💙💙💙💙💙💙,7458757474569456918,1736637785
7458800672605389590,0,7458757474569456918,0,Oh mit Lolli und Stift wird geködert!!!!,7458757474569456918,1736637460
7458799340313314070,0,7458757474569456918,0,💙,7458757474569456918,1736637122
7458791976729641750,0,7458757474569456918,0,nicht mit euch!,7458757474569456918,1736635382
7458791785343992598,0,7458757474569456918,0,Da würde meine Kinder kein lolly bekommen. Ein lolly pro Kreuz bei der Wahl??? 💙💙💙💙💙💙,7458757474569456918,1736635351
7458788633255412503,0,7458757474569456918,0,predator mit diesen lollis digga,7458757474569456918,1736634637
7458788513103037206,0,7458757474569456918,0,Nur AFD 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙 💙,7458757474569456918,1736634580
7458786205365732098,0,7458757474569456918,0,"╭━━━╮╭━╮╱╭╮💙
┃╭━╮┃┃╭╯╱┃┃💙
┃┃╱┃┣╯╰┳━╯┃💙
┃╰━╯┣╮╭┫╭╮┃💙
┃╭━╮┃┃┃┃╰╯┃💙
╰╯╱╰╯╰╯╰━━╯💙",7458757474569456918,1736634063
7458786283234673430,0,7458757474569456918,0,💙 wir werden euch jagen 💙,7458757474569456918,1736634053
7458784975363310358,0,7458757474569456918,0,Och Nee .....ich habe mein Herz schon an die AfD vergeben 👍💙💙💙👍,7458757474569456918,1736633770
7458781101240501014,0,7458757474569456918,0,Keine Macht mehr den Altparteien! CDUCSU SPD FDP GRÜNE UNTER 5%,7458757474569456918,1736632879
7458759107521184534,0,7458757474569456918,1,"Wähl die CDU und du kriegst nen Lutscher. Ohhhh,wie süss . Sehr starke Argumente . 👍",7458757474569456918,1736627723
7463381233599988502,6,7463380074004368662,0,Hast das gleiche gesagt nach Magdeburg,7463380074004368662,1737703947
7463384433976214294,4,7463380074004368662,0,Er hat recht solange die Bürger das nicht ändern warum sollte er,7463380074004368662,1737704714
7465977241579668246,3,7463380074004368662,0,Um Gottes Willen 😱😱😱😱😱😱😱,7463380074004368662,1738308348
7463381102393688854,3,7463380074004368662,0,Nur AFD,7463380074004368662,1737703920
7465977272026546966,2,7463380074004368662,0,Nur 💙💙💙💙💙,7463380074004368662,1738308364
7465726103672849174,2,7463380074004368662,0,💙👍💯💙👍💯💙👍💯👍💙,7463380074004368662,1738249859
7463470497766900502,2,7463380074004368662,0,🤣🤣🤣,7463380074004368662,1737724682
7467150897257825046,1,7463380074004368662,0,Der glaubt immer noch dass er es gut gemacht 😄 😅 hat....,7463380074004368662,1738581613
7466534620361622294,1,7463380074004368662,0,Bye Olaf!😂,7463380074004368662,1738438088
7463386919352353558,1,7463380074004368662,0,"also immer nach dem Motto "" weiter so""",7463380074004368662,1737705263
7469068807563920150,0,7463380074004368662,0,"Nichts wird gemacht Bla ,Bla Niemals SPD 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡",7463380074004368662,1739028147
7467647067076051734,0,7463380074004368662,0,😡😡😡😡😡😡😡😡😡😡,7463380074004368662,1738697109
7463590713939329814,0,7463380074004368662,0,Hau ab.💪💪💪💪💪💪💪💪💪💪💪💪,7463380074004368662,1737752663
7462633902865564438,13,7462630127327874326,0,niemals niemals niemals Merz 😡😡😡😡😡,7462630127327874326,1737529987
7462658188367151894,6,7462630127327874326,0,Merz 🤡,7462630127327874326,1737535595
7462633247265751830,6,7462630127327874326,0,💙💙💙💙,7462630127327874326,1737529807
7462657315197879042,5,7462630127327874326,0,Alles nur nicht Merz,7462630127327874326,1737535396
7462641163108942614,4,7462630127327874326,0,ich wander nach Russland aus wenn der an die Macht kommt,7462630127327874326,1737531662
7462651473097343766,2,7462630127327874326,0,niemals....,7462630127327874326,1737534017
7462650103745626913,2,7462630127327874326,0,💙💙💙,7462630127327874326,1737533678
7462644719786443542,2,7462630127327874326,0,Freue mich schon auf die Kreuzchen bei der AfD zu machen 🥰💙💙💙💙💙💙,7462630127327874326,1737532482
7462638199182770966,2,7462630127327874326,0,Würde sogar lieber Linke wählen als Merz,7462630127327874326,1737530959
7462658593199588098,1,7462630127327874326,0,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7462630127327874326,1737535727
7462656926104716054,1,7462630127327874326,0,joa da habe ich dann Geburtstag 😅,7462630127327874326,1737535337
7462765376783745814,0,7462630127327874326,0,Ich bin Team Merkel,7462630127327874326,1737560510
7462689052153627414,0,7462630127327874326,0,🖤🖤🖤👍💪👏🙏🔥,7462630127327874326,1737542788
7462668340864697110,0,7462630127327874326,0,Nein! 👎,7462630127327874326,1737537967
7462667248823436054,0,7462630127327874326,0,"Ich werde niemals den Merz wählen, denn das bedeutet den Krieg mit Russland zu wählen. Nur die AfD kommt für mich in Frage.",7462630127327874326,1737537724
7462662251464737558,0,7462630127327874326,0,"Nein zu Merz, nein zu sizaN",7462630127327874326,1737536531
7462656778506584854,0,7462630127327874326,0,💙💙💙,7462630127327874326,1737535277
7462652912335897366,0,7462630127327874326,0,Fui,7462630127327874326,1737534385
7462649257972269846,0,7462630127327874326,0,AFD 🥰 AFD 😇🥰 AFD 🥰🤗😇🥰🤗😇,7462630127327874326,1737533515
7462649215324406550,0,7462630127327874326,0,"Niemals CDU , niemals Merz!🇩🇪",7462630127327874326,1737533483
7462644922492732182,0,7462630127327874326,0,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙👍👍👍👍👍👍🥰🥰🥰🥰🥰🥰🥰🥰🥰,7462630127327874326,1737532532
7474215904986678038,7,7474183609306320150,0,Bestimmt nicht,7474183609306320150,1740226541
7474185850243613462,5,7474183609306320150,0,💙💙💙💯💯💯💙💙💙💯💯💯💙💙💙💯💯💯💙💙💙,7474183609306320150,1740219538
7474226363533820694,3,7474183609306320150,0,💙💙💙💙💙💙,7474183609306320150,1740228974
7488692406373319446,2,7474183609306320150,0,💪💪Jajajajaj,7474183609306320150,1743597084
7474530395242087190,2,7474183609306320150,0,Wer jetzt noch Altparteien wählt hat die Kontrolle über sein Leben verloren,7474183609306320150,1740299762
7474244927410586390,2,7474183609306320150,0,"🖤🖤🖤👍💪🙏👏🔥💯%🖤🖤🖤
Beide Stimmen für die CDU ist
doch klar!🖤🖤🖤",7474183609306320150,1740233306
7474190240581518102,2,7474183609306320150,0,Eine CDU/ CSU mit Friedrich Merz an der Spitze auf keinen Fall.,7474183609306320150,1740220566
7484995576582128406,1,7474183609306320150,0,Satire bitte Kennzeichen!,7474183609306320150,1742736345
7484925439581192982,1,7474183609306320150,0,niemals 👍💙💙💙💙💙💙💙💙👍,7474183609306320150,1742720017
7484995465910911766,0,7474183609306320150,0,🤣🤣🤣🤣🤣🤣🤣🤣🤣,7474183609306320150,1742736319
7479911539426575126,0,7474183609306320150,0,CDU ist dumm,7474183609306320150,1741552632
7474345275679851286,0,7474183609306320150,0,😂 da muss man sich wirklich an den Kopf lang und kaputt lachen die Verursacher belügen sich selbst die korrupten kartellparteien 60 Jahre lang sklavenpolitik machen!,7474183609306320150,1740256649
7474268226877326102,0,7474183609306320150,0,Mit der CDU wählt ihr Terror und Krieg mit Russland 💙💙💙💙💙💙💙,7474183609306320150,1740238713
7474198783107547926,0,7474183609306320150,0,"💙 mit Weidel, Höcke und Co. untragbar!
❤️💚 möchten ein weiterso wie bisher. Unmöglich!
Noch weiter Links geht gar nicht! 👎
Für einen wirklichen Politikwechsel morgen beide Stimmen 🖤🖤!",7474183609306320150,1740222551
7484157246211408662,1,7474183609306320150,0,Da ist ein typischer Kinder..rd.. der CDU.🤮🙈🤮🙈🤮🙈,7474183609306320150,1742541171
7474249804609864470,85,7474007032308370690,1,Raab ist einfach geil😂😂😂😂👍,7474007032308370690,1740234435
7474182545878958870,36,7474007032308370690,0,Raab will sein Vermögen schützen 😭,7474007032308370690,1740218774
7475021752026268438,5,7474007032308370690,0,Eigentlich sollte Raab uns beim ESC zur 1 machen und nicht Merz zur 1😏 Schief gelaufen irgendwie,7474007032308370690,1740414171
7474389894317064982,4,7474007032308370690,4,wie heißt der Song gibst auf Spotify?,7474007032308370690,1740267058
7476362120070906646,1,7474007032308370690,0,"korrekte politische Meinung 😂 Merz wird der schlechteste Kanzler aller Zeiten.hält jetzt schon keine Wahlversprechen, genießt eure letzten Jahre",7474007032308370690,1740726227
7474718723480830742,1,7474007032308370690,0,💙💙💙💙💙,7474007032308370690,1740343603
7474485336200315670,1,7474007032308370690,2,🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤🖤,7474007032308370690,1740289442
