id,create_time,text,like_count,reply_count,parent_comment_id,video_id
7463119725237879574,2025-01-23 14:36:49,"╔════༺❀༻❤️༺❀༻════╗
*🚩🩷🏴🚩✲Linke2025✲🏴🚩🩷🚩*
╚════༺❀༻❤️༺❀༻════╝",6,0,7463108052258934038,7463108052258934038
7463151156094845718,2025-01-23 16:39:06,Ne ne ne nur AfD 💙💙,1,1,7463108052258934038,7463108052258934038
7463147457473151766,2025-01-23 16:24:34,"Wer soziale Gerechtigkeit möchte, sollte keine wischi waschsi Sozialdemokraten Partei wählen, sondern die Linkspartei",1,4,7463108052258934038,7463108052258934038
7464580383205491461,2025-01-27 13:04:54,Ich bin traurig weil ich an einer unheilbaren Krankheit leide weshalb ich schnell 230000€ an eine verantwortliche Person.GEBEN möchte Kontaktieren Sie mich um mehr zu erfahren annatrossen8@gmail.com.,0,0,7463108052258934038,7463108052258934038
7464031615951176470,2025-01-26 01:37:41,Nur die 💯💯💯💯SPD,0,0,7463108052258934038,7463108052258934038
7463134048525746966,2025-01-23 15:32:15,Nein danke,0,0,7463108052258934038,7463108052258934038
7463111408077030166,2025-01-23 14:05:10,💯💯💯,0,0,7463108052258934038,7463108052258934038
7469634698990781190,2025-02-10 03:58:15,Innerhalb von 12 Tagen habe ich 2.500€ in Forex investiert und unglaubliche 45.000€ Gewinn gemacht. Mehr Infos bei Samuel @Erzieher Samuel,1,1,7467229958172118295,7467229958172118295
7467369531079426838,2025-02-04 01:32:41,Ich wehle Olaf scholtz 💯💯💯💯weil ich überzeugt bin das mehr kann als afd wählt SPD jezt 💯💯💯💯,1,0,7467229958172118295,7467229958172118295
7467240079934440214,2025-02-03 17:05:56,❤️❤️❤️,1,0,7467229958172118295,7467229958172118295
7467233288149025558,2025-02-03 16:39:51,Nie wieder SPD. Die SPD hat ihre Wähler verraten. Nie wieder ist jetzt. Deshalb nur noch blau 💙💙💙,1,3,7467229958172118295,7467229958172118295
7467298403908109078,2025-02-03 20:52:06,❤️❤️❤️,0,0,7467229958172118295,7467229958172118295
7467249239358620438,2025-02-03 17:41:19,🖤🖤🖤,0,0,7467229958172118295,7467229958172118295
