id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text
7458223419918781718,"Winterwahlkampf? Gar kein Bock. Naja immerhin gibt’s nun Musik! Folgt mal rein! gleft.de/8V5 Deshalb Die Linke! #fy #fyp #musik #politik #sozialismus #links #linke #deshalbdielinke #spotify @DJ Gysi @E.v.A., die Politikerin @Die Linke @ines_schwerdtner ",1736502969,DE,6,544,61,9,7458223405804948247,"['musik', 'fy', 'fyp', 'spotify', 'links', 'linke', 'politik', 'sozialismus', 'deshalbdielinke']",dielinkelsa,,,
7455738489968004374,"Wir sind zurück! Und dann direkt mit diesem Banger! Teilt den Beitrag gern! Euch erwarten große Dinge – sogar, wenn unser großer kleiner Gysi dabei ist! 😏 #fy #fyp #deshalbdielinke #dielinkelsa #links #dielinke #161 #deswegendielinke @Linksjugend Treptow-Köpenick @DJ Gysi @E.v.A., die Politikerin @Die Linke ",1735924395,DE,5,750,129,6,7455738496910543638,"['fy', 'fyp', 'links', 'dielinke', '161', 'dielinkelsa', 'deshalbdielinke', 'deswegendielinke']",dielinkelsa,,,
7461315485913632022,"Kurzer Bericht vom Bundesparteitag von unserer Landesvorsitzenden und Spitzenkandidatin Janina Böttger! Für ein gutes Leben für alle: #DeshalbDieLinke  #fyp #fy #linke #dielinke #links #antifa #sachsenanhalt @Die Linke @E.v.A., die Politikerin @dielinkeblk @ines_schwerdtner @Die Linke Jena ",1737222891,DE,10,1205,200,72,7461315479575677718,"['fy', 'fyp', 'links', 'linke', 'antifa', 'sachsenanhalt', 'dielinke', 'deshalbdielinke']",dielinkelsa,,,
7460937459463884054,"Weshalb die Linke? #DeshalbDieLinke! Am 23.02. @Die Linke wählen! #fyp #fy #linke #btw25 #frieden #inflation #kultur #einkauf #teuer #deutschland #fckafd #links #sachsenanhalt@ines_schwerdtner @E.v.A., die Politikerin @dielinkeblk @Die Linke Sachsen ",1737134875,DE,7,790,148,7,7460937435271236374,"['fy', 'deutschland', 'fyp', 'links', 'einkauf', 'frieden', 'linke', 'kultur', 'teuer', 'fckafd', 'sachsenanhalt', 'inflation', 'btw25', 'deshalbdielinke']",dielinkelsa,,,
7458976428936138006,"Richtig Bock auf Wahlkampf! Keinen Bock auf Merz oder pseudolinke Abschiebe- und Militarisierungsparteien! Mit die im Morgen rot! Für das gute Leben für alle! #deshalbdielinke #dielinke #links #btw25 #fckafd #antifa @ines_schwerdtner @E.v.A., die Politikerin @Die Linke ",1736678288,DE,6,1062,105,14,7458976417310542614,"['links', 'antifa', 'fckafd', 'dielinke', 'btw25', 'deshalbdielinke']",dielinkelsa,,,
7464185008681389334,"Ampel? Lindner? Scholz? Merz? Gar kein Bock mehr auf dieses Schauspiel. Da muss man sich ablenken! Also Freund:innen und Atz:innen zusammentrommeln und sich die Kugel geben! 🎱 #fyp #fy #dielinke #deshalbdielinke #linke #nachderampellinks #like #btw25 @E.v.A., die Politikerin @dielinkeblk @Die Linke @ines_schwerdtner ",1737891005,DE,7,733,110,11,7195677051171375106,"['like', 'fy', 'fyp', 'linke', 'dielinke', 'btw25', 'nachderampellinks', 'deshalbdielinke']",dielinkelsa,,,
7463398740544539926,"Auf geht‘s! Keine Stimme ist verschenkt! Mehr Geld für alle bis 80.000€ Brutto im Jahr, Menschlichkeit statt grüner Heuchelei, Arbeitsrechte statt SPD-Politik und vor allem: Immer da für dich! #deshalbdielinke #dielinke #links #sachsenanhalt #btw25 #fckafd @ines_schwerdtner @Die Linke @E.v.A., die Politikerin ",1737707941,DE,17,9273,1313,122,7463398719291951894,"['links', 'fckafd', 'sachsenanhalt', 'dielinke', 'btw25', 'deshalbdielinke']",dielinkelsa,,,"Krankenhaus muss ich nicht in 1. Linie rechnen, sondern in 1. Linie für Gesundheit zuständig sein. es wird höchste Zeit, dass wir das mal begreifen.
"
7462761050296061207,"Wir haben schon mehr für die Mieterinnen und Mieter getan, als die SPD in der ganzen Regierung.  Mach jetzt den Heizkostencheck und suche im Browser: „Die Linke Heizkostencheck“ Und werde Teil der Kampagne und teile Beiträge und Bilder mit #DeshalbDieLinke! deshalbdielinke.de #dielinke #fyp #fy #linke #links #tiktok #btw25 #nachderampellinks @ines_schwerdtner @Die Linke @Die Linke NRW  ",1737559465,DE,14,1214,305,18,7462761044667042582,"['tiktok', 'fy', 'fyp', 'links', 'linke', 'dielinke', 'btw25', 'nachderampellinks', 'deshalbdielinke']",dielinkelsa,,,wusstest du dass man bei uns die Heizkosten einreichen kann viele der Heizkostenabrechnung sind nämlich falsch wir haben in einem Monat schon mehr für die Mieterin und Mieter getan als die SPD in der ganzen Regierung deshalbdielinke.de
7472009963418750230,Nur Die Linke kämpft gegen Armut! Und nimmt dabei nur den Überreichen! #deshalbdielinke #dielinke #links #linke #btw25 #nachderampellinks @Herr.Politiker @DIE LINKE.Hessen ,1739712895,DE,25,15437,962,351,7472010061859064578,"['links', 'linke', 'dielinke', 'btw25', 'nachderampellinks', 'deshalbdielinke']",dielinkelsa,,,"moin, ich bin Finn. wusstet ihr, dass die linke die einzige Partei in Deutschland ist, die die armutsquote mit ihrem Programm wirklich senken möchte und alle anderen Parteien in Deutschland irgendwelche steuergeschenke für Superreiche verteilen möchte? achtet die linke auf die Mehrheit der Menschen und möchte 90 Prozent der Menschen in Deutschland steuerlich entlasten und deswegen sagen Heidi, Jan und ich deshalb die linke.
"
7470991258815859970,"Wer ist näher an den Leuten, @Bodo Ramelow? #deshalbdielinke #dielinke #links #linke #fcknzs #fckafd #sozialismus ",1739475708,DE,3,1001,189,5,7470991259960838914,"['links', 'linke', 'fcknzs', 'fckafd', 'dielinke', 'sozialismus', 'deshalbdielinke']",dielinkelsa,,,
