id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7473582420336430358,alex.throm,CDU_CSU,"Unser Land 🇩🇪 braucht den Sofortausreisearrest! Dies hat unser Kanzlerkandidat Friedrich Merz einmal mehr im Gespräch mit Politico 🎙️ klargestellt.  Der von mir Anfang 2024 erarbeitete Ausreisearrest ist nicht nur Bestandteil unseres 5-Punkte-Plans, sondern wird auch in den Bundesländern, wie beispielsweise vom sächsischen Innenminister Armin Schuster, unterstützt.  Warum wir den Sofortausreisearrest JETZT brauchen? Hört gerne rein! 🔊 P.S.: Am Sonntag gilt’s: Wer einen echten Politikwechsel in der Migrationspolitik möchte, muss mit beiden Stimmen CDU wählen! 🗳️  #migration #inneresicherheit #asyl #abschiebungen #ausreisearrest #merz #cdu #arminschuster #throm #politico  Quelle: - Armin Schuster, Rede im Deutschen Bundestag, 03. Juli 2024. - Friedrich Merz, Politico Berlin Playbook, 18. Februar 2025. 📸 (Friedrich Merz): CDU/Tobias Koch","wir Aus den Ländern halten den sofort ausreisearrest äh, der Unionsfraktion und von Alexander Trump für absolut richtig und zielführend. rechnet man das mal auf die Bundesrepublik Deutschland hoch, dann sind wir ungefähr bei 500 Personen, die eine ernsthafte Gefahr darstellen für die innere Sicherheit und Ordnung unseres Landes. abschiebehaft, abschiebehaft. und wenn es eben keine haftgründe gibt, dann muss man ausreisegewahrsam äh unbefristet ermöglichen. diese Personen müssen dieses Land verlassen und zwar auch wenn sie Syrer sind und wenn sie Afghanen sind. wir wollen den unbefristeten ausreisearrest, selbstverständlich nach verbüsung der Strafe und zwar so Lange, bis der Täter freiwillig ausreist nach Afghanistan oder Syrien. liebe Kolleginnen und Kollegen, also also quasi 1 Arrest mit 3 Wänden der zurück, der Weg zurück in die deutsche Gesellschaft ist dauerhaft verschlossen, den hat er sich selbst verbaut. eine Wand aber steht jederzeit offen, nämlich zurück in ihr, in sein Heimatland. und die Dauer dieses arrestes, darüber entscheidet der schwere Straftäter selbst. ausreißepflichtige Straftäter muss deutlich gemacht werden, dass sie in diesem Land nach der Haft keinerlei Perspektive haben. keine Hoffnung auf eine Duldung nach der Haft und er wird nie wieder seinen Fuß, freien Fuß, auf deutschen Boden setzen.
","Datum: 18. Februar 2025
",[]
7459802857630420246,alois.rainer.mdb,CDU_CSU,Waldpflege ist gelebte Nachhaltigkeit. Warum liegt euch der Wald am Herzen? #niederbayern #wald #nachhaltigkeit #csu #bundestagswahl #verantwortung ,,Waldpflege ist gelebte Nachhaltigkeit.,[]
7473507596352163094,cdurlp,CDU_CSU,Kein anderes Bundesland investiert so wenig wie Rheinland-Pfalz. Und die zur Verfügung stehenden Mittel werden in bedeutender Höhe dann noch nicht mal in die Umsetzung gebracht! @Gordon Schnieder bringt es auf den Punkt: Die Ampel verspielt die Zukunft unseres Landes! #cdu #cdurlp #rheinlandpfalz #plenum #finanzen #bundestagswahl ,"sie verspielen die Zukunft unserer Heimat, wenn sie die Basis für eine prosperierende Wirtschaft kaputt sparen. sie verspielen die Zukunft unseres Landes, wenn unsere Studentinnen, unsere Forscherin und Forscher in unzumutbaren Verhältnissen arbeiten oder erst gar nicht mehr in unserem Land lernen, forschen und Lehren wollen. und sie verspielen die Zukunft unseres mittelstandes, unsere Mobilität, wenn den lebensadern der Wirtschaft wegen ihrer Politik der Zusammenbruch droht, meine Damen und Herren.
",Hashtags: #cdu #cdurlp,[]
7455688982949530902,dorobaer,CDU_CSU,Vorsätze und Wünsche für 2025✨ Wie sieht es bei euch aus? Was wünscht ihr euch für 2025? #bundestagswahl #csu #cducsu #bundestagswahl2025 #newyear #vorsätze #wünsche #neuesjahr #wahlen #friedrichmerz ,,Hashtags: #bundestagswahl #cs,[]
7458344391355157793,gunther_krichbaum,CDU_CSU,Am 18. Februar beide Stimmen für die CDU!  #CDU #Bundestagswahlen #GuntherKrichbaum,"Jean Claude juncker hat einmal gesagt, wer an Europa zweifelt, soll soldatenfriedhöfe besuchen. wir haben die Mahnung, den krieg jeden Tag vor der Haustüre in Form des wahlberges. Europa ist 1. Kontinent des Friedens, der Freiheit, der Rechtsstaatlichkeit und der Demokratie und diese Werte müssen wir jeden Tag verteidigen.
","Datum: 18. Februar
Thema:",[]
7473176773010689302,gunther_krichbaum,CDU_CSU,"Warum die CDU keinen Krieg unterstützt. Kommentar: ""Wer CDU wählt, wählt Krieg, dann ist mir die AfD doch 1000 mal lieber."" – @MariaDangel #CDU #Bundestagswahlen #GuntherKrichbaum #WiederNachVorne",,"Datum: 2021-09-26
",[]
7472805580701175062,gunther_krichbaum,CDU_CSU,"Die AfD und ihre Haltung zu Fremdenfeindlichkeit. ⚠️ Kommentar: ""Er soll lieber mal Belege offenlegen, die beweisen, dass die AfD fremdenfeindlich ist."" – @MatthiasFranke #CDU #Bundestagswahlen #GuntherKrichbaum #WiederNachVorne",,Hashtags: #AfD #Fremden,[]
7473547608657579286,gunther_krichbaum,CDU_CSU,"Reaktion auf eure Kommentare. ✌️ Kommentar: ""Bester Mann” – Bierpapst Kommentar: ""Bester Mann"" – Sipan.kurmang #CDU #Bundestagswahlen #GuntherKrichbaum #WiederNachVorne",,Hashtags: #CDU #Bundestags,[]
7456005874356669718,insidecdu,CDU_CSU,"10 Dinge, an die wir glauben🩵 #fürdich #cdu #union #politikwechsel #deutschland #politiktok",,Hashtags: #fürdich #cdu,[]
7460169205724318998,insidecdu,CDU_CSU,Was Karl-Josef Laumann sagt ☝️ ,"ich kenn Friedrich März seit vielen Jahrzehn. ich weiß 1, dass Friedrich 03.01 Mann ist, der in Deutschland am Herzen liegt, der einen Plan für Deutschland hat. und in einer Sache bin ich Mir ganz sicher, er wird bloß nicht nach m Mund reden. er wird aber anderen nicht nach m Mund reden. er ist 1 absolut verlässlicher Mann. wir brauchen beim regierungchef Verlässlichkeit, einen klaren Kompass. und ich sage ihnen, das ist genau wie in eurem unternehmen, wenn die Person, die vorne steht, anfängt zu wackeln, obwohl man so gar nicht mehr so richtig weiß, wo wo wo da hinten ist, dann wackelt in der Mannschaft hinten der Schwanz Meter weit auseinander.
","Name: Karl-Josef Laumann
The",[]
