id;like_count;parent_comment_id;reply_count;text;video_id;create_time
7458212237426131734;25;7458211547765050646;0;Markus ist einfach der coolste😎;7458211547765050646;1736500433
7458211733376877334;19;7458211547765050646;5;Team Habeck 💚;7458211547765050646;1736500363
7458339613628187414;9;7458211547765050646;0;🖤 Absolute Mehrheit Union 🖤;7458211547765050646;1736530065
7458222040555963158;9;7458211547765050646;0;Preach 🫳🏼🎤✨;7458211547765050646;1736502766
7458297694958011168;7;7458211547765050646;0;Merz kann ich aber nicht wählen 😜 Denn cool ist der ja auch nicht.;7458211547765050646;1736520286
7458329493050540805;4;7458211547765050646;0;CSU🤝🏻CDU;7458211547765050646;1736527692
7458279011807183648;3;7458211547765050646;0;Hauptsache Cannabis ist das Problem 😂😂;7458211547765050646;1736515923
7458237416332084000;3;7458211547765050646;0;🤔 wenn er gegen Cannabis vorgehen will weil es eine Droge ist, dann bitte auch gegen Alkohol und Zigaretten.;7458211547765050646;1736506245
7458618333986865942;2;7458211547765050646;0;recht hat er. der insolvenz und wärmepumpen minister darf nicht nochmal ran;7458211547765050646;1736594973
7458316711251952406;2;7458211547765050646;0;Söder erzählt was von abgehoben und macht Lebkuchen, Pullis und Christbaumkugeln mit seinem Gesicht drauf… 🤣🤣🤡;7458211547765050646;1736524736
7458316098107998998;2;7458211547765050646;0;Ist das diese Demut, von der immer die Rede ist?;7458211547765050646;1736524604
7458274498644591382;2;7458211547765050646;0;in Pension gehen ???;7458211547765050646;1736514924
7458254972251505430;2;7458211547765050646;0;wenns um Überheblichkeit geht kann Söder dem habeck sogar noch was beibringen;7458211547765050646;1736510406
7458234456866128663;2;7458211547765050646;1;Söderwas? Knödeln und Labern? Irgendein Konzept zum Umgang mit den wirklich drängenden Aufgaben von Gegenwart und Zukunft? Nichts, nur (Selbst-) Inszenierung, und zur Absicherung des Konzepts des pers;7458211547765050646;1736505615
7468325177501664022;1;7458211547765050646;0;👍👍👍;7458211547765050646;1738855007
7465282038390817538;1;7458211547765050646;0;super Herr Soeder👍👍👍;7458211547765050646;1738146511
7459125761595196182;1;7458211547765050646;0;🫳🏻🎤🖤;7458211547765050646;1736713078
7458664522811949846;1;7458211547765050646;0;Unwählbar;7458211547765050646;1736605710
7458318048983040790;1;7458211547765050646;0;Gott ist der überheblich;7458211547765050646;1736525041
7458213959188677398;1;7458211547765050646;0;Söder W;7458211547765050646;1736500852
7485061465809666838;0;7458211547765050646;0;Ich würde mich nicht von der SPD so behandeln lassen. Wenn ihr weiter in der Regierung bleiben wollt, dann macht eine Minderheiten Regierung und macht es allein. Sonst lässt euch die SPD auflaufen!!!;7458211547765050646;1742751687
7481706436729864982;0;7458211547765050646;0;Oh Markus, du bist so rückwärts gewand;7458211547765050646;1741970539
7467599148096684822;0;7458211547765050646;0;"🖤🖤🖤👍💪🙏👏🔥💯%🖤🖤🖤
Nur Merz und CDU/CSU!🖤🖤🖤";7458211547765050646;1738685966
7461240996674470679;0;7458211547765050646;0;Was Weck muss ist Söder.;7458211547765050646;1737205600
7460516207890301718;0;7458211547765050646;0;wer sind UNS;7458211547765050646;1737036878
7459527480782209825;0;7458211547765050646;0;Googelt mal NSDAP Mitglieder in anderen Parteien;7458211547765050646;1736806600
7458784836271276822;0;7458211547765050646;0;Herr Söder ist der beste Wahlkämpfer für alle anderen Parteien. Bitte posten Sie bis zur Bundestagswahl nur noch Essensbilder, weil sonst werdens keine 25%!;7458211547765050646;1736633724
7457578184261567255;59;7457576635684900118;0;niemals CDU csu;7457576635684900118;1736352747
7457597292556682006;36;7457576635684900118;1;Pleiten, Pech und Pannen...Scheuer, Ramsauer und Dobrindt😂😂😂🤣🤣🤣;7457576635684900118;1736357187
7457588164024238870;33;7457576635684900118;0;Mit Merz geht es genauso schlecht für die Bevölkerung wie bei der Ampel;7457576635684900118;1736355070
7457586146807169814;19;7457576635684900118;0;der Typ hat genug Pleiten verursacht die teuer waren das sind alles Wendehälse;7457576635684900118;1736354604
7457611283333907222;14;7457576635684900118;0;Mit Habeck in den Ruin mit Merz in den Krieg oder mit Alice in eine besere Zukunft.;7457576635684900118;1736360451
7457581435056587542;13;7457576635684900118;0;Und nach der Wahl koaliert dann die CDU mit den Grünen... Danke für die leeren Versprechen! 😏😳😔;7457576635684900118;1736353509
7457646697847489313;12;7457576635684900118;1;Wer war jetzt nochmals für das Mautdebakel verantwortlich? 🤔;7457576635684900118;1736368697
7457586589619847958;9;7457576635684900118;0;Naja dann können die CDU / CSU ihre damaligen Fehler ( incl. der von Ihnen Unterschriebenen EU Verträge ) mit 3 Jahren Verzögerung selbst ausbaden.. Verkehr/ Energie / Finanzen / Umweltschutz 😉;7457576635684900118;1736354696
7457633390067499798;7;7457576635684900118;4;Inhalte? 16 Jahre Regierungsverantwortung bis 2021 mit welchen nachhaltigen Ergebnissen? Ihr macht es euch mal wieder sehr einfach.🤷‍♂️;7457576635684900118;1736365599
7457618292518273814;7;7457576635684900118;4;💚💚Habeck4Kanzler💚💚Er hat Visionen!💚;7457576635684900118;1736362078
7457592224034947872;7;7457576635684900118;0;oder das Aus für Deutschland mit der Union 🤔;7457576635684900118;1736356015
7457584576828670742;7;7457576635684900118;0;Kein Unterschied zwischen den beiden 👍;7457576635684900118;1736354234
7457599511990584086;6;7457576635684900118;0;oha 🤣 und das vonner csu ..scheuer etc 😂🤣;7457576635684900118;1736357714
7457606849040024342;5;7457576635684900118;0;Steuergelder von Berlin nach Bayern zu scheffeln ist hier der Auftrag, sonst nichts 😏;7457576635684900118;1736359418
7457832161645183766;4;7457576635684900118;0;unwählbar..Am Ende werdet ihr mir Scholz oder Habeck koalieren;7457576635684900118;1736411910
7457662181137728278;4;7457576635684900118;0;Sagt wer? Schon vergessen was bei ihnen so passiert ist.;7457576635684900118;1736372309
7457581141181842198;4;7457576635684900118;0;es wird sich nichts ändern 😡;7457576635684900118;1736353436
7457578444982960918;4;7457576635684900118;0;alleine niemals. Und mit einer anderen Partei wäre schon die erste lüge.;7457576635684900118;1736352809
7458361800522253078;3;7457576635684900118;0;niemals CDU;7457576635684900118;1736535240
7457807204474815254;3;7457576635684900118;0;Pleiten, Pech und Pannen hatten wir bei Scheuer auch;7457576635684900118;1736406090
7457734464290947862;3;7457576635684900118;0;Wie oft wollt ihr die Bürger noch belügen? Vor der Wahl wird alles versprochen;7457576635684900118;1736389194
7457652523973985046;3;7457576635684900118;0;Söder Politikwechsel im Minutentakt;7457576635684900118;1736370049
7457646665069282070;3;7457576635684900118;0;Realsatire 😂😂😂😂😂;7457576635684900118;1736368691
7457632425712993046;3;7457576635684900118;0;Mit Merz gibt es keinen Politikwechsel...sondern Krieg;7457576635684900118;1736365372
7457599375502590742;3;7457576635684900118;0;"Noch so'n ""Null Performer"" von der CSU. Pleiten, Pech & Pannen hatten wir ja schon, als er noch Verkehrsminister war.";7457576635684900118;1736357674
7457590703125250838;3;7457576635684900118;0;Sagt Mautpleiten und Pannen Dobrindt, die CSU macht sich aktuell nur noch lächerlich;7457576635684900118;1736355659
7457588470393127713;3;7457576635684900118;0;Wir können CDU und CSU leider nicht mehr vertrauen. Im Zweifel legt ihr euch brav mit den Grünen ins Bett.;7457576635684900118;1736355140
7457578565569020704;3;7457576635684900118;0;Aber der Markus will das doch gar nicht. Dann hat er ja keine Chance in 4 Jahren Kanzler zu werden.;7457576635684900118;1736352833
7457822316812092193;2;7457576635684900118;0;der war mal Verkehrsminister - ich sag nur Deutsche Bahn;7457576635684900118;1736409605
7457817216566772502;2;7457576635684900118;0;Bei Pleite Pech und Pannen darf man Merz aber nicht vergessen;7457576635684900118;1736408408
