id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7460569745139188512,2025-01-16 17:41:17,spd einzig wählbare partei ,1,1,7460530872832314646,7460530872832314646,neutral,1.0,"['🌹', '❤️', '💯']"
7467283051782652694,2025-02-03 19:52:30,hallo ich bin neumitglied seit 112024 wird so etwas tolles auch anderswo gezeigt oder nur bei ihnen wer kann so etwas schönes machen können sie mir kontakt mitteilen lg vielen dank a freund,0,0,7460530872832314646,7460530872832314646,positive,,[]
7468672172217058065,2025-02-07 13:42:53,meiner meinung nach,0,0,7460492888430923030,7460492888430923030,positive,,[]
7460487502650934038,2025-01-16 12:22:34,naturschutz ist wichtigerdie natur ist mega anpassungsfähig aber gegen die dinger können die nix tun,1,0,7460457521535339798,7460457521535339798,positive,,[]
7460485212402287382,2025-01-16 12:14:11,ich bin dafür,1,0,7460457521535339798,7460457521535339798,neutral,,[]
7460484728531321622,2025-01-16 12:12:37,schwachmatt in eine region würde sie abreißen naturschutz,2,0,7460457521535339798,7460457521535339798,neutral,,[]
7460483839614862102,2025-01-16 12:08:44,richtig zuhören nur die strommühlen im reinhardswald,2,0,7460457521535339798,7460457521535339798,neutral,,[]
7460483419291173654,2025-01-16 12:07:11,umweltschutz ist heimatschutz 2033 die heimat npd,0,0,7460457521535339798,7460457521535339798,neutral,,[]
7460473864246657814,2025-01-16 11:29:45,,3,0,7460456541066464534,7460456541066464534,negative,-1.0,"['😡', '😡', '😡']"
7460495315408519958,2025-01-16 12:53:37,,2,0,7460456541066464534,7460456541066464534,negative,1.0,"['😂', '😂', '😂', '🔜', '💙', '💙', '💙']"
7460490203036648214,2025-01-16 12:33:24,ähm nö niemals,2,0,7460456541066464534,7460456541066464534,negative,,[]
7460487399001408278,2025-01-16 12:22:12,noch einer der möchte das noch mehr rentner zur tafel müssen,2,0,7460456541066464534,7460456541066464534,neutral,,[]
7460504292865868566,2025-01-16 13:27:57,,1,0,7460456541066464534,7460456541066464534,negative,1.0,"['💙', '💙', '💙']"
7460488442515260182,2025-01-16 12:26:29,die schlechte und verlogenste beispiel unser bundeskanzler,1,0,7460456541066464534,7460456541066464534,neutral,,[]
7460949598023975702,2025-01-17 18:15:49,nie wieder,0,0,7460456541066464534,7460456541066464534,negative,,[]
