id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7460172465399841558,2025-01-15 16:00:19,Unsere starke Stimme für Dortmund ,4,0,7460164782507724034,7460164782507724034,neutral,0.0,"['🔥', '💪🏼']"
7460173433939313430,2025-01-15 16:03:42,Sehr gut Diejenigen die hier die ganze Maloche machen werden zu oft übersehen,3,0,7460164782507724034,7460164782507724034,positive,,[]
7460169937064690454,2025-01-15 15:50:22,,2,0,7460164782507724034,7460164782507724034,negative,,"['❤️', '❤️', '❤️']"
7460169706902897430,2025-01-15 15:49:42,Sanktionen für Russland CO2 Steuer  Abschaltung der Atomkraftwerke und Energieumlage sind schuld der hohen Preise wem haben wir das zu verdanken Ursachenbekämpfung nicht Symptome,0,3,7460164782507724034,7460164782507724034,neutral,,[]
7468056884026589974,2025-02-05 21:55:51,,0,0,7467907794797202710,7467907794797202710,negative,0.0,"['🔥', '🔥', '🔥']"
7467263551847318294,2025-02-03 18:37:05,Stahl ist Zukunft ,3,0,7467174405160946966,7467174405160946966,neutral,1.0,['✊']
7467957862524650262,2025-02-05 15:31:22,Wir brauchen grünen Stahl aus dem Pott damit die Stellen der Industriearbeiterinnen und Arbeiter auch in Zukunft erhalten bleiben ,2,0,7467174405160946966,7467174405160946966,neutral,1.0,['🌹']
7470905458444239638,2025-02-13 14:09:50,Völlig richtig Dadurch dass ein fairer Lohn gezahlt wird haben alle Vorteile denn das meiste geht in den Konsum  aber auch die Lebensqualität der ärmeren steigt das schadet nirmandem,20,0,7470836519654231318,7470836519654231318,neutral,,[]
7470843024664363798,2025-02-13 10:07:57,Aber Steuersenkungen kommen euch nicht in den Sinn,13,11,7470836519654231318,7470836519654231318,neutral,,[]
7470932988139176726,2025-02-13 15:56:11,Jens Du bist Verwaltungswirt kein Volkswirt Wenn der Staat als Monopolist Preisregulierungen vornimmt führt es immer ausnahmslos zu Wohlfahrtsverlust Das kann dir jeder Volkswirt erklären,9,1,7470836519654231318,7470836519654231318,neutral,,[]
7470939261450928918,2025-02-13 16:20:36,Mindestlohn ist größte Betrug der Regierung  Wer hat am meinsten davon wenn du mehr brutto bekommst  Das die Leute das nicht checken ,8,4,7470836519654231318,7470836519654231318,negative,1.0,['😂']
7470839297703330582,2025-02-13 09:53:31,Meine Stimme geht an dich  weiter so ,4,0,7470836519654231318,7470836519654231318,positive,1.0,"['😎', '😁']"
7473807119440069398,2025-02-21 09:49:26,Top ,2,0,7470836519654231318,7470836519654231318,positive,0.0,['🔥']
7470953049176556310,2025-02-13 17:14:01,Warum Lohn Erhöhung Senkt doch einfach die Steuern auf den momentanen Lohn,2,1,7470836519654231318,7470836519654231318,negative,,[]
7470930732655887126,2025-02-13 15:47:19,Hatte schon kurz gedacht mein Algo wäre kaputt,2,0,7470836519654231318,7470836519654231318,negative,,[]
