id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7457092850641355542,2025-01-07 08:49:34,wir vergessen nichtniemals,156,4,7457076982791081238,7457076982791081238,negative,,[]
7457140683348247318,2025-01-07 11:54:59,was machen eigentlich die masken,123,9,7457076982791081238,7457076982791081238,negative,,[]
7457119810699379478,2025-01-07 10:33:50,das fing aber schon mit merkel anschon vergessen,65,1,7457076982791081238,7457076982791081238,neutral,,[]
7457171576875369238,2025-01-07 13:54:37,wir haben die milliardenverluste bei der maskenbeschaffung nicht vergessen  niemals cdu ,55,0,7457076982791081238,7457076982791081238,negative,-1.0,['😩']
7457179188397179650,2025-01-07 14:24:11,nicht mehr wählbar der gehört auf die anklagebank,54,0,7457076982791081238,7457076982791081238,neutral,,[]
7457116942903165718,2025-01-07 10:22:49,nur mehr blau ,42,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7457099150800257814,2025-01-07 09:13:53,ich hab nichts vergessen gar nichts,42,0,7457076982791081238,7457076982791081238,negative,,[]
7457255682035811094,2025-01-07 19:20:52,"cdu hat alles vorbereitet
fatima merkel
wann vor gericht",23,2,7457076982791081238,7457076982791081238,positive,,[]
7457216440458920726,2025-01-07 16:48:36,die cdu hat da auch einen hohen anteil ,19,0,7457076982791081238,7457076982791081238,neutral,,[]
7457143224903107350,2025-01-07 12:04:48,merkel hat mit dem ärmer machen angefangen,18,0,7457076982791081238,7457076982791081238,neutral,,[]
7457123402411672342,2025-01-07 10:47:40,mal die eigenen diäten senken nebeneinkünfte verbieten keine pension nach wenigen jahren bundestag,18,2,7457076982791081238,7457076982791081238,negative,,[]
7457253227089363735,2025-01-07 19:11:20,unwählbar,17,0,7457076982791081238,7457076982791081238,negative,,[]
7457098166661202710,2025-01-07 09:10:02,das sagt er lol,16,0,7457076982791081238,7457076982791081238,neutral,,[]
7457174396244689686,2025-01-07 14:05:36,wir haben ära merkel nicht fergessen,12,0,7457076982791081238,7457076982791081238,neutral,,[]
7457233502926062358,2025-01-07 17:54:52,wieder gesundheitsminister ,9,0,7457076982791081238,7457076982791081238,neutral,1.0,"['😂', '⚠️', '😂', '💙']"
7457235472327115552,2025-01-07 18:02:27,jetzt redet er so später arbeiten sie wieder miteinander,8,0,7457076982791081238,7457076982791081238,neutral,,[]
7457171417193382678,2025-01-07 13:53:55,  cdu ,7,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '👍', '💙', '👍', '💙', '👍', '👎🏿', '👎🏿', '👎🏿']"
7457080294866027286,2025-01-07 08:00:44,man man selbst nur mist gebaut als minister und jetzt den klugscheisser geben setzen sechs herr spahn,7,0,7457076982791081238,7457076982791081238,negative,,[]
7457963927101571862,2025-01-09 17:09:19,wieviel millionen hat er als minister nochmal in den sand gesetzt ,6,0,7457076982791081238,7457076982791081238,neutral,,"['🤔', '🤔']"
7457502573710590742,2025-01-08 11:19:19,der gehört auch vor gericht,6,0,7457076982791081238,7457076982791081238,neutral,,"['🧐', '🤨']"
7457305093713707798,2025-01-07 22:32:43,hast die masken bezahlt,6,0,7457076982791081238,7457076982791081238,negative,,[]
7457297415335969538,2025-01-07 22:02:53,ich wähle blau,6,0,7457076982791081238,7457076982791081238,negative,,[]
7457272152267080470,2025-01-07 20:24:50,du warst als minister auch nicht besser,6,0,7457076982791081238,7457076982791081238,neutral,,['🤨']
7457246969301025558,2025-01-07 18:47:07,wo bleiben die milionen vom masken,6,0,7457076982791081238,7457076982791081238,neutral,,[]
7457185765662917378,2025-01-07 14:49:49,kommplet steuer frei für die rentner ,6,0,7457076982791081238,7457076982791081238,neutral,1.0,['👍']
7457099390026154774,2025-01-07 09:14:43, ach ach was ,6,0,7457076982791081238,7457076982791081238,negative,,[]
7457214091032871702,2025-01-07 16:39:35,was hat die cdu in 16 jahren geschafft nix,5,0,7457076982791081238,7457076982791081238,negative,,[]
7457173841875288854,2025-01-07 14:03:26,seit wann interessiert sich die cdu für die bürger,5,0,7457076982791081238,7457076982791081238,neutral,,[]
7457166007589913366,2025-01-07 13:32:57,der typ hat das wichtigste vergessen massive kürzung der politikergehälter die cdu und ampel ist verantwortlich dafür,5,0,7457076982791081238,7457076982791081238,neutral,,[]
7457082537304277782,2025-01-07 08:09:21,,5,0,7457076982791081238,7457076982791081238,negative,1.0,"['🙈', '🙈', '🙈']"
7457082376439956246,2025-01-07 08:08:43,der maskendealer des vertrauens,5,0,7457076982791081238,7457076982791081238,neutral,,[]
7457277412012540694,2025-01-07 20:45:14,2015 reicht,4,0,7457076982791081238,7457076982791081238,positive,,[]
7457269304100356866,2025-01-07 20:13:45,vor gericht,4,0,7457076982791081238,7457076982791081238,neutral,,[]
7457266174846665494,2025-01-07 20:01:36,nicht mehr zu fühlen wie weit man herunter gekommen ist nennt man verkommenheit,4,0,7457076982791081238,7457076982791081238,negative,,[]
7457243522539766550,2025-01-07 18:33:44,er nun wieder ,4,0,7457076982791081238,7457076982791081238,neutral,1.0,['😆']
7457177332978418465,2025-01-07 14:16:52,ja und ein gesundheitsminister der nichts kann ,4,0,7457076982791081238,7457076982791081238,neutral,,"['🙄', '🙄', '🙄', '🙄', '🙄', '🙄']"
7457575829682995990,2025-01-08 16:03:17,niemals cdu,3,0,7457076982791081238,7457076982791081238,negative,,[]
7457283738265043734,2025-01-07 21:09:53,warum sollte man jemanden von den altparteien glauben schenken,3,0,7457076982791081238,7457076982791081238,neutral,,[]
7457187105611367201,2025-01-07 14:55:07,co2 steuer klimagesetz mautmasken alles noch angela merkel seit,3,0,7457076982791081238,7457076982791081238,neutral,,[]
7457088146522833686,2025-01-07 08:31:03,das habt ihr angefangen afd ist die zukunft,3,0,7457076982791081238,7457076982791081238,negative,,[]
7458292828826813206,2025-01-10 14:26:40,daher nur ,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙', '💙', '👍', '👍', '👍', '👍', '👍', '👍', '💪']"
7457942670330594070,2025-01-09 15:46:48,neee neee ihnen glaube ich kein wort vorher als gesundheitsminister nix gebacken bekommen außer  maskendeals jetzt ist zeit für ,2,0,7457076982791081238,7457076982791081238,negative,0.75,"['😷', '🤷\u200d♂️', '🤔', '💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7457585825896006422,2025-01-08 16:42:00,ich weiß gar nicht mehr was ich sagen soll wie ein fähnchen im wind und ich lasse mich diesmal nicht mehr vom fähnchen einwickeln,2,0,7457076982791081238,7457076982791081238,neutral,,[]
7457585728747733782,2025-01-08 16:41:46,wer hat die krankenkassen dazu verdonnert die rücklagen abzubauen danke,2,0,7457076982791081238,7457076982791081238,neutral,,[]
7457545204750746390,2025-01-08 14:04:35,für dich super maskenmillionen ,2,0,7457076982791081238,7457076982791081238,positive,1.0,['🙈']
7457468531748995862,2025-01-08 09:07:16,und die cdu hat denn grundstein dafür gelegt das wir in alles schlusslicht sind,2,0,7457076982791081238,7457076982791081238,neutral,,[]
7457459215889777430,2025-01-08 08:31:12,ihre partei ist dafür verantwortlichseit 2015 geht es berg ab,2,0,7457076982791081238,7457076982791081238,neutral,-1.0,"['😡', '😡', '😡', '😡', '😡']"
7457227981494125334,2025-01-07 17:33:31,"was hat er da nicht schon alles versemmelt 
 fachpersonal cdu ",2,0,7457076982791081238,7457076982791081238,negative,1.0,"['🧐', '😂', '😂', '😂', '🤭']"
7457216141624247062,2025-01-07 16:47:35,man kann es nicht mehr hörenher ich habe 47 jahre gearbeitet und rente ist ein hunger lohn ein monat ihr gehalt das wärs,2,0,7457076982791081238,7457076982791081238,negative,-1.0,['😕']
7457211202810594070,2025-01-07 16:28:26,bitte stellt diesen mann vor ein volkstribunal,2,0,7457076982791081238,7457076982791081238,negative,,[]
7457166890311353110,2025-01-07 13:36:34,,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7457163832235393814,2025-01-07 13:24:35,es braucht auch seriöse politiker die sich nicht zu jeder gelegenheit die taschen vollstopfen  also  vergiss escdu ,2,0,7457076982791081238,7457076982791081238,negative,-1.0,['👎']
7457161533563618070,2025-01-07 13:15:38,sagt ein millionär ,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['👍', '🤣']"
7457159644222636822,2025-01-07 13:08:17,,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7457159070673502998,2025-01-07 13:06:13,cdu und csu sind auch keine lösung nur noch afd ,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙']"
7457156087390962454,2025-01-07 12:54:40,hauptsache für sie läuft es,2,0,7457076982791081238,7457076982791081238,neutral,1.0,"['😂', '😂', '😂']"
7457130228746617632,2025-01-07 11:14:35,,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7457096931845620502,2025-01-07 09:05:19,,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙', '💙', '💙']"
7457096053411267350,2025-01-07 09:01:51,die ampel hat eure arbeit vorgesetzt scholz saß neben merkel schon vergessen f merz hat komische ideen wie mit taurus den krieg in unser land holen auch das sparguthaben bitte nicht vergessen,2,0,7457076982791081238,7457076982791081238,neutral,,[]
7457095886361363222,2025-01-07 09:01:23, jens,2,0,7457076982791081238,7457076982791081238,positive,-1.0,['😷']
7457087962842055446,2025-01-07 08:30:23,,2,0,7457076982791081238,7457076982791081238,negative,1.0,"['😂', '😂', '😂']"
7457081896020869910,2025-01-07 08:06:58,wenn der vdi schon nachhilfe empfiehlt  braucht man zum fachverstand nichts weiter zu wissen  spahn  klöckner  ,2,0,7457076982791081238,7457076982791081238,neutral,1.0,"['🙈', '🙈', '🙈']"
7466729271655547670,2025-02-02 08:04:04,nie und nimmer,1,0,7457076982791081238,7457076982791081238,negative,,[]
7461602126503609110,2025-01-19 12:27:55,"um himmels willen spahn 
bitte bitte der soll nie wieder irgendein amt bekleiden wo sind die milliarden aus den masken deals",1,0,7457076982791081238,7457076982791081238,neutral,1.0,"['😆', '😆', '🤣', '🤣']"
7457748558961541910,2025-01-09 03:16:11,deshalb ,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙']"
7457558094786986775,2025-01-08 14:54:32,und nicht zu vergessen die 4 mio immobilie in berlin ,1,0,7457076982791081238,7457076982791081238,neutral,,"['🤔', '🤔', '🤔']"
7457485703858651926,2025-01-08 10:13:51,ja vor der wahl ist wie immer nicht nach der wahl,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['😂', '😂']"
7457460299831182082,2025-01-08 08:35:08,,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['💙', '💙', '💙', '💙', '💙', '💙']"
7457304516691591969,2025-01-07 22:30:25,ihre eigene politik war auch nicht vom erfolg geprägt,1,0,7457076982791081238,7457076982791081238,neutral,,['🤣']
7457278336675611415,2025-01-07 20:48:46,ich kann den nicht mehr sehenschon gar nicht hörenstark machen wen ,1,0,7457076982791081238,7457076982791081238,negative,,[]
7457275056738976534,2025-01-07 20:36:06,wieviel geld müssen die steuerzahler gleich wieder zahlen wegen der maut  warum sind sie noch in der politik,1,0,7457076982791081238,7457076982791081238,negative,-1.0,['😡']
7457268859746353942,2025-01-07 20:11:59,du und die csu 14 jahre lang ich war dabei wir schaffen das ,1,0,7457076982791081238,7457076982791081238,neutral,-1.0,"['😡', '😡', '😡', '😡']"
7457261926064112406,2025-01-07 19:45:14,sie haben auch ein paar milliarden und den sand gesetzt oder haben sie auch erinnerungslücken ,1,0,7457076982791081238,7457076982791081238,neutral,,['🤣']
7457229149481911062,2025-01-07 17:38:01,die regierung vorher war auch nicht besser,1,0,7457076982791081238,7457076982791081238,negative,,[]
7457228258247344918,2025-01-07 17:34:32,bis jetzt hat  meiner persönlichen meinung nach jede regierung deutschland ärmer gemacht  nur die fleißigen menschen in deutschland können unser land reicher machen  keine regierung,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['🤷\u200d♂️', '😉', '👍', '👍']"
7457221763886727958,2025-01-07 17:09:17,kennedy junior neuer gesundheitsminister der usa wird sich um dich schon kümmern ansonsten für euch unwählbar ,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['👈', '👈', '👈']"
7457213382761808662,2025-01-07 16:36:50,würde ja gerne fiel fiel mehr arbeiten aber warum sollte ich wenn mir die hälfte weg genommen wird ,1,0,7457076982791081238,7457076982791081238,negative,,['👎🏻']
7457211552782418710,2025-01-07 16:29:41,ja wir werden uns viel verzeihen müssen,1,0,7457076982791081238,7457076982791081238,negative,,[]
7457205634988835607,2025-01-07 16:06:43,gestern gesundheit  heute wirtschaft  gegenfinanzietung wenn er für seine fehler verabtwortlich gemacht werden würde  wäre sein millionen anwesen weg,1,0,7457076982791081238,7457076982791081238,neutral,,[]
7457163117187072790,2025-01-07 13:21:56,jetzt fangen sie an zu betteln aber wir vergessen nicht wer schuld an der desaströsen politik ist darum kann man nur afd wählen,1,0,7457076982791081238,7457076982791081238,negative,,[]
7457161591110206210,2025-01-07 13:15:51,toll wie er das abliest warte nein danke,1,0,7457076982791081238,7457076982791081238,negative,,[]
7457160001461011222,2025-01-07 13:09:53, ja du erst noch ,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['😂', '😂', '😂', '😂', '😂', '😂']"
7457159611083719456,2025-01-07 13:08:27,die afd wird es euch erklären und niemand andersist das so frage für einen freund  ,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['😂', '😂', '😂']"
7457158509459063574,2025-01-07 13:04:03,und davor war es die cdu,1,0,7457076982791081238,7457076982791081238,neutral,,[]
7457147337153643286,2025-01-07 12:20:35, wer es besser haben will wählt afd ,1,0,7457076982791081238,7457076982791081238,positive,1.0,"['💙', '💙']"
7457135398147588886,2025-01-07 11:34:26,deshalb afd,1,0,7457076982791081238,7457076982791081238,negative,,[]
7457111275991565089,2025-01-07 10:00:45,"wer soll ihnen noch glauben
ich leide nicht an demenz und werde niemals vergessen",1,0,7457076982791081238,7457076982791081238,neutral,,[]
7457109910065578774,2025-01-07 09:55:23,,1,0,7457076982791081238,7457076982791081238,negative,1.0,"['🤣', '💙']"
