id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emoji_sentiment,extracted_emojis
7461360671663342358,2025-01-18 20:50:57,Die Türen haben mich überzeugt Und Simon ,27,1,7461213839166688534,7461213839166688534,positive,1.0,['👍']
7461376190016799510,2025-01-18 21:50:58, Stellwand 1010,15,0,7461213839166688534,7461213839166688534,positive,1.0,"['💚', '💚', '💚']"
7461328786152571670,2025-01-18 18:47:00,"Habeck4Kanzler 
Ihr macht einen klasse Job",12,0,7461213839166688534,7461213839166688534,positive,1.0,"['💚', '💚']"
7461654542636237590,2025-01-19 15:51:07,Deine Energie hat mich überzeugt,9,1,7461213839166688534,7461213839166688534,positive,1.0,"['💪', '💚']"
7461944414596989718,2025-01-20 10:36:56,Habeck 4 Kanzler ,8,0,7461213839166688534,7461213839166688534,negative,0.6666666666666666,"['💚', '🍀', '💚']"
7461250944824902422,2025-01-18 13:45:30,Viel Glück ,6,0,7461213839166688534,7461213839166688534,positive,1.0,['👍']
7461224082262475542,2025-01-18 12:01:20,Ich mag die Grünen Münster ,6,0,7461213839166688534,7461213839166688534,positive,,['🥰']
7461696559015658242,2025-01-19 18:34:18,"damit sind wohl alle Fragen beantwortet 
Deswegen habeck ins Kanzleramt ",5,0,7461213839166688534,7461213839166688534,neutral,1.0,"['😂', '💚', '👍']"
7461305999174402838,2025-01-18 17:18:41,herrlich trocken ich liebs,4,0,7461213839166688534,7461213839166688534,positive,,['🥰']
7461944365906035478,2025-01-20 10:36:47,TEAM HABECK ,3,0,7461213839166688534,7461213839166688534,negative,0.6666666666666666,"['💚', '🍀', '💚']"
7461762354649416470,2025-01-19 22:49:53,Jawoll genau mein humor ,3,0,7461213839166688534,7461213839166688534,positive,1.0,"['🌈', '🦄', '❤️', '\U0001fa77', '💚', '💜', '🦄', '🌈']"
7461594293216936726,2025-01-19 11:57:23,Am besten gefällt mir der eine Parkplatz Wo sind die Plätze für Lastenfahrräder,3,1,7461213839166688534,7461213839166688534,positive,,['🤣']
