id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text
7457151698939694358,Impressionen vom 79. #Dreikönigstreffen in Kirchanschöring ,2025-01-07 12:37:16,DE,3,3359,52,55,7.291519751103925e+18,['dreikönigstreffen'],baerbel.kofler,,,
7461929142024555798,Unsere SPD-Bundestagsabgeordnete für Traunstein und das Berchtesgadener Land stellt sich vor. #spd #spdtraunstein #spdberchtesgadenerland #traunstein #berchtesgadenerland #sozialepolitikfürdich #bärbelwählen ,2025-01-20 09:36:15,DE,0,917,17,1,7.461929144622075e+18,"['spd', 'traunstein', 'berchtesgadenerland', 'sozialepolitikfürdich', 'spdtraunstein', 'spdberchtesgadenerland', 'bärbelwählen']",baerbel.kofler,,,"ja, Mein Name ist berbikofler, ich bin in fradastin geboren, wohn jetzt aber in braunstein schon seit 15 Jahr fast. ich bin gelernte Bankkauffrau, hab arbeiten, den Beruf und hab dann auf dem 2. Bildungsweg die fachhochschuhreife nachgemacht, zuerst Informatik studiert und dann Sprachwissenschaften Russisch und Spanisch hab covert als Dozentin zum Beispiel an einer Universität in Moskau, einer zivildienstschule als Sprachlehrerin. ich bin seit 2.004 seit 09.2004 im Bundestag, also jetzt seit gut 20 Jahren ähm und ich bin total gerne im Bundestag, weil man wirklich Menschen da helfen kann, ah ganz konkret in Einzelfällen in einzelschicksalen unterstützen kann und was viele Themen gibt für die Region für den ihr einsetzen kann. also eines meiner wichtigsten Themen, Themen ist zum Beispiel der ausbauer des schienenverkehrs, also die berühmte Bahnstrecke München äh Müller Freilassing äh das is Mir sehr sehr wichtig, dass wir auf die Schiene setzen als Verkehrsträger und dafür bei uns eine Region die Infrastruktur ausbauen und ich hab natürlich ne ganze Menge Themen im internationalen Bereich, die in Berlin betreuen darf von denen ich glaub, dass es wichtig ist, dass man sie ersetzt. also zum Beispiel gute Arbeitsbedingungen, entlagen von Lieferketten, dass Menschen wie Menschen behandelt werden, egal wo sie für die Produktion von bestimmten waren und Gütern arbeiten. das is ganz ganz wichtig. dass wir Klimaschutz vorantreiben is Mir wichtig und äh in unserem Land äh die Auseinandersetzung und der Kampf gegen Rechtsextremismus ist Mir sehr wichtig und ich glaub all die Themen, sandthemen die wir. all im nächsten Deutschen Bundestag vorantreiben müssen.
"
7461928099983133974,Besuch bei der Internationalen Grünen Woche 2025 #GrüneWoche2025 #BMZ #Nachhaltigkeit #Ernährungssicherheit #FeministischUndFair #EntwaldungsfreieLieferketten #InternationaleZusammenarbeit #Klimaschutz #bayern #Landwirtschaft #Hoffluencer #bärbelkofler ,2025-01-20 09:32:12,DE,4,2075,22,0,7.461928090634046e+18,"['bayern', 'landwirtschaft', 'bmz', 'nachhaltigkeit', 'klimaschutz', 'ernährungssicherheit', 'hoffluencer', 'internationalezusammenarbeit', 'bärbelkofler', 'entwaldungsfreielieferketten', 'grünewoche2025', 'feministischundfair']",baerbel.kofler,,,
7460547135365238048,"Mit Jürgen Fernengel bei Videoaufnahmen in Nachbarwahlkreis Altötting-Mühldorf. Viel Erfolg im Wahlkampf, lieber Jürgen! #sozialepolitikfürdich #spd #bärbelwählen",2025-01-16 16:13:17,DE,0,901,19,2,,"['sozialepolitikfürdich', 'bärbelwählen']",baerbel.kofler,,,
7458674657533758752,"Bundesparteitag in Berlin - Starke Reden u.a. von Olaf Scholz und Svenja Schulze. Deutschland brauch Sicherheit, Modernisierung und Zusammenhalt. Dafür steht unser Wahlprogramm. Jetzt auf spd.de zum Abruf! #spd #traunstein #berchtesgadenerland #baerbelwaehlen",2025-01-11 15:07:11,DE,0,969,28,8,,['baerbelwaehlen'],baerbel.kofler,,,
7458671800071785760,Auftakt Tür-zu-Tür-Aktionen im Wahlkreis. Unterwegs mit der SPD Siegsdorf in vielen Ortsteilen der Gemeinde #Siegsdorf. Gemeinsam mit der Ortsvorsitzenden Michaela Eder habe ich Erstwählerbriefe verteilt. #spd #baerbelwaehlen #spdtraunstein #traunstein #berchtesgadenerland,2025-01-11 14:56:00,DE,0,502,14,7,7.458671821903252e+18,"['spdtraunstein', 'baerbelwaehlen']",baerbel.kofler,,,
7464915184788786454,Unsere SPD-Bundestagsabgeordnete für Traunstein und das Berchtesgadener Land stellt sich vor: Der berufliche Werdegang von Bärbel Kofler  #spd #spdtraunstein #spdberchtesgadenerland #traunstein #berchtesgadenerland #sozialepolitikfürdich #mehrfürdich #bärbelwählen ,2025-01-28 10:43:38,DE,0,900,15,4,7.464915187076664e+18,"['spd', 'traunstein', 'berchtesgadenerland', 'mehrfürdich', 'sozialepolitikfürdich', 'spdtraunstein', 'spdberchtesgadenerland', 'bärbelwählen']",baerbel.kofler,,,"ja ich hab im Sprachwissenschaften in Salzburg studiert, eine Uni in Salzburg. hab dann als zwar Fremdsprachen Russisch und Spanisch studiert, hab deshalb praktisch ausprobiert. hab nämlich aber hier eine Tourismus Firma parallel zu meinem Studium und zur Promotion gavert und hab dort dann an die Sprache ne bissl austesten gehen, ne obdisco mit beleid in der Sprache und äh OB dann äh für n deutschen akademischen austauschdienst in Moskau an der Uni als sektorin für 2 Jörg Albert, danach an der zivildienstschule in gerizrit in Oberbayern und hab ihm aber A freiberuflich als Sprachlehrerin Deutsch als Fremdsprache und A das eine oder andere mal Russisch unterrichtet.
"
7462777004966841632,Tür zu Tür Aktion in Freilassing #tzt #sozialepolitikfürdich #spd #berchtesgadenerland #bärbelwählen,2025-01-22 16:26:37,DE,0,959,26,8,7.462777094796365e+18,"['sozialepolitikfürdich', 'bärbelwählen']",baerbel.kofler,,,"und wir sind jetzt unterwegs, gerade in der Beethovenstraße in verlassung und wir haben schon ganz früh gute Gespräche gehabt, wo Leiter räumen sein. ansonsten, wenn ich nehm, der räumen sind hinterlass, mal kurze Nachricht von uns ähm, wir machen Tür zu Tür und wollen mit dir zur Bundestagswahl ins Gespräch kommen. und das ist total spannend. die Leute erzählen und ganz früh von, ich bin jetzt unterwegs mit der werbekufler unserer Bundestagsabgeordneten und wir wollen die Menschen ähm, was erzählen zur Bundestagswahl, bei wem wichtig ist. ich war in Zirkus da vom jucken und jetzt haben wir halt den verlassen, das 1.. mal unterwegs und das passt doch gerade da.
"
7462378293535214880,Interview mit Jugendradio Galaxy Mixed #demokratieleben#sozialepolitikfürdich #traunstein #berchtesgadenerland,2025-01-21 14:39:13,DE,0,329,7,0,,"['demokratieleben', 'sozialepolitikfürdich']",baerbel.kofler,,,
7469064930080197921,Für Millionen genau das richtige: Das Mitte-Programm der SPD! #sozialepolitikfürdich#bärbelwählen #demokratieleben #traunstein #berchtesgadenerland,2025-02-08 15:06:46,DE,0,844,10,0,7.469064970035334e+18,"['berchtesgadenerland', 'demokratieleben', 'sozialepolitikfürdich', 'bärbelwählen']",baerbel.kofler,,,
7468599536873639190,Unsere SPD-Bundestagsabgeordnete für Traunstein und das Berchtesgadener Land stellt sich vor: Bärbel Koflers schönstes Erlebnis als Bundestagsabgeordnete.  #spd #spdtraunstein #spdberchtesgadenerland #traunstein #berchtesgadenerland #sozialepolitikfürdich #mehrfürdich #bärbelwählen,2025-02-07 09:00:46,DE,0,869,17,0,7.468599517626355e+18,"['spd', 'traunstein', 'berchtesgadenerland', 'mehrfürdich', 'sozialepolitikfürdich', 'spdtraunstein', 'spdberchtesgadenerland', 'bärbelwählen']",baerbel.kofler,,,"na ja, ich erinner mich natürlich immer an Tage, wo Themen, für die ganz lang gekämpft hab, gelungen waren, weil man's in der gesetzgießenergie, na zum Beispiel. und eines dieser Beispiele war schon das Lieferkettengesetz ähm, das hat mich wirklich gefreut, weil da geht's wirklich um die Arbeitsbedingungen, da geht's um den Kampf gegen Kinderarbeit, gegen Zwangsarbeit, da geht's um bessere Lebensbedingungen von Menschen. das war so 1 Thema, das Mir sehr am Herzen gelingen ist und da hab ich mich sehr gefreut. das war einer der sehr schönen Tage.
"
