id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text
7458315598729137430,"Es ist immer wieder beeindruckend, wie vielfältig das Ehrenamt in Mannheim ist.  Das habe ich wieder mal beim Neujahrsempfang der Stadt Mannheim erlebt.😍 An den Ständen konnte man viele spannende Initiativen und Vereine kennenlernen. Ich habe mich gefreut, mit so vielen engagierten Menschen ins Gespräch zu kommen! #Mannheim #Ehrenamt #Neujahrsempfang #Engagement",2025-01-10 15:53:46,DE,0,391,36,0,7458315573936638742,"['engagement', 'mannheim', 'ehrenamt', 'neujahrsempfang']",isabel.cademartori,,,
7457891898892504342,"🎂 Mein Ziel ist eine Politik, die den Menschen dient und weltweit für Gerechtigkeit sorgt. Ich arbeite an einer Zukunft, in der soziale Gerechtigkeit, die Erhaltung des Planeten und echte Chancengleichheit im Mittelpunkt stehen. Mit eurer Unterstützung können wir eine Politik gestalten, die für alle da ist und nicht nur für die wenigen.",2025-01-09 12:29:35,DE,0,386,20,2,7374027581807790096,[],isabel.cademartori,,,
7456824296766262550,"Weniger Sitze, kein XXL-Bundestag! Mit der Abschaffung der Überhang- und Ausgleichsmandate wird der Bundestag jetzt übersichtlicher und immer gleich groß - 630 Sitze.  Gebt mir eure Erststimme und dann ist es garantiert, dass Mannheim im Bundestag weiterhin gehört wird.#mannheim ",2025-01-06 15:26:44,DE,1,461,21,2,7330640537873254402,['mannheim'],isabel.cademartori,,,
7460921680618212630,"Wir als SPD haben in den letzten Jahren spürbare Entlastungen für Familien und Beschäftigte in Mannheim erreicht. 1. Mit der Erhöhung des Mindestlohns auf 12,82 Euro profitieren über 15.000 Mannheimerinnen und Mannheimer direkt von faireren Löhnen. 2. Wir haben das Kindergeld erhöht und den Kinderzuschlag angepasst, um den Alltag von Tausenden Familien zu erleichtern. 3. Mit dem Rechtsanspruch auf Ganztagsbetreuung für Grundschulkinder verbessert die SPD die Vereinbarkeit von Familie und Beruf. 4. Mit der BAföG-Erhöhung von 15 % verbessern wir die Ausbildungsbedingungen für Tausende von Mannheimer Studierenden. In Mannheim haben wir schon viel erreicht – aber wir bleiben weiterhin dran, um noch mehr für euch zu tun. #mannheim",2025-01-17 16:26:44,DE,0,941,45,5,7460921708554111766,['mannheim'],isabel.cademartori,,,"es darf nicht sein, dass Junge Familien und beschäftigte von der Politik vergessen werden. deswegen ist es wichtig, dass wir diese 4 Gesetzes vorhaben noch durch den Bundestag gebracht haben. 1tens sind wir steigenden Preisen mit steigenden Löhnen begegnet. wir haben den Mindestlohn auf 12 Euro erhöht. davon haben 15.000 mannheimerinnen und Mannheimer profitiert. jetzt kämpfen wir für 15 Euro Mindestlohn. das wäre eine echte Verbesserung für 40.000 mannheimerinnen und Mannheimer. 2tens wir haben das Kindergeld ohne n Kinderzuschlag erhöht und damit das Leben von Millionen von Familien vereinfacht. für 50.000 Kinder und Jugendliche in Mannheim wurde das Kindergeld erhöht. 3tens mit dem rechtsanspruch auf Ganztagsbetreuung in den Grundschulen entlasten wir Familien ganz konkret. und 4tens wir haben das barfuck um 15 Prozent erhöht und die Freibeträge ebenfalls erhöht. davon profitieren in Mannheim 2.000 jugendmenschen, die aufs barfuck angewiesen sind.
"
7460500604708752662,"Vor ziemlich genau einem Jahr habe ich mich mit Kollegen aus der SPD-Fraktion und Politikern aus den USA und Kanada zusammengeschlossen. Ich habe einen offenen Brief an unsere Regierungschefs initiiert, der einen Waffenstillstand in Gaza und die Freilassung aller israelischen Geiseln forderte. Jetzt, ein Jahr später, scheint eine Waffenruhe und die Freilassung der Geiseln zum Greifen nah. Endlich Erlösung für die seit über einem Jahr gefangenen Geiseln. Endlich Erlösung für die palästinensische Zivilbevölkerung, die unermesslich leidet: Kinder erfrieren, Menschen hungern, sie haben keinen Zugang zu sauberem Wasser, die medizinische Versorgung ist katastrophal. Es fehlt an allem. Diese Waffenruhe ist überfällig und sie wäre auch früher möglich gewesen. Wie viele palästinensische Zivilistinnen hätten geschont werden können, wie viele Krankenhäuser hätten erhalten werden können, wie viele Geiseln hätte man noch lebend befreien können? Die humanitäre Hilfe muss endlich in den gesamten Gazastreifen in den notwendigen Mengen fließen, um das Leid etwas zu lindern. Dass es gelingt, aus diesem ersten Schritt – 6 Wochen Waffenruhe und die Freilassung von einem Teil der Geiseln – einen dauerhaften Frieden zu schmieden, muss jetzt das Ziel aller diplomatischen Bemühungen sein. Minister im Kabinett Netanjahu haben bereits angekündigt, die Regierung verlassen zu wollen, wenn der Krieg nicht fortgesetzt wird. Alle diplomatischen Anstrengungen Deutschlands und Europas müssen darauf abzielen, einen dauerhaften Waffenstillstand zu erreichen. Die Bedingungen des Waffenstillstandsabkommens müssen von beiden Parteien zwingend eingehalten werden. Es besteht nun die Chance, dass ein politischer Prozess zu einem dauerhaften Frieden zwischen Israel und Palästina wieder ernsthaft begonnen wird. Nach so viel Leid und Zerstörung muss es das Ziel aller sein, dies voranzutreiben – für ein Leben in Sicherheit, Würde und Selbstbestimmung in Israel und Palästina.",2025-01-16 13:12:43,DE,0,910,19,0,7363582798294534145,[],isabel.cademartori,,,
7459807387193445654,"3 große Erfolge in der Verkehrspolitik der letzten Jahre 👇🏼 
 Die SPD hat mehr als 30 Mrd. Euro in das deutsche Schienennetz investiert, das Deutschlandticket eingeführt und das Straßenverkehrsgesetz für mehr Sicherheit und Klimaschutz modernisiert. 
 Diese Erfolge sind nicht nur unser Verdienst, sondern auch euer – weil ihr klug gewählt habt. Lasst uns gemeinsam weiterhin an einer starken und zuverlässigen Infrastruktur arbeiten! Am 23. Februar die stärkste Stimme Mannheims für den Bundestag wählen ✊🏻 ",2025-01-14 16:22:40,DE,0,456,60,16,7459807393314638614,[],isabel.cademartori,,,
7465784609322568982,"Der 29. Januar 2025 wird als dunkler Tag in die Geschichte eingehen. Die CDU/CSU hat für ihre Migrationspläne leichtfertig eine Mehrheit mit den Rechtsextremen in Kauf genommen. Friedrich Merz hat seine Zusagen gebrochen und sich damit von der politischen Mitte entfernt. Statt mit demokratischen Kräften zu sprechen, suchte Merz den Kontakt zu rechtsextremen Gruppen – ein schwerer Fehler, der die Grundfesten unserer Gesellschaft erschüttert. Ein Als SPD stehen wir ununterbrochen seit 1863 für Demokratie und lehnen jegliche Zusammenarbeit mit Rechtsextremen ab.   #DemokratieSchützen #NieWieder #Niewiederistjetzt #merz",2025-01-30 18:57:20,DE,8,1522,218,9,7465784617199913750,"['merz', 'niewieder', 'demokratieschützen', 'niewiederistjetzt']",isabel.cademartori,,,"gestern war 1. schwarzer Tag für unsere Demokratie. zum 1. mal in der Geschichte der Bundesrepublik haben die rechtsextrem dafür gesorgt, dass es eine Mehrheit gegen die demokratische Mitte gibt. das hat Friedrich März zu verantworten. er hat bewusst und im vollen wissen darüber, was passieren würde, einen Antrag zu einer extrem verschärften migrationspolitik vorgelegt, von dem er wusste, dass er nur eine Mehrheit erreichen wird, wenn die rechtsextrem von der AfD zustimmen. und das haben sie auch getan und der Antrag hat eine Mehrheit gefunden. uns erreichen ganz viele Nachrichten, auch mich persönlich, von Bürgern und Bürgern die geschockt sind, die sich Sorgen machen. auch in der Politik haben sich welche geäußert, Allen voran unsere ehemalige Bundeskanzlerin Angela Merkel, die das klar verurteilen und die Parteien der demokratischen Mitte manen nicht gemeinsame Sachen mit den rechtsextrem der AfD zu machen. ich hätte Mir sehr gewünscht, dass sie nicht dazu kommt. ich habe versucht auf meine Kollegen Aus Mannheim, Konrad stockmeier von der FDP und vor allem Melli segman von der CDU einzuwirken, hab ihnen einen Brief geschrieben und sie gebeten nicht mitzustimmen bei diesem Dammbruch, der unsere Demokratie beschädigt. leider ohne Erfolg. viele fragen sich, wie konnte es soweit kommen? wieso habt ihr euch nicht vorher geeinigt? die Wahrheit ist, wir hatten eine ganz klare und feste Absprache mit der CDU, mit der FDP und mit den Grünen, dass wir in dieser Übergangszeit bis zur Bundestagswahl keine Anträge oder gesetzesentwürfe zur Abstimmung stellen, wo wir uns nicht vorher darüber. verständigt haben und wir sicherstellen, dass es zu keinen Mehrheiten mit der AfD kommt. diese Absprache hat Friedrich März gebrochen und er hat bewusst in Kauf genommen, dass die AfD diesem Antrag zustimmen wird. viele Bürgerinnen und Bürger sind besorgt über die Sicherheitslage, sind geschockt über die Anschläge in erschaffenburg, in Magdeburg, ja und auch in Mannheim. und ich verstehe, dass es Diskussion darüber geht, was jetzt passieren muss. die Wahrheit ist aber auch, und Friedrich März ist nicht auf uns zugekommen, hat nicht die Hand ausgestreckt für Gespräche. er hat einen Antrag, 5 Punkte auf dem Tisch gelegt und hat gesagt, es ist ihm egal, wer mit ihm stimmt. und so hat er dann auch gehandelt. ich habe Aus tiefster Überzeugung diesem Antrag nicht zugestimmt, 1tens weil es gegen unsere Absprache war, überhaupt sofort zu gehen, aber noch viel wichtiger wegen dem Inhalt des Antrags. diese Punkte, die dort vorgeschlagen wurden, verstoßen ganz klar gegen unsere Verfassung und gegen europäisches recht. das Grundrecht auf Asyl, wie es in unserer Verfassung festgehalten ist, geht auf den Mannheimer Abgeordneten Carlo Schmied zurück, einer der Väter unseres Grundgesetzes. und ich, ich als seine Nachfolgerin werde nie mich daran beteiligen, dieses Grundrecht abzuschaffen oder zu schleifen. der andere, Aus meiner Sicht absolut nicht akzeptable Punkt sind dauerhafte grenzschließungen an Allen deutschen Grenzen. es bedeutet, dass jeder Bürger, jede Bürgerin, jeder LKW, jeder, der die Grenze passiert, von nun an kontrolliert werden würde. es ist das Ende der europäischen Reisefreiheit und das Ende des. freien Europas, wie wir es Kennen. viele mannheimerinnen und Mannheimer haben sich nach der Abstimmung bei Mir direkt gemeldet. sie sind geschockt, sie haben fragen, sie verstehen nicht, wie das passieren konnte. ich teile diesen Schock, ich teile diese Fassungslosigkeit. ich kann Ihnen nur anbieten, dass ich weiterhin Politik mithaltung machen werde, die konkret nach Lösungen sucht, aber immer im demokratischen Spektrum agieren wird.
"
7464626530895908118,"Heute, vor 80 Jahren, am 27. Januar 1945, wurde das Konzentrations- und Vernichtungslager Auschwitz befreit. Die Nationalsozialisten hatten sechs Millionen Jüdinnen und Juden systematisch ermordet, um sie auszulöschen. Wir dürfen niemals vergessen! Stolpersteine sind ein kraftvolles Symbol des Gedenkens. Sie bewahren die Erinnerung an die Opfer und erinnern uns daran, dass hinter jeder Zahl ein Mensch mit einer einzigartigen Geschichte steht. Seit 2007 erinnern Stolpersteine in Mannheim an die Opfer und Verfolgten des Nationalsozialismus. Ein Beispiel ist der Stolperstein für Berta Baum: Berta Baum, geborene Rothschild, wurde 1887 in Offenbach am Glan geboren. Sie war bereits seit 1917 verwitwet, als ihr Mann im Ersten Weltkrieg fiel. 1938 zog sie nach Mannheim, wo ihre Schwester Jenny bereits lebte. Gemeinsam wohnten sie in der Siedlung S 3,9. Die beiden Schwestern standen sich sehr nahe, und Berta konnte sich auf Jenny verlassen, als das Leben für Jüdinnen und Juden immer schwieriger wurde. Ihre Kinder, Walter (geb. 1912) und Johanna (geb. 1911), hatten bereits 1939 in die USA emigriert und konnten so der Verfolgung entkommen. Für Berta und Jenny jedoch gab es keinen Ausweg mehr. Am 22. Oktober 1940 wurden sie nach Gurs deportiert, einem Sammellager für jüdische Flüchtlinge in Südfrankreich. Zwei Jahre später, im August 1942, verschleppten die Nationalsozialisten sie über das Durchgangslager Drancy nach Auschwitz, wo sie vermutlich sofort ermordet wurden. Berta und Jenny Rothschild wurden durch die Stolpersteine in Mannheim unvergessen gemacht. Diese wurden am 11. Oktober 2022 auf Initiative von Nachfahren verlegt, die sicherstellen wollten, dass die Erinnerung an die beiden Schwestern und ihr Schicksal lebendig bleibt. Nie wieder ist jetzt! Mehr zu Berta Baum und den anderen Stolpersteinen in Mannheim erfährt ihr hier: https://www.marchivum.de/de/stolpersteine",2025-01-27 16:03:25,DE,0,1146,67,1,6906905066767943682,[],isabel.cademartori,,,
7464158309096967446,"Am 23. Februar geht es um die Zukunft unserer Stadt. Es geht um die Frage: Wie soll Mannheim in den nächsten Jahren aussehen?  Mannheim verdient eine Politik, die  -	Arbeitsplätze sichert und unsere Industrie stärkt  -	den Mindestlohn erhöht und für bessere Arbeitsbedingungen sorgt -	in die Infrastruktur investiert und für bezahlbare Mobilität kämpft -	Familien entlastet und Kindern bessere Bildungschancen bietet,  -	für eine gute und verlässliche Rente nach vielen Jahren Arbeit sorgt Diese Politik gibt es nur mit einer starken SPD. Unterstützt mich und die SPD am 23. Februar mit Eurer Stimme. Ich kämpfe mit vollem Einsatz für die Zukunft unserer Stadt und möchte eure stärkste Stimme in Berlin bleiben. #mannheim #zukunftgestalten #isabelcademartori #politikfüralle",2025-01-26 09:46:31,DE,1,949,88,1,7464158304382618390,"['mannheim', 'zukunftgestalten', 'politikfüralle', 'isabelcademartori']",isabel.cademartori,,,"diese Punkte sind Mir extrem wichtig, denn am 23.februar geht es mehr als um die Frage, wer für Mannheim in Zukunft im Bundestag sitzen wird. es geht um die Frage, wie Mannheim in 4 Jahren aussehen soll. wofür stehen wir? welche Zukunft wünschen wir uns für unsere Stadt? ich bin Isabel kadematuri, ich wohne seit 17 Jahren in Mannheim und darf euch seit 3 Jahren als eure direkt gewählte Abgeordnete im Bundestag vertreten. was ist Mir jetzt wichtig für Mannheim? für euch die Arbeitsplätze zu sichern und eine starke und vielfältige Wirtschaft durch die Corona Krise, die Energiekrise und den Krieg zu erhalten. 1. Mindestlohn, von dem man leben kann, ohne zusätzliche staatliche Leistung zu erhalten. Investition in unsere Infrastruktur, damit die Bahn endlich pünktlich fährt und unsere Brücken gut funktionieren. gute und bezahlbare Mobilität für alle, zum Beispiel durch das Deutschland Ticket. Familien zu entlasten und bessere Bildungschancen für alle Kinder zu schaffen. eine gute und verlässliche Rente nach vielen Jahren Arbeit. ich setze mich für eine Politik 1, die Allen Menschen zugutekommt, nicht nur wenigen Spitzen verdienen. diese Politik für dich gibt es nur mit einer starken SPD. wir haben noch viel zu tun. dafür braucht es Erfahrung und Pragmatismus, aber auch Zuversicht und Zukunftsvision. wenn du mich unterstützen willst, wähle am 23.februar mit beiden Stimmen SPD. ich kämpfe mit vollen Einsatz für unsere Stadt und bin eure stärkste Stimme in Berlin.
"
7462679709294349590,"Am Samstag, den 25. Januar 2025 kommt der SPD-Vorsitzende Lars Klingbeil nach Mannheim und stellt sich euren Fragen! 🗓 Wann? 25. Januar, 13:00–14:30 Uhr 📍 Wo? Die Küche Jungbusch, Hafenstraße 49, 68159 Mannheim Seid dabei und bringt eure Fragen mit – wir freuen uns auf den Austausch! #KlingbeilImGespräch #Mannheim #SPD #IsabelCademartori",2025-01-22 10:08:50,DE,0,1113,32,3,7096616061185591297,"['mannheim', 'spd', 'isabelcademartori', 'klingbeilimgespräch']",isabel.cademartori,,,
