id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text
7458345968317025558,"Tolle Umfragewerte, Plakate hängen und gute Laune - eine gute Mischung! 🌻💚 #wahlkampf #merz #habeck #teamrobert #scholz ",2025-01-10 17:51:37,DE,7,21664,580,119,7458345971622103830,"['teamrobert', 'merz', 'scholz', 'wahlkampf', 'habeck']",michaelsacher.mdb,,,"kann ja vielleicht noch mal. ich weiß nicht OB alle heute schon die aktuellen Umfragewerte gesehen haben. wir sind jetzt zum 1. mal vor der SPD und Harley und Mert sind gleich auf als kanzlerkandidieren. Scholz ist hinter alles Weidel zurückgefallen. also insofern ist dieses Kanzler Duell immer mehr ne Fahrt und kann so eigentlich nicht bleiben. aber das tolle ist wirklich. also wir sind jetzt grad bei 15 Prozent und der ist von dem bei 14. das ist wie unsere fraktionspitze. man sagt nur 1 zwischenwert. aber trotzdem schön sich es anzuschauen.
"
7457225392282193174,Let’s go! #wahlkampf #teamrobert #kanzlerera ,2025-01-07 17:23:12,DE,4,10364,150,120,7363314838511175697,"['teamrobert', 'wahlkampf', 'kanzlerera']",michaelsacher.mdb,,,
7461732073389214998,Was war euer erstes Videospiel? 🕹️ #Unna #KreisUnna #Bundestag #Wahlkampf #GrueneImBundestag #SacheronTour #MichaelSacher #Bundestagswahl2025 #Buendnis90DieGruenen #Politik #Klimaschutz #ZukunftGestalten #Demokratie #Gemeinsam #Nachhaltigkeit #habeck2025#habeckforkanzler #teamrobert #teamhabeck #kanzlerera #roberthabeck #grünwählen #zuversicht,2025-01-19 20:51:25,DE,1,1497,38,1,7461732072655506198,"['teamrobert', 'unna', 'gemeinsam', 'demokratie', 'politik', 'bundestag', 'wahlkampf', 'zuversicht', 'nachhaltigkeit', 'kreisunna', 'klimaschutz', 'zukunftgestalten', 'roberthabeck', 'grünwählen', 'bundestagswahl2025', 'buendnis90diegruenen', 'teamhabeck', 'habeckforkanzler', 'sacherontour', 'grueneimbundestag', 'habeck2025', 'michaelsacher', 'kanzlerera']",michaelsacher.mdb,,,"was war dein 1. Videospiel? dass du gezockt hast? aber ich hab gar nich so viel gezockt. das war ähm das was ich am intensivsten gemacht habe. das aber schon sehr sehr Lange her eben äh is äh. Indiana Jones. der 3. Teil. Indiana Jones. ich weiß gar nicht mehr wie er jetzt heißt ähm. the man was er hat is back and brings his Dad. ha ähm. und das hab ich mit nem Freund zusammen sehr ausgiebig gespielt. ja ich bin Michael Sacher Buchhändler und seit 1/2 Jahren Bundestagsabgeordneter und direktkandidat für den Kreis Una 1.
"
7461731007889181974,Welche Plakate hängen - oder hingen! - schon an euren Wänden? #Unna #KreisUnna #Bundestag #Wahlkampf #GrueneImBundestag #SacheronTour #MichaelSacher #Bundestagswahl2025 #Buendnis90DieGruenen #Politik #Klimaschutz #ZukunftGestalten #Demokratie #Gemeinsam #Nachhaltigkeit #habeck2025#habeckforkanzler #teamrobert #teamhabeck #kanzlerera #roberthabeck #grünwählen #zuversicht ,2025-01-19 20:47:17,DE,0,1284,23,1,7461731008620628758,"['teamrobert', 'unna', 'gemeinsam', 'demokratie', 'politik', 'bundestag', 'wahlkampf', 'zuversicht', 'nachhaltigkeit', 'kreisunna', 'klimaschutz', 'zukunftgestalten', 'roberthabeck', 'grünwählen', 'bundestagswahl2025', 'buendnis90diegruenen', 'teamhabeck', 'habeckforkanzler', 'sacherontour', 'grueneimbundestag', 'habeck2025', 'michaelsacher', 'kanzlerera']",michaelsacher.mdb,,,"welches Plakat hing als Teenager an deiner Wand und warum, darüber möchte ich nicht sprechen. ha, es waren irgendwelche Musikbands, wo ich mich heute glaub ich dann eher noch nicht für schäme. glaub ich nicht, aber die ich jetzt heute nicht mehr unbedingt aufhängen würde. ich bin Michael sacham Buchhändler und seit 1/2 Jahren Bundestagsabgeordneter und direktkandidat für den Kreis unter 1.
"
7460944332774804758,Wart ihr schonmal bei Michael in der Buchhandlung in #Unna ? 📖,2025-01-17 17:54:35,DE,0,536,26,0,7460944330825108246,['unna'],michaelsacher.mdb,,,
7460943785392885014,Welchen Traum möchtet ihr euch noch erfüllen?,2025-01-17 17:52:28,DE,0,924,18,1,7460943783920749334,[],michaelsacher.mdb,,,"welchen Traum möchtest du dir in deinem Leben noch erfüllen? welchen Traum möchte ich Mir noch erfüllen? wenn ich. ja Traum ist jetzt vielleicht das falsche Wort. also es könnte, es wird, wird wirklich gern noch mal 1 Buch schreiben, wirklich selber aufschreiben. das können auch ne gedichtssammlung sein, das muss auch nicht der 500 Seiten E Post sein und soll auch im Himmelswillen kein Buch sein, was die äh Welt quält und worauf sie nicht gewartet hat. aber ich glaub das wär so ne Sache, die würde Mir eine sehr sehr große Freude bereiten, wenn ich tatsächlich so mal selbst einschriebe. wobei ich muss frisch sagen, ich hab noch nicht angefangen. ich bin Michael Sacher Buchhändler und seit 1/2 Jahren Bundestagsabgeordneter und direktkandidat für den kreisunder 1.
"
7460942439574949142,Das musste kurz raus. #rant,2025-01-17 17:47:15,DE,0,1185,68,4,7460942438506040086,['rant'],michaelsacher.mdb,,,"es ist zum Verzweifeln manchmal. immer mehr Politiker in weltweit tun so als sein. Länder starten einfach unternehmen oder Spielplätze, wo man machen kann, was man will. OB die FDP nun Neos heißt oder nicht, die schmeißen hin. wenn es halt nicht so läuft, wie ich Mir gedacht habe, dann lass ich's halt bleiben. das ist nicht verantwortungsbewusst. das ist verantwortungslos. und auch wenn der reichste Mann der Welt eine rechtsradikale Partei hier in Deutschland unterstützt im Wahlkampf, ist das nichts Gutes, kein gutes Zeichen. was wir brauchen ist Verantwortung, Verantwortungsbewusstsein und Vertrauen in die Zukunft.
"
7459450217008614678,Was hat euer Interesse an Politik geweckt? #Unna #KreisUnna #Bundestag #Wahlkampf #GrueneImBundestag #SacheronTour #MichaelSacher #Bundestagswahl2025 #Buendnis90DieGruenen #Politik #Klimaschutz #ZukunftGestalten #Demokratie #Gemeinsam #Nachhaltigkeit #habeck2025#habeckforkanzler #teamrobert #teamhabeck #kanzlerera #roberthabeck #grünwählen #zuversicht ,2025-01-13 17:16:39,DE,0,838,27,0,7459450234687539990,"['teamrobert', 'unna', 'gemeinsam', 'demokratie', 'politik', 'bundestag', 'wahlkampf', 'zuversicht', 'nachhaltigkeit', 'kreisunna', 'klimaschutz', 'zukunftgestalten', 'roberthabeck', 'grünwählen', 'bundestagswahl2025', 'buendnis90diegruenen', 'teamhabeck', 'habeckforkanzler', 'sacherontour', 'grueneimbundestag', 'habeck2025', 'michaelsacher', 'kanzlerera']",michaelsacher.mdb,,,"was hat dein Interesse für Politik geweckt? das war eigentlich weiß ich, wenn man sagt das war immer da, klingt das glaub ich komisch ähm also das 1. was ich gemacht hab, da war ich noch Schüler in Dortmund. ich bin in Dortmund geboren und aufgewachsen. da gab es eine Initiative, die platanen an der B 1, die damals gefällt werden sollten für einen Ausbau der B 1 äh zu schützen und zu retten. dort war ich aktiv mit dabei, junger Mensch sozusagen mit eingestiegen und dann immer wieder mal das 1. oder andere und dann tatsächlich auch der Einstieg in die grüne Partei und in die Kommunalpolitik war eine Bürgerinitiative in Una ähm wo es darum ging 1 oder 2 alte Willen zu erhalten und die sind auch nicht mehr da. das war nicht von Erfolg gekrönt und das sind jetzt, sie sind dort wo die Senioren Residenz unter massener Straße steht. das war so der Einstieg in die Kommunalpolitik. es hatte halt immer diesen anknüpfungspunkt konkret vor Ort, da ist etwas und dann irgendwann auch zu realisieren. meckern allein nützt nix und zählt auch nichts, sondern man muss dann auch wirklich was machen, ne was erreichen will. ich bin Michael Sacher Buchhändler und seit 1/2 Jahren Bundestagsabgeordneter und direktkandidat für den kreisunder 1.
"
7458727528509754646,Wir wünschen viel Kraft und Hoffnung. #la #fire #klimawandel #trump #poltik ,2025-01-11 18:32:14,DE,0,878,30,2,7458727530133097239,"['fire', 'la', 'trump', 'klimawandel', 'poltik']",michaelsacher.mdb,,,"wir alle verfolgen die schrecklichen Ereignisse der Waldbrände um Los Angeles herum und wir können uns glaub ich kaum vorstellen, wie dramatisch der Auswirkung für die Menschen vor Ort is, was für Herausforderung die Rettungskräfte dort haben. da kann man nur viel Kraft und Hoffnung wünschen. immer häufiger gibt es solche schrecklichen Bilder von den folgen des Klimawandels und umso erstaunlicher ist es, dass der zukünftige Präsident der USA sich mehr um Grönland und den Panama Kanal zu kümmern scheint als um den Klimawandel, der schlimmer noch, den menschengemachten Klimawandel einfach negiert. auch in Deutschland wird es wichtig sein, die Klimapolitik in den Mittelpunkt der Politik zu stellen, denn wenn wir es nicht tun, werden solche Bilder unser Alltag sein.
"
7465313115375176982,"Aller guten Dinge sind drei! Diesmal waren es drei Michaels - und zwei hießen sogar gleich! Ich habe mich an den #Küchentisch von Michael Reinold und Michael Reinold gesetzt und mit den beiden ein wenig über die aktuelle Situation, Ängste und Sorgen reden können. #unna #wahlkampf #bundestagswahl #bündnis90diegrünen #grueneimbundestag",2025-01-29 12:27:43,DE,4,1847,70,2,7465313206128511766,"['unna', 'wahlkampf', 'bundestagswahl', 'küchentisch', 'bündnis90diegrünen', 'grueneimbundestag']",michaelsacher.mdb,,,"so heute war ich noch bei einem küchentischgespräch aber es war gar kein richtiger Küchentisch sondern das war 1 Tisch hier im Laden Rückrad in unter die ergonomische Möbel verkaufen. die beiden Michael reinholz kenn ich schon sehr Lange sie sind hier 1 unerwähnt ich Einzelhändler war 1 sehr anregendes Gespräch mit 1 paar kritischen Anmerkungen und deswegen sind die Gespräche so wichtig und das hinhören. ich tu mich manchmal schwer mit Entscheidungen die jetzt grad Die Grünen versuchen durchzubekommen. wir mussten zum Beispiel in unserer Anlage vor 2 Jahren eine neue Heizungsanlage haben für 124 wie viel haben wir 24 Parteien wohnparteien da Wärmepumpen zu machen haben doch wieder neue Gasheizung einbauen lassen. natürlich das sind ja dann auch gesetzliche Förderungen eventuell ne die die man ja ausbauen könnte um halt einfach bestehende ähm Immobilien ähm ja zu sanieren. so und der 2. Punkt ist da hab ich mich jetzt gerade vor 2 Tagen mit beschäftigt weil ich 1 Auto fahre und der wird jetzt neuerdings seit Januar von den Versicherung noch höher eingestuft. also Zahl ich jetzt im im halben Jahr 1.000 Euro nur an Versicherung. MH hm also hab ich gesagt okay dann steig doch mal um vielleicht auf 1 Leasing Elektroauto. MH hm als ich die Preise gesehen habe hab ich gesagt dann Zahl ich lieber zweimal mehr 1.000 Euro. ja und daher warte ich an für sich von den grünen jetzt mal ja richtig praktische Lösungen die man anbieten können und wir brauchen diese Klimaneutralität und. die kriegen wir mit einem Verbrenner Auto nicht hin. wenn du so 111 Auto hast, was du halt nutzt, ist es ja auch sinnvoll es wirklich, ich sag mal bis zum Ende zu nutzen. das war ja auch das große Problem, das große Problem bei den ganzen Heizungs äh Sachen. ne, das war ja nie die Überlegung, jetzt irgendwie ne funktionierende Heizung, ne, ne rauszureißen und irgendwas anderes reinzusetzen. und ja ich glaub mit der mit der Brechstange irgendwas durchzusetzen ist schwierig. klar, es gibt immer mal Förderungen. wir haben auch äh n kleines E Auto geliest, da haben wir uns über die 6.000 Euro Förderung damals gefreut. auf der anderen Seite haben wir immer noch n auslieferfahrzeug, was äh mit nem Diesel äh läuft. man muss ja wirklich auch mal ganz ehrlich sein und sagen, das wird uns verdammt viel kosten. ja, weil ich kann Mir von schon von meiner Rente kann ich Mir keine großen Sprünge erlauben. also die ganze Klimapolitik muss natürlich auch sozial verträglich sein. also ja, wenn du schon sagst ich kann Mir 1 E Auto, das ist Mir einfach zu teuer. da gibt's andere Leute, die noch weniger vielleicht zur Verfügung haben und den kann ich jetzt auch nicht einfach so. ja kauf dir das doch jetzt endlich. ne, also nehmen wir nicht um den heißen Brei. es gibt auch Menschen, die können sich gar kein Auto leisten. genau da fängt's an. ja, das ist so und die brauchen dann zum Beispiel n. 49 Euro Ticket um irgendwie mobil sein zu können. ne anderen Seite haben wir aber 23 Jahre n Stillstand gehabt. ja das kommt auch noch hinzu wo ähm sich nichts bewegt hat. aber zum Beispiel was weg gelächelt wurde. ja das find ich n großes Problem wirklich, dass dass wirklich diese 4 jahreszyklen da auch eine langfristige Politik nicht grad befördern. die Veränderung kommt ja auf uns zu und noch haben wir eine Chance die Veränderung zu gestalten und das wird aber auch ne Anstrengung sein. diese Gespräche führt man ja manchmal auf der Straße oder auf dem Markt was auch wichtig ist ja aber ich fand das gut heute morgen. okay ich danke euch und äh Michael wir sehen uns sowieso in unerlaubter Sicherheit über den Video und für mich waren einige Impulse dabei was ich jetzt noch mal in die Arbeit und auch mit in den Wahlkampf werden nehmen können.
"
